id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
74090,1197,The Birthday Party,0571160786,9780571160785,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,3,,eng,Faber & Faber,false,71685,27,15149,32895,8750,270,5:2349|4:3158|3:2282|2:711|1:250|total:8750,1957,,,3.76,8381,215,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Stanley Webber is visited in his boarding house by strangers, Goldberg and McCann. An innocent-seeming birthday party for Stanley turns into a nightmare.<br /><br /><b>The Birthday Party</b> was first performed in 1958 and is now a modern classic. Produced and studied throughout the world."
14992125,1197,Three English modern plays,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338970940l/14992125._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338970940l/14992125._SY75_.jpg,1981,,,ita,Petrini,false,20646675,1,8,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,1981,1,1,4.00,2,0,"['1433597', '1197', '457554', '6198889']","['Samuel Beckett', 'Harold Pinter', 'Arnold Wesker', 'D. Caldi']","['3.88', '3.79', '3.51', '4.00']",[],[],[],"Contiene: Samuel Beckett, Happy Days - Harold Pinter, The dumb waiter - Arnold Wesker, Chicken soup with barley"
26238789,1197,i en akt - 21 enaktare från Strindberg till Arrabal,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441565716l/26238789._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441565716l/26238789._SY75_.jpg,1966,,,swe,Aldus / Bonniers,false,46230235,1,5,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,1966,1,1,4.00,2,0,"['569209', '6815', '7680', '2856196', '26853', '241324', '1433597', '7689', '57189', '9322', '1197', '117671', '142051', '749461', '30575', '5031025', '5217', '2457847', '4332478', '29963', '89330', '7702']","['Ingvar Holm', 'August Strindberg', ""Eugene O'Neill"", 'Kaj Munk', 'Bertolt Brecht', 'Jacques Audiberti', 'Samuel Beckett', 'Eugène Ionesco', 'Dylan Thomas', 'Edward Albee', 'Harold Pinter', 'Sławomir Mrożek', 'Maurice Maeterlinck', 'Günter Grass', 'Fernando Arrabal', 'Anton Chekhov', 'George Bernard Shaw', 'Lady Augusta Gregory', 'J.M. Synge', 'W.B. Yeats', 'Pär Lagerkvist', 'Luigi Pirandello']","['3.33', '3.53', '3.96', '3.76', '3.78', '3.29', '3.88', '3.91', '4.16', '4.02', '3.79', '3.93', '3.79', '3.83', '3.85', '3.96', '3.91', '3.99', '3.63', '4.16', '3.80', '3.96']",[],[],[],21 enaktare från Strindberg till Arrabal
29132513,1197,ده گفت‌و‌گو,,9789643620882,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455610031l/29132513._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455610031l/29132513._SX50_.jpg,2010,,,per,چشمه,false,49383087,1,9,8,3,0,5:0|4:0|3:2|2:1|1:0|total:3,1990,,,2.67,3,0,"['3535', '1455', '44202', '8120', '7902', '209681', '457554', '1197', '1155349']","['William Faulkner', 'Ernest Hemingway', 'Mikhail Sholokhov', 'Arthur  Miller', 'Boris Pasternak', 'Chingiz Aitmatov', 'Arnold Wesker', 'Harold Pinter', 'Vasily Shukshin']","['3.85', '3.83', '4.08', '3.58', '4.03', '4.14', '3.51', '3.79', '4.13']",['230135'],['احمد پوری'],['3.53'],
18649219,1197,الأسد والجوهرة لشوينكا     ــ     العودة إلى الديار لبنتر,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,12,,ara,المجلس الوطني للثقافة والفنون والأداب الكويت,false,26448969,1,13,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,1997,12,1,4.00,2,0,"['978', '6550054', '3101732', '1197']","['Wole Soyinka', 'نسيم مجلي', 'الشريف خاطر', 'Harold Pinter']","['3.81', '3.42', '3.39', '3.79']",[],[],[],
934876,1197,Modern One Act Plays. (Lernmaterialien),3125783003,9783125783003,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,919864,1,8,7,2,1,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,1,"['293', '1197', '476438']","['Tom Stoppard', 'Harold Pinter', 'James Saunders']","['4.05', '3.79', '3.70']",[],[],[],
20530287,1197,The Birthday Party: A Play in Three Acts,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,37545093,1,5,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,2011,1,31,3.50,2,0,"['11135', '1197']","['Andy Goldberg', 'Harold Pinter']","['3.68', '3.79']",[],[],[],
7178816,1197,The Dumb Waiter (SparkNotes Literature Guide Series),,2940000052006,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,73426273,2,6,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
18275650,1197,"Poesie d'amore, di silenzio, di guerra",8806184792,9788806184797,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375393475l/18275650._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375393475l/18275650._SY75_.jpg,2006,,,ita,Einaudi,false,25743948,1,11,6,2,0,5:0|4:1|3:0|2:1|1:0|total:2,2006,1,1,3.00,2,0,['1197'],['Harold Pinter'],['3.79'],['7202768'],['Edy Quaggio'],['3.00'],
9401924,1197,Modern English Drama,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1984,,,eng,Moscow: Raduga,false,14285829,1,3,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1984,,,3.00,2,0,"['28785', '100219', '137789', '1197', '42092']","['Peter Shaffer', 'David Storey', 'Edward Bond', 'Harold Pinter', 'John Osborne']","['4.05', '3.50', '3.55', '3.79', '3.58']",[],[],[],"Contents: <br /><br />Peter Shaffer ""Five Finger Exercise"" <br />David Storey ""The Restoration of Arnold Middleton""<br />Edward Bond ""Narrow Road to the Deep North"" <br />Harold Pinter ""Old Times""<br />John Osborne ""West of Suez"""
14913516,1197,Ten Early Poems,090688750X,9780906887509,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441999668l/14913516._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441999668l/14913516._SY75_.jpg,1992,,,,Greville Press,false,20567788,1,2,6,2,1,5:0|4:0|3:2|2:0|1:0|total:2,,,,3.00,2,1,['1197'],['Harold Pinter'],['3.79'],[],[],[],Newly-discovered early poems by Harold Pinter.
38612774,1197,Il Bicchiere della staffa,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518971340l/38612774._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518971340l/38612774._SY75_.jpg,1997,,,ita,Einaudi,false,60224445,1,3,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1997,,,3.00,2,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
29008291,1197,Célébration ; La Chambre,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455040133l/29008291._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455040133l/29008291._SX50_.jpg,2003,4,10,fre,Gaillimard,false,49250042,1,1,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,1957,5,,5.00,1,1,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Ce recueil de pièces de théâtre contient The Room et Celebration toutes deux écrites par le dramaturge Harold Pinter. La chambre, sa première oeuvre, a été écrite en 1957;Célébration, sa plus récente création théâtrale, a été publié en 1999 originalement. <br /><br />Résumé de Jean Payans inscrit sur la page de couverture:<br />«Un restaurant. Trois couples. Deux tables voisines. On célèbre un anniversaire de mariage. Les répliques fusent, s'entrecroisent et dérapent. Impeccable mécanique de concision percutante et d'ironie acerbe, Célébration est la pièce la plus récente de Harold Pinter.<br />Dans La chambre, sa première pièce, créée quarante-trois ans plus tôt, Pinter déploie déjà toute son incomparable capacité de dresser une situation tendue et de cerner des personnages intenses à travers l'apparente banalité d'échanges quotidiens, en décalage avec le réalisme, mais en phase avec la magie théâtrale.»<br />résumé de Jean Pavans.<br /><a target=""_blank"" href=""http://www.gallimard.fr/Catalogue/GALLIMARD/Du-monde-entier/Celebration-La-Chambre"" rel=""nofollow"">http://www.gallimard.fr/Catalogue/GAL...</a>"
18746340,1197,Zabava za rojstni dan in kratka proza,,9789616646024,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383320533l/18746340._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383320533l/18746340._SX50_.jpg,2006,,,slv,Didakta,false,26629272,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2006,1,1,5.00,1,0,['1197'],['Harold Pinter'],['3.79'],"['7133813', '7371545']","['Zdravko Duša', 'Andreja Križaj']","['4.21', '5.00']",
49087677,1197,La fiesta de cumpleaños. La habitación. Un leve dolor,,9789500372381,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575416299l/49087677._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575416299l/49087677._SY75_.jpg,2014,,,spa,Losada,false,74521604,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
17883840,1197,"Пиеси, Том II",9548029626,9789548029629,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367752868l/17883840._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367752868l/17883840._SX50_.jpg,2006,,,bul,Еквус Арт,false,57778843,1,4,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['1197', '15610677']","['Harold Pinter', 'Харолд Пинтър']","['3.79', '5.00']",[],[],[],
41416228,1197,Viejos Tiempos / Traicion / El Negro Y Blanco / El Examen,9500372371,9789500372374,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,64635003,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
1576325,1197,Pinter in the Theatre,1854598643,9781854598646,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328704363l/1576325._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328704363l/1576325._SY75_.jpg,2006,9,1,,Nick Hern Books,false,1569064,2,5,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2006,8,1,4.00,1,0,"['119209', '1197']","['Ian Smith', 'Harold Pinter']","['4.10', '3.79']",[],[],[],"Eight actors and directors who have worked with Harold Pinter in the theater talk candidly about what it is like to appear in a Pinter play, to direct a Pinter play, to be directed by Pinter, to work alongside Pinter as an actor. Also includes interviews with Pinter himself, ranging from the earliest-ever in 1960 to an extensive 1996 interview."
38711157,1197,The Constructed Space: A Celebration Of W. S. Graham,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,,,eng,Jackson's Arm,false,3492002,4,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1994,1,1,4.00,0,0,"['3043310', '453610', '1197']","['Ronnie Duncan', 'Jonathan Davidson', 'Harold Pinter']","['4.00', '3.95', '3.79']",[],[],[],
27396044,1197,Nej: 21 röster inför ett krig,9163136430,9789163136436,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446239256l/27396044._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446239256l/27396044._SY75_.jpg,2003,,,swe,Aftonbladet,false,47441324,1,7,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2003,,,4.00,1,0,"['60888', '14585582', '1197', '29919', '2476', '1411964', '16770310', '5716305', '14585583', '27263', '2778055', '5343333', '6134', '4038506', '14123037', '5596394', '4076345', '6423154', '143575', '419', '260713']","['John Pilger', 'Maj Wechselmann', 'Harold Pinter', 'John Berger', 'Noam Chomsky', 'John le Carré', 'Edward W. Said', 'Tahar Ben Jelloun', 'Helle Klein', 'Joel Bleifuss', 'Kurt Vonnegut Jr.', 'Lars Hillersberg', 'Arundhati Roy', 'Per Gahrton', 'Åsa Maria Kraft', 'Åsa Linderborg', 'Olle Svenning', 'Mikael Nyberg', 'Jan Myrdal', 'Naomi Klein', 'Jan Guillou']","['4.19', '4.00', '3.79', '3.85', '4.00', '3.92', '4.11', '3.77', '4.00', '4.08', '4.06', '3.20', '3.90', '3.12', '3.29', '3.79', '3.69', '3.56', '3.55', '4.11', '3.80']","['6471595', '5815245']","['Tor Wennerberg', 'Mats Löfgren']","['3.91', '3.46']",Vad har drivit fram krigstillståndet där världens starkaste makt och dess allierade står mot ett fattigt folk - och mot en bred opinion som kräver fred?<br /><br />Dessa frågor diskuteras här av 21 ledande författare och journalister. De säger alla NEJ till kriget.
34909435,1197,Fifteen Sketches and Mini-dramas,3125779324,9783125779327,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,3,23,eng,Klett,false,56171263,1,6,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,"['550842', '16751327', '16751328', '16751329', '24403', '579075', '16751331', '8184268', '1197', '476438', '618313', '5738', '11778', '19538129']","['Fred Metcalf', 'W.F. Irmscher', 'Kirk Buis', 'Brian Friedel', 'Peg Kehret', 'Bill Majeski', 'Richard Mauro', 'Daron Scott McFarland', 'Harold Pinter', 'James Saunders', 'Shirley Ullom', 'Ben Elton', 'Richard Curtis', 'Courtney  Hope']","['3.67', '4.00', '4.00', '4.00', '4.14', '3.53', '4.00', '4.00', '3.79', '3.70', '4.20', '3.79', '4.18', '4.00']",[],[],[],"Die kurzen, humorvollen Stücke dieser kleinen Anthologie stammen von zeitgenössischen britischen und amerikanischen Autoren. Sie eignen sich nicht nur zur Lektüre und Diskussion, sondern auch zur Inszenierung durch die Klasse."
29744033,1197,Dramaty 2. Uwikłania rodzinne,8391282824,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459366130l/29744033._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459366130l/29744033._SX50_.jpg,2006,,,pol,ADiT,false,50098246,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2006,,,4.00,1,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
43330286,1197,A volta ao lar,8588069261,9788588069268,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,1,1,por,Editora Peixoto Neto,false,67247474,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1965,,,4.00,1,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
26515944,1197,"Це єдине, що дійсно трапилося",9786175692,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442224058l/26515944._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442224058l/26515944._SX50_.jpg,2015,,,ukr,Темпора,false,46508492,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2015,1,1,4.00,1,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Гарольд Пінтер - майстер паузи і подвійного дна. Його п'єси навіюють британську меланхолію, підігріту гольфстрімом символізму. В антологію увійшли п'єси різних періодів, які достойно репрезентують пінтерівський стиль."
28246657,1197,Kääbused,,9789985657119,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536524820l/28246657._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536524820l/28246657._SY75_.jpg,2009,,,est,Eesti Raamat,false,48281564,1,2,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,['1197'],['Harold Pinter'],['3.79'],[],[],[],"2005. aasta nobelist Harold Pinter (1930-2008) on eelkõige tuntud kui inglise näitekirjanik: ta on kirjutanud 29 näidendit, 26 filmistsenaariumi, hulgaliselt kuuldemänge ja skete, kuid peale selle ka luulet,esseistikat, lühiproosat ja ühe romaani. Kääbused. Autobiograafiliste sugemetega romaani teemaderingi kuuluvad meestevaheline sõprus, omavaheline võistlemine ja lojaalsus."
45422604,1197,Death Etc.,0802191711,9780802191717,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563680501l/45422604._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563680501l/45422604._SY75_.jpg,2015,1,27,,Grove Press,true,70173410,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],"<b>A collection of political essays, poetry, and dramatic works by the Nobel Prize-winning playwright and author of <i>Betrayal</i>.</b><br /><br />Throughout his life, playwright, poet, and political activist Harold Pinter has consistently cast light on the hypocrisy of power and those who would defend the status quo for the sake of their own security and comfort. Awarded the Wilfred Owen Prize in 2004 for his poetry condemning US military intervention in Iraq, Mr. Pinter has succeeded in combining his artistry with his political activism.<br /><br /><i>Death etc.</i> brings together Pinter's most poignant and especially relevant writings in response to war. From chilling psychological portraits of those who commit atrocities in the name of a higher power, to essays on the state-sponsored terrorism of present-day regimes, to solemn hymns commemorating the faceless masses that perish unrecognized, Mr. Pinter's writings are as essential to the preservation of open debate as to our awareness of personal involvement in the fate of our global community."
18688091,1197,Collected Screenplays 3,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382172681l/18688091._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382172681l/18688091._SY75_.jpg,2000,,,eng,Faber and Faber,false,26532079,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2000,1,1,4.00,1,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],"The French Lieutenant's Woman, The Heat of the Day, The Comfort of Strangers, The Trial, The Dreaming Child"
29858028,1197,Dramaty 3. W imię praw człowieka,8360699011,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460138289l/29858028._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460138289l/29858028._SX50_.jpg,2006,,,pol,ADiT,false,50221808,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
45697090,1197,Teatro,8806227696,9788806227692,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557418493l/45697090._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557418493l/45697090._SY75_.jpg,2015,6,16,ita,Einaudi,false,70464945,1,8,3,2,0,5:0|4:0|3:0|2:1|1:1|total:2,,,,1.50,2,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Nel primo volume sono raccolti i testi che hanno rivelato il drammaturgo inglese e ne hanno decretato poi il successo internazionale coronato dal Premio Nobel, in quanto erede e continuatore di maestri come Beckett, Genet e Ionesco; sono Il compleanno, La stanza, Il calapranzi, La serra e Il guardiano. Il secondo volume - che contiene anche alcuni ""ritocchi"" compiuti dallo stesso autore - comprende le commedie scritte tra il 1962 (The Lover) e il 1991 (Party Time). Dai capolavori della maturità, come Il ritorno a casa del 1964, e Terra di nessuno di dieci anni dopo, alle tragicommedie sulla ""menzogna dell'amore"" - L'amante, Vecchi tempi, Tradimenti - ai brevi drammi ""politici"" piú recenti - Il bicchiere della staffa, Il linguaggio della montagna, Party Time, in cui Pinter denuncia, con la consueta forza di ambasciatore di Amnesty International e di illustre rappresentante del P.E.N. Club inglese, torture, guerre, violazioni dei diritti umani e abusi di potere. Il volume è accompagnato dall'appendice Pinter in Italia e da una nota del curatore che dà conto delle altre numerose ""arti"" di cui egli è maestro: regista, sceneggiatore, attore."
