id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
30739104,7469,O Amante de Lady Chatterley,9896415986,9789896415983,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466708915l/30739104._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466708915l/30739104._SY75_.jpg,2016,5,,por,Relógio D'Água Editores,false,3249302,971,196162,334965,95675,4829,5:18073|4:30647|3:31811|2:11435|1:3709|total:95675,1928,,,3.50,11,1,"['17623', '7469', '3309212']","['D.H. Lawrence', 'Octavio Paz', 'António R. Salvador']","['3.59', '4.14', '3.57']",[],[],[],"A história da relação entre Constance Chatterley e Mellors, o guarda de caça do seu marido inválido, é o romance mais controverso de Lawrence e talvez o seu texto mais comovente sobre o amor. <br />Escrevendo para libertar as gerações que, a seu ver, consideravam o sexo um simples constrangimento ou ato mecânico, Lawrence disse sobre este livro: «Trabalhei sempre o mesmo tema, encarar a relação sexual não como algo vergonhoso, mas válido e precioso. Penso que neste romance fui mais longe do que em qualquer outro. Para mim, é uma obra bonita, terna e frágil, tal como a nudez.»<br /><br />«A sua religião foi a do começo, um começo que não é o dos antropólogos que estudam as sociedades primitivas; é o começo diário, esse primeiro dia que, cada dia, os amantes inventam.»<br />Octavio Paz em «A Religião Solar de D. H. Lawrence»<br /><br />«Na guerra interminável entre homens e mulheres, Lawrence luta em ambos os lados.»<br />Harold Bloom"
13450641,7469,Literatura na Świecie. Luis Buñuel,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328257675l/13450641._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328257675l/13450641._SX50_.jpg,2000,8,,pol,Biblioteka Narodowa,false,18972505,1,15,20,5,0,5:1|4:3|3:1|2:0|1:0|total:5,2000,8,,4.00,5,0,"['146351', '7469', '3267284', '12555', '128195', '428346', '3934252', '39280', '42927', '742880', '2737489', '1373239', '25824', '4463844', '3243165', '5366033', '5623039', '49756', '5623046', '139105', '51808', '735273', '197650', '590048', '119763']","['Piotr Sommer', 'Octavio Paz', 'Gerardo Beltrán', 'Reinaldo Arenas', 'Nicanor Parra', 'Joan Brossa', 'Rene De Costa', 'Antonio Muñoz Molina', 'Mercè Rodoreda', 'Ernesto Mejia Sanchez', 'Mirko Kovač', 'Andrzej Siemek', 'Julio Cortázar', 'Piotr Nowak', 'Wacław Sadkowski', 'Andrzej Kopacki', 'Piotr Łuszczykiewicz', 'Luis Buñuel', 'Barbara Łuczak', 'Agustín Sánchez Vidal', 'Vicente Huidobro', 'Roberto Juarroz', 'Laura Cerrato', 'Fabio Morábito', 'David Huerta']","['4.19', '4.14', '4.37', '4.07', '4.26', '3.95', '4.00', '3.60', '3.81', '3.91', '4.08', '4.18', '4.22', '3.73', '3.36', '3.95', '4.00', '4.24', '4.00', '3.28', '4.20', '4.52', '3.65', '3.85', '3.91']","['3501118', '5623040', '5623041', '4406146', '5623042', '3173441', '2845487', '5623043', '5623044', '5623045', '4798570']","['Krystyna Rodowska', 'Maria Raczkiewicz', 'Maciej Ziętara', 'Marcin Kurek', 'Joanna Skórnicka', 'Martyna Wojciechowska', 'Leszek Engelking', 'Anna Ewa Mularczyk', 'Zbigniew Wołk', 'Hanna Stochniałek', 'Dorota Jovanka Ćirlić']","['3.75', '3.75', '4.00', '3.60', '3.89', '4.03', '3.87', '4.00', '4.00', '4.17', '3.79']",
5981226,7469,Sombras de Obras: Arte y Literatura,8432204862,9788432204869,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,6526689,2,14,20,5,0,5:2|4:1|3:2|2:0|1:0|total:5,1983,1,1,4.00,4,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
43584939,7469,Antología de poesía latinoamericana contemporánea,9584529897,9789584529893,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,9,,spa,Norma,false,67811492,1,16,20,6,0,5:2|4:0|3:2|2:2|1:0|total:6,,,,3.33,6,0,"['1211307', '248175', '97436', '51808', '500', '114681', '4026', '2088845', '1670097', '119762', '1863311', '128195', '7469', '344109', '528965', '1894023', '100751', '80835', '5526119', '29503', '802592', '48228', '1595087', '205804', '236066', '1251855', '832949', '337500', '769130', '894246', '147464', '112534', '1981323', '4448671', '383060', '903836', '837135', '1119757', '391050', '38181', '1331737', '6271051', '1941607', '6108324', '7752428', '2475164', '454083', '213898', '1037178', '116906', '96554', '4743030', '590048', '2877577', '18903388', '18903389', '18903390', '240297']","['Piedad Bonnett', 'Oliverio Girondo', 'César Vallejo', 'Vicente Huidobro', 'Jorge Luis Borges', 'Xavier Villaurrutia', 'Pablo Neruda', 'Aurelio Arturo', 'Enrique Molina', 'José Lezama Lima', 'Emilio Adolfo Westphalen', 'Nicanor Parra', 'Octavio Paz', 'Olga Orozco', 'Eliseo Diego', 'Idea Vilariño', 'Cintio Vitier', 'Jaime Sáenz', 'Juan Sánchez Peláez', 'Álvaro Mutis', 'Fina García Marruz', 'Ida Vitale', 'Jorge Eduardo Eielson', 'Ernesto Cardenal', 'Blanca Varela', 'Carlos German Belli', 'Eduardo Lizalde', 'Juan Gelman', 'Rafael Cadenas', 'Circe Maia', 'Marosa Di Giorgio', 'Alejandra Pizarnik', 'Jose Manuel Arango', 'Óscar Hahn', 'Eugenio Montejo', 'Giovanni Quessep', 'José Emilio Pacheco', 'Luis Alberto Crespo', 'José Watanabe', 'María Mercedes Carranza', 'Juan Manuel Roca', 'Raul Hernandez Novas', 'Ivan Carvajal', 'Armando Rojas Guardia', 'Darío Jaramillo', 'Carlos Lopez Degregori', 'Reina María Rodríguez', 'Coral Bracho', 'Marco Antonio Campos', 'Yolanda Pantin', 'William Ospina', 'Rómulo Bustos', 'Fabio Morábito', 'Pedro Serrano', 'Rafael Courtoise', 'Rosella di Paolo', 'Ramón Cote', 'Juan Gustavo Cobo Borda']","['4.35', '4.20', '4.22', '4.20', '4.30', '4.23', '4.31', '4.32', '3.69', '4.11', '4.04', '4.26', '4.14', '4.18', '4.06', '4.35', '3.74', '4.23', '4.15', '4.07', '3.14', '3.79', '4.10', '4.11', '4.37', '3.81', '4.17', '4.02', '4.43', '4.17', '4.36', '4.24', '3.95', '3.91', '4.36', '3.83', '4.10', '3.64', '4.23', '4.33', '3.60', '3.33', '3.33', '4.14', '3.86', '2.91', '3.94', '3.94', '3.52', '3.94', '3.96', '3.75', '3.85', '3.75', '3.33', '3.33', '3.33', '4.04']",[],[],[],"La poesía es una lectura dispuesta con otros medios incautadores: la lucha por la información define el rango social de nuestra cultura, y su salud está en su convicción hablada, en su oralización compartida, en su capacidad para decirlo todo con las palabras exactas.<br />Julio Ortega"
34963574,7469,"15 poemas (Poesía Moderna, #15)",,9786070217562,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493150820l/34963574._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493150820l/34963574._SY75_.jpg,2010,,,spa,Coordinación de Difusión Cultural / UNAM,false,21539388,2,8,20,4,0,5:4|4:0|3:0|2:0|1:0|total:4,,,,5.00,0,0,"['114681', '7469']","['Xavier Villaurrutia', 'Octavio Paz']","['4.23', '4.14']",[],[],[],Selección y nota introductoria de Octavio Paz
48549566,7469,La hija de Rapaccini,8494416022,9788494416026,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73871078,1,5,20,5,1,5:1|4:3|3:1|2:0|1:0|total:5,,,,4.00,5,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],
49119753,7469,My Life with the Wave,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576055482l/49119753._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576055482l/49119753._SX50_.jpg,,,,eng,,false,74570164,1,8,19,5,0,5:2|4:1|3:1|2:1|1:0|total:5,,,,3.80,5,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
24933186,7469,Ölüm Çiçekleri,,9789757200109,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423923494l/24933186._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423923494l/24933186._SX50_.jpg,1999,,,tur,Okyanus Yayıncılık,false,44588617,1,18,19,5,1,5:1|4:2|3:2|2:0|1:0|total:5,1999,1,1,3.80,5,1,['7469'],['Octavio Paz'],['4.14'],['7265747'],['A. Cengiz Büker'],['3.75'],"İlk Nobel ödüllü Meksikalı, evrensel şair-düşünür-romancı Octavio Paz, doğurgan yazın yaşamında tek bir tiyatro oyunu kaleme aldı. İnsanoğlunun sonsuz ikilemleri olan ölüm-yaşam, bencillik-özgecilik, geçicilik-kalıcılık karşıtlıklarını sorgulayan bir halk anlatısının esin verdiği Ölüm Çiçekleri adlı bu destansı oyun, daha çok okumak için yazılmış. Gerçeküstücü özgün şiirsel yapısıyla Paz'ın kişisel karakterine uyuyor. Düşsel, epik, dramatik tekniğiyle Klasik Tragedyaların tadını veriyor damağımıza."
244965,7469,Suche nach einer Mitte. Die großen Gedichte. Spanisch und Deutsch.,3518133217,9783518133217,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,10,1,,Suhrkamp,false,237345,2,8,18,4,0,5:2|4:2|3:0|2:0|1:0|total:4,1980,1,1,4.50,4,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
245035,7469,Generaciones Y Semblanzas/ Generations And Biographical Sketch: Dominio Mexicano (Obras Completas),9681639006,9789681639006,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,12,1,,,false,237411,3,13,18,4,1,5:2|4:2|3:0|2:0|1:0|total:4,1994,2,28,4.50,3,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],"Escrito fundamentalmente para maestros, este libro presenta un panorama de terapias aplicables a nios que no se adaptan a sus ambientes educativos. El captulo primero aborda las perturbaciones emocionales y el segundo remite a los modelos tericos de esas perturbaciones."
245013,7469,Ideas Y Costumbres I/ Ideas And Customs I: La Letra Y El Cetro (Obras Completas),9681639030,9789681639037,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,6,1,,Fondo de Cultura Economica USA,false,237391,2,11,18,4,0,5:2|4:2|3:0|2:0|1:0|total:4,1995,,,4.50,3,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
44170963,7469,Lo mejor de Octavio Paz,6070753550,9786070753558,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,68705054,1,9,18,4,0,5:2|4:2|3:0|2:0|1:0|total:4,,,,4.50,4,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
18738864,7469,Delta de cinco brazos,8481091820,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383039157l/18738864._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383039157l/18738864._SX50_.jpg,1998,,,spa,"Galaxia Gutenberg, S.A.",false,26615828,1,9,18,4,1,5:2|4:2|3:0|2:0|1:0|total:4,1994,,,4.50,4,1,['7469'],['Octavio Paz'],['4.14'],[],[],[],"Delta de cinco brazos reúne los cinco poemas extensos más importantes de la obra de Octavio Paz. En este recorrido a lo largo de treinta años de la vida del poeta convergen la lucidez, la mirada de la evocación y la reflexión sobre el amor, la poesía y el lenguaje. Y como contrapunto, la revelación, el destello del instante: diez pequeñas piezas que el gran poeta mexicano escogió a manera de epígrafes y epílogos, ejercicio singular que culmina y da nuevo sentido a este breve e intenso poemario."
30357647,7469,Şiir Nedir? Yay ve Lir,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465166145l/30357647._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465166145l/30357647._SX50_.jpg,,,,,,false,50865091,1,10,18,4,0,5:2|4:2|3:0|2:0|1:0|total:4,,,,4.50,4,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
11495376,7469,María Félix: Una Raya En El Agua,9687982004,9789687982007,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502410128l/11495376._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502410128l/11495376._SX50_.jpg,,,,,,false,16430841,1,16,18,4,0,5:3|4:0|3:1|2:0|1:0|total:4,,,,4.50,4,0,"['2084167', '4888898', '7469']","['María Félix', 'Javier Tellez P.', 'Octavio Paz']","['3.91', '4.50', '4.14']",[],[],[],
28107922,7469,मनपरेका केही कविता,9789937924,9789937924450,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449373065l/28107922._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449373065l/28107922._SY75_.jpg,2018,4,11,nep,Shikha Books,false,48115102,1,18,18,4,0,5:2|4:2|3:0|2:0|1:0|total:4,2018,4,11,4.50,4,0,"['4261', '99703', '14739637', '14739638', '8447137', '140617', '107564', '14739639', '14739640', '268101', '1061015', '7469', '850723', '4026', '4379', '60905', '2935057', '263663', '5555861', '4434459', '555306']","['Allen Ginsberg', 'Anna Akhmatova', 'Anna Swir', 'Delmira Augustini', 'Forough Farrokhzad', 'Gabriela Mistral', 'Jacques Prévert', 'Mahmood Darwis', 'Nazik Al Malaika', 'Faiz Ahmad Faiz', 'Nâzım Hikmet Ran', 'Octavio Paz', 'نزار قباني', 'Pablo Neruda', 'Sylvia Plath', 'Yehuda Amichai', 'Anna Świrszczyńska', 'Delmira Agustini', 'Maḥmūd Darwīš', 'गुलज़ार [Gulzar]', 'Sahir Ludhianvi']","['4.04', '4.31', '4.50', '4.50', '4.08', '4.00', '4.21', '4.50', '4.50', '4.41', '4.35', '4.14', '3.90', '4.31', '4.04', '4.39', '4.08', '4.07', '4.23', '4.13', '4.50']",['7160731'],['Suman Pokhrel'],['4.14'],An anthology of poetry in Nepali translation. This book contains Nepali translation of 63 poems of 15 poets from around the globe.
14760909,7469,El signo y el garabato,,9788432230837,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,4,,spa,Seix Barral,false,20411852,2,12,18,5,0,5:1|4:1|3:3|2:0|1:0|total:5,1991,4,1,3.60,4,0,['7469'],['Octavio Paz'],['4.14'],[],[],[],
8126244,7469,Homenaje A La Madre: Poemas,,9789870701408,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,11,,spa,Clarín,false,12921926,1,22,18,5,0,5:2|4:0|3:2|2:1|1:0|total:5,2007,11,,3.60,5,0,"['3513860', '13847', '5406316', '3513862', '242293', '344109', '39096', '735273', '54952', '1331525', '25575', '270540', '3513864', '72605', '25536', '119735', '655743', '3513865', '44150', '947', '175807', '7469', '36401', '57189', '337500', '263663', '3513866']","['Silvia Fresquet', 'Charles Baudelaire', 'Baldomero Fernández Moreno', 'Francisco Villaespesa', 'Diana Bellessi', 'Olga Orozco', 'José Martí', 'Roberto Juarroz', 'Rafael Alberti', 'Francisco Jose Madariaga', 'Rubén Darío', 'Arturo Carrera', 'José Pedroni', 'Arthur Rimbaud', 'Miguel de Unamuno', 'Vicente Aleixandre', 'Gonzalo Rojas', 'María Elena Walsh', 'Federico García Lorca', 'William Shakespeare', 'Alfonsina Storni', 'Octavio Paz', 'Amado Nervo', 'Dylan Thomas', 'Juan Gelman', 'Delmira Agustini', 'E.Molina']","['3.60', '4.21', '4.04', '3.88', '3.73', '4.18', '4.10', '4.52', '3.79', '3.67', '3.88', '3.91', '3.30', '4.33', '3.90', '3.92', '4.20', '4.22', '3.98', '3.87', '3.97', '4.14', '3.93', '4.16', '4.02', '4.07', '3.60']",[],[],[],
17465587,7469,The Selected Poetry of Gabriel Zaid,1589880935,9781589880931,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394522805l/17465587._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394522805l/17465587._SY75_.jpg,2014,3,18,,Paul Dry Books,false,24362328,1,14,17,4,2,5:2|4:1|3:1|2:0|1:0|total:4,2013,10,15,4.25,4,2,"['68892', '7469']","['Gabriel Zaid', 'Octavio Paz']","['3.78', '4.14']",[],[],[],"""Gabriel Zaid . . . is a jewel of Latin American letters, which is no small thing to be. Read him—you'll see.""—Paul Berman<br /><br />The first appearance in English of the poetry of Gabriel Zaid, this book comprises forty-two poems (in both English and the original Spanish), translated by a variety of English-speaking poets. Renowned in Mexico as one of his country's leading writers, Zaid has published two books in English, <i>So Many Books</i> and <i>The Secret of Fame</i> (both from Paul Dry Books).<br /><br /><b>Late Again</b><br />Translated by Eliot Weinberger<br /><br /><i>It's so hard to coordinate:<br />one hand over your head<br />like a halo<br />the other<br />perpendicular<br />to your navel.</i><br /><br /><i>Nevertheless it's a universal law:<br />people begin soaping<br />at their bellies<br />while other worlds<br />turn around in their heads.</i><br /><br /><i>Think with your stomach,<br />said the happy Buddha.<br />But we<br />ruminate with our heads.</i><br /><br />""The subject matters of the 42 poems in this collection vary—some are more lyric, others more spiritual, and still others satiric—but their procedure is recognizably that of a single sensibility. Here is a poet who favors both simple imagistic compression, using for his images mainly the materials of the natural order (though here and there an automobile or an elevator will appear), and the dynamic expansions and shifts of perspective made possible by inventive juxtapositions. The final effect, of the individual poems as well as of the book, is of an outward movement, at times that of slow natural growth and at other times of explosion.""—Sven Birkerts, <i>Literal, Latin American Voices</i><br /><br /><b>Gabriel Zaid</b>'s poetry, essays, social and cultural criticism, and business writings have been widely published throughout the Spanish-speaking world. He lives in Mexico City, Mexico, with the artist Basia Batorska, her paintings, three cats, and ten thousand books. Paul Dry Books has published his <i>So Many Books</i> and <i>The Secret of Fame</i>.<br /><br /><br />"
