id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12982154,11563,Розенкранц и Гильденстерн мертвы и другие пьесы,5271272761,9785271272769,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SY75_.jpg,2010,1,1,rus,"Астрель, Corpus",false,73811,55,132790,316764,78043,1949,5:31907|4:26169|3:14165|2:4256|1:1546|total:78043,1966,,,4.06,13,0,"['293', '2964676', '2743494', '11563', '4146991', '5832043', '5832044']","['Tom Stoppard', 'Том Стоппард', 'Иосиф Бродский', 'Joseph Brodsky', 'Илья Кормильцев', 'Ольга Варшавер', 'Т. Тульчинская']","['4.05', '4.00', '4.45', '4.25', '4.25', '4.37', '4.46']",['19834334'],['Ilya Kormiltsev'],['4.14'],"<i>Hamlet</i> told from the worm's-eye view of two minor characters, bewildered Rosencrantz and Guildenstern. Echoes of <i>Waiting for Godot</i> resound, reality and illusion mix, and where fate leads heroes to a tragic but inevitable end."
25881721,11563,Römische Elegien und andere Gedichte,,9783596295401,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436508813l/25881721._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436508813l/25881721._SY75_.jpg,1990,6,,ger,Fischer Taschenbuch Verlag,false,45759946,1,6,10,2,1,5:2|4:0|3:0|2:0|1:0|total:2,1990,6,1,5.00,2,1,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"Die Elegie als Gattung mit ihrer langen Tradition ist für Joseph Brodsky die Grundlage, auf der er in seinen Römischen Elegien zentrale Motive der Weltliteratur aufgreift und sie in einem – häufig ironischen – Dialog mit den großen Dichtern v. a. der lateinischen, deutschen und russischen Literatur entwickelt.<br />Inhalt: Die zentralen Themen in den Römischen Elegien sind die Liebe und der Tod. Damit steht der Zyklus sowohl in der antiken Tradition der Elegie als Trauergesang als auch in der Tradition der erotischen Elegie bei den lateinischen Klassikern. Liebe und Tod werden von Brodsky in zahlreichen thematischen und motivischen Spannungen wie Raum und Zeit, Licht und Dunkelheit oder Einheit und Vielfalt gestaltet. Rom als Ewige Stadt, als Schwelle zwischen Vergangenheit und Zukunft sowie zwischen Realität und Literatur ist ein weiterer inhaltlicher Schwerpunkt des Zyklus.<br />Der Sprecher in den Römischen Elegien ist als Dichter im Exil erkennbar und trägt deutlich autobiografische Züge. Dichtung und Exil sind hier wie im gesamten Werk Brodskys nach 1972 von großer Bedeutung. Ausgangspunkt ist die subjektive Erfahrung des Dichters in Rom, der wiederholt seinen individuellen Standpunkt im Kontinuum von Zeit und Raum definiert. Zugleich versucht er eine distanzierte Perspektive einzunehmen, aus der er in dem persönlichen Erlebnis eine universelle Ebene erkennt. Eine Metapher für diese Haltung ist der Dichter, der ein Foto von sich selbst im schlafenden Zustand betrachtet.<br />Aufbau: Die Römischen Elegien sind ein Gedichtzyklus aus zwölf Strophen zu je 16 Versen, die überwiegend mit einem weiblichen Kreuzreim (ABAB) enden. Sie sind in einem unregelmäßigen Dolnik geschrieben, dem wichtigsten nicht klassischen Versmaß der russischen Dichtung. Der Bau des Zyklus ist streng symmetrisch: Er beginnt in der ersten Elegie mit der Beschreibung der körperlichen Nacktheit des Sprechers in einem mondänen Zimmer, durch die der Eindruck eines embryonalen Zustands entsteht. Die letzte Elegie ist der Epilog zum Zyklus. Es ist die einzige Strophe, in der eine retrospektive Perspektive dominiert, mit der aus einer Position nach dem Tod auf das Leben geblickt zu werden scheint. Die beiden Elegien rahmen die Gedichtpaare 2–10, 3–9, 4–8 und 5 bis 7 ein. Den lyrischen Höhepunkt bildet die 11. Elegie. Nachdem er hier die Geliebten aus den Gedichten der großen römischen Elegiker namentlich eingeführt hat, entwirft Brodsky ein üppiges erotisches Gemälde, vor dem der Kontrast zwischen Sterblichkeit und Unsterblichkeit diskutiert wird. Der Mittelpunkt des Zyklus ist die 6. Elegie, in der in einer barocken Vision die Ruinen Roms beschrieben werden.<br />Die Römischen Elegien sind überreich an literarischen Anspielungen. In erster Linie beziehen sie sich auf die römischen Elegiker R Ovid, Properz (um 50 v. Chr.–nach 16 v. Chr.), Tibull (um 50 v. Chr.–um 17 v. Chr.), auf die Römischen Elegien (1795) von R Goethe sowie auf die großen Dichter der russischen Literatur des 19. und 20. Jahrhunderts wie Alexander R Puschkin und Ossip Mandelstam (1891 bis 1938?). Dabei knüpft Brodsky auf thematischer, motivischer und gedanklicher Ebene an die Gattungstradition an, entwickelt sie gleichzeitig aber weiter. Mit den Themen Liebe und Tod ist die existenzielle Bedeutung der elegischen Situation für den Menschen markiert. Die Besonderheit der Dichtung Brodskys besteht darin, dass seine lyrischen Helden – wie der Sprecher in den Römischen Elegien – auf diese existenzielle Situation emotional und subjektiv, zugleich aber auch distanziert und gelassen reagieren.<br />Wirkung: Erst ab 1988, nach Verleihung des Literaturnobelpreises und im Zug der von Michail Gorbatschow eingeleiteten »Perestroika«, wurden größere Teile des in russischer Sprache geschriebenen lyrischen und essayistischen Werks von Brodsky auch in sowjetischen Zeitschriften publiziert und damit für die Leser seiner Heimat greifbar. S. M.<br />Der Verlag über das Buch<br />Joseph Brodsky, der 1988 den Nobelpreis für Literatur erhielt, galt schon in den frühen sechziger Jahren als einer der führenden Köpfe der aufmüpfigen Lyrikergeneration und war wegen seiner intellektuellen Brillanz gefürchtet. Dieser Band enthält acht Zyklen aus seinem lyrischen Werk, die das künstlerische Vermögen, die tiefe Einsicht und die gedankliche Weite seiner Texte zeigen."
31523945,11563,"Форма времени. Стихотворения, эссе, пьесы. В двух томах. Том 2. Стихотворения, эссе, пьесы",5858721087,9785858721086,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471422034l/31523945._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471422034l/31523945._SY75_.jpg,1992,,,rus,Эридан,false,52209145,1,4,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,0,"['11563', '2743494', '15598879']","['Joseph Brodsky', 'Иосиф Бродский', 'Сергей Баленок']","['4.25', '4.45', '3.80']",[],[],[],
6987318,11563,Venetsia: Mizu No Meikyū No Yume,4087732398,9784087732399,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,7229453,1,5,9,3,0,5:0|4:2|3:0|2:0|1:1|total:3,1996,1,1,3.00,3,0,"['11563', '894633']","['Joseph Brodsky', '金関 寿夫']","['4.25', '3.00']",[],[],[],
25392890,11563,Einem alten Architekten in Rom,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1981,,,ger,Wilhelm Heyne Verlag,false,45144597,1,5,9,3,0,5:0|4:2|3:0|2:0|1:1|total:3,1981,1,1,3.00,3,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"Selected poems translated into German by Karl Dedecius, Rolf Fieguth and Sylvia List"
51278541,11563,A Song Poem,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71859024,1,2,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,1,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],Poem
34341205,11563,Římské elegie,8090267289,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487539475l/34341205._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487539475l/34341205._SY75_.jpg,2004,,,cze,Opus,false,55414124,1,4,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['11563'],['Joseph Brodsky'],['4.25'],['14317019'],['Maita Arnautová'],['4.50'],"Cyklus dvanácti básní Římské elegie, vydaný v roce 1982 v New Yorku patří svou sevřeností, výrazovou ukázněností, originalitou obrazného vidění i mistrovskou prací s tónickým veršem a s rýmy k vrcholům Brodského básnické tvorby.Josif Brodskij neboli Joseph Brodsky (24. 5. 1940 - 28. 1. 1996), ruský básník, překladatel a esejista a americký občan, patří k těm umělcům, pro které se nucená emigrace stala pravým dobrodiním: nejen proto, že mu dopomohla ke světové proslulosti a k Nobelově ceně za literaturu (v roce 1987), ale především proto, že díky ní se mu podařilo dosáhnout jedinečné syntézy jen vzácně slučitelných prvků - vysoce formálně vytříbené ruské básnické kultury a hodnotově vyzrálého anglosaského ducha, obojí vnímané prizmatem židovské senzibility."
8786039,11563,Wiersze ostatnie,8370067468,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526498774l/8786039._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526498774l/8786039._SX50_.jpg,1998,,,,Znak,false,13659805,1,5,9,3,0,5:0|4:2|3:0|2:0|1:1|total:3,1998,,,3.00,3,0,['11563'],['Joseph Brodsky'],['4.25'],"['3089945', '22578']","['Katarzyna Krzyżewska', 'Stanisław Barańczak']","['3.00', '4.12']",
26453329,11563,Benátské strofy,,9788087048344,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442134497l/26453329._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442134497l/26453329._SX50_.jpg,2013,,,cze,Opus,false,46457259,1,4,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,1997,,,4.50,2,1,['11563'],['Joseph Brodsky'],['4.25'],['14317019'],['Maita Arnautová'],['4.50'],
6221046,11563,No Vendrá El Diluvio Tras Nosotros: Antología Poética (1960 1996),8481092932,9788481092936,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548904771l/6221046._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548904771l/6221046._SY75_.jpg,,,,,,false,6401745,1,11,9,3,0,5:0|4:2|3:0|2:0|1:1|total:3,2000,1,1,3.00,3,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
5836653,11563,"Der sterbliche Dichter : über Literatur, Liebschaften und Langeweile",359614597X,9783596145973,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374505822l/5836653._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374505822l/5836653._SY75_.jpg,2000,6,1,,"Fischer (Tb.), Frankfurt",false,6008789,1,6,9,3,0,5:0|4:2|3:0|2:0|1:1|total:3,2000,6,,3.00,3,0,"['11563', '57319']","['Joseph Brodsky', 'Sylvia List']","['4.25', '4.00']",[],[],[],
23261474,11563,Sedam ruskih pesnika,8613004288,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476538166l/23261474._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476538166l/23261474._SY75_.jpg,1990,,,srp,"Bigz, Beograd",false,42803160,1,8,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1990,1,1,4.50,2,0,"['1253815', '295231', '99703', '7902', '7066990', '5786093', '487402', '11563']","['Stevan Raičković', 'Alexander Blok', 'Anna Akhmatova', 'Boris Pasternak', 'Osip Mandeljštam', 'Marina Tsvetaeva', 'Nikolay Alekseyevich Zabolotsky', 'Joseph Brodsky']","['4.36', '4.18', '4.31', '4.03', '4.50', '4.28', '3.70', '4.25']",[],[],[],
15779742,11563,Hvordan man læser en bog,8711111658,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,,,dan,Aschehoug,false,21494203,1,4,9,3,0,5:1|4:0|3:1|2:0|1:1|total:3,1995,,,3.00,3,0,['11563'],['Joseph Brodsky'],['4.25'],['207924'],['Claes Johansen'],['3.63'],
13615275,11563,"Historien, som nedan skall berättas och andra dikter",9146146563,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335280658l/13615275._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335280658l/13615275._SY75_.jpg,1987,,,swe,Wahlström & Widstrand,false,19216346,1,7,8,3,0,5:0|4:1|3:1|2:0|1:1|total:3,1984,1,1,2.67,3,0,"['11563', '3037301', '5443948']","['Joseph Brodsky', 'Hans Björkegren', 'Annika Bäckström']","['4.25', '4.06', '3.04']",[],[],[],"Joseph Brodsky 1940-1996, född i Leningrad, Sovjetunionen. Brodsky greps i januari 1964, anklagades för social parasitism och dömdes i mars samma år till fem års förvisning till Archangelskområdet. Under förvisningen publicerades Brodskys första samling dikter i USA och krav på hans frigivning började resas i väst. I september 1965 frigavs Brodsky och förde en osäker tillvaro som samizdatpoet. Han utvisades ur Sovjetunionen 1972 och bosatte sig i USA. 1987 tilldelades Brodsky Nobelpriset i litteratur. Brodsky skrev poesi på ryska men med tiden började han även författa essäer på engelska, exempelvis essäsamlingen Less than one, 1986, i svensk översättning av Bengt Jangfeldt: Att behaga en skugga, 1987. BIOGRAFISKT. I början av 1960-talet såg det ut som om den ryska poesin efter en lång ökenvandring hade nått fram till en oas. Under stort buller framträdde en rad begåvade estradpoeter: Jevgenij Jevtusjenko, Andrej Voznesenskij, Bella Achmadulina, Robert Rozjdestvenskij. Så stor var publikens törst efter det levande ordet att inte ens Leninstadion i Moskva räckte till när De Unga Poeterna framträdde; det var massuppläsningamas, jätteupplagornas, den väldiga publicitetens epok. Att De Unga Poeterna ibland fick smäll på fingrarna av partilinjalen dämpade knappast deras popularitet; de fick rykte om sig att vara upproriska. De blev berömda som ishockeygudar. Nu, med ett par decenniers perspektiv, ser man att det var fråga om en blomstring som var helt beroende av ett tillfälligt politiskt väderomslag (avstalineringskampanjen). Poesin blommade på myndigheternas villkor. För andra, mindre följsamma författare betydde ""blomstertiden"": järnnatt. Samtidigt som De Unga Poetemas berömmelse klättrade mot zenit arresterades en ung diktare, Joseph Brodsky, i Leningrad (1963), anklagad för ""social parasitism"". Sedd med domarblick var han ett samhällsskadligt element utan stadigvarande arbete. Om han verkligen - som han uppgav - skrev dikter så var det inte dikter som hade beställts; de hade inte heller publiceråts någonstans; han kunde inte visa upp några honorar eller förlagsavtal; han beskyddades inte av någon kulturredaktion; han stod utanför alla kotterier; hans dikter var inte estradmässiga; han tillhörde varken Författarförbundet eller Partiet. Att ett par framstående diktare som Komej Tjukovskij och Anna Achmatova hade uttalat sig entusiastiskt om Brodskys lyrik (Achmatova kallade honom för hans generations mest begåvade poet) vägde dunlätt mot det faktum att mannen inte ens hade gått ut den sovjetiska grundskolan och att han inte hade någon annan arbetsgivare än ""Gud"" som han helt chockerande uttryckte saken vid rättegången 1964. Brodsky dömdes till fem års straffarbete norr om polcirkeln."
17507770,11563,Poezija,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,lit,,false,24417680,1,5,8,3,0,5:1|4:0|3:0|2:1|1:1|total:3,,,,2.67,3,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
17289251,11563,Posvećeno kičmi,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359305347l/17289251._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359305347l/17289251._SY75_.jpg,200,,,,"Meandar, Zagreb",false,23910686,1,6,8,3,0,5:0|4:1|3:1|2:0|1:1|total:3,200,1,1,2.67,3,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
19520970,11563,PEN America Issue 5: Silences (PEN America: A Journal for Writers and Readers),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,27637978,1,7,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,2004,1,1,4.00,2,0,"['198928', '7480645', '9322', '86801', '11563', '7816', '142899', '9325', '6669', '7518285']","['M. Mark', 'PEN America', 'Edward Albee', 'John Ashbery', 'Joseph Brodsky', 'Fernando Pessoa', 'Bruno Schulz', 'Gertrude Stein', 'Wisława Szymborska', 'Bridget Cross']","['4.14', '4.11', '4.02', '4.06', '4.25', '4.25', '4.12', '3.60', '4.32', '4.25']",[],[],[],"Silences features tributes to Samuel Beckett and Gertrude Stein as well as writing from Rikki Ducornet, Rick Moody, Bruno Schulz, Heather McHugh, Saadi Youssef, and Wislawa Szymborska, among many others. PEN members discuss the unspeakable."
51825147,11563,"Kontinent: The Alternative Voice of Russia & Eastern Europe, 1",0340213175,9780233967295,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72269427,1,4,8,2,1,5:0|4:2|3:0|2:0|1:0|total:2,1974,,,4.00,2,1,"['425787', '2806319', '19771050', '16981844', '19390947', '114953', '11563', '1141492']","['Nicholas Bethell', 'Barry Rubin', 'Aleksandr Solzhenitsyn', 'Alexander Solzhenitsyn', 'Andrei Sakharov', 'Andrei Sinyavsky', 'Joseph Brodsky', 'Alexander Galich']","['4.19', '3.87', '4.05', '3.89', '4.06', '3.84', '4.25', '4.17']",[],[],[],"During the last few years many people of great talent have been allowed to emigrate from the Soviet Union.<br />As many of Russia’s best living writers are now living outside their own country, it was recently decided to launch a quarterly journal to which they would all contribute. This journal, KONTINENT, would open a dialogue between these writers and the literary figures in the West interested in the problems of Eastern Europe.<br /><br />This collection is drawn from the first two Russian volumes of KONTINENT, and includes valuable contributions from the most famous ‘stars’ of Russia’s ‘third emigration’. There is the historic controversy between Alexander Solzhenitsyn and Andrei Sakharov, winner of the Nobel Peace Prize; a memorable article by Abram Terz (Andrei Sinyavsky) on the literary process in Russia; a novella by Vladimir Maramzin; and poems by Joseph Brodsky, widely accepted as Russia’s most talented living poet, and by Alexander Galich, whose work is enjoyed in song form by millions of Russians."
25668791,11563,Śpiew wahadła,8364648055,9788364648052,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434342005l/25668791._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434342005l/25668791._SY75_.jpg,2014,,,pol,Zeszyty Literackie,false,45492357,1,7,7,2,0,5:1|4:0|3:0|2:1|1:0|total:2,2014,1,1,3.50,2,0,"['11563', '11563']","['Joseph Brodsky', 'Joseph Brodsky']","['4.25', '4.25']",[],[],[],"W roku 1986 w Nowym Jorku w wydawnictwie Farrar, Strauss and Giroux ukazala sie ksiazka Josifa Brodskiego zatytulowana 'Less then one. Selected essays'. Zawierala 18 szkicow. Uczynila z autora jednego z najbardziej liczacych sie eseistow naszego wieku. Eseje opublikowane w niniejszym zbiorze pochodza z tego tomu."
12234944,11563,"Collines, et autres poèmes",2020016796,9782020016797,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516379450l/12234944._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516379450l/12234944._SX50_.jpg,1966,5,1,,Seuil,false,17208812,1,7,7,2,0,5:1|4:0|3:0|2:1|1:0|total:2,1966,5,1,3.50,2,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
