id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1078,704,"The Good Earth (House of Earth, #1)",1416500189,9781416500186,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078._SY75_.jpg,2009,3,4,eng,Howard Publishing Co,false,2346070,263,332732,870086,218446,9612,5:81343|4:76129|3:42622|2:12637|1:5715|total:218446,1931,3,2,3.98,202222,7743,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"This tells the poignant tale of a Chinese farmer and his family in old agrarian China. The humble Wang Lung glories in the soil he works, nurturing the land as it nurtures him and his family. Nearby, the nobles of the House of Hwang consider themselves above the land and its workers; but they will soon meet their own downfall.<br /><br />Hard times come upon Wang Lung and his family when flood and drought force them to seek work in the city. The working people riot, breaking into the homes of the rich and forcing them to flee. When Wang Lung shows mercy to one noble and is rewarded, he begins to rise in the world, even as the House of Hwang falls."
19948905,704,A Brother Is A Stranger,1258384086,9781258384081,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2012,6,9,,"Literary Licensing, LLC",false,27911556,2,8,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,1946,,,4.50,0,0,"['1292018', '7649633', '704']","['Toru Matsumoto', 'Marion Olive Lerrigo', 'Pearl S. Buck']","['4.00', '4.50', '3.98']",[],[],[],
23274892,704,Maravilhas do Conto Norte-Americano,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411779395l/23274892.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411779395l/23274892._SX50_.jpg,1958,,,por,Cultrix,false,42814234,1,10,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1958,1,1,4.50,2,0,"['28525', '7799', '1244', '10889', '4624490', '35238', '8993', '1240', '45645', '881203', '86241', '24956', '704', '113541', '7921', '17326', '4095', '585', '5386668', '1455', '3535', '3190', '26926']","['Washington Irving', 'Nathaniel Hawthorne', 'Mark Twain', 'Bret Harte', 'Edgar Allan Poe', 'Lafcadio Hearn', 'O. Henry', 'Jack London', 'Sherwood Anderson', 'Willa Cather', 'Edna Ferber', 'Dorothy Parker', 'Pearl S. Buck', 'Ben Hecht', 'Thomas Wolfe', 'Erskine Caldwell', 'William Saroyan', 'John Steinbeck', 'Diaulas Riedel', 'Ernest Hemingway', 'William Faulkner', 'F. Scott Fitzgerald', 'Stephen Vincent Benét']","['3.86', '3.45', '3.86', '3.70', '4.17', '3.89', '4.08', '3.96', '3.84', '3.83', '3.95', '4.08', '3.98', '4.05', '3.96', '3.72', '4.06', '3.93', '4.20', '3.83', '3.85', '3.90', '3.84']",['8611257'],['T. Booker Washington'],['4.50'],
23307671,704,"Great Biographies: P.T. Barnum, Pearl S. Buck, Adolf Hitler, John Quincy and Louisa Adams",0895773300,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1987,,,eng,Readers Digest,false,42862442,1,4,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1987,1,1,4.50,2,0,"['201036', '704', '9831817', '373688']","['P.T. Barnum', 'Pearl S. Buck', 'Robert Payne', 'Jack Shepherd']","['3.76', '3.98', '3.78', '3.90']",[],[],[],"Four biographies<br /><br />Struggles and Triumphs Or, The Life of P.T. Barnum by himself<br /><br />The China I Knew by Pearl S. Buck<br /><br />The Life and Death of Adolf Hitler by Robert Payne<br /><br />An Exceptional Marriage, Louisa Catherine and John Quincy Adams by Jack Shepherd"
18521989,704,Чужие края,5852204730,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379687339l/18521989._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379687339l/18521989._SY75_.jpg,1997,,,rus,Панорама,false,26223694,1,7,9,3,0,5:0|4:2|3:0|2:0|1:1|total:3,1997,1,1,3.00,3,0,"['704', '7278078']","['Pearl S. Buck', 'Перл Бак']","['3.98', '4.25']",[],[],[],"Перл Бак (1892 - 1973) - известная американская писательница, лауреат Нобелевской премии 1938 г., полученной за `глубокое и правдивое описание жизни крестьян в Китае и биографические шедевры`. В том включены лучший роман писательницы `Земля` (1931), фрагменты книги воспоминаний `Чужие края` (1936), рассказы и Нобелевская речь."
45017219,704,Stories of Faith For Christmas: Guideposts for the Spirit,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554928765l/45017219._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554928765l/45017219._SX50_.jpg,2010,9,23,eng,Oasis Audio,false,7609716,3,9,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,2008,,,4.50,0,0,"['23800', '40328', '417021', '704', '4944716', '389505', '11237', '2946652', '4393366', '3441338', '4796177']","['Richard H. Schneider', 'Billy Graham', 'Richard Crenna', 'Pearl S. Buck', 'Norman Vincen Peale', 'Dale Evans Rogers', 'Catherine Marshall', 'Jon Gauger', 'Lucille Cole', 'Sharilynn Dunn', 'Sharon Clausen']","['4.34', '4.28', '4.13', '3.98', '3.00', '4.12', '4.22', '3.89', '2.50', '2.67', '4.00']",[],[],[],"Here are more than sixty heartwarming stories of faith. These are stories about the true gifts of ChristmasThe writings are drawn from the archives of Guideposts magazine and complemented by selections from Pearl S. Buck, Billy Graham, Catherine Marshall, and more."
40207324,704,Los mejores relatos policiacos 2,9682105471,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527216463l/40207324._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527216463l/40207324._SX50_.jpg,1987,,,spa,Ediciones Martínez Roca,false,62419436,2,6,8,2,1,5:1|4:0|3:1|2:0|1:0|total:2,1981,,,4.00,0,0,"['10214', '50948', '24690', '21318', '22880', '76288', '6436872', '5447042', '704', '4338', '761995', '100512', '644', '860818']","['Erle Stanley Gardner', 'Mickey Spillane', 'John D. MacDonald', 'Ed McBain', 'Bill Pronzini', 'Barry N. Malzberg', 'Martin Harry Greenberg', 'Talmadge Powell', 'Pearl S. Buck', 'Robert Silverberg', 'T.S. Stribling', 'John Lutz', 'Marcia Muller', 'Elizabeth Morton']","['3.84', '3.68', '4.01', '3.81', '3.68', '3.89', '3.86', '4.23', '3.98', '3.88', '3.66', '3.78', '3.82', '3.94']",[],[],[],
8370089,704,"Reader's Digest Condensed Books, Spring 1968, Volume #73",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968,,,eng,Reader's Digest,false,21596319,1,23,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,"['704', '32202', '71955', '148946', '416018']","['Pearl S. Buck', 'Morris L. West', 'Arthur Hailey', 'Charles Kuralt', 'Dorothy Uhnak']","['3.98', '3.86', '3.92', '3.97', '3.62']",[],[],[],Contains:<br /><br />The New Year - Pearl S. Buck<br />The Tower of Babel - Morris L. West<br />Airport - Arthur Hailey<br />To the Top of the World - Charles Kuralt<br />The Bait - Dorothy Uhnak
40600640,704,Talk About Russia With Masha Scott,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1945,,,eng,John Day,false,63054600,1,7,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
21526851,704,The Beech Tree,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397487090l/21526851._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397487090l/21526851._SX50_.jpg,1955,,,eng,The John Day Company,false,40853153,1,18,7,2,1,5:0|4:1|3:1|2:0|1:0|total:2,1955,1,1,3.50,2,1,"['704', '615288']","['Pearl S. Buck', 'Kurt Werth']","['3.98', '4.11']",[],[],[],"Grandfather was very old, and Mary Lou was only eight, so when he came to live with Mary Lou's family it was both exciting and strange. She and he had long talks and short walks together, and got along fine. There were signs of trouble, though; Mary Lou's mother became very busy and worried. How things worked out makes a story for every child who has a grandparent."
8520171,704,Children for Adoption,6422448,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1964,,,eng,Random House New York,false,13386950,1,14,7,2,1,5:1|4:0|3:0|2:1|1:0|total:2,1964,,,3.50,2,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
14186216,704,"The Sacred Oasis: Caves Of The Thousand Buddhas, Tun Huang",1258113996,9781258113995,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,10,15,,"Literary Licensing, LLC",false,19824923,1,7,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,2011,4,25,3.50,2,0,"['5184857', '704']","['Irene Vongehr Vincent', 'Pearl S. Buck']","['3.50', '3.98']",[],[],[],"This is an EXACT reproduction of a book published before 1923. This IS NOT an OCR'd book with strange characters, introduced typographical errors, and jumbled words. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book."
30816139,704,Een bron van licht...,9026962797,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,,,nl,Van Holkema & Warendorf,false,51406356,1,5,7,3,0,5:0|4:0|3:1|2:2|1:0|total:3,,,,2.33,3,0,"['6926914', '53895', '406889', '857224', '975101', '5123604', '38266', '18791', '2856196', '407014', '615182', '155311', '491820', '5031025', '673499', '4722842', '704', '407049', '864268', '1374262', '239579', '830124']","['Ted van Turnhout', 'Bertus Aafjes', 'Marnix Gijsen', 'Karel Jonckheere', 'Mensje van Keulen', 'Henri Knap', 'Selma Lagerlöf', 'Guy de Maupassant', 'Kaj Munk', 'Michel van der Plas', 'Annie M.G. Schmidt', 'Felix Timmermans', 'Thea Beckman', 'Anton Chekhov', 'Mischa de Vreede', 'Mies Bouwman', 'Pearl S. Buck', 'S. Carmiggelt', 'Ernest Claes', 'Antoon Coolen', 'Charles Dickens', 'Inez van Dullemen']","['2.25', '3.41', '3.27', '2.87', '3.01', '3.27', '3.85', '3.86', '3.76', '3.66', '4.06', '3.51', '3.98', '3.96', '3.64', '3.51', '3.98', '3.77', '3.41', '3.44', '3.89', '3.26']",[],[],[],Kerstvertellingen ten voordele van UNICEF.<br /><br />Voorwoord van Audrey Hepburn.
43445777,704,The Big Fight,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,,,eng,The John Day Company,false,67543445,1,7,6,2,1,5:0|4:1|3:0|2:1|1:0|total:2,1964,,,3.00,2,1,"['704', '232484']","['Pearl S. Buck', 'Mamoru Funai']","['3.98', '4.01']",[],[],[],"KIRKUS REVIEW<br /><br />Ranjit is the young son of a circus owner. His father could only afford a few animals and the circus travelled only the smallest of India's towns where the people were the most easily impressed. Raj was their most ferocious looking but cuddlesome tiger and their leopard was Meera, who was gentle and aging. Their story is the expansion of an incident the author witnessed in India. The money the circus needs will be supplied in abundance if only Ranjit and his father can get their animals into character for a movie company. They need a scene where a tiger and a leopard fight. Ranjit's efforts to help his frantic father to get the cats moving is recounted with pointed humor about people, animals and movie making."
26254173,704,I Believe : The Personal Philosophies of Twenty-Three Eminent Men and Women Of Our Time,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587002895l/26254173._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587002895l/26254173._SX50_.jpg,1940,,,eng,George Allen & Unwin Ltd,false,46251396,1,17,6,2,0,5:0|4:1|3:0|2:1|1:0|total:2,1940,,,3.00,2,0,"['233593', '704', '1051789', '9810', '21092', '86404', '13264692', '37406', '4992775', '1054307', '113707', '48298', '37909', '19405', '103364', '112581', '17854', '110427', '16839', '57921', '14601179', '8111', '880695']","['W.H. Auden', 'Pearl S. Buck', 'Stuart Chase', 'Albert Einstein', 'H. Havelock Ellis', 'E.M. Forster', 'J.B.S. Haldane', 'Lancelot Hogben', 'Julian Huxley', 'Arthur Keith', 'Harold J. Laski', 'Lin Yutang', 'Emil Ludwig', 'Thomas Mann', 'Jacques Maritain', 'Jules Romains', 'Bertrand Russell', 'John Strachey', 'James Thurber', 'Hendrik Willem van Loon', 'Beatrice Potter Webb', 'Rebecca West', 'H.G. Wells']","['4.17', '3.98', '4.19', '4.08', '3.65', '3.88', '4.07', '4.07', '3.99', '3.67', '3.69', '4.09', '3.92', '3.94', '3.96', '3.68', '4.02', '3.58', '3.95', '3.48', '3.47', '3.86', '3.83']",[],[],[],
12942268,704,Der Weg ins Licht,3893503145,9783893503148,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397487420l/12942268._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397487420l/12942268._SY75_.jpg,,,,ger,Weltbild,false,18098723,3,6,6,2,0,5:0|4:0|3:2|2:0|1:0|total:2,1981,1,1,3.00,2,0,['704'],['Pearl S. Buck'],['3.98'],['754058'],['N.O. Scarpi'],['3.90'],
37831139,704,"A Place in the Woods/The Death Committee/The Man from Monticello: An Intimate Life of Thomas Jefferson/The Three Daughters of Madame Liang/Snatch (Reader's Digest Condensed Books, Volume 3: 1969)",9202815232,9789202815230,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,59513688,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['605206', '2934', '987885', '704', '43586']","['Helen Hoover', 'Noah Gordon', 'Thomas    Fleming', 'Pearl S. Buck', 'Rennie Airth']","['4.26', '4.16', '3.94', '3.98', '3.95']",[],[],[],
51016639,704,A Boldogság Ára,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72691728,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"A föld szimbolizálja az örök körforgást, a születést és a halált, ám aki elárulja azt, és hamis illúziókkal kecsegtető gazdagság alá rendeli az életét, menthetetlenül elvész. A szegény parasztember, Vang Lung élete tele van viszontagságokkal, kemény munkával keresi meg a mindennapi betevőjét, s bár sokat nélkülözik, mégis mindenek felett szereti a földjét. Egy napon kincsre lel, s ez egy csapásra megváltoztatja az életét. A szegény emberből gazdag földbirtokos lesz. De vajon a gazdagsággal együtt jár a boldogság is? A regény betekintést nyújt a száz évvel ezelőtti Kína vidéki életébe és egy hanyatlásnak indult arisztokrata család végnapjaiba. Ám a könyv igazi ereje abban rejlik, hogy az emberi élet jelentőségét és tragédiáját vetíti elénk, amit a földkerekség minden részében és minden idejében átélt és át is él az emberiség. Pearl S. Buck e regénye 1938-ban irodalmi Nobel-díjat és Pulitzer-díjat kapott. A kötet a 40-es években jelent meg először magyarul, Az édes anyaföld címmel. Ezúttal új fordításban, hiánytalan tartalommal élvezheti az olvasó."
36333885,704,انقلاب و سیل: وقایع سرآغاز بیداری و حرکت چینی ها,,9789640012246,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506850045l/36333885._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506850045l/36333885._SY75_.jpg,2009,,,per,امیرکبیر,false,58012123,1,3,5,2,2,5:0|4:0|3:1|2:1|1:0|total:2,1931,,,2.50,2,2,['704'],['Pearl S. Buck'],['3.98'],['14505133'],['محمد نادری'],['3.52'],تاریخ نشر: ۱۳۸۸<br /><br />مجموعه ی هشت داستان کوتاه از پرل اس. باک که به انقلاب کمونیستی چین در ۱۹۲۷ و سیل رودخانه یانگ تسه در ۱۹۳۱ می پردازد
39933106,704,Het meisje dat niet groeien kon,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524578745l/39933106._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524578745l/39933106._SX50_.jpg,1960,,,nl,A.W.Bruna & Zoon - Utrecht,false,61819107,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1950,,,5.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"Uitgave, m.m.v. Bruna, van de Stichting Centrale Financierings-Actie voor Joods Maatschappelijk Werk CEFINA J.M.W.<br />Voorwoord door Dr.S.J.Vles, psycholoog, Centrale Vereniging voor de Joodse Geestelijke Gezondheidszorg.<br />Vertaling: G. Prinsen Geerlings-Bonebakker<br />Oorspronkelijk / copyright: Training School at Vineland, New Jersey.<br />Omslagtekening: Paul Citroen."
17289892,704,Great Short Masterpieces of Mystery: The Murder By John Steinbeck and 25 other Stories,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542733736l/17289892._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542733736l/17289892._SX50_.jpg,1950,,,eng,Black's Readers Service Co.,false,23911756,1,11,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1950,,,5.00,1,0,"['41015', '7330', '704', '4176632', '33998', '7419', '585', '3535', '6989', '129457', '1455', '239579', '881203', '1244', '3487', '18791', '932179', '273838', '1126', '16839', '854076', '880695', '43970', '13943', '382734', '296437', '260826']","['Ellery Queen', 'Sinclair Lewis', 'Pearl S. Buck', 'W. Somerset Maugham', 'Edna St. Vincent Millay', 'John Galsworthy', 'John Steinbeck', 'William Faulkner', 'Rudyard Kipling', 'Louis Bromfield', 'Ernest Hemingway', 'Charles Dickens', 'Willa Cather', 'Mark Twain', 'Aldous Huxley', 'Guy de Maupassant', 'C.S. Forester', 'Ring Lardner', 'Walter de la Mare', 'James Thurber', 'Robert Louis Stevenson', 'H.G. Wells', 'Margery Sharp', 'Damon Runyon', 'Frank Swinnerton', 'James Gould Cozzens', 'Fannie Hurst']","['3.71', '3.76', '3.98', '4.04', '4.16', '4.10', '3.93', '3.85', '3.93', '3.82', '3.83', '3.89', '3.83', '3.86', '3.99', '3.86', '4.19', '3.90', '3.99', '3.95', '3.85', '3.83', '3.96', '4.16', '3.74', '3.51', '3.64']",[],[],[],Contents:<br />The post-mortem murder / Sinclair Lewis --<br />Ransom / Pearl S. Buck --<br />Before the party / W. Somerset Maugham --<br />Murder in the fishing cat / Edna St. Vincent Millay --<br />The juryman / John Galsworthy --<br />The murder / John Steinbeck --<br />Monk / William Faulkner --<br />The limitations of Pambé Serang / Rudyard Kipling --<br />Tabloid news / Louis Bromfield --<br />The killers / Ernest Hemingway --<br />Hunted down / Charles Dickens --<br />Paul's case / Willa Cather --<br />The stolen white elephant / Mark Twain --<br />The Gioconda smile / Aldous Huxley --<br />The hand / Guy de Maupassant --<br />The letters in evidence / C.S. Forester --<br />Haircut / Ring Lardner --<br />An ideal craftsman / Walter de la Mare --<br />The catbird seat / James Thurber --<br />Markheim / Robert Louis Stevenson --<br />Mr. Brisher's treasure / H.G. Wells --<br />London night's entertainment / Margery Sharp --<br />Sense of humor / Damon Runyon --<br />The verdict / Frank Swinnerton --<br />Clerical error / James Gould Cozzens --<br />Guilty / Fannie Hurst.
