id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
10297191,1709,Eugénie Grandet,8854120413,9788854120419,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SY75_.jpg,2010,,,ita,Newton Compton,false,1399014,795,30853,64344,16953,699,5:4389|4:6507|3:4567|2:1180|1:310|total:16953,1833,,,3.80,7,0,"['228089', '3136746']","['Honoré de Balzac', 'Riccardo Reim']","['3.80', '3.84']",['1709'],['Grazia Deledda'],['3.64'],"Delicata storia di un amore liliale schiacciato e beffato dall’avarizia e dal cinismo e al tempo stesso spietata analisi della borghesia di provincia, avida e speculatrice, che tutto subordina alla smania di ricchezza e di dominio, <i>Eugénie Grandet</i> viene pubblicato nel 1833, subito accolto da una critica entusiasta che lo saluta come un capolavoro. Primo grande libro di Balzac, questo romanzo (che qui si ripropone nell’esemplare traduzione di Grazia Deledda, oggi quasi introvabile) allinea alcuni tra i più riusciti “ritratti” del grande scrittore: l’ingenua e soave Eugénie, il vecchio Grandet sordido e tirannico, il bel cugino Charles, arrampicatore sociale senza scrupoli – figure di raro vigore, tra le più potenti, in assoluto, dell’intera letteratura francese.<br /><br /><i>«Gli ultimi lampi di vita parevano concentrati negli occhi, ed appena poteva aprirli era un rapido volgerli angosciosi verso la stanza che chiudeva i suoi tesori, mentre con voce tremante d’un panico interno, ripeteva alla figliuola: «Vi sono? Vi sono?». «Sì, babbo».»</i>"
49173659,1709,Racconti Sardi: Novel.Woman.049,1695965086,9781695965089,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,27,,Independently Published,false,74620240,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Potevano essere le undici quando la piccola Gabina si svegli� nel gran letto di legno della stanza di sopra, ove dormiva sempre con la sua mamma che le voleva tanto bene.Ma quella notte la mamma non le stava allato. Perch� dunque non c'era? Per quanto Gabina stendesse le sue manine da tutte le parti del gran letto di legno non poteva trovare la sua mamma. Solo le lenzuola fredde come il vento, solo i guanciali di percalle rosso; null'altro!Dove era dunque la mamma? Gabina si coricava e si levava sempre insieme a lei; mai s'era trovata sola in letto, cos�, nel gran letto freddo, nell'oscurit� della notte spaventosa.Quello era dunque un grande avvenimento per la piccina.- Mamma... mamma... - chiam� con un fil di voce..."
46046667,1709,Ivy,159910380X,9781599103808,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,4,1,,Italica Press,true,70955344,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1709', '170554']","['Grazia Deledda', 'Mary Ann Frese Witt']","['3.64', '3.92']",[],[],[],"Annesa, one of Grazia Deledda's most enigmatic and dramatic characters, battles with a guilt she suffers when her own strength tempts her to a crime that will save others who won't save themselves. Annesa has tragically attached herself to the tree of the Decherchi family, once noble but now dry-rotting on hard times. Her lover, Paulu Decherchi, compares her to a suffocating ivy clinging to the dead trunk.<br /><br />Distraught almost to the point of madness, Annesa finally cuts herself free from her adopted family. Escaping arrest for a wealthy relative's death -- and fleeing the men who dictate the laws that control the lives of women and the poor -- she imposes her own punishment of exile. But she will return to the impoverished Decherchis to complete her penance after she has purified her soul and found her own peace.<br /><br />Annesa's fate and destiny are co-joined to the wild Sardinian landscape, described in Ivy with a passion only hinted at in Deledda's other works. Its brooding and wild mountains scarred with haunted caves create an atmosphere weighed down by poverty, prejudice, and ill omen.<br /><br />Many consider <em>Ivy</em> to be Deledda's best work, surpassing even <em>Elias Portolu</em> and <em>Reeds in the Wind (Canne al vento).</em> Here she deeply probes the misguided but altruistic motivation of a woman totally dependent on others who lack her own moral fortitude.<br /><br />Deledda won the Nobel Prize for literature in 1926, writing fiction set in Sardinia, mining it deeply and evoking its people and their character. <em>Ivy, </em> Deledda's third novel, was originally published in 1908 in Italian as <em>L'Edera</em> and has never been previously published in English.<br /><br />First English translation. Introduction, notes, bibliography. 198 pages."
49173660,1709,Cattive compagnie,1695970349,9781695970342,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,27,ita,Independently Published,false,74620241,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Sebiu, il guardiano del carbone, sonnecchiava e sognava.Gli pareva d'essere a casa sua, nella piccola cucina oscura, dalla cui porticina si scorgeva lo sfondo di un cortiletto umido e triste. Sua moglie, curva sul focolare, arrostiva sulle brace una focaccia di farina e di formaggio fresco. Sdraiato sulla bisaccia di lana, grigia e nera, morbida come un tappeto, egli contemplava sua moglie con passione, e pensava che dunque la malattia di lei e l'ordine del dottore di star separati almeno per qualche mese, finch� lei non guariva, tutto era stato un brutto sogno..."
29008530,1709,Ağıt,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455041043l/29008530._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455041043l/29008530._SX50_.jpg,1972,,,tur,Altın Kitaplar,false,64232028,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],['7246047'],['Harun Mutluay'],['3.60'],"İÇİNDEKİLER:<br />1. Ağıt (Elias Portolu / 1900)<br />2. Rüzgârda Kamışlar (Canne al vento / 1913)<br /><br /><br />Yıllarca gün ışığına,doğa güzelliklerine,yaşamaya, aşka hasret insan ne yapar? Ancak hayatının hiç bitmeyen ağıtını söyler. Elias Porpolu,şu insanı deli eden dünyaya kavuşur kavuşmaz çılgınca bir aşkın tutkusuna kapılmıştı.Yasak bir aşkın acılarıyla mı başbaşa kalacaktı,yoksa mutluluğun denizinde mi yüzecekti. Hayır.Yaşamanın o insafsız kuralları, evrenin o şaşmaz düzeni çarkını döndürmüştü. Elias Portolu acıların ağıdını söylemeye devam edecekti. Ağıt,yaşamın acısını çekenlerin öyküsüdür. Ağıt insanı tanımak isteyenlerin romanıdır."
48853027,1709,Il Dono Di Natale: Narrativa Italiana 18,1720212554,9781720212553,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,10,,Independently Published,false,74242140,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Quanti hanno descritto e raccontato la vita della Sardegna! Quella terra che � in modo indicibile ""isola"". Ma quanti lo hanno saputo fare come Grazia Deledda? Quella tra la scrittrice premio Nobel e la sua isola � una relazione davvero speciale. Non � solo un fatto di conoscenza. E' qualcosa di pi� profondo e carnale. Insomma occorre usare la parola giusta: � amore. In questo breve romanzo, come nei romanzi pi� impegnativi (""Canne al vento"" per esempio), la Deledda sfiora con uno stile delicato e forte i personaggi, che arrivano tutti interi dal suo passato, dal passato dell'isola. In questa occasione ha saputo vedere tutto con gli occhi di un bambino. Occhi incantati, come erano incantati, non facciamo fatica a immaginarlo, gli occhi della bambina che era stata lei. E la sua arte � grande perch� tutto resta come era. Tutto ci viene mostrato in modo da trasformare i nostri occhi nei suoi, capaci di essere ancora quelli di un bambino."
48851080,1709,L'Ombra del Passato: NARRATIVA ITALIANA 130 Premio Nobel,1689135298,9781689135290,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,28,,Independently Published,false,74240351,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Il cordaio fu il primo ad attaccare le sue pi� belle corde, dal portone al palo che indicava il limite fra la sua aia e quella di Giovanni La Pioppa.Era la mattina del Corpusdomini. La processione, per eseguire la giravolta, doveva entrare nell'aia del cordaio, attraversare quella di Giovanni, uscire per il portone del zolfanellaio, la cui umile casetta era l'ultima del paese.Le tre famiglie si tenevano molto onorate di questa preferenza, e ogni anno formavano, con lenzuola attaccate a due fila di corde, una specie di viottolo semicircolare che cominciava dal portone di Sison il cordaio e finiva nel portone del zolfanellaio. Un palo di qua, uno di l�, segnavano appena il limite delle tre aie unite: quella di Giovanni De Marchi, detto La Pioppa, era la pi� grande. Egli era un uomo ricco: anche la sua casa grigia, con le persiane verdi al primo piano, superba fra le due casette di Sison e del zolfanellaio, sembrava la padrona fra due serve..."
48851083,1709,Le Colpe Altrui: NARRATIVA ITALIANA 133 Premio Nobel,1689144653,9781689144650,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,28,,Independently Published,false,74240353,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Para Zironi, l'ultimo fraticello rimasto fra le rovine del convento di Monte Nieddu, scendeva tranquillo il sentieruolo della foresta, andando a cercarsi da vivere poich� nessuno pi� pensava a portargliene lass�.Tutti oramai credevano che gli avanzi del convento fossero stati gi� diroccati per ordine di uno speculatore che tagliava le foreste di Monte Nieddu: fino a qualche mese prima solo un pastore si ricordava di frate Gerolamo ancora vivo e svelto lass� come la lucertola fra le rovine, e ogni tanto andava ad assistergli la messa e gli recava in dono un vaso di latte cagliato o un pezzo di ricotta avvolto nell'asfodelo; ma negli ultimi tempi anche i pastori erano stati cacciati dalla foresta e la primavera piovosa e ventosa aveva portato la carestia nel convento..."
48851086,1709,Naufraghi in Porto: NARRATIVA ITALIANA 134 Premio Nobel,1689285621,9781689285629,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,29,,Independently Published,false,74240355,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"In casa Porru, nella camera dei forestieri, c'era una donna che piangeva. Seduta per terra, vicino al letto, con le braccia sulle ginocchia sollevate e la fronte sulle braccia, piangeva singhiozzando, scuotendo la testa come per significare che per lei non c'era, non c'era pi� speranza. Le sue spalle rotonde e il suo dorso ben fatto, ben disegnato da un corsetto di panno giallo, s'alzavano e si abbassavano come un'onda.Intorno era quasi buio: la carnera non aveva finestra; la porta spalancata su una terrazza di mattoni s'apriva su uno sfondo di cielo cenerognolo che andava sempre pi� oscurandosi. Su quello sfondo brillava una piccola stella gialla lontana; e nel cortile s'udiva un grillo zirlare e la zampa d'un cavallo, di tanto in tanto sbattersi sulle pietre del selciato..."
48851087,1709,Nostalgie: NARRATIVA ITALIANA 135 Premio Nobel,1689305681,9781689305686,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,29,,Independently Published,false,74240357,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Il carrozzino un po' sgangherato di Petrin il Gliglo percorreva l'argine verso Viadana.Regina, seduta non molto comodamente fra la sorella e il fratello che le erano andati incontro alla stazione di Casalmaggiore, chiacchierava e rideva, ma di tanto in tanto taceva e diventava triste, distratta.Allora Toscana e Gigino, che provavano una specie di soggezione di lei, tacevano anch'essi imbarazzati.La notte era calda: la luna, grande, rossa, appena spuntata sull'orizzonte d'un azzurro opaco solcato da lunghe e sottili nuvole grigiastre, illuminava con un chiarore suggestivo di fuoco lontano il fiume e i boschi immobili.Voci lontane, che venivano dall'altra riva del Po, attraversavano di tanto in tanto il silenzio profondo del paesaggio: un profumo d'erba, acuto ed umido, inondava l'aria, destando mille ricordi nell'anima di Regina.Ma una cosa strana avveniva in lei. Ora che ella era giunta, che era nel luogo della sua nostalgia, nel rifugio sognato, l'anima le sfuggiva ancora. Come un tempo le era parso di portare a Roma solo la sua persona, e di aver lasciato sull'argine l'anima sua, simile a una lucciola errante, ora le sembrava di aver riportato sull'argine solo il suo corpo stanco e sofferente. L'anima volava via, se ne andava a Roma! Che faceva Antonio a quell'ora? Soffriva molto? Sentiva egli l'anima di sua moglie stringerlo tenacemente pi� che non l'avessero mai stretto le sue braccia? Le aveva scritto? Antonio, Antonio! Attraverso l'odore dell'erba, cio� attraverso tutti i ricordi e tutte le sensazioni che quella fragranza le ridestava, ella sentiva il tenero, lo speciale profumo come di fiori bruciati che emanavano i capelli di lui. Lacrime ardenti le salivano agli occhi. Era allora che improvvisamente taceva, col pensiero smarrito in una lontananza triste..."
18138131,1709,La casa del poeta,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372515775l/18138131._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372515775l/18138131._SY75_.jpg,1930,,,ita,Treves,false,25481062,6,11,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1930,1,1,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
48851088,1709,Sino Al Confine: NARRATIVA ITALIANA 136 Premio Nobel,168930880X,9781689308809,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,29,,Independently Published,false,74240359,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Nel luglio del 1890 Gavina Sulis fin� i suoi studi.Suo padre, ex-impresario di strade comunali, uomo abbastanza intelligente, le aveva fatto ripetere la quarta classe elementare, perch� nella piccola citt� non v'erano altre scuole femminili.Il giorno degli esami ella se ne tornava a casa pensando che oramai erano finiti per lei i giorni di libert� e d'ozio. Aveva quasi quattordici anni; si credeva gi� una donna matura, e ricordava le parole del suo confessore: Il Signore ha detto che la donna deve custodire la casa, fuggire l'ozio e le cattive compagnie.Riguardo alle compagnie ella sfuggiva non solo le cattive, ma anche le buone; e imitava appunto il suo confessore che andava sempre solo, a occhi bassi, rasente ai muri. Arrivata in fondo alla strada, ella si volse un momento e guard� l'antico monastero dov'erano le scuole, e la valle melanconica, coperta di olivastri e di peri selvatici, e sospir�..."
48851089,1709,Stella d'Oriente: NARRATIVA ITALIANA 137 Premio Nobel,1689315148,9781689315142,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,29,,Independently Published,false,74240360,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Non ostante i suoi quarant'anni vicini, la marchesa Anna di Oriente era ancora una bellissima donna, alta, bionda dalla carnagione di neve e gli occhi grandi e grigi con riflessi di oro. E poi che chic nella sua persona dalle forme stupende, dalla vita lunga, elegantemente sottile e sopratutto nelle sue mani di cui � impossibile darvi un'idea: due mani perfette, di marmo vivo, dalle unghie color rosa splendenti come brillanti, dalle venature di un bleu-glauco delicato! - Dicevano che il marchese d'Oriente l'avesse sposata soltanto per le sue mani perch� era figlia di un ricco borghese di Anglona, piccola citt� della Basilicata, mentre i d'Oriente Santo Stefano contavano fra i pi� ricchi ed aristocratici di Napoli. Anche lui, il marchese Francesco era biondo, gli occhi azzurri; e la barba d'oro, corta, riccia, divisa sul mento, gli dava un'aria di signore buono ed affabile. Avevano un figlio solo..."
52102496,1709,Schilfrohr im Winde,3966370522,9783966370523,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73592428,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"""Deledda erhielt für dieses Werk zu recht den Nobelpreis für Literatur - liebevoll und mit tiefer Einsicht portr�tiert sie die Menschen Sardiniens zwischen Schicksal und Liebe, Religiosit�t und Sinnlichkeit. Sie zeigt einer Welt�ffentlichkeit damit erstmals die poetische Sch�nheit ihrer Heimat und ihres Volkes"" Redaktion Gr�ls-Verlag (Edition Werke der Weltliteratur)"
33235883,1709,Una noche terrible,987504072X,9789875040724,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2012,,,spa,,false,53949295,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,4,25,0.00,0,0,"['1709', '7521592']","['Grazia Deledda', 'Lelo Carrique']","['3.64', '3.25']",['82019'],['Olga Drennen'],['3.61'],"Tres cuentos integran este libro. Tres historias en las que el miedo y el humor tienen papeles protagónicos. Ardo, el protagonista de Una noche terrible se ve envuelto en divertidas aventuras y tiene miedo a ser castigado por su eterna desobediencia"
48612524,1709,Racconti di Natale,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572271894l/48612524._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572271894l/48612524._SX50_.jpg,2018,9,13,ita,La Case,false,73948785,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1709', '18156621']","['Grazia Deledda', 'Gaetano Marino']","['3.64', '3.79']",[],[],[],"Quattro straordinarie novelle di Grazia Deledda per riscoprire il Natale in un'ottica nuova: <br /><br /> ""Il vecchio Moisè e quella notte di Natale"";<br /> ""Il dono di Natale"";<br /> ""Il Natale del consigliere"";<br /> ""Comincia a nevicare"". <br /><br />Quattro racconti da ascoltare per immergersi in un'atmosfera natalizia intrisa della poesia e della tensione etica che caratterizzano la scrittura dell'autrice Premio Nobel per la letteratura."
40931501,1709,A M�e Do Padre,8833090396,9788833090399,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532500595l/40931501._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532500595l/40931501._SY75_.jpg,2018,5,2,,Nor Edizioni,false,63810161,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
42411415,1709,Le prime ... parole italiane con esercizi: Le prime 3000 parole italiane con ese,886182515X,9788861825154,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,66106737,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
48851099,1709,Il Dono Di Natale,1689762020,9781689762021,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,31,,Independently Published,false,74240371,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],La raccolta dei migliori lavori premiati con il premio Nobel.
