id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1509544,54428,Bahnwärter Thiel,,9783150066171,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,,,ger,Reclam,false,2250130,80,5454,12675,3735,90,5:650|4:1084|3:1260|2:568|1:173|total:3735,1888,,,3.39,3390,67,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Die Novelle ""Bahnwärter Thiel"" entstand 1887 und gehört zu den herausragenden Werken des Naturalismus. Thiel ist ein in sich gekehrter Mensch, der nicht viele Worte macht, sich jedoch mit den Nachbarskindern abgibt und seinen Beruf mit Hingebung ausführt. Er gerät in einen wachsenden inneren Konflikt, als seine Frau Minna stirbt und er sich wieder verheiratet um die Versorgung seines Sohnes Tobias abzusichern. Er versucht trotz wachsender Spannungen sein Leben in den gewohnten Bahnen zu halten, sieht sich jedoch mehr und mehr unfähig dazu. (Zusammenfassung von Eva K.)"
15481942,54428,Hauptmann: Plays,1840020474,9781840020472,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,9,1,,Absolute Classics,false,21138332,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,9,1,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],['262890'],['Anthony Vivis'],['4.20'],"In ""The Rats,"" an ex-theatre director accuses his daughter's fiance a student and would-be actor, of undermining the fabric of society and the Prussian state with unconventional views, like a plague of rats. Also includes ""The Weavers,"" which is based on an account of the weaver's revolt of 1844, as told to Hauptmann by his father."
44722674,54428,The Dramatic Works of Gerhart Hauptmann: Volume Two,046947503X,9780469475038,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,2,23,,Wentworth Press,false,69367453,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
26755926,54428,"The Dramatic Works of Gerhart Hauptmann, Volume 6",1298954924,9781298954923,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444662974l/26755926._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444662974l/26755926._SY75_.jpg,2015,8,22,,Sagwan Press,false,46781854,8,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,8,22,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
35147918,54428,Soziale Dramen und Prosa (Classic Reprint),0259854514,9780259854517,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495019220l/35147918._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495019220l/35147918._SX50_.jpg,2018,9,11,,Forgotten Books,false,56471711,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Soziale Dramen und Prosa<br /><br />banne: 3eh heer' ia; wenn (R)e nich lauter fprechen, Da lann ich nich heer'n! 3d) hab ooch blo� 5wee bhr'n.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
24457379,54428,The Dramatic Works of Gerhart Hauptmann Volume II,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,44049828,26,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2012,5,12,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
44106516,54428,Die Versunkene Glocke: Ein Deutsches M�rchendrama (Classic Reprint),0364602643,9780364602645,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,2,17,,Forgotten Books,false,68597927,9,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Die Versunkene Glocke: Ein Deutsches M�rchendrama<br /><br />Die alte wetted)en. Xantenbelein: em elbzfcbee wm. Dec idelmann: ein Qtementarga�. (ein walbfcbeae: faumfcbec walbgetﬂ.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
28772515,54428,Poet Lore,1345228511,9781345228519,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,10,23,,Arkose Press,false,48970412,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44367325,54428,Gerhart Hauptmann Gesammelte Werke in Acht B�nden. Vierter Band.,0274909790,9780274909797,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,7,,Wentworth Press,false,68922041,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
32965990,54428,Promethidenloos,3743401037,9783743401037,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479736864l/32965990._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479736864l/32965990._SY75_.jpg,2016,11,9,,Hansebooks,false,53599419,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Promethidenloos - Eine Dichtung ist ein unveranderter, hochwertiger Nachdruck der Originalausgabe aus dem Jahr 1885. Hansebooks ist Herausgeber von Literatur zu unterschiedlichen Themengebieten wie Forschung und Wissenschaft, Reisen und Expeditionen, Kochen und Ernahrung, Medizin und weiteren Genres. Der Schwerpunkt des Verlages liegt auf dem Erhalt historischer Literatur. Viele Werke historischer Schriftsteller und Wissenschaftler sind heute nur noch als Antiquitaten erhaltlich. Hansebooks verlegt diese Bucher neu und tragt damit zum Erhalt selten gewordener Literatur und historischem Wissen auch fur die Zukunft bei."""
49167526,54428,Näidendid,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1985,,,est,Eesti Raamat,false,74615997,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],Enne päikesetõusu<br />Kangrud<br />Kopranahkne kasukas<br />Hannele taevaminek<br />Rose Bernd<br />Rotid<br />Enne päikeseloojangut
41994763,54428,"Gesammelte Werke, Vol. 2 of 8 (Classic Reprint)",0366944398,9780366944392,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,17,,Forgotten Books,false,65533118,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gesammelte Werke, Vol. 2 of 8<br /><br />[cm aus nah fangen an ben Neffen feinen 6cb�ften. Cine fcbmcb: S��igfeit tommt auf!bte8nugen. Mn�u mfo 0�e1669ew6.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
30763133,54428,Gesammelte Erzählungen,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,51318721,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
28644103,54428,The Dramatic Works of Gerhart Hauptmann: Domestic Dramas: The Reconcilliation. Lonely Lives. Colleague Crampton. Michael Kramer,134626600X,9781346266008,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,11,7,,Arkose Press,false,48828354,5,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
40325029,54428,Dramatische Dichtungen: Die Weber; Hanneles Himmelfahrt; Florian Geyer; Die Versunkene Glocke (Classic Reprint),036604348X,9780366043484,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531578178l/40325029._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531578178l/40325029._SX50_.jpg,2018,4,26,,Forgotten Books,false,62608322,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Dramatische Dichtungen: Die Weber; Hanneles Himmelfahrt; Florian Geyer; Die Versunkene Glocke<br /><br />Anliefern haben. 8inier (c)anh finh 8enfter ohne (c)arhinen, in her (c)1ntertvanh eine (c)ia61h�r' rechts eine ebenfot e @ia�thiir' hurch melche fortw�hrenh 233eber, 28eberfrauen unh inhet ab= unh gua gehen. 8angwr rechten qbanh' hie, mie hie �brigen, gr��tenthert� bon (c)olggeftellen f�r '�arehenh berhectt mirh, gicht fich eine Q�anb auf her hre angefommenen 28eber ihre 28aare au�gebreitet haben. Sn her 2rerhenfolge her %ntunft treten fie nor unh bieten ihre 28aare 3ur suiufterun r p e h i e n t 13 f e t f e r ficht hinter einem graz �en f�ifd)' an welchen hie 3u muﬂernhe 28aare hour 28eber elegt tmrh. @r behient fich bei her @thau erne� Grrtel� unb einer une. 8ft er 3u @nhe mit her 11nterfuchung, in [e t her 28eber hen 'boara chenh auf Die qbage' mo ein'@ 0 nr 9 t o i r I e r I i n {ein @emuht pr�ft. Ihre abgenommene qbaare {)chicht herfelbe 2e r mg iu'� ire== hofitorrum. Eben 3u 3ahtenhen 20 ubetrag ruft @rpehrent $ferfer hern an einem fternen $ifchehen fihenhen Raffirer ER e u zu a n n.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
