id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12701188,18540,Le avventure di Huckleberry Finn,8806136054,9788806136055,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY75_.jpg,1994,,,ita,Einaudi,false,1835605,5577,1597018,4285932,1122495,14992,5:338396|4:387395|3:282023|2:83622|1:31059|total:1122495,1876,,,3.82,17,2,"['1244', '4485447', '18540', '182090']","['Mark Twain', 'Enzo Giachino', 'T.S. Eliot', 'Leo Marx']","['3.86', '3.78', '4.16', '3.65']",[],[],[],"Congedandosi dai lettori nelle ultime pagine di ""Tom Sawyer"", Mark Twain preannuncia un nuovo romanzo che uscirà nel 1885, nove anni più tardi: un'opera che, come afferma T.S. Eliot, ""merita il titolo di capolavoro"". Fuggito alle cure, o piuttosto alle persecuzioni di un padre ubriacone, vissuto per qualche tempo dentro una botte da zucchero, riacciuffato e di nuovo abbandonato, Huck intraprende un memorabile viaggio sul Mississipi con lo schiavo Jim, altro miserevole evaso. L'America dell'età dell'oro, con i suoi coloni, avventurieri e impostori, accompagna Huck fino al nuovo incontro con Tom Sawyer e l'approdo alla fattoria di zio Silas. Un lucido realismo trasforma le avventure di un ragazzo in epopea universale che si riallaccia a quelle più antiche del viaggio e dell'iniziazione alla vita.Traduzione di Enzo Giachino. I saggi di T.S. Eliot e di Leo Marx offrono due diverse letture del romanzo e dimostrano che un classico è ""in primo luogo terreno di confronto e non uno spazio di certezze canonizzate e acquisite""."
42118892,18540,"The Greatest Classics Ever Written: 120+ Beloved Books From All Over the World: The Poison Tree, Les Misérables, Hamlet, Jane Eyre, Ulysses, Huck Finn, ... Don Quixote, Arabian Nights, Bushido…",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,65710985,1,50,19,4,0,5:3|4:1|3:0|2:0|1:0|total:4,,,,4.75,4,0,"['1113469', '233619', '128382', '1938', '5031312', '2730977', '3137322', '15321', '3953', '45882', '11139', '11978', '1036615', '4191', '173', '239579', '15905', '2098', '947', '1265', '17623', '43220', '6988', '2448', '3345', '3565', '8164', '2041', '1069006', '30761', '880695', '4012', '7014283', '86404', '18540', '5144', '5217', '29963', '4345', '854076', '3843', '2413', '5255014', '1244', '1240', '1624', '7799', '1315', '881203', '16', '5132', '10264', '1438', '6466154', '26242', '18943', '9121', '159', '4624490', '9494', '16104262', '5350', '903', '879', '7929831', '17212', '285217', '9876', '1831', '2007', '17501', '22796', '696805', '13661', '1461', '9057', '228089', '1481537', '5754446', '13847', '4785', '4750', '410680', '5031025', '232932', '4037220', '25574', '227771', '29227', '16201', '36913', '1661565', '186034', '81373', '2622245', '1771', '5029521', '14348815', '79638', '25563', '16061597']","['Hermann Hesse', 'Marcel Proust', 'Leo Tolstoy', 'Friedrich Nietzsche', 'Dante Alighieri', 'Henrik Ibsen', 'Fyodor Dostoyevsky', 'Confucius', 'William Makepeace Thackeray', 'Percy Bysshe Shelley', 'Mary Wollstonecraft Shelley', 'John Keats', 'Charlotte Brontë', 'Emily Brontë', 'George Eliot', 'Charles Dickens', 'Thomas Hardy', 'Elizabeth von Arnim', 'William Shakespeare', 'Jane Austen', 'D.H. Lawrence', 'Ann Radcliffe', 'Bram Stoker', 'Arthur Conan Doyle', 'Joseph Conrad', 'Oscar Wilde', 'Lewis Carroll', 'Frances Hodgson Burnett', 'C.S. Lewis', 'Weedon Grossmith', 'H.G. Wells', 'Wilkie Collins', 'G.K. Chesterton', 'E.M. Forster', 'T.S. Eliot', 'James Joyce', 'George Bernard Shaw', 'W.B. Yeats', 'Walter Scott', 'Robert Louis Stevenson', 'Kenneth Grahame', 'George MacDonald', 'J.M. Barrie', 'Mark Twain', 'Jack London', 'Herman Melville', 'Nathaniel Hawthorne', 'Louisa May Alcott', 'Willa Cather', 'Edith Wharton', 'Kate Chopin', 'Henry David Thoreau', 'Walt Whitman', 'Kahlil Gibran', 'Harriet Beecher Stowe', 'Frederick Douglass', 'James Fenimore Cooper', 'Henry James', 'Edgar Allan Poe', 'H.P. Lovecraft', 'Lew Wallace', 'L.M. Montgomery', 'Homer', 'Plato', 'Apuleius', 'Marcus Aurelius', 'Johann Wolfgang von Goethe', 'John Milton', 'Jonathan Swift', 'Daniel Defoe', 'Henry Fielding', 'Laurence Sterne', 'Jules Verne', 'Victor Hugo', 'Gustave Flaubert', 'Gaston Leroux', 'Honoré de Balzac', 'Stendhal', 'Voltaire', 'Charles Baudelaire', 'Alexandre Dumas', 'Émile Zola', 'Ivan Turgenev', 'Anton Chekhov', 'Nikolai Gogol', 'Miguel de Cervantes Saavedra', 'Benito Pérez Galdós', 'Pedro Calderón de la Barca', 'Giovanni Boccaccio', 'Niccolò Machiavelli', 'Rabindranath Tagore', 'Bankim Chandra Chattopadhyay', 'Kālidāsa', 'Vālmīki', 'Lao Tzu', 'Sun Tzu', 'Xueqin Cao', 'Princess Der Ling', 'Inazō Nitobe', 'Kakuzō Okakura', 'Natsume Sōseki']","['4.05', '4.21', '4.06', '4.05', '4.02', '3.78', '4.18', '3.84', '3.78', '4.01', '3.80', '4.18', '4.10', '3.86', '3.84', '3.89', '3.84', '3.89', '3.87', '4.12', '3.59', '3.42', '3.98', '4.20', '3.50', '4.10', '4.06', '4.14', '4.15', '3.71', '3.83', '3.92', '3.97', '3.88', '4.16', '3.74', '3.91', '4.16', '3.74', '3.85', '3.99', '4.05', '4.10', '3.86', '3.96', '3.54', '3.45', '4.06', '3.83', '3.78', '3.71', '3.86', '4.13', '4.15', '3.87', '4.08', '3.70', '3.62', '4.17', '4.05', '4.03', '4.21', '3.81', '4.01', '3.92', '4.23', '3.80', '3.85', '3.67', '3.65', '3.65', '3.65', '3.89', '4.14', '3.69', '3.95', '3.80', '3.84', '3.77', '4.21', '4.17', '3.93', '3.92', '3.96', '4.04', '3.87', '3.74', '3.91', '3.85', '3.83', '4.13', '3.84', '3.91', '4.16', '4.30', '3.97', '4.19', '4.19', '3.93', '3.84', '3.84']","['25157', '72703', '13395658', '45586', '110984', '2795912', '2795913', '2795914', '1952489', '2795911', '91476', '828394', '3038637', '2874503', '518992', '2048494', '2766482', '403007', '5763210', '2776871', '132326', '929797', '21092', '69892', '235013', '72230', '618986', '539677', '18192379', '17681153', '125446', '3207705', '18393', '3372306', '726454', '16957681', '44486', '399312', '4520444', '18483501']","['Alexander Pope', 'Samuel Butler', 'Benjamin Jowett', 'William Adlington', 'Bayard Taylor', 'Gunther Olesch', 'Anke Dreher', 'Amy Coulter', 'Stefan Langer', 'Semyon Chaichenets', 'Helen Zimmern', 'Thomas Common', 'Lewis Page Mercier', 'Frederick Amadeus Malleson', 'C.K. Scott Moncrieff', 'Isabel Florence Hapgood', 'Eleanor Marx-Aveling', 'Ellen Marriage', 'Horace B. Samuel', 'William F. Fleming', 'Cyril Scott', 'William Robson', 'H. Havelock Ellis', 'Constance Garnett', 'Louise Maude', 'Aylmer Maude', 'C.J. Hogarth', 'Thomas Seltzer', 'Edward FitzGerald', 'H.W. Longfellow', 'John Payne', 'W.K. Marriott', 'Andrew Lang', 'Miriam S. Knight', 'Arthur W. Ryder', 'RALPH T. H. GRIFFITH', 'James Legge', 'Lionel Giles', 'Henry Bencraft Joly', 'Yasotarō Mōri']","['3.73', '3.67', '4.14', '3.72', '4.00', '3.96', '3.95', '3.91', '3.90', '4.07', '3.95', '3.99', '3.69', '3.72', '4.33', '4.16', '3.69', '4.11', '3.83', '3.89', '4.27', '4.20', '3.65', '4.03', '4.13', '4.09', '4.18', '3.94', '4.09', '4.36', '3.83', '3.90', '4.03', '4.27', '3.97', '4.83', '3.93', '3.87', '3.84', '4.83']",
20880699,18540,De Functie van de Kritiek,9024276454,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,nl,Kok Agora,false,40221004,3,10,18,5,1,5:1|4:2|3:1|2:1|1:0|total:5,1972,1,1,3.60,1,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
28174441,18540,Edebiyat Üzerine Düşünceler,9757819433,9789757819431,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449858109l/28174441._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449858109l/28174441._SY75_.jpg,2007,,,tur,Paradigma,false,48192675,1,21,17,4,0,5:2|4:1|3:1|2:0|1:0|total:4,,,,4.25,4,0,['18540'],['T.S. Eliot'],['4.16'],['5358174'],['Sevim Kantarcıoğlu'],['4.00'],"Yeni Eleştiriğ Okulu'nun kurucusu Thomas Stearns Eliot'ın (1888-1965) geliştirdiği edebiyat teorisi, felsefede hümanizmin tecrübe doktrininden yararlanmış ve esasta klasik normları benimsemiş bir eleştiricinin sentezidir. Sanatta ve eleştiride objektifliğe, geleneğe, duygu ve akıl dengesine önem veren Eliot, edebiyatın tarih - kültür - medeniyet, dil, din, ahlak, müzik ve felsefe alanlarıyla (ve meseleleriyle) ilişkili olarak ele almakta ve okuyucuya geniş bir pesspektif sunmaktadır.<br /><br />Eliot, şairliğinin yanı sıra gelenek - modernizm, millîlik - evrensellik ve muhafazakârlık konularında kendisine sıkça atıf yapılan büyük bir entelektüel olarak çağımız düşüncesini ve edebiyatını etkilemiştir.<br /><br />Kronolojik bir sıra içinde (1919 - 1956) verilmiş on altı yazıdan oluşan ve alanında artık bir klasik olan Edebiyat Üzerine Düşünceler'de Eliot'ın; hümanizm, klasik, gelenek ve eleştiri kavramlarından şiir, tiyatro ve romana, Dante, Shakespeare ve Goethe'den Joyce,Rilke ve Yeats'e kadar birçok konudaki düşüncelerini bulacaksınız."
34526269,18540,Coriolan,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,55660633,1,8,17,4,1,5:1|4:3|3:0|2:0|1:0|total:4,,,,4.25,4,1,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
1070899,18540,The Classics And The Man Of Letters; The Presidential Address Delivered To The Classical Association On 15 April 1942,0838320538,9780838320532,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1974,7,,eng,Haskell House Publ. Ltd,false,1057586,1,13,17,4,0,5:2|4:1|3:1|2:0|1:0|total:4,1974,7,,4.25,4,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],A splendid essay on classicism in literature by the foremost poet of his time.
35118962,18540,Selected Poems,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494571872l/35118962._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494571872l/35118962._SY75_.jpg,1948,,,eng,Faber and Faber,false,57200256,2,12,17,5,1,5:0|4:3|3:1|2:1|1:0|total:5,1928,,,3.40,5,1,"['30055', '18540']","['Ezra Pound', 'T.S. Eliot']","['3.94', '4.16']",[],[],[],"Reprint of the 1928 Faber 1st edition, including Eliot's Introduction."
19319630,18540,Poems: 24 Select Poems by T.S. Eliot,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,27370425,4,17,16,4,1,5:1|4:2|3:1|2:0|1:0|total:4,1920,,,4.00,3,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
8761804,18540,Wise Animals,241021561,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1975,,,eng,Hamish Hamilton,false,13635147,1,21,16,4,0,5:1|4:2|3:1|2:0|1:0|total:4,1975,,,4.00,4,0,"['196094', '12452', '12442', '4624490', '82948', '640474', '18393', '180973', '6209', '40600', '6378', '4345', '4025', '2726692', '2154', '18540', '302386', '44057', '1095448', '426944', '4169219', '903', '7935185', '1838', '6989', '947']","['Eilís Dillon', 'Aesop', 'Mary Botham Howitt', 'Edgar Allan Poe', 'Jean de La Fontaine', 'Mary Frere', 'Andrew Lang', 'Baldassare Castiglione', 'John Masefield', 'René Guillot', 'Hans Christian Andersen', 'Walter Scott', 'Hilaire Belloc', 'Padraic Colum', 'Christopher Smart', 'T.S. Eliot', 'Pliny the Elder', 'Gilbert White', 'Bernard Brett', 'T.H. White', 'Krystyna Turksa', 'Homer', 'E. Nesbit', 'Geoffrey Chaucer', 'Rudyard Kipling', 'William Shakespeare']","['3.65', '4.05', '4.21', '4.17', '4.03', '4.00', '4.03', '3.64', '3.93', '3.92', '4.12', '3.74', '3.99', '4.29', '4.10', '4.16', '4.03', '3.94', '3.76', '4.02', '4.00', '3.81', '3.95', '3.55', '3.93', '3.87']",[],[],[],
20911981,18540,Essays Ancient and Modern,0544358538,9780544358539,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,2,11,,Houghton Mifflin,true,40277150,3,15,16,4,0,5:1|4:2|3:1|2:0|1:0|total:4,2014,1,1,4.00,3,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"A collection of essays grappling with some of the most significant topics of our time, <i>Essays Ancient and Modern</i> reveals Eliot's thoughts on his literary contemporaries and predecessors, the role of religion in a secular society, and the continuing tradition of the classics in modern education. Astute and erudite, here we see the inner thoughts of one of our greatest minds, articulated in some of his most eloquent and direct prose."
30318133,18540,Criticar al crítico y otros escritos,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1967,,,spa,Alianza Editorial,false,50808502,1,8,15,4,1,5:0|4:3|3:1|2:0|1:0|total:4,,,,3.75,4,1,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"En este volumen, que se abre con el ensayo que da título al libro, en el que el propio autor se toma como objeto de reflexión, se incluyen unos cuantos ejemplos de la penetrante capacidad de Eliot como crítico literario (sobre Poe y Valéry, sobre Dante, sobre Ezra Pound, sobre el ""verso libre"") y de su interés por fenómenos culturales y sociales ligados con el lenguaje, como la evolución del idioma norteamericano, el papel de la enseñanza del latín y el griego y las curiosas características de la literatura política."
6106610,18540,The World's Greatest Poetry 2: More Timeless Poetry for Moments of Reflection,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,2,1,eng,Saland Publishing (UK),false,6284165,1,13,15,3,0,5:3|4:0|3:0|2:0|1:0|total:3,2008,2,1,5.00,3,0,"['13453', '142', '947', '13638502', '15905', '11978', '6989', '75831', '18540']","['William Blake', 'Edward Lear', 'William Shakespeare', 'Alfred Tennyson', 'Thomas Hardy', 'John Keats', 'Rudyard Kipling', 'Robert Burns', 'T.S. Eliot']","['4.17', '4.03', '3.87', '4.08', '3.84', '4.18', '3.93', '4.11', '4.16']",[],[],[],
38171476,18540,Η Έρημη Χώρα/Προύφροκ/Οι Κούφιοι Άνθρωποι,,9789605767112,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516729240l/38171476._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516729240l/38171476._SX50_.jpg,2017,12,,gre,Γαβριηλίδης,false,59842575,1,13,15,3,2,5:3|4:0|3:0|2:0|1:0|total:3,,,,5.00,3,2,['18540'],['T.S. Eliot'],['4.16'],['7009857'],['Γιάννης Αντιόχου'],['4.56'],"«Είμαι πλέον πεπεισμένος πως η αθανασία σας προέρχεται από τις ανθρωποθεσίες που κάνατε στα ποιήματά σας. Όχι, κύριε Έλιοτ, δεν είπα ανθρωποθυσίες, αλλά ανθρωποθεσίες. Στους πλίνθινους στίχους σας έχουν εγκιβωτιστεί ανθρώπινες υπάρξεις. Άλλες εν γνώσει τους κι άλλες χωρίς να γνωρίζουν την παθολογική «έκκριση» της ποίη­σής σας». […]<br /><br />(Από το επίμετρο του μεταφραστή)<br /><br />Απόσπασμα από το βιβλίο<br /><br />Είμαστε οι κούφιοι άνθρωποι<br />είμαστε οι παραφουσκωμένοι άνθρωποι<br />γέρνοντας μαζί<br />κάσκες παραγεμισμένες με άχυρο. Αλίμονο!<br />Οι εξαντλημένες μας φωνές όταν<br />μαζί ψιθυρίζουμε<br />είναι βουβές κι άσκοπες<br />όπως ο αέρας στο ξερό χορτάρι<br />ή τα πόδια των ποντικών πάνω σε σπασμένα γυαλιά<br />στο ξηρό μας το κελάρι<br /><br />Ι<br />Ι<br />Ι<br />Ι<br />Μορφή δίχως φόρμα, σκιά δίχως χρώμα,<br />δύναμη παραλυμένη, χειρονομία δίχως νεύμα·<br /><br />Εκείνοι που διέσχισαν,<br />με το βλέμμα ευθύ, του θανάτου την άλλη Βασιλεία <br />μας θυμούνται –όπως ήμασταν– όχι σαν χαμένες<br />λυσσαλέες ψυχές, αλλά μοναχά<br />σαν τους κούφιους ανθρώπους<br />τους παραφουσκωμένους ανθρώπους."
15728524,18540,Pesmi in pesnitve,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341000294l/15728524._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341000294l/15728524._SX50_.jpg,,,,,,false,21406865,1,4,15,3,0,5:3|4:0|3:0|2:0|1:0|total:3,,,,5.00,3,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
13553298,18540,A Talk on Dante,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,19122232,1,11,15,4,0,5:1|4:1|3:2|2:0|1:0|total:4,,,,3.75,4,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
18726254,18540,Edebiyatın Hayatımızdaki Yeri: Neresi?,,9789756446829,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466508105l/18726254._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466508105l/18726254._SY75_.jpg,2007,,,tur,Merdiven Kitapları,false,26596317,1,14,14,4,1,5:0|4:3|3:0|2:1|1:0|total:4,,,,3.50,4,1,"['54724', '18540']","['Charles Dudley Warner', 'T.S. Eliot']","['3.55', '4.16']",['15384760'],['Kemal Konuşmaz'],['3.50'],"Charles D. Warner'in ve T. S. Eliot'un Edebiyatın Hayatımızdaki Yeri: Neresi? bağlamı içinde ele alınan yazıları, çağdaş dünyada göz ardı edilen edebiyat, hayat ve inanç gibi kritik kavramların, birbirlerinin mahiyetlerini diri tutacak birlikteliğine eğiliyor. Her okurun Eliot'un şu sözlerine bir karşılığı olmalı: ""Edebi yargı yahut değerlendirme için aynı anda keskin biçimde iki şeyin birden farkında olmamız gerekir: 'Neyi sevdiğimizin (veya neden hoşlandığımızın)' ve 'Neyi sevmemiz gerektiğinin.' Çok az kimse her ikisini bilecek kadar dürüsttür."""
24167049,18540,Dikter i svensk tolkning,9100472948,9789100472948,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515065967l/24167049._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515065967l/24167049._SY75_.jpg,1994,,,swe,Albert Bonniers Förlag,false,43755992,2,13,14,4,1,5:0|4:2|3:2|2:0|1:0|total:4,1994,1,1,3.50,4,1,['18540'],['T.S. Eliot'],['4.16'],['1073815'],['Gunnar Ekelöf'],['3.94'],Urval av dikter från samlingarna:<br />Prufrock and other observations (1917)<br />The waste land (1922)<br />Ash-Wednesday (1930)<br />Four quartets (1943)<br />Collected poems 1909–1962 (1963)
40888328,18540,Sweeney Erect,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63728204,1,6,14,4,0,5:1|4:1|3:1|2:1|1:0|total:4,,,,3.50,4,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
24906926,18540,"The Best of T.S. Eliot's Early Works (Love Song of J. Alfred Prufrock, Waste Land, Portrait of a Lady, Gerontion, A Cooking Egg, Rhapsody on a Windy Night, and more!)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,44557553,1,10,14,3,1,5:2|4:1|3:0|2:0|1:0|total:3,2012,2,19,4.67,3,1,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
44015765,18540,Prufrock And Other Observations [Hardcover],9351287734,9789351287735,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585646093l/44015765._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585646093l/44015765._SY75_.jpg,,,,,Kalpaz Publications,false,68435088,1,18,14,3,1,5:2|4:1|3:0|2:0|1:0|total:3,,,,4.67,3,1,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
33225945,18540,"Collected Works of Paul Valéry, Volume 7: The Art of Poetry",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480681997l/33225945._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480681997l/33225945._SY75_.jpg,2016,,,eng,Princeton University Press,false,53932961,1,7,12,3,1,5:1|4:1|3:1|2:0|1:0|total:3,,,,4.00,3,1,"['141425', '18540']","['Paul Valéry', 'T.S. Eliot']","['3.93', '4.16']",['2939216'],['Denise Folliot'],['3.94'],All of the major meditations on the theory and practice of poetry by one of the greatest poets of our time--and perhaps the one who has most scrupulously analyzed his art--are included in The Art of Poetry.<br /><br />Originally published in 1985.
