id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
233780,39326,Der Fänger im Roggen,3499108518,9783499108518,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,1,1,ger,Rowohlt Taschenbuch,false,3036731,464,3755418,9994338,2627013,54988,5:896939|4:813212|3:556883|2:226167|1:133812|total:2627013,1951,7,16,3.80,198,8,"['819789', '39326']","['J.D. Salinger', 'Heinrich Böll']","['3.84', '3.87']",[],[],[],"Beim ersten Mal Lesen konnte ich ihn auf Anhieb nicht ausstehen: Holden Caulfield, der Held in Jerome David Salingers <i>Der Fänger im Roggen</i> ging mir mit seinen naseweisen, altklugen Lebensbetrachtungen ziemlich auf den Wecker. Ein paar Jahre später fiel mein Urteil anders aus: Holden durchschaut und schildert in seinem schnodderigen Jugendjargon die oft so verlogene Welt der Erwachsenen. Und weil er merkt, daß er auf der Schwelle zu eben dieser Erwachsenenwelt steht, wehrt er sich dagegen, sich dort einzufügen.<p> So ist er gerade aus dem vierten Internat geflogen, weil seine schulischen Leistungen in fast allen Fächern ungenügend waren. Zurück in New York steigt er zunächst in einem zwielichtigen Hotel ab, da er sich nicht gleich bei seinen Eltern sehen lassen will. Die nun folgenden Begegnungen und Gespräche mit den verschiedensten Leuten machen seine Sensibilität und seine Gefühlsverwirrung deutlich, die er hinter einer coolen Fassade nur sehr unzureichend zu verstecken vermag und gipfelt schließlich in dem berühmt gewordenen Satz ""Ein Pferd ist doch wenigstens menschlich"".</p><p> Holden träumt von einer einsam gelegenen Blockhütte irgendwo im sonnigen Westen, in der er seine Kinder vor den Erwachsenen verstecken möchte. Doch im Gespräch mit seiner kleinen Schwester Phoebe wird deutlich, daß er nicht weiß, was er mit sich und seinem Leben tatsächlich anfangen soll. Und genau das ist es, was Salingers Roman auch fünfzig Jahre nach seinem Erscheinen noch so aktuell sein läßt -- denn diesem Problem müssen sich die Heranwachsenden jeder Generation aufs Neue stellen. <i>--Elisabeth Lang</i></p>"
38122221,39326,Самовольная отлучка,5340004031,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516636075l/38122221._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516636075l/38122221._SY75_.jpg,1989,,,rus,Мастацкая литература,false,59810447,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '6452397']","['Heinrich Böll', 'Генрих Бёлль']","['3.87', '4.06']",[],[],[],"Генрих Белль (1917-1985) - выдающийся немецкий писатель, лауреат Нобелевской премии. В романах, повестях, рассказах поднимает острые нравственные проблемы, мастерски передает внутренний мир героев, критически осмысливает прошлое и современное буржуазное общество. Во многих произведениях выражено неприятие фашизма, германского милитаризма, мещанской морали.<br />Составление А.А.Михайлова. Послесловие Т.Мотылевой.<br />Перевод с немецкого С.Фридлянд, Н.Португалова, Л.Черной.<br /><br />В сборник вошли произведения: Дом без хозяина. Роман<br />Глазами клоуна. Роман<br />Долина грохочущих копыт. Повесть<br />Самовольная отлучка. Повесть"
2923729,39326,Werke 1951,346203264X,9783462032642,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327827634l/2923729._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327827634l/2923729._SY75_.jpg,2004,11,17,ger,Kiepenheuer & Witsch,false,2951050,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2004,11,17,0.00,0,0,"['39326', '3878568']","['Heinrich Böll', 'Robert C. Conard']","['3.87', '3.67']",[],[],[],"Enthält u.a.:<br />Aschermittwoch • Das Abenteuer • Der Engel schwieg • Die Liebesnacht • Die Dachrinne • Die Schwarzen Schafe • Der Geschmack des Brotes • Der Zwerg und die Puppe • Besichtigung <br />• Wo warst du, Adam? • Wiedersehen mit dem Dorf • Das Selbstporträt Heinrich Böll"
38204119,39326,Romane und Erzählungen. Band 1. 1947 - 1952.,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1989,,,ger,Bertelsmann-Club,false,59872646,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
2923724,39326,Werke 1936-1945,3462032623,9783462032628,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343023612l/2923724._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343023612l/2923724._SY75_.jpg,2004,11,17,ger,Kiepenheuer & Witsch,false,2951045,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2004,11,17,0.00,0,0,"['39326', '6447811']","['Heinrich Böll', 'J.H. Reid']","['3.87', '4.00']",[],[],[],Enthält u.a.:<br />Die Inkonsequenzen des Christoff Sanktjörg • Die Brennenden • N.S. Credo • Gedichte • Die Unscheinbare • Sommerliche Episode • Vater Georgi • Annette • Am Rande der Kirche
36104006,39326,Затворен в Париж,9548415526,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503409556l/36104006._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503409556l/36104006._SY75_.jpg,1999,,,bul,Делакорт,false,57689731,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '6997070']","['Heinrich Böll', 'Хайнрих Бьол']","['3.87', '4.06']",['18171378'],['Анна Тодорова'],['4.06'],
6548634,39326,"Anstoss und Ermutigung: Gustav W. Heinemann Bundespräsident, 1969-1974",3518020463,9783518020463,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375711463l/6548634._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375711463l/6548634._SY75_.jpg,1974,,,ger,Suhrkamp,false,6741118,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1974,1,1,0.00,0,0,"['39326', '75876', '7206092']","['Heinrich Böll', 'Helmut Gollwitzer', 'Carlo Schmidt']","['3.87', '4.12', '2.78']",[],[],[],
15765697,39326,Werke 1954,3462032925,9783462032925,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343018707l/15765697._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343018707l/15765697._SY75_.jpg,,,,ger,Kiepenheuer & Witsch,false,59374715,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
15765710,39326,Werke 1959-1963,3462032860,9783462032864,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343019384l/15765710._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343019384l/15765710._SY75_.jpg,2008,9,16,ger,Kiepenheuer & Witsch,false,21469816,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2008,9,16,0.00,0,0,"['39326', '3878568']","['Heinrich Böll', 'Robert C. Conard']","['3.87', '3.67']",[],[],[],"Enthält u.a.:<br />Rose und Dynamit · Kunst und Religion · Über mich selbst · Zur Verteidigung der Waschküchen · Zweite Wuppertaler Rede · Über den Roman · Zeichen an der Wand · Hierzulande · Karl Marx · Irland und seine Kinder · Befehl und Verantwortung · Ein Schluck Erde · Hast Du was, dann bist Du was · Als der Krieg ausbrach · Gesamtdeutsches Jägerlatein · Der Schriftsteller und Zeitkritiker Kurt Ziesel · Rom auf den ersten Blick · Keine Träne um Schmeck · Als der Krieg zu Ende war · Briefe aus dem Rheinland · Anekdote zur Senkung der Arbeitsmoral"
15765705,39326,Werke 1956-1959,3462032682,9783462032680,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343019074l/15765705._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343019074l/15765705._SX50_.jpg,2005,9,27,ger,Kiepenheuer & Witsch,false,21469805,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2005,9,27,0.00,0,0,"['39326', '41380']","['Heinrich Böll', 'Viktor Böll']","['3.87', '4.27']",[],[],[],"Enthält u.a.:<br />Es wird etwas geschehen, Biographische Notiz; Wo ist dein Bruder; Die Offenbarung der Asozialen; Selbstkritik; Leben für die Sprache; Aufstand der Ungarn; Das Risiko des Schreibens; Das weiche Herz des Arno Schmidt; Im Tal der donnernden Hufe; Reise durch Polen; Hauptstädtisches Journal; Eine Welt ohne Christus; Der Wegwerfer; Irisches Tagebuch; Im Ruhrgebiet; Bilanz; Brief an einen jungen Katholiken; Das Brot, von dem wir leben; Heldengedenktag; Ein 47er wurde 50: Hans Werner Richter; Die Sprache als Hort der Freiheit; Der Zeitgungsverkäufer."
43302774,39326,"Ein- und Zusprüche: Schriften, Reden und Prosa, 1981-1983",3462016466,9783462016468,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67198316,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
38211865,39326,Romane und Erzählungen. Band 2. 1953 - 1959.,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1989,,,ger,Bertelsmann-Club,false,59883625,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
15765702,39326,Werke 1954-1955,3462032763,9783462032765,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343018914l/15765702._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343018914l/15765702._SY75_.jpg,2006,9,18,ger,Kiepenheuer & Witsch,false,21469800,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2006,9,18,0.00,0,0,"['39326', '3898928']","['Heinrich Böll', 'Hamish Reid']","['3.87', '4.00']",[],[],[],"Enthält u.a.:<br />Wir sind so milde geworden · Der Zeitgenosse und die Wirklichkeit · Hier ist Tibten · So ward Abend und Morgen · Schicksal einer henkellosen Tasse · Gedanken im Schillerjahr · Zum Tee bei Dr. Borsig · Chesterton über Dickens · Klopfzeichen · Daniel, der Gerechte · Neue Romane junger Autoren · Die fünf Stationen des jungen Schriftstellers · Das Brot der frühen Jahre · Die Stimme Wolfgang Borcherts · Der Gefangene einer Anekdote · Reportagen vom Mordprozeß gegen R. Müller · Doktor Murkes gesammeltes Schweigen · Literatur ohne Grenzen"
3576927,39326,Der Bahnhof von Zimpren / Der Wegwerfer,3128106304,9783128106304,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514385143l/3576927._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514385143l/3576927._SY75_.jpg,1990,,,ger,Klett,false,3619173,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1990,1,1,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
4443919,39326,Heinrich Böll : Bilder eines Lebens,3462023977,9783462023978,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514414189l/4443919._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514414189l/4443919._SX50_.jpg,1995,,,ger,Kiepenheuer & Witsch,false,4492130,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1995,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
15765695,39326,Werke 1953-1954,3462032747,9783462032741,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343018557l/15765695._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343018557l/15765695._SY75_.jpg,2006,9,18,ger,Kiepenheuer & Witsch,false,21469787,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2006,9,18,0.00,0,0,"['39326', '1487888']","['Heinrich Böll', 'Ralf Schnell']","['3.87', '4.00']",[],[],[],"Enthält u.a.:<br />· »Ich bin doch Soldat« · Léon Bloy. Über »Das Heil und die Armut« · Die Waage der Baleks · Was ist aktuell für uns? · Rendezvous in Paris · Auf Gottes kleinem Acker · Wir waren Wimpo <br />· Der Schrei nach Schinken und Pralinen · Ernst Kreuder, 50 Jahre alt · Zwischen Traum und Wirklichkeit · Seinen Stil finden <br />· Ironisierter Kulturbetrieb · Über De Quincey, »Bekenntnisse«<br />· 19. November 1828 · Alfred Andersch · »Wir sind nicht restaurativ!« · So war es. Reise ohne Heimkehr · Gespräch im Advent. Über die Art, Weihnachten zu feiern · Wolfgang Hildesheimer · Unberechenbare Gäste · Auferstehung des Gewissens <br />· Paul Schallück · Porträt eines Papstes"
13540118,39326,Werke 1963-1965,346203152X,9783462031522,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331647871l/13540118._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331647871l/13540118._SX50_.jpg,2002,10,24,ger,Kiepenheuer & Witsch,false,19102803,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '41379']","['Heinrich Böll', 'Jochen Schubert']","['3.87', '4.00']",[],[],[],"Enthält u.a.:<br />Briefe aus dem Rheinland · Antwort an Msgr. Erich Klausener · Briefe an einen Freund jenseits der Grenzen · Ich gehöre keiner Gruppe an · Gesinnung gibt es immer gratis · Frankfurter Vorlesungen · Entfernung von der Truppe · Stichworte · Über Jürgen Becker, »Felder« · Wort und Wörtlichkeit · Angst vor der »Gruppe 47« · Mauriac zum achtzigsten Geburtstag · Keine so schlechte Quelle · Heimat und keine · Raderberg, Raderthal · Inspektor Moll"
15765692,39326,Werke 1952-1953,3462032801,9783462032802,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343022958l/15765692._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343022958l/15765692._SY75_.jpg,2007,9,18,ger,Kiepenheuer & Witsch,false,21469775,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2007,9,18,0.00,0,0,"['39326', '1045023']","['Heinrich Böll', 'Árpád Bernáth']","['3.87', '3.50']",[],[],[],"Enthält u.a.:<br />Die Suche nach dem Leser · Die Postkarte · Das Ende der Moral<br />· Betrogene Betrüger · Besuch auf einer Insel · Bekenntnis zur Trümmerliteratur · Der Engel · Husten im Konzert · Die Brücke von Berczaba · Jenseits der Literatur · Pole, DP, Schwarzhändler, Lebensretter · Trompetenstoß in schwüle Stille · Die Kunde von Bethlehem · Nicht nur zur Weihnachtszeit · Ach, so... ein Jude!<br />· Ich bin kein Kommunist · Gibt es die Deutsche Story? · Wo sind die Deserteure? · Abenteuer eines Brotbeutels · Und sagte kein einziges Wort"
3606363,39326,NiemandsLand: Kindheitserinnerungen an die Jahre 1945 bis 1949,3889770312,9783889770318,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515954109l/3606363.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515954109l/3606363._SY75_.jpg,1985,,,ger,Dtv,false,3649092,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '1528611', '942954']","['Heinrich Böll', 'Jürgen Starbatty', 'Peter O. Chotjewitz']","['3.87', '3.45', '3.62']",[],[],[],
41943128,39326,พลเรือนเหมือนกัน,9747682974,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537340071l/41943128._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537340071l/41943128._SX50_.jpg,2000,2,,tha,สามัญชน,false,65433144,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1994,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],['3052811'],['อำภา โอตระกูล'],['3.54'],รวมเรื่องสั้นคัดสรร ผลงานนักเขียนเยอรมันยุคใหม่ ผู้ได้รับรางวัลโนเบล <br />สาขาวรรณคดีปี 1972 แปลตรงจากต้นฉบับภาษาเยอรมัน<br /><br />กล่าวในแง่ภาพรวมของมิติมนุษย์ที่ปรากฎอยู่ในงานเขียนของเบิลนั้น แน่นอนทีเดียวว่าความทุกข์ความสุข ความหวังและสิ้นหวัง นับเป็นหัวข้อหลักที่เบิลให้ความใส่ใจอย่างหนักแน่นจริงจังมาโดยตลอด และก็ดูเหมือนว่าสิ่งเหล่านี้คือแรงขับดันภายในให้เขามุ่งมั่นที่จะเอาชนะอดีตอันเลวร้ายที่เพิ่งผ่านไปสดๆ ร้อนๆ ทั้งนี้ก็เพื่อจะสร้างสังคมใหม่ที่หมู่คนเล็กๆ มีสิทธิ์เท่าเทียมกับผู้อื่น<br /><br />สารบัญ<br />- เกี่ยวกับนักเขียน<br />- เขาไม่นับเธอ (An der Brücke)<br />- อันนาผู้ซีดเซียว (Die blasse Anna)<br />- จึงมีเวลาค่ำและเวลาเช้า (So ward Abend und Morgen)<br />- เหมือนในนวนิยายน้ำเน่า (Wie in schlechten Romanen)<br />- คำสารภาพของพนักงานจับสุนัข (Bekenntnis eines Hundefängers)<br />- ที่นี่ทิบเทน (Hier ist Tibten)<br />- เด็กก็เป็นพลเรือนเหมือนกัน (Auch Kinder sind Zivilisten)<br />- เรื่องเล่าเพื่อลดอุดมการณ์การทำงาน (Anekdote zur Senkung der arbeitsmoral)<br />- น้าเฟร็ดของผม (Mein Onkel Fred)<br />- ไปรษณียบัตรแผ่นนั้น (Die Postkarte)<br />- นักหัวเราะ (Der Lacher)<br />- ข้อเสี่ยงในการเขียนหนังสือ (Das Risiko des Schreibens)<br />- ความเงียบที่ดอกเตอร์มูรเคอเก็บสะสมไว้ (Doktor Murkes gesammeltes Schweigen)<br />- บทสมทบ : การเดินทางอันยาวนาน (Ein Langer Marsch)
52845159,39326,Der Mönch und Die Raüber,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71281719,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"Eugen, der Sohn eines armen Bauern, hütet gemeinsam mit dem Räubersohn Mulz das väterliche Vieh. Später wird er Vorsteher eines Mönchsklosters und genießt bald den Ruf großer Heiligkeit. Dieser Ruf läßt ihn mit zunehmenden Alter immer einsamer werden, und so bittet er Gott, er möge ihm den Menschen zeigen, der ihm auf dieser Welt am nächsten ist. Er macht sich auf die Suche nach diesem Menschen, und findet ihn in einer verkommenen Spelunke: es ist sein Jugendfreund Mulz, der wie sein Vater Räuber geworden ist. Mulz aber gilt seiner Wohltaten wegen bei den Armen und bedrängten Menschen als ""halber Heiliger"". Während alle Mulz lieben, scheint Eugen, den ja auch alle kennen, von niemandem geliebt zu werden...<br /><br />Source: <a target=""_blank"" href=""https://oe1.orf.at/hoerspiel/suche/9159"" rel=""nofollow"">https://oe1.orf.at/hoerspiel/suche/9159</a>"
15765680,39326,Werke 1946-1947,3462031481,9783462031485,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343017227l/15765680._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343017227l/15765680._SX50_.jpg,2002,10,24,ger,Kiepenheuer & Witsch,false,21469751,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2002,10,24,0.00,0,0,"['39326', '69917']","['Heinrich Böll', 'James H. Reid']","['3.87', '4.17']",[],[],[],Enthält u.a.:<br />Kreuz ohne Liebe • Der General stand auf einem Hügel • Mitleid • Der Flüchtling • Rendezvous in Trümmern • Wiedersehen mit B. • Der Zwischenfall • Gefangen in Paris • Der Schulschwänzer • Kreuz ohne Liebe
29855296,39326,Gesammelte Erzählungen Band 1 & 2,3462014374,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514412329l/29855296._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514412329l/29855296._SX50_.jpg,1981,,,ger,Kiepenheuer & Witsch,false,50218802,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
49210052,39326,The Balek Scales,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576211910l/49210052._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576211910l/49210052._SY75_.jpg,,,,eng,,false,74664480,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
49254487,39326,Der kluge Fischer,3446257373,9783446257375,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72210717,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '2817499']","['Heinrich Böll', 'Émile Bravo']","['3.87', '3.90']",[],[],[],
43360280,39326,Christmas Every Day,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545812174l/43360280._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545812174l/43360280._SY75_.jpg,,,,eng,,false,67346973,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
15661320,39326,Versuch über die Vernunft der Poesie,3927760331,9783927760332,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514495454l/15661320._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514495454l/15661320._SY75_.jpg,1999,1,1,ger,Heinrich-Böll-Stiftung,false,21318419,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['39326', '17548419']","['Heinrich Böll', 'Jochen Schubert']","['3.87', '0.0']",[],[],[],
50200775,39326,Hörwerke: Originalaufnahmen 1952-1985,3844524649,9783844524642,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72617747,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
53133160,39326,Rom auf den ersten Blick,3423113936,9783423113939,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,79854850,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['39326'],['Heinrich Böll'],['3.87'],[],[],[],
287994,39326,Eine Bibliographie Seiner Werke,3487057441,9783487057446,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1975,12,1,,Georg Olms Publishers,false,279418,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1975,,,0.00,0,0,"['166952', '39326']","['Werner Martin', 'Heinrich Böll']","['0.0', '3.87']",[],[],[],
