id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
33126392,19405,Anna Karenina,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480103896l/33126392._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480103896l/33126392._SY75_.jpg,1980,,,ger,Bertelsmann,false,2507928,582,299521,2574374,635729,22735,5:263116|4:208420|3:113142|2:34637|1:16414|total:635729,1877,,,4.05,0,0,"['128382', '1227575', '19405']","['Leo Tolstoy', 'August Scholz', 'Thomas Mann']","['4.06', '3.80', '3.94']",[],[],[],"Wer liebt, hat recht – und wie in allen großen Liebesromanen der Weltliteratur führt dieses Recht auch in ›Anna Karenina‹ zum Ausbruch aus der Gesellschaft, zu Verzweiflung und tragischem Scheitern. Woran aber scheitert die große Liebe Anna Kareninas eigentlich? Scheitert sie an den Liebenden selbst, die irgendwann den Wunsch haben, »wieder etwas wünschen zu können«? Oder scheitert sie an der Macht der Gesellschaft, die nichts so sehr hasst wie ein Paar, das einfach nur dauerhaft glücklich sein will?"
28919775,19405,toumau mann ketteiban zen19sakuhin pulasu one (innkunabula_p_d),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,49136179,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
50673880,19405,"[Stellungnahme zu der Haltung der Vereinigten Staaten bei der Teilung Palästinas, 1948] (Fischer Klassik Plus)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75699250,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
28424697,19405,詐欺師 クルルの告白 トーニオ・クレーガー他,4309600328,9784309600321,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451673346l/28424697._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451673346l/28424697._SX50_.jpg,1963,,,jpn,河出書房新社,false,48530992,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19405', '13509107']","['Thomas Mann', 'トーマス マン']","['3.94', '5.00']",['14824693'],['佐藤 晃一'],['0.0'],"Japanese anthology of Thomas Mann, including Bekenntnisse des Hochstaplers Felix Krull and Tonio Kröger."
44668138,19405,"The coming victory of democracy,",1121038131,9781121038134,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,69321519,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
682584,19405,Thomas Mann Reading,9996605353,9789996605352,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1985,6,1,,Caedmon Audio Cassette,false,668974,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1985,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
42597874,19405,Giuseppe e i suoi fratelli. Volume II,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540990969l/42597874._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540990969l/42597874._SY75_.jpg,1971,1,,ita,Arnoldo Mondadori editore,false,66295340,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],['4468719'],['Bruno Arzeni'],['4.17'],Contiene:<br />- Giuseppe in Egitto (seconda parte)<br />- Giuseppe il nutritore
42838900,19405,Neste,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,66598442,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
52391223,19405,ManoyamaDai3kan,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71284009,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19405', '19310488']","['Thomas Mann', '上妻純一郎']","['3.94', '3.50']",['18987208'],['SatoKoichi'],['0.0'],
13412281,19405,Schriften zur Politik,3518012436,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1978,,,ger,Suhrkamp Verlag,false,18679334,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1970,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
28003717,19405,Œuvres majeures de Thomas Mann,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,48008741,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
23912780,19405,Fem berättelser,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,swe,,false,43519775,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
44204029,19405,Friedrich Und Die Grosse Koalition,0274758946,9780274758944,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,2,,Wentworth Press,false,68741918,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
3764865,19405,Jahre des Unmuts: Thomas Manns Briefwechsel mit Rene Schickele 1930-1940 (Thomas-Mann-Studien),3465025172,9783465025177,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,12,31,ger,Verlag Vittorio Klostermann,false,3808796,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],"Die Emigration hat beide zusammengefuhrt. Zwar kannten sie sich schon von der Preussischen Akademie der Kunste her personlich, und 1931, auf seiner Heimreise von Paris, hatte Thomas Mann bei Schickele in Badenweiler vorgesprochen. Annette Kolb, die gemeinsame Freundin, durfte den Besuch in die Wege geleitet haben. Aber zu einem engeren Verhaltnis kam es erst 1933, in Sanary-sur-mer, dem Treffpunkt deutscher Emigranten. An der franzosischen Sudkuste hielten sich 1933 und spater Dutzende von Geflohenen auf, abwartend, hoffend, verzweifelnd. Die hier abgedruckten Briefe beleuchten es neu: Heinrich Mann, Lion Feuchtwanger, Wilhelm Herzog, Hermann Kesten, Ludwig Marcuse, Bertolt Brecht, Erwin Piscator, Ernst Toller, Julius Meier-Graefe, Franz Werfel, die Mann-Kinder: Sie alle waren da, einige ein paar Tage, andere wochen- oder jahrelang, bis es 1940, als die deutschen Armeen sudwarts stiessen, weiterzufluchten galt. Der Briefwechsel ist ein beredtes Zeugnis zu einem Jahrzehnt deutscher Geschichte der Emigration. Erhalten sind insgesamt 86 Briefe, 53 von Thomas Mann, 34 von Rene Schickele. Die Briefe sind ausfuhrlich kommentiert. In einem Anhang sind vor allem Dokumente wiedergegeben, die das Verhaltnis der beiden Autoren vor der Zeit des Briefwechsels beleuchten."
42591392,19405,Lettere a Paul Amann (1915-1952),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540913110l/42591392._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540913110l/42591392._SY75_.jpg,1967,5,,ita,Mondadori,false,66282010,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1959,,,0.00,0,0,"['19405', '7886630', '17109829']","['Thomas Mann', 'Paul Amann', 'Herbert Wegener']","['3.94', '0.0', '0.0']",['2047478'],['Roberto Margotta'],['3.77'],
1795796,19405,An Experience in the Occult,1425476406,9781425476403,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,12,1,eng,Kessinger Publishing,false,1794841,2,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1923,,,0.00,0,0,"['19405', '3101208']","['Thomas Mann', 'H.T. Lowe-Porter']","['3.94', '3.91']",[],[],[],
15741044,19405,Ihr sehr ergebener Thomas Mann: Autographen aus dem Archiv des Buddenbrookhauses,3795012724,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341694696l/15741044._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341694696l/15741044._SX50_.jpg,2006,,,ger,Schmidt-Römhild,false,21427479,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2006,,,0.00,0,0,"['19405', '6437533', '467247', '763203', '1755638']","['Thomas Mann', 'Britta Dittmann', 'Thomas Rütten', 'Hans Wißkirchen', 'Jan Zimmermann']","['3.94', '0.0', '3.11', '3.77', '4.00']",[],[],[],
16246656,19405,"Briefe 1. 1889-1913 (Große kommentierte Frankfurter Ausgabe, #21)",3100483707,9783100483706,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393782195l/16246656._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393782195l/16246656._SY75_.jpg,2002,6,10,ger,S. Fischer,false,22263831,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
23903737,19405,Totuudesta ja kauneudesta: esseitä kirjallisuudesta ja filosofiasta,9511097415,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487237156l/23903737._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487237156l/23903737._SY75_.jpg,1987,,,fin,Otava,false,43511316,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1987,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],['1730291'],['Vesa Oittinen'],['3.38'],"Esseet, puheet ja päivänkohtaiset kirjoitukset ovat olennainen osa Nobel-kirjailija <b>Thomas Mannin</b> laajaa tuotantoa, vaikka niitä ei tähän mennessä ole paljoakaan ollut suomen kielellä luettavissa.<br /><br />Esseissään Thomas Mann osoittautuu saksalaisen kulttuuriperinnön täysiveriseksi jatkajaksi, suuresti ihailemansa Goethen hengenheimolaiseksi. Tämän kirjan sisältämissä esseissä Mann kirjoittaa Goethen lisäksi Schopenhauerista, Nietzschestä, Wagnerista, Freudista sekä Dostojevskista ja Tsehovista.<br /><br />Mann kirjoittaa johdonmukaisesti ja perinpohjaisesti, samalla eloisasti, ihmiskohtaloita ja -luonteita ymmärtäen. Esseet selventävät kiintoisalla tavalla Mannin omaa kirjailijakuvaa ja hänen teostensa taustoja ja teemoja. Samalla ne avaavat innostavan näkymän 1800-luvun eurooppalaiseen aatemaailmaan ja siihen rikkaaseen perintöön, jonka olemme sieltä saaneet."
44777936,19405,Zum Tode Wedekinds: Text (Fischer Klassik Plus),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,69418516,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
34562349,19405,"Novellen, Vol. 2 (Classic Reprint)",0243870574,9780243870578,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549275254l/34562349._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549275254l/34562349._SX50_.jpg,2019,2,1,,Forgotten Books,false,55705107,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],"Excerpt from Novellen, Vol. 2<br /><br />Zonio fpracb nicbt. @r empfanb 6(R)merg. 53a er [eine etwas fd)r�g flebenben 8rauen 3ufammengog unb bie 9ippen sum I)feifen gerunbet bielt, bli�te er feitw�rt� gb neigten fiopfe9 ine Brite. I)iefe (c)altung unb 9riene war ibm eigent�mlicb.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
44777934,19405,Über Frank Wedekind: Text (Fischer Klassik Plus),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,69418514,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
25966565,19405,Journal : 1940 - 1955,2070731839,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437690454l/25966565._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437690454l/25966565._SX50_.jpg,2000,,,fre,Gallimard,false,45873166,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,1,1,0.00,0,0,"['19405', '1327402', '157638']","['Thomas Mann', 'Peter de Mendelssohn', 'Inge Jens']","['3.94', '3.81', '4.13']",['114104'],['Robert Simon'],['3.83'],
41975967,19405,Le journal du,2267019000,9782267019001,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,65511693,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
36982235,19405,Die Lösung der Judenfrage: Text (Fischer Klassik Plus),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,58788621,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19405', '556654']","['Thomas Mann', 'Heinrich Detering']","['3.94', '3.92']",[],[],[],
27434808,19405,toumau mann zenshyuu ketteiban (innkunabula_p_d),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,47485708,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
53074494,19405,Bilse und Ich,,9783104003412,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586425327l/53074494._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586425327l/53074494._SY75_.jpg,,,,ger,Fischer e-books,true,79660812,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],"Finden statt erfinden – mit diesem schriftstellerischen Prinzip glaubte sich Thomas Mann in bester Gesellschaft und berief sich dabei auf Shakespeare, Goethe, Schiller, Turgenjew und Wagner. Dass ihm seine Technik, lebende Vorbilder zu porträtieren, nicht nur Freunde verschaffte, kalkulierte er ein. Doch als er mit dem Skandalautor Bilse auf die gleiche Stufe gestellt wurde und sich als Verfasser von Schlüsselromanen diffamiert sah, war der Moment für eine Abrechnung mit den Kritikern gekommen. Spitzfindig, spitzzüngig und nicht ohne religiöses Pathos erläuterte er sein künstlerisches Selbstverständnis. Diejenigen, die sich durch die Darstellung in seinen Werken persönlich beleidigt fühlten, wies er in ihre Schranken: »Nicht von euch ist die Rede, gar niemals, seid des nun getröstet, sondern von mir, von mir…«"
52204259,19405,Cane e Padrone e altri racconti,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71768844,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
52642817,19405,Buddenbrooks Verfall Einer Familie,,9798612821328,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,78423306,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
48830618,19405,BuddenburokukenohitobitoDai4kan,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74211850,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19405', '7393126']","['Thomas Mann', 'Kozuma Junichiro']","['3.94', '4.50']",['7419067'],['Saneyoshi Hayao'],['3.67'],
39035859,19405,"[Antwort an Arnold Schönberg in der ""Saturday Review of Literature""] (Fischer Klassik Plus)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60598537,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
44453482,19405,"Dankesworte [in: The Permanent Goethe, 1948] (Fischer Klassik Plus)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,69038856,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],
42953208,19405,Der Tod in Venedig und andere Novellen,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1962,,,ger,Aufbau Verlag Berlin,false,67720196,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19405'],['Thomas Mann'],['3.94'],[],[],[],"Thomas Mann nannte seine Novelle die Tragodie einer Entwurdigung: Gustav von Aschenbach, ein beruhmter Schriftsteller von etwas uber funfzig Jahren und schon langer verwitwet, hat sein Leben ganz auf Leistung gestellt. Eine sommerliche Erholungsreise fuhrt ihn nach Venedig. Dort beobachtet er am Strand taglich einen schonen Knaben, der mit seiner eleganten Mutter und seinen Schwestern samt Gouvernante im gleichen Hotel wohnt. In ihn verliebt sich der Alternde."""
