id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
52036,1113469,Siddhartha,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428715580l/52036._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428715580l/52036._SY75_.jpg,1981,12,1,eng,Bantam Books,false,4840290,1435,921821,2218671,551235,16356,5:220265|4:181593|3:105008|2:31581|1:12788|total:551235,1922,,,4.02,471821,11156,['1113469'],['Hermann Hesse'],['4.05'],['8463'],['Hilda Rosner'],['4.01'],"Herman Hesse's classic novel has delighted, inspired, and influenced generations of readers, writers, and thinkers. In this story of a wealthy Indian Brahmin who casts off a life of privilege to seek spiritual fulfillment. Hesse synthesizes disparate philosophies--Eastern religions, Jungian archetypes, Western individualism--into a unique vision of life as expressed through one man's search for true meaning."
51057210,1113469,Das Glasperlenspiel,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581109429l/51057210._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581109429l/51057210._SY75_.jpg,1971,,,ger,Deutsche Buch-Gemeinschaft,false,75877081,1,26,16,4,0,5:2|4:0|3:2|2:0|1:0|total:4,1943,,,4.00,4,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Dies ist Hermann Hesses letztes, sein wichtigstes und anspruchsvollstes Werk. Es ist ein Buch der Zukunft: Der Autor transportiert das Leben seines Helden Josef Knecht in das Jahr 2200. Er entwickelt mit dem »Glasperlenspiel«, in dem nicht weniger als das Streben nach Wahrheit auf dem Spiel steht, eine Utopie. <br />»Er hat Ratsuchenden gezeigt, wie sie bei sich selbst Rat finden konnten. Die persönlichste Hilfe hat er dadurch geleistet, daß er das Bescheidwissen verweigerte … Dies war sein Engagement, daß er sich für kein Programm engagieren ließ, keinen Zement für eine Weltanschauung lieferte. … Hesse war ein Meister im Sinn des Tao: er spricht, damit sich der Schüler selbst versteht; spricht er dem Meister aber nach, so hat er nichts verstanden. Hesses Schriften sind Wittgensteinsche Leitern; ist die Mauer erstiegen, werden sie nicht mehr benötigt.« Adolf Muschg"
52694783,1113469,Wir nehmen die Welt nur zu ernst,3458363785,9783458363781,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73107635,1,17,16,4,0,5:1|4:2|3:1|2:0|1:0|total:4,,,,4.00,4,0,"['1113469', '104613']","['Hermann Hesse', 'Volker Michels']","['4.05', '4.00']",[],[],[],"Oft ist behauptet worden, dass Hermann Hesse bei der Schwermut seiner Lyrik und Problemfühligkeit seiner zeitkritischen und erzählenden Schriften ein resignativer Melancholiker sei, humorlos und ohne Sinn für Schalk und Ironie. Die Geschichten, Verse und Anekdoten dieses Bandes beweisen das Gegenteil.<br />Ob er am Beispiel des Ritters Knorz von Knörzelfingen die akademische Vergangenheitsbewältigung parodiert, ob er über »Eduards des Zeitgenossen zeitgemäßen Zeitgenuss« berichtet, ob er uns über sportliche Aktualitäten wie das Kleinkinderschwimmen von Gibraltar nach Afrika auf dem Laufenden hält und auch die »Wunder der Technik« nicht zu kurz kommen lässt, zu deren Errungenschaften die Erfindung des Atomnussknackers und Sonntagsausflüge auf den Saturn zählen, an originellen Einfällen fehlt es ihm ebenso wenig wie an pointierten Versen."
25536512,1113469,"Escritos políticos, 1932-1962",8402061176,9788402061171,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433284418l/25536512._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433284418l/25536512._SY75_.jpg,1980,7,,spa,Bruguera,false,73430846,1,9,16,4,0,5:1|4:2|3:1|2:0|1:0|total:4,,,,4.00,4,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
12425994,1113469,L'uomo con molti libri e altri racconti,8876925317,9788876925313,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413761650l/12425994._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413761650l/12425994._SY75_.jpg,1995,1,1,ita,Studio Tesi,false,17408256,2,19,16,4,0,5:1|4:2|3:1|2:0|1:0|total:4,1986,,,4.00,3,0,['1113469'],['Hermann Hesse'],['4.05'],['6940262'],['Francesca Brunetta'],['3.60'],"Scritti tra il 1904 e il 1918, i sei racconti raccolti in questo volume svolgono molti dei temi dei lavori maggiori di Hesse: il passaggio dall'adolescenza alla maturità, il distacco dalla famiglia, la nostalgia per l'infanzia, l'amore per il viaggio, l'amicizia e, soprattutto, il rapporto tra menzogna e verità, fra illusione soggettiva e realtà."
19719973,1113469,Hermann Hesse: A Pictorial Biography,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,27782680,2,26,16,5,1,5:0|4:1|3:4|2:0|1:0|total:5,2013,1,22,3.20,5,1,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
22319347,1113469,Νεανικοί έρωτες,9602630329,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401034030l/22319347._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401034030l/22319347._SY75_.jpg,1995,12,,gre,Αστάρτη,false,41712673,1,11,16,5,0,5:1|4:0|3:3|2:1|1:0|total:5,1995,12,,3.20,5,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Τα αφηγήματα αυτού του βιβλίου συνθέτουν ένα δίπτυχο με κυρίαρχο θέμα τον έρωτα που μυεί στα μυστικά της ζωής που, με τη μορφή μιας όμορφης γυναίκας, μπορεί να πλημμυρίσει με θείο φως ή να βυθίσει σε ζοφερά σκοτάδια το δύσκολο δρόμο προς την ωριμότητα, την αυτογνωσία. Στους Νεανικούς έρωτες, ο Έσσε αφηγείται σε πρώτο πρόσωπο, ίσως επειδή οι αναμνήσεις, οι σκέψεις και τα συναισθήματα του βασικού ήρωα είναι και δικά τον βιώματα. Βιώματα που έπαιξαν έναν καθοριστικό ρόλο στη «συναισθηματική αγωγή» του. Στα δύο αφηγήματα των Νεανικών ερώτων, ο νεαρός ήρωας, μετά τις τραυματικές εμπειρίες τον από τον «έξω κόσμο», αναδύεται στο δικό τον εσώτερο κόσμο για να συνειδητοποιήσει πως η μόνη διέξοδος σωτηρίας είναι η επιστροφή στις ρίζες, στο γενέθλιο χωριό, στον τόπο της πρώτης αθωότητας... Ή, ίσως, η καταφυγή σε κάποιες άλλες - απόκρύφες - περιοχές, πέρα από τα όρια του ανθρώπινου λογικού: στον υπερβατικό χώρο της μεταφυσικής."
12425923,1113469,In giardino,8877467517,9788877467515,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359492303l/12425923.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359492303l/12425923._SY75_.jpg,,,,ita,Guanda,false,17408184,2,11,15,3,1,5:3|4:0|3:0|2:0|1:0|total:3,2003,7,1,5.00,1,0,"['1113469', '1102000', '4586040', '4469385', '104613']","['Hermann Hesse', 'Roberto Carifi', 'Maria Grazia Galli', 'Barbara Griffini', 'Volker Michels']","['4.05', '3.77', '3.80', '3.79', '4.00']",[],[],[],
16162500,1113469,Jugendland Erzählungen,,9783458358374,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488818069l/16162500._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488818069l/16162500._SY75_.jpg,2012,,,ger,Insel Verlag,false,22004867,1,6,15,3,0,5:3|4:0|3:0|2:0|1:0|total:3,2012,1,1,5.00,3,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
43449869,1113469,Nuevos cuentos de amor,8498670756,9788498670752,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67554266,1,5,15,3,1,5:3|4:0|3:0|2:0|1:0|total:3,,,,5.00,3,1,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
34948441,1113469,Kulkija,9525804151,9789525804157,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493051889l/34948441._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493051889l/34948441._SX50_.jpg,2010,,,fin,Sanasato,false,56220246,1,8,15,4,1,5:0|4:3|3:1|2:0|1:0|total:4,,,,3.75,4,1,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Kulkija saattaa yhteen Hermann Hessen kaksi keskeistä pienoisteosta - kaksi omaelämäkerrallista matkalla olon kuvausta. Vaellus (1920) vie kaukokaipuisen, itseään etsivän romantikon vaeltelemaan Etelä-Sveitsin vuorille ja laaksoihin. Tuokiokuvia sävyttää maagisen lumoava luonnon ja hengen yhteys. Nürnbergin-matka (1927) puolestaan retuuttaa julkisuuden henkilö Hesseä rautateitse kaupungista toiseen. Lukijan seuralaisia tällä retkellä ovat arosusimainen henkevä huumori, häkellyttävän ajankohtainen yhteiskuntakritiikki ja kertojan säälimätön mutta hyväntuulinen itseironia. Kulkijaan sisältyy suomentaja ja Hesse-tutkija Teppo Kulmalan essee."
27224544,1113469,"Vaterland, Muttersprache. Deutsche Schriftsteller und ihr Staat von 1945 bis heute",380310100X,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1979,,,ger,Verlag Klaus Wagenbach,false,4688298,3,13,15,4,0,5:0|4:3|3:1|2:0|1:0|total:4,1980,1,1,3.75,0,0,"['47683', '691637', '347732', '122465', '124337', '177946', '695495', '384383', '783120', '45711', '1425867', '410797', '151630', '39326', '72654', '26853', '783853', '472924', '45706', '708851', '877964', '952101', '257395', '17384', '187672', '114738', '1145563', '143260', '1522301', '749461', '113052', '965', '209634', '1113469', '68486', '903250', '714590', '50013', '155319', '230743', '6519', '188893', '226534', '54995', '5563070', '704105', '5557362', '45787', '1026895', '19405', '348054']","['Klaus Wagenbach', 'Winfried Stephan', 'Michael Krüger', 'Gottfried Benn', 'Peter Rühmkorf', 'Ilse Aichinger', 'Günther Anders', 'Alfred Andersch', 'Stefan Andres', 'Ingeborg Bachmann', 'Johannes R. Becher', 'Wolf Biermann', 'Johannes Bobrowski', 'Heinrich Böll', 'Wolfgang Borchert', 'Bertolt Brecht', 'Peter Brückner', 'Walter Dirks', 'Alfred Döblin', 'Ingeborg Drewitz', 'Axel Eggebrecht', 'Günter Eich', 'Bernt Engelmann', 'Hans Magnus Enzensberger', 'Hubert Fichte', 'Erich Fried', 'Gerd Fuchs', 'Franz Fühmann', 'Christian Geissler', 'Günter Grass', 'Peter Härtling', 'Peter Handke', 'Stephan Hermlin', 'Hermann Hesse', 'Rolf Hochhuth', 'Ricarda Huch', 'Hans Henny Jahnn', 'Walter Jens', 'Uwe Johnson', 'Robert Jungk', 'Erich Kästner', 'Marie Luise Kaschnitz', 'Heinar Kipphardt', 'Wolfgang Koeppen', 'Eugen Kogon', 'Günter Kunert', 'Elisabeth Langgässer', 'Siegfried Lenz', 'Reinhard Lettau', 'Thomas Mann', 'Ulrike Marie Meinhof']","['4.05', '3.73', '3.17', '3.96', '3.98', '3.74', '4.05', '3.48', '3.43', '4.07', '3.10', '4.25', '3.91', '3.87', '4.03', '3.78', '3.20', '4.33', '3.82', '2.63', '3.40', '3.94', '4.02', '4.08', '3.87', '4.26', '3.33', '3.76', '3.67', '3.83', '3.48', '3.47', '3.61', '4.05', '3.57', '3.77', '4.08', '3.95', '3.83', '4.27', '4.09', '3.72', '3.65', '3.42', '4.20', '3.70', '3.57', '3.80', '3.81', '3.94', '4.05']",[],[],[],"Das Standardwerk über die politische Haltung deutscher Schriftsteller – von der Nachkriegszeit bis zum Ende der Zweistaatlichkeit. Zu allen öffentlichen Angelegenheiten haben sich die Schriftsteller geäußert, oft in einer Deutlichkeit und Schärfe, wie sie heute weder üblich noch erbeten ist. Ein aufregendes und aufschlussreiches Lesebuch in Sachen deutscher Geschichte. Die Äußerungen der Schriftsteller und ihrer Gegner sind in einundzwanzig Kapiteln zusammengefasst. (source: Wagenbach Verlag)"
754497,1113469,Der Zauberer. Fragmente zu einem Roman,3518223410,9783518223413,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,4,1,ger,Suhrkamp,false,740616,1,11,15,4,0,5:0|4:3|3:1|2:0|1:0|total:4,2001,,,3.75,4,0,"['1113469', '286122']","['Hermann Hesse', 'Bernhard Zeller']","['4.05', '3.78']",[],[],[],
8548486,1113469,"Kunst, die Sprache der Seele",3518459783,9783518459782,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348215516l/8548486._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348215516l/8548486._SY75_.jpg,2008,,,ger,Suhrkamp,false,13416433,1,9,14,4,0,5:1|4:1|3:1|2:1|1:0|total:4,2008,1,1,3.50,4,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Zum Entdecken, Wiederlesen und Verschenken.<br />Radikal, rebellisch, eigensinnig Herrmann Hesse war zeitlebens ein kritischer Geist, der Konventionen und Autoritäten nicht hinnahm, sondern stets hinterfragte. Seine Gedanken und Reflexionen haben bis heute an Aktualität und Brisanz nichts eingebüßt. <br />Ein von Volker Michels zusammengestelltes Lesebuch."
22715205,1113469,Unerschrocken denken,,9783518459744,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405333338l/22715205._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405333338l/22715205._SY75_.jpg,2008,,,ger,Suhrkamp,false,42242388,1,8,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,2008,1,1,4.67,3,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Mir liegt alles Politische nicht, sonst wäre ich längst Revolutionär.<br /><br />Hermann Hesse"
30516340,1113469,Sinclairs Notizbuch,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465589068l/30516340._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465589068l/30516340._SX50_.jpg,1923,,,ger,Rascher,false,51035419,2,9,14,4,1,5:1|4:1|3:1|2:1|1:0|total:4,,,,3.50,3,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Unter dem Pseudonym Emil Sinclair veröffentlichte Hermann Hesse ab 1917 einige seiner scharfzüngigen, von der Regierung als kompromittierend gewerteten Appelle, Aufsätze und Erzählungen gegen den Krieg – und 1919 auch seinen Roman Demian.<br /><br />Das Impressum und die 4 farbigen Abbildungen vom Autor signiert. - Vorwort: «Die Aufsätze und Dichtungen dieses kleinen Buches sind in den Jahren 1917 bis 1920 geschrieben, und die Mehrzahl von ihnen ist damals in Zeitungen und Zeitschriften unter dem Pseudonym Emil Sinclair erschienen, unter welchem ich damals den Roman «Demian» erscheinen liess.»"
30650973,1113469,Na ceste / Am weg,,9788089233717,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466365290l/30650973._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466365290l/30650973._SX50_.jpg,2015,,,slo,Petrus,false,51194154,1,6,14,4,1,5:0|4:2|3:2|2:0|1:0|total:4,,,,3.50,4,1,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Ďalší titul z pera nositeľa Nobelovej ceny Hermanna Hesseho - poviedky v nemecko-slovenskom dvojjazyčnom prevedeni a s autorovými ilustráciami. <br />Jeho najznámejšími literárnymi dielami sú Stepný vlk, Siddhártha a Hra so sklenenými perlam."
16235080,1113469,Odnowiciel Świata,830602995,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1569057260l/16235080._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1569057260l/16235080._SY75_.jpg,,,,pol,Państwowy Instytut Wydawniczy,false,22236469,1,6,14,4,1,5:0|4:2|3:2|2:0|1:0|total:4,,,,3.50,4,1,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Opowiadania ukazują człowieka o cechach będących wypadkową osobowości wszystkich bohaterów Hessego. Przywiązanego do ojczyzny, zarazem jednak obywatela świata. Uległego pokusom, zmysłowego, a jednocześnie ascetę. Próżniaka i obiboka, ale w głębi duszy zawsze gotowego do działania. Udręczonego życiem, a mimo to z optymizmem patrzącego na świat. Samotnika, a jednak przyjaciela ludzi.<br /><br />Objawiają się w opowiadaniach Hessego zawiłości duchowego rozwoju pisarza, co i rusz daje o sobie znać jego wyjątkowa wrażliwość na piękno natury. Prezentowany wybór stanowi niezrównaną pożywkę dla czytelnika, któremu nieobca jest walka o wzrost duchowy."
69815,1113469,"Materialien Zu Hermann Hesses ""Der Steppenwolf""",3518365533,9783518365533,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,false,67646,1,24,14,4,0,5:1|4:1|3:1|2:1|1:0|total:4,1972,1,1,3.50,4,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
15729598,1113469,Geschichten aus Japan. Die Welt erzählt... Die schönsten Geschichten aus Japan - Ausgewählt von Hermann Hesse,3458358439,9783458358435,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341330015l/15729598._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341330015l/15729598._SY75_.jpg,2012,6,17,ger,Insel,false,21408609,1,14,14,6,1,5:0|4:0|3:2|2:4|1:0|total:6,2012,6,17,2.33,6,1,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Das Japan, von welchem diese Geschichten erzählen, existiert heute nicht mehr. Die Ideale, auf welchen der Bau jener überaus kraftvollen, dabei so schönheitsfrohen Kultur errichtet war, sind heute zum Teil schon veraltet und vergessen, zum Teil bestehen sie noch als Reste der Vergangenheit, deren Macht täglich mehr schwindet. … Die Geschichten unsres Buches zeigen das alte, vergangene, schöne Japan, wie es einmal war, das Japan der adligen, kriegerischen, aristokratischen Ideale."
38595991,1113469,Поэт,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,60201383,1,5,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,,,,4.67,3,0,"['1113469', '8476447']","['Hermann Hesse', 'Герман Гессе']","['4.05', '4.21']",[],[],[],
12058515,1113469,Называть вещи своими именами. Программные выступления мастеров западно-европейской литературы XX века,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1310911517l/12058515._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1310911517l/12058515._SY75_.jpg,1986,,,rus,Прогресс,false,17025682,1,9,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,1986,,,4.67,3,0,"['3003505', '44150', '2870342', '29677', '26978', '1113469', '6765']","['Луи Арагон', 'Federico García Lorca', 'Вирджиния Вулф', 'Louis Aragon', 'Henri Barbusse', 'Hermann Hesse', 'Virginia Woolf']","['4.26', '3.98', '3.95', '3.92', '3.74', '4.05', '3.88']",[],[],[],"В сборник вошли программные выступления крупнейших западноевропейских писателей XX века, в которых они определяют свою гражданскую и эстетическую позицию: А. Барбюса, Р. Роллана, Л. Арагона, Г. Гессе, Т. Манна, Ф. Гарсиа Лорки, В. Вулф и других."
