id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
24708849,25619,Ben-Hur (suivi de Quo Vadis ?): édition intégrale (Fiction Historique),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,1434214,978,56371,129497,32111,1026,5:12752|4:10509|3:6598|2:1655|1:597|total:32111,1880,,,4.03,0,0,"['16104262', '25619']","['Lew Wallace', 'Henryk Sienkiewicz']","['4.03', '3.85']",[],[],[],"Deux péplums majestueux écrits par deux auteurs de talents – Lewis Wallace &amp; Henryk Sienkiewicz – réunis pour la première fois dans une édition électronique complète.<br /><br />Tout d’abord, « Ben-Hur »<br /><br />Fils d'un prince de Jérusalem, Juda Ben-Hur s'apprête à partir à Rome pour y apprendre le métier de soldat lorsqu'un hasard tragique bouleverse son destin : il blesse par accident le puissant gouverneur Valerius Gratius. Accusé d'avoir commis un attentat, injustement condamné, Ben-Hur n'a désormais que deux buts : libérer son pays du joug romain, et se venger de Messala, qui l'a injustement condamné.<br /><br />Suivi de « Quo Vadis ? » (Où vas-tu ?). Un roman « historique » sur les persécutions que les chrétiens ont subies sous le règne de l’empereur romain Néron, avec une histoire d’amour à la clé. Le général patricien Marcus Vinicius tombe amoureux de la chrétienne Lygie/Callina. Il demande de l’aide à son oncle Pétrone, un proche conseiller de l’empereur, qui va la faire enlever et la mettre dans le palais de Néron...<br /><br /><br /> <b> Format professionnel électronique © Ink Book édition. </b><br />"
29677081,25619,The Judgment of Peter and Paul on Olympus: A Poem in Prose,1340683512,9781340683511,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,8,31,,Palala Press,false,50038859,5,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
23871347,25619,6 Historical Novels About Early Christians: Boxed Set,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,43480647,1,8,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2014,9,26,4.00,1,0,"['16104262', '25619', '6447024', '3218132', '2823333']","['Lew Wallace', 'Henryk Sienkiewicz', 'W.H. Withrow', 'W.H.G. Kingston', 'William Ware']","['4.03', '3.85', '3.70', '3.64', '3.12']",[],[],[],"This volume includes 6 historical novels about the life of early Christians: <br />BEN-HUR: A TALE OF THE CHRIST BY LEW WALLACE <br />QUO VADIS (A NARRATIVE OF THE TIME OF NERO) BY HENRYK SIENKIEWICZ <br />VALERIA, THE MARTYR OF THE CATACOMBS BY W.H. WITHROW <br />JOVINIAN BY W.H.G. KINGSTON <br />ZENOBIA (OR, THE FALL OF PALMYRA) BY WILLIAM WARE <br />AURELIAN; OR, ROME IN THE THIRD CENTURY BY WILLIAM WARE"
10287427,25619,In Monte Carlo,1445580012,9781445580012,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,4,5,eng,Skinner Press,false,1580959,7,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2002,3,1,4.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
8711669,25619,Classic Polish Literature: 4 Books by Sienkiewicz in a Single File with Active TOC,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,42393543,2,5,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
40980720,25619,Приказки от полски писатели,,9789548478991,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532896452l/40980720._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532896452l/40980720._SX50_.jpg,2009,,,,СОНМ,false,63941142,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['18249612', '840952', '18249613', '5759782', '3091685', '3091683', '867310', '25619', '7094574', '2968706', '8096717', '7026675']","['Kazimierz Wladislaw Wojcicki', 'Józef Ignacy Kraszewski', 'Antoni Josef Glinski', 'Ryszard Berwiński', 'Lucjan Siemieński', 'Roman Zmorski', 'Eliza Orzeszkowa', 'Henryk Sienkiewicz', 'Cecylia Niewiadomska', 'Artur Oppman', 'Boleslaw Lesmian', 'Борис Праматаров']","['3.00', '3.52', '3.00', '3.50', '4.01', '3.95', '2.89', '3.85', '3.63', '3.85', '3.26', '3.86']",['7059075'],['Правда Спасова'],['4.27'],"""Тази книга е опит да бъдат представени на български език едни от най-известните полски разказваачи на приказки"""
32597949,25619,Baśnie polskie,,9788378818441,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476297564l/32597949._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476297564l/32597949._SX50_.jpg,2013,,,pol,Buchmann,false,53176818,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['15967009', '623391', '123318', '1290276', '960796', '297006', '25619']","['Aleksandra Michalczak-Szwagierczak', 'Jan Kasprowicz', 'Janusz Korczak', 'Ewa Szelburg-Zarembina', 'Kornel Makuszyński', 'Bolesław Prus', 'Henryk Sienkiewicz']","['3.00', '3.88', '3.88', '4.14', '3.68', '3.60', '3.85']",[],[],[],"""Baśnie polskie"" to zbiór pięknych opowieści zebranych w wyjątkowym tomie. Znajdziemy tutaj opowieści między innymi: Jana Kasprowicza, Janusza Korczaka, Ewy Szelburg-Zarembiny , Kornela Makuszyńskiego, Bolesława Prusa, Henryka Sienkiewicza i wielu innych autorów. Baśnie zostały opatrzone pięknymi i oryginalnymi ilustracjami autorstwa Aleksandry Michalskiej-Szwagierczak. Dodatkowym atutem książki są zamieszczone w przypisach wyjaśnienia wyrazów trudniejszych, archaicznych, gwarowych, z którymi młody czytelnik może mieć jeszcze trudności."
16167291,25619,Stripovi iz Oka,,9789539902245,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578713265l/16167291._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578713265l/16167291._SX50_.jpg,2008,,,scr,Ogranak Matice hrvatske Bizovac / STRIPFORUM,false,22012466,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1937,,,3.00,1,0,"['6524164', '19911206', '6586682', '25619', '1086951', '6989', '6623709']","['Andrija Maurović', 'Božidar Rašić', 'Franjo Fuis', 'Henryk Sienkiewicz', 'August Šenoa', 'Rudyard Kipling', 'Rudi Aljinović']","['3.76', '3.00', '3.58', '3.85', '3.32', '3.93', '4.12']",[],[],[],"Ovo izdanje sadrži sve stripove – ukupno njih dvanaest – koje je Andrija Maurović tijekom 1935. – 1937. objavio u “Oku”, našem prvom zabavnom tjedniku sa stripovima. Tim crtanim romanima, kao i onima koje je istodobno objavljivao u dnevniku “Novosti”, presudno je utjecao na prihvaćanje i popularnost stripa na ovim prostorima. Scenarije za sve stripove napisao je Božidar Rašić (s izuzetkom jednog, koji je potpisao veliki Maurovićev suradnik Franjo Fuis).<br /><br /><b>Plijen demona džungle</b><br />premjerno objavljivanje u nastavcima: 6.7.- 31.8.1935.<br /><b>Razbojnikova vjerenica</b><br />premjerno objavljivanje u nastavcima: 17.7.-7.9.1935.<br /><b>Krvolok od Tanipura</b><br />premjerno objavljivanje u nastavcima: 7.9.- 14.12.1935.<br /><b>Testament porodice Armstrong</b><br />premjerno objavljivanje u nastavcima: 7.9.- 14.12.1935.<br /><b>Marta i medvjed</b><br />premjerno objavljivanje: 21.9.1935.<br /><b>Pirati ledenog mora</b><br />premjerno objavljivanje u nastavcima: 28.9.- 12.10.1935.<br /><b>Ognjem i mačem – roman iz poljske prošlosti od Henrika Sienkiewicza</b><br />premjerno objavljivanje u nastavcima: 16.11.1935.- 29.8.1936.<br /><b>Zlatarovo zlato</b> (adaptacija Augusta Šenoe)<br />premjerno objavljivanje u nastavcima: 21.12.1935.- 4.4.1936.<br /><b>Tajna dvorca Kidfield</b><br />premjerno objavljivanje u nastavcima: 5.9.- 14.12.1936.<br /><b>Kurir – roman iz života kolonizacije Divljeg zapada</b><br />premjerno objavljivanje u nastavcima: 19.9.- 7.11.1936.<br /><b>Lutalica Chagos, brod smrti</b><br />premjerno objavljivanje u nastavcima: 14.11.- 24.4.1937.<br /><b>Gunka Das, groblje živih mrtvaca u Indiji</b> (adaptacija Rudyarda Kiplinga) <br />premjerno objavljivanje u nastavcima: 1.5.1937.- 1.1.1938."
28570676,25619,Нерви,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,true,48731161,1,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['25619', '692514']","['Henryk Sienkiewicz', 'Генрик Сенкевич']","['3.85', '4.37']",['13919549'],['Вукол Михайлович Лавров'],['3.89'],"Путевой очерк, рассказывающий об исторических достопримечательностях Южной Италии (городок Нерви в окрестностях Генуи)."
35216763,25619,Idila in savana,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495618942l/35216763._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495618942l/35216763._SY75_.jpg,,,,rum,,false,56557906,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
51568124,25619,Z puszczy Białowieskiej,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,73385451,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
36225986,25619,На поле славы,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,true,57865407,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['25619', '692514']","['Henryk Sienkiewicz', 'Генрик Сенкевич']","['3.85', '4.37']",['17155914'],['Н. Васин'],['3.00'],"«На поле славы» - произведение польского писателя, лауреата Нобелевской премии по литературе Г. Сенкевича (1846 - 1916).*** Исторический роман написан в 1905 году. В ней автор изобразил войну поляков с турками в XVII веке, уделяя главное место знаменитым походам прославленного польского короля и полководца Яна Собеского. При жизни прозаик стал одним из самых известных и популярных польских писателей в Польше и за рубежом. Перу Сенкевича принадлежат и такие произведения: «Письма из Африки», «Письма из Венеции», «Письмо из Рима», «Поездка в Афины»."
44000851,25619,Se kolmas,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550052510l/44000851._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550052510l/44000851._SY75_.jpg,2018,,,fin,Tiberius kirjat,false,68404451,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Se kolmas on humoristinen kertomus taiteilijoista ja taiteilijaelämästä: maalauksia, rahahuolia, naimahuolia ja huoletonta elämää sekä palkinto, joka muuttaa kaiken. Suuren kirjailijan taidolla kerrottuna. Henryk Sienkiewicz (1846-1916) oli huomattava puolalainen romaanikirjailija, jolle myönnettiin Nobelin kirjallisuuspalkinto vuonna 1905."
52651662,25619,Krzyżacy Tom I,8305118517,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585004463l/52651662._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585004463l/52651662._SX50_.jpg,1989,,,pol,Książka i Wiedza,false,78441703,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1900,,,3.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
27592722,25619,The Third Woman,1503132153,9781503132153,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,11,6,,Createspace,false,47611017,6,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1905,,,3.00,0,0,"['25619', '4303821']","['Henryk Sienkiewicz', 'Nathan M. Babad']","['3.85', '5.00']",[],[],[],"From the TRANSLATOR'S PREFACE. <br /> OF all the short stones written by Henryk Sienkiewicz, excepting, perhaps, his ""Yankee Musician,"" ""The Third Woman"" has justly been considered the most brilliant piece of character drawing. In it Sienkiewicz brings to light the life of Polish men and women who have regained' for Poland, conquered and enslaved, her old-time fame and recognition. What her generals and soldiers have achieved in the days of old, Paderewski, Mitzkewich, Moniusko, Modjeska, and scores of painters, composers and journalists, known the wide world over, are crowning modern Poland, conquered, but not hopeless, with universal fame. <br /> ""The Third Woman,"" while written in a much lighter vein than most of his sketches, has among its lines sound judgment and decided views on art in general, and Polish especially, which betray in the author a profound knowledge of that phase of Polish life, as well as the undying love for all that is Polish. <br /> In my translation, while following the original as closely as possible, I have retained the conventional form of speech without using the unnecessary and literary idiomatic figures of speech, which have a life and charm of their own in Polish, but can scarcely be transplanted into English. <br /> -Nathan M. Babad."
52753015,25619,Co się raz stało w Sydonie,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73726507,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
28356547,25619,Płomyk,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451148943l/28356547._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451148943l/28356547._SX50_.jpg,,,,pol,wolnelektury.pl,true,48419124,1,2,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"""Lecz rósł z każdą chwilą; w jednym mgnieniu oka z płomyka stał się płomieniem, rozpalił się, rozżarzył, zbielał. Z boków strzeliły mu skrzydła, nad skrzydłami podniosła się głowa jakby w koronie i zmieniony w Białopiórego Ptaka rzucił się błyskawicą na strasznego Czarnoboga. I ujrzał Lipiecki ogromną bitwę światła z ciemnością."" [fragment]"
41013362,25619,Nowele (Tom II),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1963,,,pol,PIW,false,63993306,3,7,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,1925,,,2.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],Tom zawiera:<br /><br />Niewola tatarska<br />Toast<br />Korynek<br />H. K. T<br />We mgle<br />Legenda żeglarska<br />Czy ci najmilszy?<br />Sąd Ozyrysa<br />Wyrok Zeusa<br />Przygoda Arystoklesa<br />Biesiada<br />Wesele<br />Pójdźmy za Nim<br />Na Olimpie<br />U bramy raju<br />Sabłaowa bajka<br />Sielanka<br />U źródła<br />Bajka<br />Stary sługa<br />Hania<br />Selim Mirza<br />Autorki<br />Ta trzecia<br />Wspomniene
25221542,25619,Sahem og Andre Noveller,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968,,,nor,De Unges Forlag,false,44936942,1,2,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,1968,1,1,1.00,1,0,['25619'],['Henryk Sienkiewicz'],['3.85'],['13713612'],['Ivar Digernes'],['3.89'],
28111921,25619,Письмо из Венеции,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,true,48120269,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '692514']","['Henryk Sienkiewicz', 'Генрик Сенкевич']","['3.85', '4.37']",['13919549'],['Вукол Михайлович Лавров'],['3.89'],"Путевой очерк, рассказывающий об исторических достопримечательностях Венеции."
53020531,25619,De zondvloed 3,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73364810,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
43542539,25619,"The Collected Works of Henryk Sienkiewicz (Illustrated Edition): Quo Vadis, In Desert and Wilderness, With Fire and Sword, The Deluge, Pan Michael, Children ... Glory, Whirlpools, Without Dogma, In Vain",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,67733322,2,9,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '18781413', '18781414', '14230148']","['Henryk Sienkiewicz', 'Evert Van Muyden', 'Jacques Clement Wagrez', 'Edmund H. Garret']","['3.85', '0.0', '0.0', '0.0']","['26465', '98241', '7351455', '4089359', '807746', '5389413', '3917458']","['Jeremiah Curtin', 'Samuel A. Binion', 'S.C. de Soissons', 'Iza Young', 'Vatslaf A. Hlasko', 'Thos. H. Bullick', 'Max A. Drezmal']","['3.93', '3.38', '4.33', '4.00', '3.43', '3.00', '3.62']",
20895440,25619,Kolekcja Sienkiewicza,,9788363625818,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393237243l/20895440._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393237243l/20895440._SX50_.jpg,2013,,,pol,MASTERLAB,true,40238666,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,1,1,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Najlepsze powieści Henryka Sienkiewicza w jednej kolekcji.<br />Ogniem i mieczem, Potop, Pan Wołodyjowski, Quo Vadis, Krzyżacy."
24012049,25619,Kaksintaistelu,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419259959l/24012049._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419259959l/24012049._SX50_.jpg,1940,,,fin,WSOY,false,43611728,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1940,1,1,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],['5818402'],['Reino Silvanto'],['3.88'],
43661881,25619,Trên bờ biển sáng,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548081490l/43661881._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548081490l/43661881._SY75_.jpg,,,,,,false,67931474,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
53020574,25619,De zondvloed 4,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73364821,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
28628616,25619,QUO VADIS; THE KNIGHTS OF THE CROSS; ON THE FIELD OF GLORY (Timeless Wisdom Collection),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,48806999,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],"['98241', '26465']","['Samuel A. Binion', 'Jeremiah Curtin']","['3.38', '3.93']",
53020591,25619,De zondvloed 5+6,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73364825,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
36071422,25619,Gesammelte historische Romane von Henryk Sienkiewicz: Die beliebtesten Werke des polnischen Nobelpreisträgers,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57655647,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],"['10794052', '17005736']","['J. Praun', 'E. u. R. Ettlinger']","['0.0', '0.0']",
