id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
28008683,84259,Kwiaty zła,8308025315,9788308025315,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX50_.jpg,1994,,,pol,Wydawnictwo Literackie,false,2089235,1001,106998,198358,46573,1319,5:23285|4:14792|3:6398|2:1473|1:625|total:46573,1857,6,25,4.26,4,0,['13847'],['Charles Baudelaire'],['4.21'],"['3248883', '14717849', '14717850', '14717851', '1934339', '1380465', '2930254', '14717852', '8444436', '6519686', '4539134', '4465390', '5287494', '1058344', '84259', '3282325', '2917159', '14717853', '14717854', '7017000', '8190846', '3044340', '14717855', '6669', '4633607', '2894496', '14717856', '14717857', '14717858', '14717859', '15092733']","['Zbigniew Bieńkowski', 'Jerzy Brzozowski', 'Stanisław Korab-Brzozowski', 'Bolesław Wieniawa-Długoszowski', 'Wiktor Gomulicki', 'Mieczysław Jastrun', 'Ireneusz Kania', 'Roman Kołoniecki', 'Feliks Konopka', 'Czesław Jastrzębiec-Kozłowski', 'Antoni Lange', 'Maria Leśniewska', 'Jerzy Litwiniuk', 'Tadeusz Lubelski', 'Czesław Miłosz', 'Artur Międzyrzecki', 'Zenon Przesmycki', 'Zofia Trzeszczkowska', 'Jan Opęchowski', 'Bronisława Ostrowska', 'Marian Piechal', 'Seweryn Pollak', 'Włodzmierz Słobodnik', 'Wisława Szymborska', 'Józef Waczków', 'Adam Ważyk', 'Ewa Wende', 'Bohdan Wydżga', 'Marianna Zajączkowska-Abrahamowicz', 'Kazimiera Zawistowska', 'Andrzej   Nowak']","['4.00', '4.20', '4.25', '4.00', '3.03', '4.36', '3.98', '4.07', '3.92', '4.35', '3.23', '3.81', '3.57', '4.02', '4.19', '3.98', '3.83', '3.78', '4.25', '3.97', '4.40', '3.88', '4.25', '4.32', '4.06', '4.00', '4.25', '4.25', '4.25', '3.76', '3.50']","Przekłady wielu współczesnych i dawnych tłumaczy Baudelaire'a, zebrane w tym tomie, składają się na pierwszą po II wojnie światowej kompletną polską edycję ""Kwiatów zła"".<br /><br />Tylko parę zbiorów wierszy zdobyło większą sławę w dziejach światowej liryki: ""Pieśni"" Horacego, ""Sonety do Laury"" Petrarki... Legenda Baudelaire'a ogniskuje w sobie, jak napisał Eliot w 1930 roku, ""najmocniej oddziałujący archetyp poety współczesnej epoki"", na równi z legendą Rimbauda.<br /><br />""Kwiaty zła"" były jednocześnie spóźnioną kulminacją francuskiego romantyzmu i progiem współczesnej wrażliwości poetyckiej. W najszerszym odbiorze aż do końca ubiegłego wieku słynne były jednak z powodów ubocznych: towarzyszyła im aura skandalu, pamiętano o procesie sądowym, okaleczającym dzieło na długie lata.<br /><br />Dzisiaj o sile oddziaływania tej poezji nie przesądzają już jej bluźniercze akcenty i czarny erotyzm. Baudelaire wcześnie przeczuł naszą epokę: czyż jego poczucie grzechu pierworodnego, świadomość zawieszenia w bezmiarze ułomnego świata nie ma w istocie tych samych korzeni co ""poczucie tragiczności życia"" Unamuna, ""la nausée"" Sartre'a, ""życie w niewygodzie"" Camusa?"
41020364,84259,Korespondencja,8360046298,9788360046296,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,pol,,false,64013152,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['84259', '6925102']","['Czesław Miłosz', 'Konstanty A. Jeleński']","['4.19', '3.72']",[],[],[],"Czuję się jak wąż, którego pocięto na kawałki i który nie może się zrosnąć. [...]<br />Nie widzę nikogo, poza Tobą, kto mógłby na użytek cudzoziemców moje kawałki posklejać, bo jednak, znając moje książki, wiesz, że istnieje pewna jedność. (Czesław Miłosz)<br /><br />Jedyne książki, które mam w trzech ""podręcznych"" (czy raczej ""podpoduszkowych"") egzemplarzach (w Paryżu, w Saint-Dyé nad Loarą i na Korsyce) — to Twoje wiersze i Szekspir. ""Zestaw"" zrozumiały. Czy to nie dziwne, że dwaj polscy pisarze, których najwyżej cenię (Ty i Gombrowicz), są tak bliscy Szekspira. Ale ""Twój"" Szekspir (czy echo Szekspira, które ja w Twoich wierszach słyszę) jest mi bliższy od Szekspira ""Gombrowiczowskiego"".<br /><br />Radość posiadania Twych wierszy w jednym tomie trudno wprost opisać. Może tylko podziw uratuje mnie. Mogłoby to być godnym motto Twojej poezji, ale w bardziej uniwersalnym sensie niż może przypuszczasz, bo podziw Twój ratuje również innych, Twoich czytelników.<br /><br />Zawsze ten sam zachwyt. Potem robię sobie herbatę (inni domownicy wstają dopiero koło siódmej) i czytam Twoje wiersze, szczęśliwy, że zachwyt może być trwały, że potrafiłeś zatrzymać tyle przelotnych chwil. Szczęśliwy, że słowo może zachwycić i może to zrobić, nie kłamiąc, niczego nie ukrywając. (Konstanty A. Jeleński)<br /><br />Zabrałem się do czytania listów Kota Jeleńskiego do mnie. Pasjonująca książka. [...] Jedyne potwierdzenie wartości tego, co robię, znajdowałem w listach Jeleńskiego. Jeden czytelnik - ale jaki - to już chyba dosyć. (Czesław Miłosz)"
3230216,84259,Dar,8308027571,9788308027578,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3264604,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
13101242,84259,Revolutions,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,18273843,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,11,16,0.00,0,0,"['84259', '55589', '7323759', '14030', '198150', '159357', '136959', '7323763', '79295']","['Czesław Miłosz', 'Michael Walzer', 'Leon Wieseltiere', 'Alfred Kazin', 'Jonathan Kaufman', 'John Maynard Keynes', 'Adam Michnik', 'Foer Frank', 'Hendrik Hertzberg']","['4.19', '3.77', '0.0', '3.79', '4.12', '3.88', '3.80', '0.0', '3.85']",[],[],[],
53028438,84259,Stephen Fry Reads Czesław Miłosz,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73331497,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,,,0.00,0,0,"['84259', '10917']","['Czesław Miłosz', 'Stephen Fry']","['4.19', '4.03']",[],[],[],
35711027,84259,Poezja/Poetry,9788337576,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,,,pol,Bosz,false,57210766,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
40782626,84259,Spiżarnia literacka,8308036023,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581102649l/40782626._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581102649l/40782626._SY75_.jpg,2004,,,pol,Wydawnictwo Literackie,false,63488551,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2004,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Wielkie sławy i zapomniane nazwiska, głośne wydarzenia i drobne epizody, to, o czym zapomnieć nie sposób i o czym zapomnieć się nie chce – w pełnej ciepła, nostalgii i humoru gawędzie Czesława Miłosza."
13500406,84259,Księgi biblijne,8308035299,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330212856l/13500406._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330212856l/13500406._SX50_.jpg,2003,,,pol,Wydawnictwo Literackie,false,19046950,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2003,1,1,0.00,0,0,[],[],[],['84259'],['Czesław Miłosz'],['4.19'],
43372181,84259,"Listy o tym, co najważniejsze",8360046972,9788360046975,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,pol,,false,67374083,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['84259', '3347845']","['Czesław Miłosz', 'Ola Watowa']","['4.19', '4.35']",[],[],[],Listy autorow przynosza niezwykle swiadectwo oddania przyjazni i wspolnej troski o zapewnienie dzielu Aleksandra Wata jego wierszom i wspomnieniom naleznego miejsca w literaturze swiatowej Wielkosc duchowa i bezmiar poswiecenia obojga autorow tych listow uzyskuja w nich najbardziej przejmujace i bezposrednie swiadectwo
43392519,84259,La mia europa - Poesie. Nobel 1980,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1986,,,ita,Utet,false,67418868,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
46266661,84259,Drugi prostor,8674483585,9788674483589,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,,,srp,,false,71265693,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Dvadesetak godina posle dobijanja Nobelove nagrade, koju je Sol Belou nazvao „poljupcem smrti“, jer za većinu pisaca znači vrhunac stvaralaštva, Miloš ispoljava izvanrednu intelektualnu formu i najviši pesnički talenat. Objavljuje dve knjige pesama: To (2001) i Drugi prostor (2002), a posle smrti voljene supruge Karol (2003) piše poemu Orfej i Euridika. Ova knjiga predstavlja izbor iz pomenute dve zbirke sa poemom Orfej i Euridika."
35524935,84259,L'immoralité de l'art,2213020728,9782213020723,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,56943262,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
38395338,84259,Przekłady poetyckie wszystkie,,9788324034819,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517953887l/38395338._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517953887l/38395338._SX50_.jpg,2015,5,11,pol,Znak,false,60051886,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['84259', '2878159']","['Czesław Miłosz', 'Magda Heydel']","['4.19', '4.13']",[],[],[],"Przekłady wierszy wychodziły spod jego ręki na przestrzeni bez mała siedemdziesięciu lat, a praca tłumacza stale towarzyszyła pracy poety, eseisty, krytyka i epistolografa. „Dobry przekład jest czymś cennym i rzadkim, zostaje w historii języka i wpływa na język nie mniej, czasem nawet więcej niż utwory mające prawo pierworództwa” – pisał Miłosz w szkicu Gorliwość tłumacza. Niniejszy tom zbiera całość dzieła translatorskiego poety, którego przekłady współtworzyły pejzaż polskiej literatury XX wieku.<br /><br />Czytając je, można dostrzec, jakie dialogi prowadził Miłosz z poetami świata, jakie literackie podróże odbywał i jakie przywoził z nich skarby. Zarazem jest to tom wspaniałej poezji, mówiącej dziś do nas pełnym głosem, a raczej wielogłosem, który wszedł w polszczyznę dzięki translatorskiej robocie Miłosza.<br /><br />To Czesław Miłosz jest autorem i bohaterem tej książki. Jego wybory, decyzje, strategie i jego poetycki głos tworzą jej olśniewającą treść. Zebrane w jednym tomie przekłady, czasami zaskakujące, nierzadko nieoczywiste, ujawniają rozwijany przez dekady zamysł twórczy tłumacza, rzucają nowe światło na jego poszukiwania, odwagę i nowatorstwo. To dzięki Miłoszowi, który te wiersze odnalazł, przemyślał i napisał po polsku, nasza poezja wzbogaciła się o tak wiele."
3827817,84259,Podróż Do Krajów Legendarnych,8385571183,9788385571186,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3872445,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
48738607,84259,Wygnanie i powroty. Publicystyka rozproszona z lat 1951-2004. Część 1,,9788308069677,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573302634l/48738607._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573302634l/48738607._SX50_.jpg,2019,12,11,pol,Wydawnictwo Literackie,false,74106564,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2019,12,11,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Imponujący zbiór tekstów z lat 1951-2004 tworzy plastyczne i ruchome tło dla życiowych perypetii oraz umysłowych przygód Czesława Miłosza – od decyzji pozostania na emigracji, do jego śmierci. Zbiór obejmuje różne okresy w biografii poety: lata 1951-1960 spędzone we Francji, w kręgu „Kultury” paryskiej (część 1) oraz lata 1960-2004 (część 2) przeżyte najpierw w Stanach Zjednoczonych, na uniwersytecie w Berkeley, a następnie, po 1989 roku, w Krakowie, który Miłosz kilkakrotnie odwiedzał, by się w nim, od 1993 roku, na stałe osiedlić. W pierwszym okresie autor <i>Ocalenia</i> próbował zachować równowagę pomiędzy wykonywaniem motywowanych politycznie zadań, które zlecał mu Jerzy Giedroyc, a suwerennym głosem poety. W drugim, szczególnie po otrzymaniu nagrody Nobla w 1980, wypowiadał się swobodnie na różne tematy: pisał nie tylko o literaturze, ale także m.in. o erozji wyobraźni religijnej, kulturze masowej, uchodźctwie, feminizmie, ekologii. Teksty układają się w rozpisany na wiele gatunków opis perypetii dwudziestowiecznego Środkowoeuropejczyka w jego konfrontacjach z kulturą oraz cywilizacją zarówno zachodnioeuropejską, jak i amerykańską, a także, po 1989 roku, wielorakich reakcji polskiego poety na polityczno-społeczne przeobrażenia dokonujące się w III Rzeczypospolitej i na świecie. Całość układa się w rodzaj przypowieści o losach wygnańca, który po dziesiątkach lat przeżytych na obczyźnie, wskutek zdumiewających obrotów losu, nieoczekiwanie mógł wrócić do kraju.<br /><br />Tom zawiera eseje, artykuły, szkice, recenzje literackie i teatralne, artykuły okolicznościowe, reportaże, polemiki, listy otwarte, przemówienia i portrety. Publikowane głównie w „Kulturze” paryskiej, a po 1989 roku w czasopismach krajowych i zagranicznych. Większość z nich była dotąd nieznana."
48738620,84259,Wygnanie i powroty Publicystyka rozproszona z lat 1951-2004. Część 2,,9788308069684,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573302801l/48738620._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573302801l/48738620._SX50_.jpg,2019,12,11,pol,Wydawnictwo Literackie,false,74106574,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2019,12,11,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Imponujący zbiór tekstów z lat 1951-2004 tworzy plastyczne i ruchome tło dla życiowych perypetii oraz umysłowych przygód Czesława Miłosza – od decyzji pozostania na emigracji, do jego śmierci. Zbiór obejmuje różne okresy w biografii poety: lata 1951-1960 spędzone we Francji, w kręgu „Kultury” paryskiej (część 1) oraz lata 1960-2004 (część 2) przeżyte najpierw w Stanach Zjednoczonych, na uniwersytecie w Berkeley, a następnie, po 1989 roku, w Krakowie, który Miłosz kilkakrotnie odwiedzał, by się w nim, od 1993 roku, na stałe osiedlić. W pierwszym okresie autor <i>Ocalenia</i> próbował zachować równowagę pomiędzy wykonywaniem motywowanych politycznie zadań, które zlecał mu Jerzy Giedroyc, a suwerennym głosem poety. W drugim, szczególnie po otrzymaniu nagrody Nobla w 1980, wypowiadał się swobodnie na różne tematy: pisał nie tylko o literaturze, ale także m.in. o erozji wyobraźni religijnej, kulturze masowej, uchodźctwie, feminizmie, ekologii. Teksty układają się w rozpisany na wiele gatunków opis perypetii dwudziestowiecznego Środkowoeuropejczyka w jego konfrontacjach z kulturą oraz cywilizacją zarówno zachodnioeuropejską, jak i amerykańską, a także, po 1989 roku, wielorakich reakcji polskiego poety na polityczno-społeczne przeobrażenia dokonujące się w III Rzeczypospolitej i na świecie. Całość układa się w rodzaj przypowieści o losach wygnańca, który po dziesiątkach lat przeżytych na obczyźnie, wskutek zdumiewających obrotów losu, nieoczekiwanie mógł wrócić do kraju.<br /><br /><br />Tom zawiera eseje, artykuły, szkice, recenzje literackie i teatralne, artykuły okolicznościowe, reportaże, polemiki, listy otwarte, przemówienia i portrety. Publikowane głównie w „Kulturze” paryskiej, a po 1989 roku w czasopismach krajowych i zagranicznych. Większość z nich była dotąd nieznana."
2631514,84259,Così poco,830802985X,9788308029855,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,,,,,false,2656215,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1999,1,1,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],['4826119'],['Pietro Marchesani'],['4.36'],
1499510,84259,Gedichte 1933 - 1981,3518036483,9783518036488,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,12,1,ger,Suhrkamp,false,1490911,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1992,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],"['8446377', '194974']","['Jeannine Łuczak-Wild', 'Karl Dedecius']","['0.0', '3.99']",
40782485,84259,Eseje,8372273359,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,,,pol,Świat Książki,false,63488236,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,,,0.00,0,0,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],
1096413,84259,Mediterranean Poems,0882332058,9780882332055,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400410085l/1096413._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400410085l/1096413._SX50_.jpg,,,,,,false,1083251,2,14,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1977,,,0.00,0,0,['203975'],['Aleksander Wat'],['4.19'],['84259'],['Czesław Miłosz'],['4.19'],
33610066,84259,"For Viktor Weintraub: Essays in Polish Literature, Language and History: Presented on the Occasion of His 65th Birthday",3110873389,9783110873382,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,Walter de Gruyter,true,1667619,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1975,6,,0.00,0,0,"['282462', '173271', '84259']","['Victor Erlich', 'Roman Jakobson', 'Czesław Miłosz']","['4.18', '3.93', '4.19']",[],[],[],
16337376,84259,Trial Begins,0520907035,9780520907034,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1982,10,14,,University of California Press,true,22478599,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1982,10,14,0.00,0,0,"['6671632', '923847', '6671633', '84259']","['Abram (Andrei Sinyavsky) Tertz', 'Max Hayward', 'George Denis', 'Czesław Miłosz']","['0.0', '4.06', '0.0', '4.19']",[],[],[],"Abram Tertz, one of the most important writers to emerge in the Soviet Union since World War II, came to prominence in 1959 when ""On Socialist Realism"" was published in the West. It was the first important critique of the central dogma of Soviet literature. It arrived with a novel. ""The Trial Begins,"" which was published in 1960. Other books followed these into the West, until in 1965 a respected literary scholar at the Gorky Institute, Andrei Sinyavsky was arrested, revealed to be Abram Tertz, tried, and sentenced to seven years in a forced labor camp."
23267493,84259,Književna Rijeka 4/2011,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411564035l/23267493._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411564035l/23267493._SY75_.jpg,2011,,,scr,"Društvo hrvatskih književnika, Rijeka",false,42808129,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,1,1,0.00,0,0,"['1286739', '1976944', '8595612', '8595613', '8595614', '6574978', '84259', '383863', '6979419', '8595615', '8595616', '8595617', '8595618', '6572972', '6556152', '6572082', '6574682', '6562710', '6912361', '6908634', '8595619', '38312', '6375526', '1833736', '859413', '6576220', '6555487', '6546103', '1016526', '6574662', '5557438', '8595659', '8595660', '6812751', '6541924']","['Igor Žic', 'Slobodan Novak', 'Tea Mayhew', 'Javor Novak', 'Branko Križnjak', 'Ivo Kajzer', 'Czesław Miłosz', 'Roman Latković', 'Željka Lovrenčić', 'Katica Čorkalo Jemrić', 'Elka Nyagolova', 'Zelene Bueno', 'Marija Pejačević Virovitička', 'Jakša Fiamengo', 'Borben Vladović', 'Andrija Vučemil', 'Tomislav Kovačević', 'Aron Baretić', 'Marinko Kovačević', 'Boris Kazija', 'Albert Nugent', 'Roberto Ampuero', 'Fernando Jerez', 'Juan Mihovilovich Hernández', 'Miro Gavran', 'Milan Osmak', 'Ljubica Kolarić Dumić', 'Željka Kovačević Andrijanić', 'Alfredo Pérez Alencart', 'Đoni Božić', 'Ivo Mijo Andrić', 'Ivana Pandžić', 'Alain Kervern', 'Kim Cuculić', 'Kristina Posilović']","['4.62', '3.47', '0.0', '0.0', '0.0', '0.0', '4.19', '4.20', '3.70', '0.0', '0.0', '4.50', '0.0', '4.38', '3.50', '5.00', '4.33', '0.0', '4.50', '4.86', '0.0', '3.71', '4.50', '2.40', '4.06', '4.00', '2.00', '4.85', '0.0', '4.11', '4.50', '0.0', '3.36', '4.50', '4.81']","['6372976', '6912460']","['Pero Mioč', 'Ružica Cindori']","['3.95', '4.00']","N. 4 / year XIV, winter 2011<br />ISSN 1331-0607"
25545628,84259,Die Zukunft Der Erinnerung,3882437693,9783882437690,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,1,1,eng,Steidl,false,45338216,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2001,4,1,0.00,0,0,"['749461', '84259', '6669', '161027']","['Günter Grass', 'Czesław Miłosz', 'Wisława Szymborska', 'Tomas Venclova']","['3.83', '4.19', '4.32', '4.30']",[],[],[],
41560737,84259,"Biblioteczka Opracowań Poezje Czesława Miłosza (Biblioteczka Opracowań, #48)",,9788386581474,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535530318l/41560737._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535530318l/41560737._SX50_.jpg,2016,,,pol,Biblios,false,64851365,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17899086', '84259']","['Teodor Farent', 'Czesław Miłosz']","['3.50', '4.19']",[],[],[],"Biblioteczka Opracowań to seria wydawnicza prezentująca omówienia problemowe lektur szkolnych, adresowane do uczniów i nauczycieli szkół średnich i podstawowych. Pozwala na lepsze zrozumienie utworów literackich, dostrzeżenie walorów artystycznych, jest też wygodną pomocą w powtarzaniu wiadomości przed maturą. Opracowania powstały we współpracy historyków literatury i nauczycieli języka polskiego."
