id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12116,7702,The Late Mattia Pascal,1590171152,9781590171158,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,11,30,eng,NYRB Classics,false,3102727,119,26895,58727,14570,406,5:4992|4:5954|3:2852|2:623|1:149|total:14570,1904,,,4.03,6331,111,"['7702', '25415']","['Luigi Pirandello', 'Charles Simic']","['3.96', '4.05']",['6921'],['William Weaver'],['4.00'],"Mattia Pascal endures a life of drudgery in a provincial town. Then, providentially, he discovers that he has been declared dead. Realizing he has a chance to start over, to do it right this time, he moves to a new city, adopts a new name, and a new course of life—only to find that this new existence is as insufferable as the old one. But when he returns to the world he left behind, it's too late: his job is gone, his wife has remarried. Mattia Pascal's fate is to live on as the ghost of the man he once was.<br /><br />An explorer of identity and its mysteries, a connoisseur of black humor, Nobel Prize winner Luigi Pirandello is among the most teasing and profound of modern masters. <i>The Late Mattia Pascal</i>, here rendered into English by the outstanding translator William Weaver, offers an irresistible introduction to this great writer's work"
22017295,7702,و لكن ليس على محمل الجد,977437150X,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398619809l/22017295._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398619809l/22017295._SX50_.jpg,2007,,,ara,المركز القومي للترجمة,false,41332680,1,18,11,5,0,5:0|4:0|3:1|2:4|1:0|total:5,2007,1,1,2.20,5,0,"['7702', '8180521']","['Luigi Pirandello', 'سوزان بديع إسكندر']","['3.96', '2.68']",[],[],[],"إنها مسرحية أجمع النقاد على اعتبارها واحدة من أكثر مسرحيات بيراندللو تعبيرًا عن عالم الفن الخاص. ففى هذه المسرحية يقدم بيراندللو شخصية "" الدون جوان"" التقليدية بما لها من ملامح وخصائص. وتتمثل هذه الشخصية فى ميمو سبيرانتسا، الشاب الثرى المرح اللاهى، الذى رأى أن يتخذ زوجة "" ولكن ليس على محمل الجد""؛ خوفًا من المجازفة بحياته التى كاد أن يفقدها فى إحدى غرامياته."
28594756,7702,Nouvelles pour une année IV,2070712621,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453114459l/28594756._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453114459l/28594756._SX50_.jpg,1988,,,fre,Gallimard,false,48764619,1,4,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,1957,,,3.67,3,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
15917244,7702,Racconti siciliani,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1988,1,1,ita,Nuova Editrice Meridionale,false,21667230,1,7,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,1988,,,3.67,3,0,"['44709', '1425669', '194351', '7702']","['Leonardo Sciascia', 'Luigi Capuana', 'Giovanni Verga', 'Luigi Pirandello']","['3.86', '3.67', '3.56', '3.96']",[],[],[],
19232910,7702,I magnifici 7 capolavori della letteratura italiana,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,Newton Compton,true,27278053,3,52,11,3,1,5:0|4:2|3:1|2:0|1:0|total:3,2013,5,27,3.67,3,1,"['506801', '136729', '194351', '152981', '310134', '7702', '38706']","['Ugo Foscolo', 'Alessandro Manzoni', 'Giovanni Verga', ""Gabriele D'Annunzio"", 'Antonio Fogazzaro', 'Luigi Pirandello', 'Italo Svevo']","['3.54', '3.77', '3.56', '3.54', '3.43', '3.96', '3.75']",[],[],[],"FOSCOLO, Ultime lettere di Jacopo Ortis<br />MANZONI, I promessi sposi<br />VERGA, I Malavoglia<br />D’ANNUNZIO, Il piacere<br />FOGAZZARO, Piccolo mondo antico<br />PIRANDELLO, Il fu Mattia Pascal<br />SVEVO, La coscienza di Zeno<br /><br />Edizioni integrali<br /><br />In questo volume ripercorriamo in compagnia dei nostri più grandi scrittori due secoli fondamentali per la letteratura italiana. Ugo Foscolo ci trascina nel suo mondo tumultuoso di passioni e tormenti con le Ultime lettere di Jacopo Ortis: impostato come un romanzo epistolare lirico, con i suoi contenuti e con il suo stile, ha dato inizio alla prosa italiana moderna. Dopo Foscolo è Alessandro Manzoni a narrarci la storia di Renzo e Lucia, don Abbondio e padre Cristoforo, della monaca di Monza e dell’Innominato: generazioni di lettori si sono appassionate alle vicende de I promessi sposi. Ci inoltriamo poi nella modernità al seguito di Giovanni Verga, che con dolore e commozione diventa cronista delle tragedie dei vinti. Un romanzo come I Malavoglia – notò Capuana – non si può riassumere: la storia di questa famiglia di pescatori di Aci Trezza, paesino in provincia di Catania, è ormai considerata una sorta di manifesto del verismo italiano e un classico della nostra letteratura. Di un altro mondo, di tutt’altra atmosfera ci parla Gabriele D’Annunzio che con Il piacere scrisse il suo capolavoro e, come molti ritengono, il primo romanzo moderno. Ancora risvolti intimistici, ma questa volta intrecciati strettamente al contesto storico, incontriamo nel capolavoro di Antonio Fogazzaro Piccolo mondo antico, che ci trasporta nella brumosa Italia settentrionale in pieno fervore risorgimentale. Il fu Mattia Pascal è il romanzo forse più affascinante e magico di questa raccolta, nonché della imponente produzione di Luigi Pirandello, genio della letteratura mondiale. Ne La coscienza di Zeno cominciano a farsi udire le voci del misterioso e minaccioso mondo interiore cui proprio in quel periodo Freud dedicava i suoi studi. Rimasto incompreso per lungo tempo, è il più importante romanzo di Italo Svevo."
42088342,7702,La giara e altri racconti,,9788871009919,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,65641677,1,8,11,3,0,5:0|4:2|3:1|2:0|1:0|total:3,,,,3.67,3,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
25346218,7702,Jagat Carita: Kandaga Carpon Dunya,9793631589,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428846982l/25346218._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428846982l/25346218._SX50_.jpg,2005,,,sun,Kiblat Buku Utama,false,45085257,1,5,11,3,1,5:0|4:2|3:1|2:0|1:0|total:3,2005,1,1,3.67,3,1,"['708410', '36913', '7702', '1113469']","['Hawe Setiawan', 'Rabindranath Tagore', 'Luigi Pirandello', 'Hermann Hesse']","['3.59', '4.13', '3.96', '4.05']",[],[],[],"Jagat Carita bisa jadi buku kumpulan carpon mung­garan nu ngariungkeun karya sastra panga­rang dunya dina basa Sunda. Nu geus medal mah réréana dina wangun novél. Opat welas pangarang ngariung dina Jagat Carita. Tilu ti antarana kungsi dilélér Hadiah Nobél Sas­tra: Rabindranath Tagore, Luigi Piran­déllo jeung Hérman Hésse. Ku lantaran nu nga­rangna eu­yeub, norojol ti rupa-rupa bangsa, rasa jeung nu­ansa carpon-carpon dina ieu buku béda-béda. Cocog pisan dibaca ku urang Sunda pikeun ba­ban­dingan, ngajembaran panalar kana karya sastra bangsa lian."
36560444,7702,Élhetetlen szerelmesek,9630733706,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510178033l/36560444._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510178033l/36560444._SX50_.jpg,1984,,,hun,"Európa Könyvkiadó, Budapest",false,58296570,1,4,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,0,"['8474559', '36913', '8993', '7702', '35096', '7617', '19405', '687680', '16747', '16027130', '5144', '17623', '3873', '30681', '3190']","['Sólem Aléchem', 'Rabindranath Tagore', 'O. Henry', 'Luigi Pirandello', 'Henry Lawson', 'André Gide', 'Thomas Mann', 'Ivan Cankar', 'Robert Musil', 'Jordan Jovkov', 'James Joyce', 'D.H. Lawrence', 'Mikhail Bulgakov', 'Joseph Roth', 'F. Scott Fitzgerald']","['4.36', '4.13', '4.08', '3.96', '3.67', '3.69', '3.94', '3.60', '4.01', '4.43', '3.74', '3.59', '4.23', '3.89', '3.90']","['5365317', '17311553', '6543990', '17311554', '17311555', '9856843', '1202510', '14242138', '17311556', '14136944', '7059278', '15193712', '17311557', '14967291']","['Brodszky Erzsébet', 'Karig Sára', 'Borbás Mária', 'Nemeskürty István', 'Szentkuthy Miklós', 'Gyergyai Albert', 'Dezső Kosztolányi', 'Gállos Orsolya', 'Bor Ambrus', 'Papp Zoltán', 'Göncz Árpád', 'Elbert János', 'Molnár László', 'Réz Ádám']","['4.67', '4.50', '4.13', '5.00', '4.50', '3.98', '3.96', '4.50', '3.90', '3.83', '4.16', '4.57', '5.00', '4.12']","Ha a romantika századának szerelmeseit több-kevesebb joggal jellemezheti a „halhatatlan” jelző, századunk első felének sorsüldözött szerelmeseire bízvást alkalmazhatjuk az „élhetetlen” minősítést – részben adottságaikra, részben hányatott sorsukra. Kötetünk természetesen nem holmi búbánat gyűjtemény: olyan óriási és sokszínű anyagból szálazgathatunk, hogy a lírától a szatíráig szinte minden árnyalat beleszőhető. Az indiai Rabindranath Tagore botcsinálta ifjú házaspárja csakúgy helyet kap a válogatásban, mint André Gide gyönyörű „Pásztorének”-ének szomorú háromszöge; Thomas Mann „Trisztán”-ja a század első szecessziós ízlésvilágában fogant prózai költemény, a bolgár Jordan Jovkov „Sibil”-je a népballadák világában született Romeo és Júlia-történet. Kötetünk tizenöt elbeszélésében a második világháborút megelőző évtizedek világa tükröződik – szerelemben elbeszélve."
11489782,7702,L'umorismo e altri saggi,8809205448,9788809205444,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,,,,Giunti,false,56428361,1,6,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
28260286,7702,Così è (se vi pare) - Enrico IV - Come tu mi vuoi,,9788881290437,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,,,ita,Gulliver,false,48300229,1,8,10,3,0,5:1|4:0|3:1|2:1|1:0|total:3,,,,3.33,3,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
36536258,7702,All'uscita,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519731686l/36536258._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519731686l/36536258._SY75_.jpg,,,,ita,,false,58263261,2,14,10,6,2,5:0|4:0|3:0|2:4|1:2|total:6,1922,,,1.67,5,2,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
18045338,7702,The Mountain Giants and Other Plays,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1958,,,eng,Crown,false,25324160,1,6,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,1958,1,1,5.00,2,0,['7702'],['Luigi Pirandello'],['3.96'],['5774508'],['Marta Abba'],['3.87'],
23353882,7702,La tinaja [Cuento],,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412999561l/23353882._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412999561l/23353882._SX50_.jpg,,,,spa,,true,42910957,1,4,10,3,0,5:0|4:2|3:0|2:1|1:0|total:3,1922,,,3.33,3,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],Había discutido con el artesano por esa tinaja. ¡Ni decirlo! ¿Y con quién no discutía don Lolló Zirafa?
15738876,7702,Novelle per un anno - Vol. V: Berecche e la guerra - Una giornata - Appendice,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341583034l/15738876._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341583034l/15738876._SY75_.jpg,1993,,,ita,Newton & Compton,false,21423858,1,7,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,1993,1,1,3.33,3,0,"['7702', '4558829', '4783220']","['Luigi Pirandello', 'Italo Borzi', 'Maria Argenziano']","['3.96', '3.83', '3.85']",[],[],[],
30128843,7702,Il berretto a sonagli - La giara,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462643890l/30128843._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462643890l/30128843._SX50_.jpg,1993,,,ita,L'Unità,false,50558216,1,6,10,3,0,5:0|4:2|3:0|2:1|1:0|total:3,,,,3.33,3,0,"['7702', '2438']","['Luigi Pirandello', 'Antonio Gramsci']","['3.96', '4.08']",[],[],[],
22727959,7702,"Maschere nude IV. Tutto per bene - Come prima, meglio di prima - Sei personaggi in cerca d'autore",8804600314,9788804600312,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426672074l/22727959._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426672074l/22727959._SY75_.jpg,2010,,,ita,Mondadori,false,42262272,1,11,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,2010,1,1,4.50,2,0,"['7702', '1483750']","['Luigi Pirandello', 'Roberto Alonge']","['3.96', '4.06']",[],[],[],"""Maschere nude"" è il titolo che Pirandello stesso ha scelto per la raccolta dei propri testi teatrali: un ossimoro, immagine di un teatro nel quale l'uomo che si è dato (o al quale è stata imposta) una ""maschera"" ne scopre la nudità. Questo volume propone drammi come: ""Tutto per bene"", ""Come prima, meglio di prima"", ""Sei personaggi in cerca d'autore""."
24737984,7702,"Maschere nude vol. III: Ma non è una cosa seria / Il giuoco delle parti / L'innesto / L'uomo, la bestia e la virtù",8804600306,9788804600305,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422492990l/24737984._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422492990l/24737984._SY75_.jpg,2010,,,ita,Mondadori,false,44364294,1,8,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,2010,,,4.50,2,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"""Maschere nude"" è il titolo che Pirandello stesso ha scelto per la raccolta dei propri testi teatrali: un ossimoro, immagine di un teatro nel quale l'uomo che si è dato (o al quale è stata imposta) una ""maschera"" ne scopre la nudità. Questo volume propone drammi come: ""Ma non è una cosa seria"", ""Il giuoco delle virtù"", ""L'innesto"", ""L'uomo, la bestia e la virtù""."
23355578,7702,El cabrito negro,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413051894l/23355578._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413051894l/23355578._SY75_.jpg,,,,spa,,true,42912267,2,3,9,3,0,5:0|4:0|3:3|2:0|1:0|total:3,1922,,,3.00,3,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Mientras el indignado vicecónsul estaba dándole algunas preciosas noticias arqueológicas, Miss Ethel Holloway cometió la falta de delicadeza de volverle la espalda imprevistamente para correr detrás de un preciosos cabrito negro, de pocos días."
48851588,7702,L'Uomo Dal Fiore in Bocca,1697143377,9781697143379,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,10,2,,Independently Published,false,74240816,1,2,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Un famoso apologo, esempio tra i pi� riusciti del caratteristico ""umorismo nero"" di Pirandello, Premio Nobel 1934."
37664901,7702,Chacun sa vérité,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,59266869,1,6,9,3,2,5:0|4:2|3:0|2:0|1:1|total:3,,,,3.00,3,2,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
49015624,7702,Os gigantes da montanha,9728423012,9789728423018,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575121585l/49015624._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575121585l/49015624._SX50_.jpg,1997,9,,por,Livros Cotovia / Teatro Nacional S. João,false,73165659,2,6,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,2019,4,15,4.50,0,0,"['7702', '5816216']","['Luigi Pirandello', 'João Nunes']","['3.96', '3.53']",['14340216'],['Rita Marnoto'],['4.50'],Uma companhia teatral decadente chega a uma vila mágica povoada por fantasmas e governada pelo Mago Cotrone. Sua história convida os leitores para uma reflexão fundamental: qual o lugar da arte num mundo cada vez mais pragmático e dominado por “gigantes” insensíveis à poesia e ao poder da imaginação?
20334521,7702,Male di luna e un sogno interrotto,,9788897231059,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388256920l/20334521._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388256920l/20334521._SX50_.jpg,2012,,,ita,Keres Edizioni,false,28220520,1,2,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,2012,1,1,4.50,2,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
37832119,7702,Wybór dramatów (Biblioteka Narodowa),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515154289l/37832119._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515154289l/37832119._SX50_.jpg,1978,,,pol,Zakład Narodowy im. Ossolińskich,false,59515046,1,5,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1922,,,4.50,2,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Wybór dramatów Luigiego Pirandella:<br />- ""Sześć postaci w poszukiwaniu autora"",<br />- ""Henryk IV"",<br />- ""Tak jest, jak się Państwu zdaje""."
26451695,7702,Черная шаль,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442129325l/26451695._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442129325l/26451695._SY75_.jpg,,,,rus,,false,46456006,1,6,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,"['7702', '14316450']","['Luigi Pirandello', 'Луиджи Пиранделло']","['3.96', '3.83']",[],[],[],
40712040,7702,"La signora Frola e il signor Ponza, suo genero e altre novelle",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,63319243,1,5,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
26876906,7702,Il fu Mattia Pascal / Novelle per un anno / I vecchi e i giovani,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,46921956,1,6,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,2012,1,2,4.50,2,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Una collezione di opere di Pirandello: dalla celeberrima opera sulla crisi di identità di un uomo, alla raccolta indicizzata di tutte le novelle, per chiudere con ""I vecchi ed i giovani"", un altro grande romanzo dell'autore siciliano."
