id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
4148167,268329,A History of Rome (Abridged),,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,,,eng,The Folio Society,false,4195413,124,1410,931,212,24,5:125|4:56|3:23|2:5|1:3|total:212,1855,,,4.39,158,12,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"The classical historian Theodor Mommsen (1817 1903) published his monumental History of Rome between 1854 and 1856. His work was received with widespread acclaim by the scholarly community and the reading public. In 1902 Mommsen was awarded the Nobel Prize for Literature and acclaimed as 'the greatest living master of the art of historical writing'. Mommsen rejected traditional Enlightenment accounts, which glorified ancient Rome; instead, guided by a new and rigorous criticism of sources, Mommsen began the demythologisation of Roman history. In a vivacious and engaging style, Mommsen drew bold parallels between the nineteenth century and classical Rome. <br /><br />Information about this Folio Society edition (taken from the Editorial Note):<br /><br />Theodor Mommsen’s <i>Römische Geschichte</i> was first published in three volumes between 1854 and 1856, and was subsequently revised several times. The text of the present volume is derived from William Purdie Dickson’s translation, first published in four volumes by Richard Bentley in London in 1868, of the fourth German edition.<br /><br />The text printed in the ensuing pages preserves slightly less than half of the 1868 edition’s three-quarters of a million words. In abridging a work of such magnitude, strict guiding principles tend to be honoured as much in their breach as in their observance. With that caveat in mind, therefore, the intention in this edition has been to provide, within a single volume, a continuous narrative of the history of Rome, from the origins of the city down to the Civil War that resulted in the sole rule of Julius Caesar (c.753—46BC). At the same time, it is hoped that the selection represents the essential character of Mommsen’s historical vision, and can be read with both pleasure and profit by a non-specialist audience.<br /><br />In pursuit of these goals, the relative amount of space devoted to each of the main periods of Roman history has been preserved, and Mommsen’s own book divisions and titles retained. Similarly, the original chapter titles and breaks—and indeed even the paragraphing—has been followed as closely as possible. Wirth some obvious exceptions, marginal precedence has been given to social and constitutional developments, and to political events and conflicts in Rome and Italy, over foreign policy and the detailed narration of overseas wars. Consequently, the significant amount of background information that Mommsen provided concerning the foreign nations with which Rome came into violent contact—Etruscans, Celts, Carthaginians and the peoples of the Hellenistic eastern Mediterranean among them—has been almost entirely excised. And the summaries on literature and the arts that were tacked on to the end of each book have also had to be omitted. Within these broad parameters, however, every effort has been made to ensure that the full spectrum of Mommsen's themes, methodology, and style is portrayed.<br /><br />So that the text retains its readability, all cuts have been made silently, without the distraction of frequent ellipses. Where it has proved impossible to provide a continuous narrative in Mommsen’s own words, then editorial linking passages, printed in smaller type than the rest of the text, have been supplied. These confine themselves to the bare essentials and take a deliberately conservative line in order to sit more comfortably with the main narrative. the new maps and extensive chronology are also intended to compensate for information otherwise excised. A handful of editorial footnotes and other brief interpolations have been added where essential for sense. All such additions to the original text, as well as any other localised rewordings necessitated by the cuts, are contained within square brackets. Most of Mommsen’s analogies to subsequent historical events, which are one of the many delights of his work, require no explanation for an educated readership.<br /><br />Any attempt to update Mommsen’s scholarship would be presumptuous, if not completely foolhardy, and so all points of fact and interpretation have been allowed to stand without comment. thus, for example, Mommsen’s belief that Caesar was probably born in 102BC—rather than 100 BC, as is now generally accepted—has not been amended. Nor has it been deemed necessary to bring into line with current accepted norms either the spelling of proper nouns or Disckon’s faithful equivalents of Mommsen’s deliberately idiosyncratic and anachronistic rendition of Latin terms. Of these, the most noticeable is undoubtedly the word ‘burgess’ instead of ‘citizen’. While proving that few things date faster than modernity, they also provide an important reminder that Mommsen wrote his history with the pressing political and national issues facing both pre-unification Germany and the rest of the mid-nineteenth0century Europe directly in mind."
42216636,268329,Commentationes Philologae in Honorem Theodori Mommseni Scripserunt Amici (Classic Reprint),139155101X,9781391551012,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,10,3,,Forgotten Books,false,65835145,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Excerpt from Commentationes Philologae in Honorem Theodori Mommseni Scripserunt Amici<br /><br />Unvereinbar mit diesem in sich geschlossenen Berichte setzt demn�chst die Er z�hlung des St�dtekrieges von frischem ein, welcher, im Jahre abgebrochen, von den Consuln L. Furius Camillus und C. Maenius zur Entscheidung ge bracht wird. Dem entsprechend wird an diese Beendigung des Krieges die ausf�hrliche Schilderung des Verfahrens der R�mer gegen die bezwungenen Gemeinden angekn�pft e. 13, 10 c. 14 z. E. Daraus ergibt sich dass T. Manlius zwar an der Spitze des s�dlich vom Liris abgeselrnittenen Heeres sich durch eine siegreiche Schlacht Luft machte und die Coalition der Latiner und Campaner sprengte, dass aber die schwie rigere Aufgabe, den Widerstand der latinischen und volskischen St�dte vollends zu brechen, erst zwei Jahre sp�ter gel�st wurde.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
38827803,268329,"Histoire Romaine, Vol. 9 (Classic Reprint)",0259123560,9780259123569,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549819749l/38827803._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549819749l/38827803._SX50_.jpg,2018,11,20,,Forgotten Books,false,60401801,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Excerpt from Histoire Romaine, Vol. 9<br /><br />Nous pouvons constater cet 'tat de choses; mais si nous voulons savoir comment ces r'sultats ont 't' obtenus, nous interrogerons presque toujours en vain les livres qui nous sont parvenus. Ils nous donnent sur ce sujet aussi peu de renseignements que la tradition de l'ancienne r'publique sur la puissante apparition de cette Rome, qui devait suivre les traces d'alexandre dans la conqu'te et la civilisation du monde.<br /><br />Il est 'galement difficile de combler ces deux lacunes. Mais j'ai voulu faire un essai n'gligeant ces pein tures d'empereurs aux couleurs tantot criardes, tantot pales et trop souvent alt'r'es; n'gligeant aussi une s'rie de fragments qui ne se raccordent pas malgr' leur apparente chronologie, j'ai tent' de r'unir et de coor donner ce que la tradition et les monuments nous ont fourni sur l'histoire administrative des provinces ro maines; j'ai cru que je ne perdrais pas ma peine a rassembler des renseignements qui nous ont 't' con serves par hasard, ca. Et la, comme des traces du d've 10ppement primitif subsistant dans l''tre d'velopp'; j'ai 'tudi' les institutions g'n'rales dans leurs rapports avec les provinces particulieres, ainsi que les modifica tions locales exig'es parla nature des lieux et le carac tere des habitants, et aid' de l'imagination, mere de toute histoire comme de toute po'sie, j'ai essay' d'en former non pas un ensemble, mais quelque chose qui en approchat.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
30616104,268329,"Fragmenta Vaticana, Mosaicarvm Et Romanarvm Legvm Collatio",1533633002,9781533633002,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,6,5,,Createspace Independent Publishing Platform,false,51147914,5,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Fragmenta vaticana, Mosaicarvm et romanarvm legvm collatio by Theodor Mommsen. This book is a reproduction of the original book published in 1890 and may have some imperfections such as marks or hand-written notes."
29378119,268329,The Earliest Inhabitants of Italy,1354223950,9781354223956,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,12,28,,Palala Press,false,49627275,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
40581489,268329,Storia di Roma. Vol. 5: La rivoluzione (Parte prima) Fino alla prima restaurazione di Silla (Liber Liber),,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,63019147,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
41236990,268329,Die Unteritalischen Dialekte,0270810439,9780270810431,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,7,28,,Wentworth Press,false,64446349,14,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
34365431,268329,Die R�mischen Tribus in Administrativer Beziehung (Classic Reprint),0243371802,9780243371808,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546338123l/34365431._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546338123l/34365431._SX50_.jpg,2018,12,24,,Forgotten Books,false,55444878,6,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Excerpt from Die R�mischen Tribus in Administrativer Beziehung<br /><br />B�rfte fiir bie %enrtheilnng ber naahfolgenben unter fnchnngen nicht �berfliiﬂ'ig fein an hemerten, ba� bie @tn bien, beren ?refnltate biefe (c)chrift enth�lt, ihren 2ln6gangek pnnft bon ben 2[erartribnnen nahmen. (R)ie %ahrnehmx: ng' bag sjiabr&gt;ig� 1t am gemeinen �uieinnng geworbene pothefe �ber biefelben falfch unb vielmehr mit 92iebnhr in ihnen bie %orﬂeher ber f�nf unb brei�ig E�ribn6 311 erfennen feien, 'veranlafite bie 2ln8behnnng ber 11nterfnchnng auf ben (R)efch�ft�frei� ber $ribn�borfieher unb auf bie abminifiratine %ichtigfeit ber seribn6 felbfi. (R)ie ?refultate hievon fiir bie: jenigm �heile ber rbmifchen @taat�bertvalt11ng' bei benen bie Siribnne befonber� befch�ftigt erfoheinen, bei ber @teneu heba unb ber @olbgahlnng' enth�lt ba6 erj'ie Rapitel ber 2[bhanblnng. ""bier inbefi fonnte bie %orfchnng noch nicht ihre (sirenge finben. %ei ber $r�fnng ber �ber bie eeribn6 nnb beren sbori'ieher mwhanbenen 3nfehriften im 3nfammem hang ergab fich, bag bie legieren in ber fp�teren sberfaffnng auch (sentnrionen waren; bie 11ntnfnchnng �ber bie $bebene tung ber $ribn6berfafi'ung f�r bie Gentnrieneinthdlnng unb bie ber�hmte &amp;ontroberfe �ber bie reformirte (senfnrienberfafi'nng lie� fich nun nicht l�nger abmeifen. %�r fie faub fich aber auch fofort bie �bfung in biefen 3nfchriften, melahe an�br�cflich bie Gentnriengahl in ber $ribn6 angaben. �benn ben %erfaffer felbfi ba6 (c)l�cf �berrafchte, ba� ihm eine fo leicht an ma; -chenbe (c)ntbecinng aufgehoben werben war, fo mar es ihm um fo mehr smichi, biefe (8nnﬂ be6 3nfall� babnrch an berbie: nen, ba� er fichbie @rll�rnng unb 2ln�nn�nng ber neuen ﬂuellenaengnifi'e anf� eifrigfie angelegen fein lie�. Gubba.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
40581492,268329,Storia di Roma. Vol. 4: Dalla sottomissione di Cartagine a quella della Grecia (Liber Liber),,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,63019151,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
37895984,268329,Die Rechtsfrage Zwischen Caesar Und Dem Senat (Classic Reprint),0428246249,9780428246242,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527269842l/37895984._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527269842l/37895984._SX50_.jpg,2018,5,1,,Forgotten Books,false,59602320,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Excerpt from Die Rechtsfrage Zwischen Caesar und dem Senat<br /><br />Becker 2, 2, 119. Es kam auch vor, dass ein College ﬂeiwillig ftir den ganzen Feldzug sich der Ausubung seines Imperium begab. Liv. 8, 70; Becker a. A. O.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
37411690,268329,"Le Droit Pénal Romain, Vol. 3",0331811340,9780331811346,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526961543l/37411690._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526961543l/37411690._SX50_.jpg,2018,4,23,,Forgotten Books,false,66757008,4,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
41256110,268329,"Inscriptiones Galliae Cisalpinae Latinae, Vol. 1: Inscriptiones Regionis Italiae Decimae Comprehendens (Classic Reprint)",036688252X,9780366882526,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,12,,Forgotten Books,false,64468368,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Excerpt from Inscriptiones Galliae Cisalpinae Latinae, Vol. 1: Inscriptiones Regionis Italiae Decimae Comprehendens<br /><br />Vergottin Pnl. P. 45 (inde Kandler Intr. 1846 p. 18 e! (nur. N. 183) eine doblo lnx�l mminh. Eui wren.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
50319273,268329,From Slave to Emperor: Famous Historians on the Racial Reasons for the Decline of the Roman Empire,1684549795,9781684549795,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,75258770,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['268329', '19896500', '1301908']","['Theodor Mommsen', 'A. M. Duff', 'Charles Merivale']","['4.15', '0.0', '3.67']",[],[],[],
34026190,268329,"Storia Di Roma: La Rivoluzione, Fino Alla Morte Di Silla",1542670411,9781542670418,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,1,20,,Createspace Independent Publishing Platform,false,55024275,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['268329', '16230448']","['Theodor Mommsen', 'Antonio Garibaldo Quattrini']","['4.15', '4.00']",[],[],[],L'oriente e re Mitridate Cinna e Silla La costituzione di Silla La repubblica e la sua economia Nazionalita - Religione - Educazione Letteratura ed arte Marco Lepido e Quinto Sertorio
41467327,268329,Étude sur Pline le Jeune,0270056653,9780270056655,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,7,25,fre,Wentworth Press,false,64742291,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['268329', '7723556']","['Theodor Mommsen', 'C. Morel']","['4.15', '0.0']",[],[],[],
40179152,268329,The History of Ancient Rome: Book I: The Period Anterior to the Abolition of the Monarchy,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,62336921,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],
37524350,268329,Manuel Des Antiquit�s Romaines (Classic Reprint),0332425096,9780332425092,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,12,28,,Forgotten Books,false,59131545,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"Excerpt from Manuel des Antiquites Romaines<br /><br />Le libertinus, au sens politique, est celui qui, depuis sa nais sance, est legalement affecte de la tache d'une origine servile. Le mot libertinus est correlatif au mot inqenuus (vi, 1, p. C'est le terme qui luiest diametralement oppose(3), et il a, comme lui.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
