id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1268784,14167341,Тёмные аллеи,5352002373,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,,,rus,Азбука,false,2247887,41,7091,19411,4656,94,5:2347|4:1234|3:700|2:265|1:110|total:4656,1943,,,4.17,4100,46,"['14167341', '14982545']","['Ivan Alekseyevich Bunin', 'Иван Бунин']","['4.05', '4.10']",[],[],[],
42264222,14167341,Il signore di San Francisco. Racconti,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539097922l/42264222._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539097922l/42264222._SX50_.jpg,1934,,,ita,Slavia,false,65880214,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['14167341', '4498216']","['Ivan Alekseyevich Bunin', 'Alfredo Polledro']","['4.05', '4.27']",[],[],[],Questa edizione d'anteguerra contiene i seguenti racconti di Bunin:<br /><i>Il signore di San Francisco<br />Conversazione notturna<br />La coppa della vita<br />Una bella esistenza<br />La grammatica dell'amore<br />Giovanni il singhiozzante<br />Fratelli<br />Una sera di primavera<br />Un grido<br />Un fiato leggero</i>
52375474,14167341,"The Gentleman From San Francisco, and Other Stories",1362369551,9781362369554,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71320979,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['14167341', '17623']","['Ivan Alekseyevich Bunin', 'D.H. Lawrence']","['4.05', '3.59']",[],[],[],
32386219,14167341,Gospodin Iz San-Frantsisko. [Proizvedeniia 1915-16 G.],1362602167,9781362602163,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480107455l/32386219._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480107455l/32386219._SY75_.jpg,2016,8,26,,Wentworth Press,false,53000594,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
39396381,14167341,Gramatyka miłości,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521893952l/39396381._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521893952l/39396381._SY75_.jpg,1976,,,pol,Czytelnik,false,61051793,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],"['6524037', '3044340', '5264812']","['Irena Bajkowska', 'Seweryn Pollak', 'Wacław Rogowicz']","['4.03', '3.88', '3.61']",
42873105,14167341,Solnechnyj Udar i Drugie Rasskazy.,5883374115,9785883374110,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,66663307,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],
44312788,14167341,Nuvele și povestiri (2 vol.),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552134773l/44312788._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552134773l/44312788._SX50_.jpg,1968,,,rum,E.L.U.,false,68853384,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['14167341', '16971033']","['Ivan Alekseyevich Bunin', 'I.A. Bunin']","['4.05', '5.00']",[],[],[],
41015725,14167341,Temnye allei,5040932669,9785040932665,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63998853,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],
41958377,14167341,Okajannye dni,1981868879,9781981868872,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,65472637,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],
35114014,14167341,Reminiscences of Anton Chekhov,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,56425584,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],
42533232,14167341,"The Gentleman from San Francisco, and Other Stories",0342444093,9780342444090,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541759383l/42533232._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541759383l/42533232._SY75_.jpg,2018,10,11,,Franklin Classics,false,66251110,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],"This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface.<br /><br />We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
35775192,14167341,Luchshie Povesti I Rasskazy O Ljubvi V Odnom Tome,1548550272,9781548550271,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,7,3,,Createspace Independent Publishing Platform,false,57272664,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],"V knige sobrany povesti i rasskazy o ljubvi velikih masterov russkoj prozy: A. Pushkina, I. Turgeneva, A. Chehova, A. Kuprina, I. Bunina. Chto takoe ljubov'? Odna iz samyh vysokih cennostej, sila, sozdajushhaja lichnost', sobirajushhaja luchshie kachestva cheloveka v edinoe celoe, nagrada, dazhe esli stradanija soprovozhdajut jeto chuvstvo? Ili rokovaja sila, nedostizhimaja vershina, k kotoroj stremitsja ljuboj chelovek, starajas' obresti edinstvo s drugoj lichnost'ju, neizmenno oborachivajushheesja utratoj, tragediej, razrushajushhej garmoniju mira? Raznye istorii i raznye vzgljady pomogut chitatelju otvetit' na jetot neprostoj vopros..."
17390279,14167341,Бунин в своих дневниках,5424127908,9785424127908,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2013,1,4,rus,Book on Demand Ltd.,false,24198997,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,1,4,0.00,0,0,"['14167341', '14982545']","['Ivan Alekseyevich Bunin', 'Иван Бунин']","['4.05', '4.10']",[],[],[],"Писательница и последняя любовь Бунина Галина Кузнецова рассказывает в своей книге ""Грасский дневник"": ""Зашла перед обедом в кабинет. И(ван) А(лексеевич) лежит и читает статью Полнера о дневниках С. А. Толстой. Прочел мне кое-какие выписки (о ревности С. А., о том, что она ревновала ко всему: к книгам, к народу, к прошлому, к будущему, к московским дамам, к той женщине, которую Толстой когда-то еще непременно должен был встретить), потом отложил книгу и стал восхищаться: - Нет, это отлично! Надо непременно воспользоваться этим, как литературным материалом...""К народу, к прошлому, к будущему..."" Замечательно! И как хорошо сказано, что она была ""промокаема для всех неприятностей!"" А немного погодя: - И вообще нет ничего лучше дневника. Как ни описывают Софью Андреевну, в дневнике лучше видно. Тут жизнь, как она есть - всего насовано. Нет ничего лучше дневников - все остальное брехня!"" (запись от 28 декабря 1928 года). Конечно, категоричность этого (как и многих иных) утверждения объясняется обычной страстностью Бунина. Но верно и другое: дневник как способ самовыражения он ценил необычайно высоко и недаром сам писал: ""...дневник одна из самых прекрасных литературных форм. Думаю, что в недалеком будущем эта форма вытеснит все прочие"" (запись от 23 февраля 1916 года). И вот перед нами бунинские дневники, охватывающие более семи десятилетий его жизни."
40740040,14167341,Ivan Bunin. Full Collection in 4 Books. Book 1 – Poems and Novels (Russian Edition),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,63395918,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],
18864200,14167341,"Apsakymai. Apysakos (Pasaulinės literatūros biblioteka, #89)",5415002340,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384891382l/18864200._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384891382l/18864200._SY75_.jpg,1989,9,14,lit,Vaga,false,26855756,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1989,9,14,0.00,0,0,"['14167341', '24951', '7244668']","['Ivan Alekseyevich Bunin', 'Aleksandr Kuprin', 'Eleonora Safronova']","['4.05', '4.07', '2.50']",[],[],[],"Ivan Bunin:<br /><br />""Antaniniai obuoliai"" (Антоновские яблоки, 1900)<br />""Suchodolas"" (Суходол, 1912)<br />""Broliai""<br />""Ponas iš San Francisko"" (Господин из Сан-Франциско, 1916)<br />""Švelnus alsavimas"" (Лёгкое дыхание, 1916)<br />""Čango sapnai"" (Сны Чанга, 1916)<br />""Šienpjoviai"" (Косцы, 1921)<br />""Mitios meilė"" (Митина любовь, 1924)<br />""Saulės smūgis"" (Солнечный удар, 1927)<br />""Tamsios alėjos"" (Тёмные аллеи, 1943)<br />""Pelenų diena"" (Чистый понедельник, 1944)<br /><br />Aleksandr Kuprin:<br /><br />""Olesia"" (Олеся, 1898)<br />""Dvikova"" (Поединок, 1905)<br />""Gambrinusas"" (Гамбринус, 1907)<br />""Granatų apyrankė"" (Гранатовый браслет,1911)"
42090759,14167341,Polnoe sobranie rasskazov v odnom tome,5992225870,9785992225877,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,65646155,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],
52925274,14167341,Puning Xuan Ji,7539600489,9787539600482,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73311306,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['14167341', '19547073', '6989796']","['Ivan Alekseyevich Bunin', 'Cong Dai', 'Zhong Ren']","['4.05', '0.0', '5.00']",[],[],[],
32067812,14167341,Solnechnyj udar (Elena Solovey),158269043X,9781582690438,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,52713290,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['14167341', '1255971', '5031025', '5152']","['Ivan Alekseyevich Bunin', 'Aleksey Nikolayevich Tolstoy', 'Anton Chekhov', 'Vladimir Nabokov']","['4.05', '4.00', '3.96', '3.89']",[],[],[],
41135398,14167341,Sujodol / El maestro,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,64280648,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],
2893949,14167341,In a Far Distant Land: Selected Stories,0938920278,9780938920274,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1983,12,1,,Hermitage,false,2920262,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1983,2,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],['1871899'],['Robert Bowie'],['4.12'],
30288454,14167341,Armastuse grammatika,,9789985656808,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464177500l/30288454._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464177500l/30288454._SX50_.jpg,2008,,,est,Eesti Raamat,false,50766394,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],['7173229'],['Jüri Pärni'],['3.22'],"Vene kirjanik Ivan Bunin (1870 – 1953), kes emigratsioonis elades sai 1933. aastal Nobeli kirjanduspreemia laureaadiks, on loonud ka rohkesti lühiproosat, kusjuures tema jaoks on põhimüsteeriumiks olnud armastus, see valdavalt irratsionaalne, arusaamatu elunähtus.<br />Käesolev kogumik sisaldab 16 lugu, mis (ühe väikese erandiga) on seni olnud eesti keelde tõlkimata. Ainuomase meisterlikkusega on Bunin kirjeldanud oma tegelaste hingeseisundeid ja seadnud neid saatuslike valikute või südametunnistuse kohtu ette."
44538394,14167341,Ναταλί και αλλά Διηγήματα,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553013769l/44538394._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553013769l/44538394._SY75_.jpg,2010,12,,gre,ΡΟΕΣ,false,69121067,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['14167341'],['Ivan Alekseyevich Bunin'],['4.05'],[],[],[],"Περιεχόμενα<br />Μόνος κι έρημος στον κόσμο<br />Το φθινόπωρο<br />Λυκόφως<br />Ιγκνάτ<br />Η γραμματική του έρωτα<br />Ηλίαση<br />Σκοτεινές αλέες<br />Σμαράγδι<br />Η Ζόικα και η Βαλέρια<br />Τάνια<br />Ναταλί<br />""Μαδρίτη""<br />Το ατμόπλοιο Σαράτοφ<br />Εκατό ρουπίες<br />Κούνια<br />Η εκκλησούλα<br />Άνοιξη στην Ιουδαία"
