id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17716,1433597,Waiting for Godot,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327910301l/17716._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327910301l/17716._SY75_.jpg,2011,,,eng,Grove,false,2635502,245,263469,580817,151673,5278,5:50724|4:49186|3:33099|2:12492|1:6172|total:151673,1952,,,3.83,130979,3620,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"The story revolves around two seemingly homeless men simply waiting for someone—or something—named Godot. Vladimir and Estragon wait near a tree, inhabiting a drama spun of their own consciousness. The result is a comical wordplay of poetry, dreamscapes, and nonsense, which has been interpreted as mankind’s inexhaustible search for meaning. Beckett’s language pioneered an expressionistic minimalism that captured the existential post-World War II Europe. His play remains one of the most magical and beautiful allegories of our time."
40521318,1433597,Μονόπρακτα,,9789602480175,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528877700l/40521318._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528877700l/40521318._SX50_.jpg,1990,,,,Δωδώνη,false,62890109,1,5,10,3,1,5:1|4:0|3:1|2:1|1:0|total:3,,,,3.33,3,1,['1433597'],['Samuel Beckett'],['3.88'],['13984642'],['Μάκης Λαχανάς'],['3.25'],"Γεννήθηκε στο Φόξροκ της Ιρλανδίας το 1906. Σπούδασε γαλλική και ιταλική φιλολογία στο Κολλέγιο Τρίνιτυ του Δουβλίνου, όπου επέστρεψε ως λέκτορας το 1930 και βιάστηκε να παραιτηθεί το 1931. Το 1928 γνώρισε τον Τζέημς Τζόυς του οποίου υπήρξε στενός φίλος και γραμματέας. Το 1937 εγκαταστάθηκε μόνιμα στο Παρίσι όπου και έζησε έως το τέλος της ζωής του, το 1989. Ασχολήθηκε με όλα τα είδη του λόγου: ποίηση, δοκίμιο, μυθιστόρημα, θέατρο. Η πρώτη του νουβέλα ""Μάρφυ"" εκδόθηκε στα αγγλικά το 1938. Ακολούθησαν οι νουβέλες: ""Βατ"", η τριλογία ""Μολλόυ"", "" Ο Μαλόν πεθαίνει"" και ""Ο ερημωτής"". Ο Μπέκετ έγινε ευρύτερα γνωστός το 1953 με την παράσταση του πρώτου του θεατρικού έργου, του ""Περιμένοντας τον Γκοντό"". Ακολούθησαν: ""Τέλος του παιχνιδιού"", 1957, ""Η τελευταία μαγνητοταινία του Κραπ"", ""Οι ευτυχισμένες μέρες"" -που πρωτοπαρουσιάστηκε στη Νέα Υόρκη το 1961- και πολλά άλλα σύντομα έργα. Το 1969 τιμήθηκε με το βραβείο Nobel Λογοτεχνίας. (Από την παρουσίαση στο οπισθόφυλλο του βιβλίου)"
17235874,1433597,Кокалите на ехото,,9789548537826,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358015218l/17235874._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358015218l/17235874._SX50_.jpg,2001,,,bul,Литавра,false,41409228,1,11,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,1,"['1433597', '8391814']","['Samuel Beckett', 'Самюъл Бекет']","['3.88', '3.87']",[],[],[],
25710065,1433597,Стихотворения/Poems,,9785751608613,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434047022l/25710065._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434047022l/25710065._SX50_.jpg,2010,,,rus,Текст,false,45542267,1,5,9,3,0,5:0|4:1|3:1|2:1|1:0|total:3,2010,1,1,3.00,3,0,"['1433597', '14086164']","['Samuel Beckett', 'Сэмюэль Беккет']","['3.88', '4.03']",[],[],[],"Первое в России издание стихотворений Сэмюэля Беккета охватывает поэтическое наследие великого ирландско-французского писателя с 1930 по 1989 год - от избыточных, изощренно сложных произведений начала тридцатых и элегичных, пронзительных французских стихов второй половины сороковых годов до суровых вещей последней трети XX века и сжатых как пружина ""Мирлитонад"". Беккет писал стихи под разными небесами - в Ирландии, Италии, в Лондоне, Париже, Дьепе, Штутгарте, Танжере, - но подлинная география его поэзии смыкается с миром беккетовских романов и пьес, это ""страна без следов, без вестей"", где ""забвение давит забвение"". Стихи расположены в хронологическом порядке. Текст сопровождают подробные комментарии. В сборнике русский перевод публикуется вместе с оригинальными текстами на английском и французском языках."
11271667,1433597,Compagnia e Worstward Ho,8816500336,9788816500334,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366123791l/11271667._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366123791l/11271667._SY75_.jpg,1986,4,1,ita,Jaca Book,false,16198663,1,10,9,2,2,5:1|4:1|3:0|2:0|1:0|total:2,1986,1,1,4.50,2,2,"['1433597', '281651']","['Samuel Beckett', 'Roberto Mussapi']","['3.88', '4.03']",[],[],[],
30459039,1433597,"Comédie et actes divers: Va-et-vient, Cascando, Paroles et musique, Dis Joe, Actes sans paroles I et II, Film, Souffle (Théâtre)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,50977760,1,6,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
15722828,1433597,Fünf Spiele,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1977,,,,Fischer Taschenbuch Verlag,false,21397277,1,6,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1977,1,1,4.50,2,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],Endspiel - Das letzte Band - Spiel - Spiel ohne Worte 1 und 2 - Glückliche Tage
31383747,1433597,Waiting for Godot (Sparknotes Literature),1411478207,9781411478206,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,8,12,,Sparknotes,true,7265558,4,16,9,3,0,5:0|4:1|3:1|2:1|1:0|total:3,,,,3.00,0,0,"['6460726', '1433597']","['SparkNotes', 'Samuel Beckett']","['3.94', '3.88']",[],[],[],"Literature Guides<br />Created by Harvard students for students everywhere, SparkNotes is a new breed of study guide: smarter, better, faster. Geared to what today's students need to know, SparkNotes provides: *Chapter-by-chapter analysis<br />*Explanations of key themes, motifs, and symbols<br />*A review quiz and essay topics<br />Lively and accessible, these guides are perfect for late-night studying and writing papers"
44031590,1433597,Teatro,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550399216l/44031590._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550399216l/44031590._SY75_.jpg,,,,,,false,68466298,1,13,9,3,1,5:0|4:1|3:1|2:1|1:0|total:3,,,,3.00,3,1,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
30645856,1433597,Four Novellas,0714536199,9780714536194,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,51186648,1,8,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
20455019,1433597,مسرحية / العشيق (مسرحيتان طليعيتان),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389046893l/20455019._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389046893l/20455019._SY75_.jpg,2002,,,,المجلس الأعلى للثقافة,false,32059058,1,14,8,4,0,5:0|4:0|3:1|2:2|1:1|total:4,2002,1,1,2.00,4,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
15578066,1433597,Addenda: Perspectieven,9065542213,9789065542212,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,1,1,,Historische Uitgeverij,false,21234925,2,3,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,1,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
45302517,1433597,Verroeren (Stirrings Still). Vertaling Hugo Claus,,9789023432500,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556211153l/45302517._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556211153l/45302517._SY75_.jpg,1992,,,nl,De Bezige Bij,false,70023771,1,3,8,2,1,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,1,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"'Stirrings Still' is de laatste tijdens Becketts leven gepubliceerde tekst. De titel is een typische woordspeling van de in 1989 overleden Nobelprijswinnaar. Dank zij de twee betekenissen van 'still' wordt aangegeven dat het personage zich nog wel verroert, maar tegelijk dat hij zich verroert zonder nog te bewegen. Zittend aan zijn tafel ziet het personage zich opstaan en weggaan uit de kleine kamer. Dit wordt de lezer medegedeeld in het eerste deel van de ontroerende tekst. In deel twee loopt hij na een zwerftocht over een grauw grasveld dat zich aan alle kanten tot in het oneindige uitstrekt. In deel drie komt hij tot stilstand. Vanuit zijn innerlijk hoort hij een steeds zwakker wordende frase die uiteindelijk is teruggebracht tot 'o eindigen... o alles eindigen'. Een meesterlijke zwanezang van een oeuvre dat meer dan zestig jaar beslaat."
38056779,1433597,"Utwory wybrane w przekładzie Antoniego Libery.  Dramaty, słuchowiska, scenariusze. (Utwory wybrane #1)",,9788306034066,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516175938l/38056779._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516175938l/38056779._SX50_.jpg,2017,10,15,pol,Państwowy Instytut Wydawniczy,false,59742263,1,13,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['1433597'],['Samuel Beckett'],['3.88'],['210377'],['Antoni Libera'],['4.16'],"Wydanie pierwsze w tej edycji. Obszerną prezentację mistrza dwudziestowiecznego dramatu i niepokojącego prozaika – w przekładach i z komentarzem Antoniego Libery – dzielimy na dwie części. Tom pierwszy zawiera dwadzieścia utworów dramatycznych, z klasycznymi już sztukami scenicznymi, jak: „Czekając na Godota”, „Końcówka”, „Szczęśliwe dni”, „Ostatnia taśma”, ale i mniej znanymi słuchowiskami czy sztukami telewizyjnymi."
52929351,1433597,بازی,9642615029,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73313645,1,3,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['1433597'],['Samuel Beckett'],['3.88'],['16132536'],['محسن کاس نژاد'],['4.14'],
14992125,1433597,Three English modern plays,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338970940l/14992125._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338970940l/14992125._SY75_.jpg,1981,,,ita,Petrini,false,20646675,1,8,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,1981,1,1,4.00,2,0,"['1433597', '1197', '457554', '6198889']","['Samuel Beckett', 'Harold Pinter', 'Arnold Wesker', 'D. Caldi']","['3.88', '3.79', '3.51', '4.00']",[],[],[],"Contiene: Samuel Beckett, Happy Days - Harold Pinter, The dumb waiter - Arnold Wesker, Chicken soup with barley"
54037,1433597,Einstein and Beckett: A Record of an Imaginary Discussion with Albert Einstein and Samuel Beckett,0825630045,9780825630040,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496189387l/54037._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496189387l/54037._SX50_.jpg,,,,,,false,52688,1,12,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,"['30546', '1433597', '9810']","['Edwin Schlossberg', 'Samuel Beckett', 'Albert Einstein']","['3.57', '3.88', '4.08']",[],[],[],
3915393,1433597,Frühlingserwachen - Geschichten von der ersten Liebe,3458348352,9783458348351,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330854212l/3915393._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330854212l/3915393._SY75_.jpg,,,,ger,Insel,false,3960821,2,11,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,2005,1,1,4.00,1,0,"['1669866', '1433597', '1113469', '903724', '54995', '45712', '233619', '16070', '423070', '128382']","['Felicitas Bovis', 'Samuel Beckett', 'Hermann Hesse', 'Eduard von Keyserling', 'Wolfgang Koeppen', 'Katherine Mansfield', 'Marcel Proust', 'Alexander Pushkin', 'Raymond Radiguet', 'Leo Tolstoy']","['4.00', '3.88', '4.05', '3.80', '3.42', '3.78', '4.21', '4.08', '3.69', '4.06']",[],[],[],Einige der schönsten Geschichten von der ersten Liebe sind in diesem Band versammelt: Texte von Alexander Puschkin über Hermann Hesse und Katherine Mansfield bis zu Samuel Beckett und Wolfgang Koeppen.
13574944,1433597,Savremena svetska priča (#1),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333453458l/13574944._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333453458l/13574944._SX50_.jpg,1982,,,srp,Prosveta,false,19156734,1,10,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,1982,1,1,4.00,2,0,"['259145', '142899', '25824', '50071', '819789', '32265', '177946', '31274', '6526', '60905', '35099', '45787', '500', '5805338', '5805339', '5152', '4152890', '1433597', '47421', '95937', '58338', '2872482']","['David Albahari', 'Bruno Schulz', 'Julio Cortázar', 'Bohumil Hrabal', 'J.D. Salinger', 'Amos Tutuola', 'Ilse Aichinger', 'Alain Robbe-Grillet', 'Kōbō Abe', 'Yehuda Amichai', 'Josef Škvorecký', 'Siegfried Lenz', 'Jorge Luis Borges', 'William Stanley Merwin', 'Carlos Fuentes Macías', 'Vladimir Nabokov', 'Daniil Kharms', 'Samuel Beckett', 'Dino Buzzati', 'João Guimarães Rosa', 'Tommaso Landolfi', 'István Örkény']","['3.85', '4.12', '4.22', '3.98', '3.84', '3.85', '3.74', '3.77', '3.81', '4.39', '3.92', '3.80', '4.30', '4.00', '4.00', '3.89', '4.28', '3.88', '4.08', '4.35', '3.93', '4.24']",[],[],[],
26238789,1433597,i en akt - 21 enaktare från Strindberg till Arrabal,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441565716l/26238789._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441565716l/26238789._SY75_.jpg,1966,,,swe,Aldus / Bonniers,false,46230235,1,5,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,1966,1,1,4.00,2,0,"['569209', '6815', '7680', '2856196', '26853', '241324', '1433597', '7689', '57189', '9322', '1197', '117671', '142051', '749461', '30575', '5031025', '5217', '2457847', '4332478', '29963', '89330', '7702']","['Ingvar Holm', 'August Strindberg', ""Eugene O'Neill"", 'Kaj Munk', 'Bertolt Brecht', 'Jacques Audiberti', 'Samuel Beckett', 'Eugène Ionesco', 'Dylan Thomas', 'Edward Albee', 'Harold Pinter', 'Sławomir Mrożek', 'Maurice Maeterlinck', 'Günter Grass', 'Fernando Arrabal', 'Anton Chekhov', 'George Bernard Shaw', 'Lady Augusta Gregory', 'J.M. Synge', 'W.B. Yeats', 'Pär Lagerkvist', 'Luigi Pirandello']","['3.33', '3.53', '3.96', '3.76', '3.78', '3.29', '3.88', '3.91', '4.16', '4.02', '3.79', '3.93', '3.79', '3.83', '3.85', '3.96', '3.91', '3.99', '3.63', '4.16', '3.80', '3.96']",[],[],[],21 enaktare från Strindberg till Arrabal
4959591,1433597,Teleplays,0920095704,9780920095706,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1988,,,,Vancouver Art Gallery,false,5025394,1,10,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,1988,,,4.00,2,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
34405763,1433597,"The Evergreen Review (Evergreen, #1)",,9781682190890,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488212406l/34405763._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488212406l/34405763._SY75_.jpg,2017,,,eng,Foxrock Books,false,55508794,1,10,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,1957,,,3.50,2,0,"['1466', '1433597', '197530', '143226', '7564839', '8282', '2273', '65813']","['Jean-Paul Sartre', 'Samuel Beckett', 'Mark Schorer', 'Henri Michaux', 'Baby Dodds', 'Michael Hamburger', 'James Purdy', 'Harold Feinstein']","['3.99', '3.88', '3.77', '3.97', '3.50', '4.29', '3.88', '4.45']",[],[],[],"When The Evergreen Review first arrived on the scene in 1957, it shattered norms. Many writers now considered part of the literary canon were introduced to a broader American public in its pages—provocative innovators such as Susan Sontag, Denise Levertov, William S. Burroughs, Allen Ginsberg, Alexander Trocchi, Kenzaburō Ōe, and hundreds of others. What became clear was that The Evergreen Review was not merely a literary review: it was a cultural weapon, reshaping the outlook of the Beat Generation in a way no television show or magazine at the time came close to doing. The U.S. government thought so, too, and the Postmaster General repeatedly sued its publisher on various grounds, in large part to prevent the Review from reaching its intended audience.<br /><br />The reverberations of The Evergreen Review are still being felt. But copies of the original issues of the magazine are hard to come by, and can fetch hundreds of dollars. Now, Foxrock Books—the publishing arm of the recently revived Evergreen Review—is pleased to offer carefully crafted facsimile paperback editions of the classic first three issues of the review."
33137976,1433597,دانته و خرچنگ,,9786005906967,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506258811l/33137976._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506258811l/33137976._SY75_.jpg,2014,,,per,نشر نیکا,false,53817876,1,16,7,3,1,5:0|4:1|3:0|2:1|1:1|total:3,,,,2.33,3,1,"['1433597', '4339']","['Samuel Beckett', 'David Foster Wallace']","['3.88', '4.13']",[],[],[],"کتاب حاضر ترجمه و گردآوری داستانهای کوتاه از ""ساموئل بکت"" و ""دیوید فاستر والاس"" است"
