id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17125,19771050,One Day in the Life of Ivan Denisovich,0374529523,9780374529529,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574794164l/17125._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574794164l/17125._SY75_.jpg,2005,3,16,eng,"Farrar, Straus and Giroux",false,838042,328,140143,354916,89853,4012,5:29008|4:35100|3:19560|2:4611|1:1574|total:89853,1962,11,,3.95,74555,2573,"['19771050', '192496']","['Aleksandr Solzhenitsyn', 'H.T. Willetts']","['4.05', '3.95']",[],[],[],"<b>The only English translation authorized by Aleksandr Solzhenitsyn </b><br /><br />First published in the Soviet journal <i>Novy Mir</i> in 1962, <i>One Day in the Life of Ivan Denisovich</i> stands as a classic of contemporary literature. The story of labor-camp inmate Ivan Denisovich Shukhov, it graphically describes his struggle to maintain his dignity in the face of communist oppression. An unforgettable portrait of the entire world of Stalin's forced work camps, <i>One Day in the Life of Ivan Denisovich</i> is one of the most extraordinary literary documents to have emerged from the Soviet Union and confirms Solzhenitsyn's stature as ""a literary genius whose talent matches that of Dosotevsky, Turgenev, Tolstoy""--Harrison Salisbury<br /><br />This unexpurgated 1991 translation by H. T. Willetts is the only authorized edition available, and fully captures the power and beauty of the original Russian."
34041926,19771050,Augustus veertien I: 10-14 augustus O.S.,9022503143,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,,,nl,De Boekerij,false,55047436,1,3,5,2,0,5:0|4:0|3:1|2:1|1:0|total:2,,,,2.50,2,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],['7850163'],['D.P. Peet'],['3.20'],"In the first month of the First World War the Russian campaign against the Germans creaks into gear. Crippled by weak, indecisive leadership the Russian troops battle desperately, even as the inevitability of failure and their own sacrifice dawns. Solzhenitsyn’s astounding work of historical fiction is a portrait of pre-revolutionary Russia, a tragic war story, and an epic novel in the great Russian tradition."
42791783,19771050,Révolution et mensonge,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,,true,66552589,2,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['19771050', '16849914']","['Aleksandr Solzhenitsyn', 'Alexandre Issaïevitch Soljénitsyne']","['4.05', '3.87']",[],[],[],
45323291,19771050,Ρωσικές πασχαλινές ιστορίες,,9789608239289,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556475434l/45323291._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556475434l/45323291._SY75_.jpg,2005,3,,gre,Νάρκισσος,false,70064809,1,4,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,2005,,,5.00,1,1,"['232932', '4919787', '5031025', '24951', '14167341', '1258792', '137074', '19771050', '7210279']","['Nikolai Gogol', 'Vladimir Korolenko', 'Anton Chekhov', 'Aleksandr Kuprin', 'Ivan Alekseyevich Bunin', 'Arkady Averchenko', 'Mikhail Zoshchenko', 'Aleksandr Solzhenitsyn', 'Λώρα Άβερμπαχ']","['4.04', '3.98', '3.96', '4.07', '4.05', '4.15', '4.06', '4.05', '4.11']",['8182239'],['Δημήτρης Τριανταφυλλίδης'],['3.77'],"Όταν στα 988 μ.Χ. ο πρίγκιπας Βλαδίμηρος της Ρους και του Κιέβου, ο επονομασθείς και ""εκχριστιανιστής"" των Σλάβων οδηγούσε τους υπηκόους του με τη βία στον ποταμό Δνείπερο για να βαπτιστούν χριστιανοί, δεν μπορούσε να φανταστεί το πόσο γρήγορα η νέα θρησκεία που ήρθε από την Βασιλεύουσα θα ρίζωνε στους διάφορους πληθυσμούς που κατοικούσαν στις αχανείς εκτάσεις που περιβάλλονται από τα Καρπάθια Όρη μέχρι τον Βερίγγειο Πορθμό, που χωρίζει τη Σιβηρία από την Αλάσκα.<br />Ο χριστιανισμός, στην βυζαντινή του εκδοχή, ως επίσημη πλέον θρησκεία, αλλά και κρατική ιδεολογία των διαφόρων ηγεμονιών της Ρωσίας έγινε γρήγορα, αναπόσπαστο κομμάτι και της καθημερινής ζωής του πληθυσμού, ο οποίος, όπως ήταν φυσικό, διατήρησε μέσα σ' αυτόν και πολλές από τις προηγούμενες συνήθειες και δοξασίες του, προερχόμενες από τις ντόπιες παγανιστικές λατρείες.<br />Οι αχανείς εκτάσεις, η ιδιαιτερότητα του κλίματος, η περίφημη ""ρωσική ψυχή"", αλλά και η επιβολή του χριστιανισμού ως ιδεολογία της νέας αυτοκρατορίας εξ ανατολών, διαμόρφωσαν ένα αμάγαλμα δοξασιών, καθημερινών πρακτικών, αλλά και ιδεοληψιών, που αποτέλεσαν την ρωσική εκδοχή του χριστιανισμού ανά τους αιώνες.<br />Δεν είναι τυχαίο λοιπόν το γεγονός ότι οι συνήθειες, τα ήθη και έθιμα, οι αντιλήψεις που έχουν σχέση με τις κορυφαίες στιγμές της χριστιανικής λατρείας, αποτέλεσαν αντικείμενο μελέτης, αλλά και έμπνευσης πολλών μεγάλων τεχνιτών της γραφίδας και του πνεύματος.<br />Ορισμένοι από αυτούς αντιμετωπίζουν τα πράγματα ψύχραιμα, νηφάλια και εν μέρει αποστασιοποιημένα, άλλοι όμως ταυτίζονται, συμπάσχουν και μετέχουν της καθημερινότητας του λαού τους. Αυτοί οι τελευταίοι προσπαθούν, μέσα από τις σελίδες των μικρών ή μεγάλων τους έργων, να μεταφέρουν όχι μόνο τις εικόνες, αλλά και τη μυρωδιά αυτής της καθημερινότητας.<br />Στην δεύτερη αυτή κατηγορία δημιουργών απευθυνθήκαμε και εμείς προκειμένου να μεταφέρουμε στον Έλληνα αναγνώστη μερικές εικόνες, στιγμιότυπα αλλά και απόηχους από το Ρωσικό Πάσχα. [...] (Από τον πρόλογο της έκδοσης)"
51723886,19771050,මුල් කවය 1,,9789553425126,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582628370l/51723886._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582628370l/51723886._SX50_.jpg,2019,,,sin,අහස,false,76253494,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
36144784,19771050,Gulag-arkipelet I,8252563139,9788252563139,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504014368l/36144784._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504014368l/36144784._SY75_.jpg,2006,,,nor,De Norske Bokklubbene AS,false,72959562,1,8,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['19771050', '14116562']","['Aleksandr Solzhenitsyn', 'Aleksandr Solzjenitsyn']","['4.05', '3.93']","['3296642', '17129875', '17129876']","['Per Egil Hegge', 'Ivar Magnus Ravnum', 'Odd Tufte Lund']","['3.38', '4.40', '5.00']","Dette er beretningen om de sovjetiske konsentrasjonsleirene før og etter den annen verdenskrig, og bygger på forfatterens egne erfaringer. Solzjenitsyn var politisk straffange fra 1945-1953, og ble senere forvist fra Sovjetunionen på livstid. For han betegner GULag et samfunnssystem som er gjennomsyret av undertrykkelse, der straffanger ble tvunget til å arbeide under umenneskelige kår. Boken anses som Aleksandr Solzjenitsyns hovedverk."
37547400,19771050,Пьесы и сценарии: Собрание сочинений в 30 т. Том 19 (Собрание сочинений в 30 томах),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,true,59152469,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['19771050', '13622681']","['Aleksandr Solzhenitsyn', 'Александр Солженицын']","['4.05', '4.25']",[],[],[],"Девятнадцатый том знакомит читателя с Солженицыным — драматургом и сценаристом. Драматическая трилогия «1945 год», состоящая из Комедии, Трагедии и Драмы, представляет нам искрящееся юмором содружество офицеров победоносной армии; трагические судьбы, перемалываемые контрразведкой СМЕРШ (февраль 1945); дикий быт послевоенных советских лагерей. В томе печатаются три киносценария: «Знают истину танки» (о знаменитом лагерном восстании в Кенгире), «Тунеядец» (комедия из советской жизни) и «В круге первом», написанный для одноименного телесериала режиссера Г. Панфилова (2006); последний публикуется впервые."
36144799,19771050,Gulag-arkipelet II,8252563147,9788252563146,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504014526l/36144799._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504014526l/36144799._SY75_.jpg,2006,,,nor,De Norske Bokklubbene AS,false,72959583,1,6,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['19771050', '14116562']","['Aleksandr Solzhenitsyn', 'Aleksandr Solzjenitsyn']","['4.05', '3.93']","['3296642', '17129876']","['Per Egil Hegge', 'Odd Tufte Lund']","['3.38', '5.00']","Dette er beretningen om de sovjetiske konsentrasjonsleirene før og etter den annen verdenskrig, og bygger på forfatterens egne erfaringer. Solzjenitsyn var politisk straffange fra 1945-1953, og ble senere forvist fra Sovjetunionen på livstid. For han betegner GULag et samfunnssystem som er gjennomsyret av undertrykkelse, der straffanger ble tvunget til å arbeide under umenneskelige kår. Boken anses som Aleksandr Solzjenitsyns hovedverk."
46013708,19771050,Cancer Ward Part 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968,,,eng,The Bodley Head,false,70888065,1,7,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['19771050', '16981844']","['Aleksandr Solzhenitsyn', 'Alexander Solzhenitsyn']","['4.05', '3.89']","['425787', '672777']","['Nicholas Bethell', 'David Burg']","['4.19', '4.19']",
40776894,19771050,Kræftafdelingen,8702249308,9788702249309,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531248845l/40776894._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531248845l/40776894._SY75_.jpg,2018,7,30,dan,Gyldendal,true,63473335,1,5,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['19771050', '14116562']","['Aleksandr Solzhenitsyn', 'Aleksandr Solzjenitsyn']","['4.05', '3.93']",['6559817'],['Ole Husted Jensen'],['3.87'],"Handlingen i KRÆFTAFDELINGEN foregår mellem kræftpatienter stuvet sammen på et hospital i en fjern sovjetisk provins.<br /><br />»Konfrontationen mellem forskellige skæbner slår gnister i lidenskabelige politiske opgør. Men bogen ville ikke være stor kunst, hvis den kun var et politisk kampskrift. Den er meget mere … Den er en skildring af den skæbne, der rammer en hjemvendt koncentrationslejrfange …<br /><br />Den er også et billede af den sovjetiske hverdag … Men først og fremmest er den en beretning om menneskers reaktion over for en frygtelig sygdom og over for døden, en beretning, hvis dybe alvor holder én fast som i en skruestik.«<br /><br />– ERLING BJØL, POLITIKEN"
49092099,19771050,Красное колесо. Узлы V-XX. На обрыве повествования,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575464908l/49092099._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575464908l/49092099._SY75_.jpg,,,,rus,,false,74527938,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
2491748,19771050,Was geschieht mit der Seele während der Nacht?,3776624590,9783776624595,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434923166l/2491748._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434923166l/2491748._SY75_.jpg,2006,2,1,ger,Herbig,false,2499055,1,5,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2006,2,1,4.00,1,0,"['19771050', '14116547', '627966']","['Aleksandr Solzhenitsyn', 'Alexander Solschenizyn', 'Fedor B. Poljakov']","['4.05', '4.11', '4.00']",[],[],[],"Der dichterische Solschenizyn: Natur und Mensch, Sanftheit und Gewalt in der bildstarken Sprache des Literaturnobelpreisträgers Zwischen 1958 und 1963, nach seiner Entlassung aus dem Lager und vor der ersten Repressionswelle gegen ihn, schrieb Alexander Solschenizyn ein Dutzend Prosaminiaturen. Inspiriert von der russischen Natur in ihren harten Gegensätzen entstanden Texte voller Poesie, die den Platz des Menschen in der Geschichte und in der göttlichen Ordnung des Universums zu bestimmen versuchen. Erst nach seinem 20-jährigen Exil, nach Russland zurückgekehrt, wandte sich der Literaturnobelpreisträger diesem Genre wieder zu. Zwischen 1996 und 1999 entstand die zweite Hälfte dieser poetischen Texte, die nun erstmals in einer deutschsprachigen Ausgabe vereint sind."
38747464,19771050,For sagens skyld og andre noveller,8700991317,9788700991316,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,,,dan,Gyldendalske Boghandler,false,60337098,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['19771050', '8476282']","['Aleksandr Solzhenitsyn', 'Alexander Solsjenitsyn']","['4.05', '3.75']",[],[],[],
26592086,19771050,Ma Collection Litteraire: Notes Sur La Litterature Russe,2213679223,9782213679228,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444638053l/26592086._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444638053l/26592086._SY75_.jpg,2015,8,26,,Fayard,true,46614218,2,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2015,8,26,4.00,1,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],"C'est apres avoir termine ses deux titanesques cathedrales d'ecriture, <em>l'Archipel du Goulag</em> d'une part, <em>la Roue rouge</em> d'autre part, qu'Alexandre Soljenitsyne entreprit de lire ou de relire la litterature russe, celle du XIXe siecle, comme celle du XXe siecle. <em>Ma collection litteraire</em> est ainsi, a l'etat brut, le fonctionnement mental d'un grand ecrivain defrichant le texte d'un autre. On trouve dans ce premier tome des lectures d'ecrivains du grand siecle classique Lermontov, Tchekhov, Alexei Tolstoi, et d'autres du suivant celui des annees sovietiques (1920-1930) Andrei Biely, Mikhail Boulgakov, Iouri Tyniavov, Panteleimon Romanov, puis des annees 1970 comme Iouri Naguibine, ou de la dissidence comme Gueorgui Vladimov.Ce volume est tout sauf un essai de critique ou un cours de litterature, mais un texte ou, tour a tour admiratif, rageur, emporte, un maitre de l'ecriture devore ce qu'il lit et perce le mystere de l'ecriture.<em>Alexandre Soljenitsyne (1918-2008) a obtenu le prix Nobel de litterature en 1970. Dechu de sa nationalite en 1974 apres la parution en Occident de</em> l'Archipel du Goulag<em>, il fut expulse d'URSS, emigra aux Etats-Unis, ou il vecut vingt ans avant de revenir en Russie.</em> <br /><em>Traduit et annote par Georges et Lucile Nivat</em>"
