id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
471635,142051,The Blue Bird,1426430779,9781426430770,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,5,29,,BiblioLife,false,1895037,192,3233,4857,1260,104,5:414|4:401|3:317|2:104|1:24|total:1260,1905,,,3.85,764,51,['142051'],['Maurice Maeterlinck'],['3.79'],['5048879'],['Nguyễn Thành Nhân'],['4.00'],"A story of a brother and sister who help a little girl whose illness can only be cured by the magical Blue Bird of Happiness. To find the bird, Mytyl and Tyltyl quest through the Land of Memory to the Palace of Night. The children get help from the good fairy Bérylune."
4492118,142051,The Supreme Law,0804605718,9780804605717,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1969,1,1,,Kennikat Press,false,4760987,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1933,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
28431736,142051,Drammi: L'uccello azzurro / Pelleas e Melisanda,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451751317l/28431736._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451751317l/28431736._SX50_.jpg,1963,,,ita,Fratelli Fabbri Editori,false,48544159,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['142051', '3203999']","['Maurice Maeterlinck', 'François Buisson']","['3.79', '5.00']",['7043451'],['Marise Ferro'],['3.70'],"Maurice Maeterlinck - Premio Nobel per la Letteratura 1911<br /><br />""La vita e l'opera di Maurice Maeterlinck"" di François Buisson<br /><br />""L'uccello azzurro"" (L'oiseau beu) - fiaba teatrale<br />I protagonisti sono i poveri Tytyl e Mytyl, fratello e sorella, che lavorano come taglialegna. Una notte nella loro camera da letto i due ricevono la visita della fata Berylune, che chiede loro di aiutarla a trovare l'uccellino azzurro della felicità, l'unico modo per guarire la sua nipotina, gravemente malata. Durante il viaggio in un mondo fantastico, i due fratelli ritroveranno i loro nonni morti da tempo, il loro fratellino non ancora nato ed altri personaggi, tra cui la Luce, il Fuoco, il Pane, lo Zucchero, il Cane e il Gatto. Quest'ultimo pur di salvarsi la vita tenterà, con l'aiuto della Notte e degli spiriti degli alberi e degli animali, di uccidere i due protagonisti.<br /><br />""Pelleas e Melisanda"" (Pelleas et Mélisande) - dramma<br />L'opera ha come argomento l'amore proibito e predestinato dei personaggi del titolo. Il dramma è alla base di svariate opere musicali, tra cui la più conosciuta è forse l'opera di Debussy, che porta lo stesso titolo. Precedentemente, però, anche Fauré, nel 1898, aveva composto dei pezzi di musica incidentale per questo dramma, da cui era in seguito stata estratta una suite omonima, come anche in seguito Sibelius nel 1905 e Schoenberg nel 1902."
53040555,142051,Wisdom and Destiny: With an Essay from Life and Writings of Maurice Maeterlinck by Jethro Bithell,152878829X,9781528788298,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,73851295,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['142051', '2045052']","['Maurice Maeterlinck', 'Jethro Bithell']","['3.79', '3.00']",[],[],[],"This volume contains an English translation of Maurice Maeterlinck's fascinating 1901 treatise ""Wisdom And Destiny"", translated by Alfred Sutro. Maurice Polydore Marie Bernard Maeterlinck (1862-1949) was a Belgian poet, playwright, essayist who was awarded the 1911 Nobel Prize in literature. Contents include: ""Maurice Maeterlinck"", ""Introduction"", and ""Wisdom and Destiny"". This interesting examination of the ideas of wisdom and destiny would make for a worthy addition to any bookshelf and is not to be missed by fans and collectors of Maeterlinck's seminal work. Many vintage books such as this are becoming increasingly scarce and expensive. It is with this in mind that we are republishing this volume now in an affordable, modern, high-quality edition complete with a biographical essay by Jethro Bithell."
52463711,142051,Pelléas et Mélisande,,9782072866111,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,77910436,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
51450996,142051,Pell�as et M�lisande de Maurice Maeterlinck (fiche de lecture et analyse compl�te de l'oeuvre),2759304744,9782759304745,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582795903l/51450996._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582795903l/51450996._SY75_.jpg,2020,2,14,,Comprendre La Litterature,false,76111269,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Venez d�couvrir la pi�ce de th��tre de Maurice Maeterlinck gr�ce � une analyse litt�raire de r�f�rence ! �crite par un sp�cialiste universitaire, cette fiche de lecture est recommand�e par de nombreux enseignants. Cet ouvrage contient la biographie de l'�crivain, le r�sum� d�taill�, le mouvement litt�raire, le contexte de publication de l'oeuvre et l'analyse compl�te. Retrouvez tous nos titres sur: <a target=""_blank"" href=""http://www.fichedelecture.fr"" rel=""nofollow"">www.fichedelecture.fr</a>."
31201499,142051,Les débris de la guerre,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469266167l/31201499._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469266167l/31201499._SY75_.jpg,1916,,,fre,"Bibliothèque Charpentier,",false,51850407,8,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Avant-propos - Après la victoire - Le roi Albert - Les villes otages - Pour sauver quatre villes - Pro patria, I - La journée du drapeau belge - L'héroïsme - Pro patria, II - Sur la mort d'un petit soldat - L'heure du destin - En Italie - En relisant Thucydide - Le massacre des Innocents - Les dieux de la guerre - Pro patria, III - La flamme immortelle - In memoriam - Miss. Edith Cavell - Communications anormales - Les prophéties - La volonté de la terre - La vie des morts - Pour la Pologne - EPILOGUE.<br /><br />""Les articles et les discours réunis en ce volume y sont reproduits dans l'ordre chronologique où ils furent publiés. [...] Ils sont réimprimés tels qu'ils furent écrits. Pour la première fois, dans une oeuvre qui jusqu'à ce jour n'avait maudit personne, on entendra des paroles de haine et de malédiction. J'aurais voulu les éviter, estimant que quiconque se permet d'écrire s'engage à ne rien hasarder qui puisse porter atteinte au respect et à l'amour que nous devons à tous les hommes. Il m'a fallu les prononcer ; et je m'étonne autant que je m'attriste de ce que la force des choses et de la vérité m'a obligé de dire. J'ai aimé l'Allemagne, j'y comptais des amis qui maintenant, morts ou vivants, sont pour moi dans la tombe. Je l'ai crue grande, honnête et généreuse et elle me fut toujours hospitalière et bienveillante. Mais il y a des crimes qui anéantissent le passé et ferment l'avenir. En écartant la haine, j'aurais trahi l'amour.<br /><br />""J'ai essayé de m'élever au-dessus de la mêlée ; mais plus je m'élevais, plus j'entendais ses cris et mieux j'apercevais sa démence et son horreur [...]. Il est probable qu'un jour, lorsque le temps aura lassé les souvenirs et réparé les ruines, des sages affirmeront que nous nous sommes trompés et n'avons pas regardé d'assez haut, qu'on peut tout oublier, tout expliquer et qu'il faut tout comprendre ; c'est qu'ils ne sauront plus ce que nous savons aujourd'hui et qu'ils n'auront pas vu ce que nous avons vu."" (Maurice Maeterlinck, Les débris de la guerre, Avant-propos, 1916)"
35650399,142051,"Maurice Maeterlinck - Wisdom and Destiny, & The Wrack of the Storm",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57101229,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
35947141,142051,Serres Chaudes: Suivies de Quinze Chansons (Classic Reprint),0259593303,9780259593300,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524471045l/35947141._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524471045l/35947141._SX50_.jpg,2018,4,21,,Forgotten Books,false,57484462,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Excerpt from Serres Chaudes: Suivies de Quinze Chansons<br /><br />L'o1seau bleu, feerie en 5 actes et 10 tableaux La traged1e de macbeth, traduite de Shakes peare, avec une introduction et des notes.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
39114690,142051,Morceaux Choisis (Classic Reprint),0259329630,9780259329633,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549273045l/39114690._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549273045l/39114690._SX50_.jpg,2019,1,31,,Forgotten Books,false,60716983,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Excerpt from Morceaux Choisis<br /><br />Il semble accomplir son oeuvre sans peine ni effort, avec la simplicit� d'un enfant qui abandonne ses jeux � l'heure prescrite et les reprend aux heures permises, sans souci de la page commenc�e.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
30787889,142051,"Belgium Hero and Martyr, 1914-1915: Vis�, Li�ge, Dinant, Termonde, Louvain, Malines, Nieuport, Ypres, Dixmude, Furnes, Etc., Etc (Classic Reprint)",1332830366,9781332830367,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492977233l/30787889._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492977233l/30787889._SX50_.jpg,2018,4,21,,Forgotten Books,false,51375799,5,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Excerpt from Belgium Hero and Martyr, 1914-1915: Vise, Liege, Dinant, Termonde, Louvain, Malines, Nieuport, Ypres, Dixmude, Furnes, Etc., Etc<br /><br />As I said and as history will lay it down some day, with more eloquence and authority than I have done, they have actually saved the Latin civilisation. For centuries they stood at the conﬂu ence of two powerful and hostile cultures. They had to choose between them and did not hesitate. And their choice is all the more significant and fraught with meaning because none could choose with fuller knowledge. No doubt you know that half Belgium is of German stock. She could therefore, owing to her affinity of race, understand better than another the culture offered to her with its inclusive theory of dishonour. She understood it so well, knew it so well, that she ﬂung it from her with horror, with a passionate violence, unequalled, spontaneous, unanimous and irresistible from which there is no appeal, giving to the world a stern, peremptory lesson sealed with every drop Of her blood.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
10134948,142051,A Maeterlinck Reader,1433104245,9781433104244,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358751972l/10134948._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358751972l/10134948._SY75_.jpg,2011,1,4,,"Peter Lang Inc., International Academic Publishers",false,15032891,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,12,23,0.00,0,0,"['142051', '170772', '627559']","['Maurice Maeterlinck', 'Daniel Charles Gerould', 'David Willinger']","['3.79', '3.93', '3.00']",[],[],[],"s/t: Plays, Poems, Short Fiction, Aphorisms, and Essays by Maurice Maeterlinck Edited and Translated by David Willinger and Daniel Gerould"
