id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17898696,7419,دكتور فاوست ومسرحيات أخرى,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367900594l/17898696._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367900594l/17898696._SX50_.jpg,1992,,,ara,مكتبة مصر,false,756664,923,93153,203675,53614,1554,5:14581|4:19473|3:14667|2:3984|1:909|total:53614,1589,,,3.80,71,13,"['5481957', '11155', '16070', '1466', '567036', '7419', '3565', '2934044']","['Various', 'Christopher Marlowe', 'Alexander Pushkin', 'Jean-Paul Sartre', 'José Echegaray', 'John Galsworthy', 'Oscar Wilde', 'حلمي مراد']","['3.98', '3.79', '4.08', '3.99', '3.19', '4.10', '4.10', '3.76']",[],[],[],دكتور فاوست ومسرحيات اخرى :<br />1- دكتور فاوست<br />2- يوجين أونيجين<br />3- نيكراسوف<br />4- كلام الناس<br />5- الهارب من السجن <br />6- زوج مثالى
48814851,7419,Best Short Stories Omnibus - Volume 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74199670,1,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['18184105', '17623', '11139', '478390', '20524', '617284', '2893961', '16197', '57827', '60394', '3455359', '228089', '2995925', '16377128', '10889', '35096', '57721', '176982', '3242', '102920', '8993', '90553', '19076820', '50714', '45645', '754711', '35238', '194351', '166093', '4750', '203130', '35817', '881203', '386495', '57739', '648081', '1037723', '9172', '4532116', '103384', '13832271', '38266', '332340', '7935185', '95961', '185002', '7419', '26514', '92718', '6076026', '26930']","['August Nemo', 'D.H. Lawrence', 'Mary Wollstonecraft Shelley', 'Ellis Parker Butler', 'Anthony Trollope', 'Zona Gale', 'Emmuska Orczy', 'Don Marquis', 'Charles W. Chesnutt', 'Kathleen Norris', 'Stanley G. Weinbaum', 'Honoré de Balzac', 'M.R. James', 'Banjo Paterson', 'Bret Harte', 'Henry Lawson', 'W.W. Jacobs', 'Charlotte Mary Yonge', 'L. Frank Baum', 'Mary E. Wilkins Freeman', 'O. Henry', 'William Dean Howells', 'T. S. Arthur', 'Stephen Leacock', 'Sherwood Anderson', 'Robert Barr', 'Lafcadio Hearn', 'Giovanni Verga', 'Hamlin Garland', 'Émile Zola', 'Stewart Edward White', 'Sarah Orne Jewett', 'Willa Cather', 'George Ade', 'Robert W. Chambers', 'Bjørnstjerne Bjørnson', 'Ruth McEnery Stuart', 'Lord Dunsany', 'George Gissing', 'Théophile Gautier', 'Paul Heyse', 'Selma Lagerlöf', 'Thomas Burke', 'E. Nesbit', 'Arthur Morrison', 'Stacy Aumonier', 'John Galsworthy', 'E.W. Hornung', 'Ernest Bramah', 'Saki', 'J. Sheridan Le Fanu']","['3.82', '3.59', '3.80', '3.75', '3.95', '3.57', '4.05', '4.24', '3.90', '4.08', '4.12', '3.80', '3.96', '3.96', '3.70', '3.67', '3.87', '3.74', '3.97', '3.89', '4.08', '3.49', '4.00', '3.82', '3.84', '3.76', '3.89', '3.56', '3.72', '3.93', '3.75', '3.77', '3.83', '3.79', '3.71', '3.38', '3.27', '3.89', '3.76', '3.88', '3.27', '3.85', '3.97', '3.95', '3.79', '3.60', '4.10', '3.66', '3.63', '3.94', '3.83']",[],[],[],"This book contains <b>350 short stories</b> from 50 classic, prize-winning and noteworthy authors. Wisely chosen by the literary critic August Nemo for the book series 7 Best Short Stories, this omnibus contains the stories of the following writers: <br /> 
   Mary Shelley 
   D. H. Lawrence 
   Ellis Parker Butler 
   Anthony Trollope 
   Zona Gale 
   Emma Orczy 
   Don Marquis 
   Charles W. Chesnutt 
   Kathleen Norris 
   Stanley G. Weinbaum 
   Honoré de Balzac 
   M. R. James 
   Banjo Paterson 
   Bret Harte 
   Henry Lawson 
   W. W. Jacobs 
   Charlotte M. Yonge 
   Mary E. Wilkins Freeman 
   L. Frank Baum 
   O. Henry 
   William Dean Howells 
   T. S. Arthur 
   Sherwood Anderson 
   Robert Barr 
   Lafcadio Hearn 
   Giovanni Verga 
   Hamlin Garland 
   Émile Zola 
   Stewart Edward White 
   Sarah Orne Jewett 
   Willa Cather 
   George Ade 
   Robert W. Chambers 
   Bjørnstjerne Bjørnson 
   Ruth McEnery Stuart 
   Lord Dunsany 
   George Gissing 
   Théophile Gautier 
   Paul Heyse 
   Selma Lagerlöf 
   Thomas Burke 
   Edith Nesbit 
   Arthur Morrison 
   Stacy Aumonier 
   John Galsworthy 
   E. W. Hornung 
   Ernest Bramah"
28424645,7419,Poems of To-Day,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1924,,,eng,Sidgwick and Jackson,false,48530902,1,5,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['14824660', '213989', '5825223', '13240', '3283045', '4025', '157010', '14824661', '5855958', '14824662', '14824663', '1724553', '2941479', '248900', '546009', '7013385', '1355713', '2928722', '14824665', '13741571', '7014283', '974125', '14824666', '2871972', '14824667', '14824668', '39625', '2896347', '1126', '14824669', '662740', '14824670', '14824671', '14824672', '6993236', '14824673', '7419', '6950473', '4668', '396308', '464676', '15905', '14824674', '14824675', '14824676', '38069', '157812', '3487', '421866', '277155', '6989']","['George Russel', 'Lascelles Abercrombie', 'Herbert Asquith', 'Maurice Baring', 'Henry Charles Beeching', 'Hilaire Belloc', 'Laurence Binyon', 'Edmund Bluden', 'W.S. Blunt', 'F.S.  Boas', 'Eva Gore Booth', 'Gordon Bottomley', 'Francis William Bourdillon', 'Robert Bridges', 'Rupert Brooke', 'T.E. Brown', 'A.H. Bullen', 'William Canton', 'P.R. Chalmers', 'Edmund Kerchever Chambers', 'G.K. Chesterton', 'Mary Elizabeth Coleridge', 'Padric Colum', 'Frances Cornford', 'The Marquess of Crewe', 'A.S. Cripps', 'John Davidson', 'W.H. Davies', 'Walter de la Mare', 'Geoffery Dearmer', 'John Drinkwater', 'V.L. Edminson', 'Michale Field', 'J.E. Flecker', 'John  Freeman', 'Margret C. Furse', 'John Galsworthy', 'Wilfred Wilson Gibson', 'Edmund Gosse', 'Gerald Gould', 'Julian Grenfell', 'Thomas Hardy', 'F. W. Harvey', 'Raplh Hodgson', 'W.N. Hodges', 'A.E. Housman', 'Laurence Housman', 'Aldous Huxley', 'Violet Jacob', 'Lionel Pigot Johnson', 'Rudyard Kipling']","['4.00', '3.46', '3.99', '3.71', '4.24', '3.99', '3.79', '4.00', '4.00', '4.00', '4.00', '3.37', '4.29', '4.07', '4.01', '4.00', '4.29', '3.63', '4.00', '4.00', '3.97', '4.20', '4.00', '4.12', '4.00', '4.00', '3.79', '3.81', '3.99', '4.00', '3.47', '4.00', '4.00', '4.00', '4.50', '4.00', '4.10', '4.29', '3.84', '3.78', '4.26', '3.84', '4.00', '4.00', '4.00', '4.04', '4.09', '3.99', '3.96', '3.95', '3.93']",[],[],[],"First and Second Series<br /> Additioal Authors: Francis Ledwidge, Shane Leslie, Winifred M. Letts. S.R. Lysaght, Rose Macualy, Alasdair MacGregor, J.W. Mackail, E.A. Mackintosh, John Mansfield, Beatrice Mayor, George Meredith, Charlotte Mew, Alice Meynell, Harold Monro, Sturge T. Moore, F.W. Moorman, Gilbert Murray, Sir Henry Newbolt, J.B.B. Nicholas, Robert Nicholas, Madeline Nightingale, Alfred Noyes, Moira O'Neill, Seumas O'Sullivan, Joseph M. Plunket, Sir A.T. Quiller-Couch, Ernest Radford, Medeline Caron Rock, Lady Margret Sackville, Siegfried Sassoon, Edward Shanks, Ada Smith, C.H. Sorley, Sir Cecil Spring-Rice, James Stephens, R.L. Stevenson, Arthur Symons, E.W. Tennant, Edward Thomas, Francis Thompson, Herbert Trench, W.J. Turner, Katherine Tynan, Evelyn Underhill, Wiliam Watson, Lucy Whitmell T.P. Cameron Wilson, Margret L. Woods, W.B. Yeats"
22642630,7419,Books for Women Vol. 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,42143071,2,14,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2012,1,6,4.00,1,0,"['5481957', '159', '2041', '5217', '3953', '15905', '44407', '113780', '545254', '65124', '235275', '1265', '1372693', '1461', '4012', '14266369', '7419', '150390', '7963', '17501']","['Various', 'Henry James', 'Frances Hodgson Burnett', 'George Bernard Shaw', 'William Makepeace Thackeray', 'Thomas Hardy', 'Lord Byron', 'John Cleland', 'R.D. Blackmore', 'Oliver Goldsmith', 'Henry Handel Richardson', 'Jane Austen', 'Gene Stratton-Porter', 'Gustave Flaubert', 'Wilkie Collins', 'Mrs. Oliphant', 'John Galsworthy', 'Susan Fenimore Cooper', 'P.G. Wodehouse', 'Henry Fielding']","['3.98', '3.62', '4.14', '3.91', '3.78', '3.84', '3.96', '3.33', '3.73', '3.59', '3.69', '4.12', '4.13', '3.69', '3.92', '3.76', '4.10', '3.42', '4.18', '3.65']",[],[],[],"""This title contains,<br />A Lady of Quality by Frances Hodgson Burnett, <br />Freckles by Gene Porter, <br />The Dark Lady of the Sonnets by George Bernard Shaw, <br />Madame Bovary by Gustave Flaubert, <br />The History of Tom Jones by Henry Fielding, <br />The Getting of Wisdom by Henry Handel Richardson, <br />Daisy Miller by Henry James, <br />The Portrait of a Lady by Henry James, <br />Emma by Jane Austen, <br />Mansfield Park by Jane Austen, <br />Pride and Prejudice by Jane Austen, <br />FANNY HILL by John Cleland, <br />The Forsyte Saga by John Galsworthy, <br />The Corsair by Lord George Gordon Byron, <br />Jeanne d'Arc by Margaret Oliphant, <br />She Stoops to Conquer by Oliver Goldsmith, <br />Love Among the Chickens by P. G. Wodehouse, <br />Lorna Doone by R. D. Blackmore, <br />Female Suffrage by Susan Fenimore Cooper, <br />Tess of the d'Urbervilles by Thomas Hardy, <br />The Woman in White by Wilkie Collins, <br />Vanity Fair by William Makepeace Thackeray,""<br />"
22030608,7419,From Day to Day,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398989697l/22030608._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398989697l/22030608._SX50_.jpg,1931,,,eng,Viking Press,false,41350624,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1931,1,1,4.00,1,0,"['5039058', '7419']","['Ferdynand Goetel', 'John Galsworthy']","['4.44', '4.10']",['8184792'],['Winifred Cooper'],['4.00'],
10931028,7419,Great British and Irish Short Stories I,1561030287,9781561030286,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,15848125,1,12,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1994,5,1,4.00,1,1,"['40280', '854076', '2448', '6989', '7419', '880695', '15905', '5144', '86404', '45712', '365901', '90882', '480948', '6076026', '118251']","['Joanne Suter', 'Robert Louis Stevenson', 'Arthur Conan Doyle', 'Rudyard Kipling', 'John Galsworthy', 'H.G. Wells', 'Thomas Hardy', 'James Joyce', 'E.M. Forster', 'Katherine Mansfield', 'C.D. Buchanan', 'Emily Hutchinson', 'Prescott Hill', 'Saki', 'Janice Greene']","['3.90', '3.85', '4.20', '3.93', '4.10', '3.83', '3.84', '3.74', '3.88', '3.78', '3.53', '3.86', '3.98', '3.94', '3.64']",[],[],[],
29541454,7419,Koniec kapitoly,7207871,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458231827l/29541454._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458231827l/29541454._SY75_.jpg,1971,,,slo,Slovenský spisovateľ,false,49842011,1,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"Koniec kapitoly sa stal symbolickým názvom - netvorí len záver cyklov zhrnutých do Forsytovskej ságy a Modernej komédie, ale zároveň i záver života a diela Johna Galsworthyho. Vyše tridsať rokov zaujímal tento ""viktoriánsky"" spisovateľ popredné miesto v anglickej literatúre. V celej svojej tvorbe sa nám javí ako romantický ctiteľ krásy, od svojej prvej zbierky poviedok až po záverečnú časť Konca kapitoly z roku 1933, ktorej vydania sa už nedožil.<br />Jeho dielo, ktoré mu prinieslo úspech doma i vo svete a verejné pocty (ich vyvrcholením bolo udelenie Nobelovej ceny), odzrkadľuje obrovské zmeny, ktorými prechádza Anglicko od konca minulého storočia až po krízové tridsiate roky. Najmä prvý román Ságy - Boháč - jeho najpriebojnejšie dielo, podáva všestranný obraz zámožných Angličanov, opanovaných túžbou po majetku. Máloktorému spisovateľovi sa tak podarilo zachytiť psychózu všadeprítomného vlastníctva, ktorá formuje celý život meštiaka, doslovne od kolísky až po hrob, ako Galsworthymu. Sám vyšiel z týchto ""vlastníckych kruhov"", a preto ich dokonale poznal a vedel tento typ s potrebným odstupom, triezvo a chladne, ale vynikajúco analyzovať. <br />V Konci kapitoly, ktorá iba voľne, niektorými spoločnými postavami, nadväzuje na Modernú komédiu, nepokúša sa už starnúci autor o také nemilosrdné odkrytie typu úspešného meštiaka, ale zväčša naopak - lúči sa, miestami až clivo, so spoločenskou kastou, ktorá nenávratne odumiera - so šľachtou, čo po stáročia oddane slúžila a je na túto službu hrdá, i s chátrajúcimi rodinnými sídlami, podľa Galsworthyho ""dušou anglického vidieka"".<br />Aj v tejto tirlógii, hoci v nej autor neraz upadá do akéhosi hmlistého reforizmu, vytvoril ľudsky zaujímavé postavy. Utiahnutá a obetavá Dinny prežíva svoju mladosť po prvej svetovej vojne, no patrí skôr do minulého storočia a do istej miery je po duševnej a citovej stránke mladšou sestrou Ireny Forsytovej. Jej prudká láska k Wilfridovi Desertovi (ktorého náš čitateľ pozná z Modernej komédie) je márnou vzburou proti spoločenským a náboženským predsudkom kasty, ku ktorej Dinny patrí. Rozpor medzi citom a spoločnosťou, ktorý autor sám za mladi prekonal, podáva na príbehu tejto dvojice s tragickým vypätím, no v závere dielo ho nevyhrocuje, skôr zmierňuje - akoby pod vplyvom svojho presvedčenia, že spoločenské rozpory možno riešiť iba zmierlivo a so vzájomným pochopením.<br />A táto potreba ľudského porozumenia, zdôrazňovaná v celom Galsworthyho diele, patrí k najkrajším a najvýraznejším črtám Konca kapitoly."
6044112,7419,25 Plays by John Galsworthy,1434481158,9781434481153,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,Wildside Press,false,18914880,3,11,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
52757563,7419,Der weiße Affe,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73126433,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
51578256,7419,In Chancery Includes: Indian Summer of a Forsyte,1079095802,9781079095807,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72112152,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],"Separated from his wife Irene for some years now, Soames Forsyte has resigned himself to the fact that she's never coming back. But as he grows older and richer, he yearns for an heir. When he confronts Irene, the raw wounds of his past passion are exposed and he will do anything to claim back what is his. Then his cousin Jolyon Forsyte moves in to protect and champion Irene and the old rift in the family splinters into new jealousy, hatred, and fear. But this time it runs too deeply for forgiveness."
36237867,7419,Meditation on Finality,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,57880849,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
18329427,7419,"The Forsyte Saga, Volume 9",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376426619l/18329427._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376426619l/18329427._SX50_.jpg,2010,12,20,,Assembled Stories,false,25873164,1,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2010,12,20,4.00,1,0,"['7419', '7221032']","['John Galsworthy', 'Peter  Joyce']","['4.10', '3.64']",[],[],[],"As Jolyons condition worsens he writes a letter to Jon explaining the history of the feud, intending to use it only as a last resort. The boy eventually reads his father's 'confession' and Jolyon is brought down by the stress.<br /><br />The young Mont continues to pay court to Fleur. Soames, hedging his bets, researches the boy's background and finds that an alliance with the nobility might have its attractions.<br /><br />Jon now knows the truth and believes that Fleur ought to have told him. Irene absolves her son and tells him to do what he must for his happiness.<br /><br />Under Fleur's influence Soames visits Robin Hill for the last time to resolve the emotional checkmate and meets a stubborn Jon who feels he must remain true to his father's wishes.<br /><br />Fleur is devastated when she receives this news and in a wounded, unstable frame of mind agrees to marry Mont. Timothy, the last remaining Forsyte of the older generation dies and the funeral is attended only by Soames, his clerk and two servants. The furniture and effects of 'Forsyte Change' are sold at auction and three days later Soames visits the Forsyte vault at Highgate cemetery.<br /><br />An airplane 'booms overhead' and the new century envelops him. The sun is on his face and there is nature all around but there is a craving in his heart. Will he ever really appreciate any of the beauty and the loving in the world?"
44176564,7419,"La dynastie des Forsyte, Tome 2: Aux aguets",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,68715531,1,1,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,['7419'],['John Galsworthy'],['4.10'],[],[],[],
18329421,7419,"The Forsyte Saga, Volume 8",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376426410l/18329421._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376426410l/18329421._SX50_.jpg,2010,12,17,,Assembled Stories,false,25873152,1,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2010,12,17,4.00,1,0,"['7419', '7221032']","['John Galsworthy', 'Peter  Joyce']","['4.10', '3.64']",[],[],[],
1305788,7419,The Pigeon And The Mob: Two Plays,1589633245,9781589633247,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,8,13,,Fredonia Books (NL),false,1295030,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2001,8,13,4.00,1,0,['7419'],['John Galsworthy'],['4.10'],[],[],[],
30370035,7419,The Best of British Short Stories,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465339010l/30370035._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465339010l/30370035._SX50_.jpg,2013,,,eng,Red Door Audiobooks,false,50882543,1,10,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['185002', '15307380', '17623', '6989', '7419', '821703', '239579', '6076026', '57721', '267063', '854076', '15905', '2448', '3345', '11139', '5255014']","['Stacy Aumonier', 'Henry Prothero', 'D.H. Lawrence', 'Rudyard Kipling', 'John Galsworthy', 'Leonard Merrick', 'Charles Dickens', 'Saki', 'W.W. Jacobs', 'F. Anstey', 'Robert Louis Stevenson', 'Thomas Hardy', 'Arthur Conan Doyle', 'Joseph Conrad', 'Mary Wollstonecraft Shelley', 'J.M. Barrie']","['3.60', '3.50', '3.59', '3.93', '4.10', '3.32', '3.89', '3.94', '3.87', '3.58', '3.85', '3.84', '4.20', '3.50', '3.80', '4.10']",[],[],[],
34843711,7419,The Albatross Book of Short Stories,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491987476l/34843711._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491987476l/34843711._SY75_.jpg,1948,,,eng,The Albatross Modern Continental Library,false,56077524,1,6,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['762208', '3345', '1126', '7419', '395737', '3487', '5144', '17623', '18736364', '3904620', '592374', '2940227', '406950', '381350']","['Martin Armstrong', 'Joseph Conrad', 'Walter de la Mare', 'John Galsworthy', 'Louis Golding', 'Aldous Huxley', 'James Joyce', 'D.H. Lawrence', 'J.B. Priestley', 'Vita Sackville-West', 'Osbert Sitwell', 'L.A.G. Strong', 'Hugh Walpole', 'Francis Brett Young']","['3.79', '3.50', '3.99', '4.10', '3.78', '3.99', '3.74', '3.59', '3.81', '3.97', '3.93', '3.60', '4.00', '3.76']",[],[],[],Contents:<br /><br />The Widow of Ephesus - Martin Armstrong<br />The Partner - Joseph Conrad<br />The Almond Tree - Walter de la Mare<br />The First and the Last - John Galsworthy<br />Bare-Knuckle Lover - Louis Golding<br />Little Mexican - Aldous Huxley<br />The Dead - James Joyce<br />The White Stocking - D.H. Lawrence<br />Mr. Strenberry's Tale - J.B. Priestley<br />Her Son - V. Sackville-West<br />His Ship Comes Home - Osbert Sitwell<br />The Burial Race - L.A.G. Strong<br />The Last Trump - Hugh Walpole<br />Orange Blossom - Francis Brett Young
