id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
14028,8550,Snow Country,0679761047,9780679761044,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579982486l/14028._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579982486l/14028._SY75_.jpg,1996,,,eng,Vintage,false,1855151,143,42786,67366,18352,1772,5:4084|4:6681|3:5474|2:1687|1:426|total:18352,1948,,,3.67,13317,1070,['8550'],['Yasunari Kawabata'],['3.75'],['4740'],['Edward G. Seidensticker'],['3.89'],"Nobel Prize recipient Yasunari Kawabata's <i>Snow Country</i> is widely considered to be the writer's masterpiece, a powerful tale of wasted love set amid the desolate beauty of western Japan.<br /><br />At an isolated mountain hot spring, with snow blanketing every surface, Shimamura, a wealthy dilettante meets Komako, a lowly geisha. She gives herself to him fully and without remorse, despite knowing that their passion cannot last and that the affair can have only one outcome. In chronicling the course of this doomed romance, Kawabata has created a story for the ages, a stunning novel dense in implication and exalting in its sadness."
25516157,8550,"Les Ailes, la Grenade, les Cheveux blancs et douze autres récits (1945-1960) : Nouvelles japonaises Tome 2",2876220016,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431270126l/25516157._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431270126l/25516157._SX50_.jpg,1986,,,fre,Editions Picquier,false,17048474,2,9,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1986,1,1,4.00,1,1,"['35258', '113561', '13955613', '832600', '6959298', '8550', '554845', '206542', '622016', '244614', '1253028', '145348', '36351', '110156']","['Yukio Mishima', 'Osamu Dazai', 'Tatsuo Nagai', 'Jun Ishikawa', 'Kensaku Shimaki', 'Yasunari Kawabata', 'Hiroshi Noma', 'Fumiko Hayashi', 'Taiko Hirabayashi', 'Ango Sakaguchi', 'Ineko Sata', 'Naoya Shiga', 'Shōhei Ōoka', 'Masuji Ibuse']","['3.93', '4.03', '4.11', '3.66', '3.89', '3.75', '4.01', '3.78', '4.09', '3.81', '4.02', '3.92', '3.95', '3.98']",[],[],[],"15 août 1945: le Japon capitule.<br />C'est le début d'une intense production littéraire où se bousculent tous les écrivains dans une impressionnante renaissance de la littérature: des auteurs reconnus d'avant-guerre publient aux côtés d'une nouvelle génération d'écrivains. De cette période si fertile depuis 1960, les auteurs retenus dans ce second volume incarnent tous un aspect important de cette littérature.<br />Ils sont tous, aujourd'hui, les grands maîtres de la littérature japonaise.<br /><br />MISHIMA Yukio: Les ailes<br />DAZAI Osamu: Les billets de banque<br />NAGAI Tatsuo: Le vent<br />ISHIKAWA Jun: La légende dorée<br />SHIMAKI Kensaku: La grenouille rousse<br />KAWABATA Yasunari: La grenade - Barques en bambou<br />NOMA Hiroshi: Les deux corps<br />HAYASHI Fumiko: La ville basse<br />HIRABAYASHI Taiko: Soldats chinois aveugles<br />SAKAGUCHI Ango: La guerre et une femme<br />SATA Ineko: L'achat d'un pantalon<br />SHIGA Naoya: Lune grise<br />OOKA Shôhei: You are heavy<br />IBUSE Masuji: Les cheveux blancs"
19001662,8550,現代語訳　竹取物語,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,jpn,,true,27023652,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],光る竹から生まれたかぐや姫が娘になり、貴公子の求愛に無理難題を与え、煌々と冴えわたる満月の夜に昇天するという永遠の美の幻想……。源氏物語の絵合の巻に「物語の出で来はじめの祖なる竹取の翁」とある「竹取物語」は、平安時代から千百年ものあいだ読み継がれ親しまれている。日本の自然と情感を愛したノーベル賞作家の現代語訳と、ていねいな解説で読む、わが国最古の美しい物語。
41802461,8550,The Mole,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576056190l/41802461._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576056190l/41802461._SY75_.jpg,,,,eng,,true,65223940,1,18,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1940,,,3.00,1,0,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],
36589247,8550,朝雲,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1945,,,jpn,,false,58337207,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1945,,,3.00,1,0,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],
46131854,8550,เรื่องสั้นโนเบล ชุดที 11 ผู้ก่อการร้ายที่ป้ายรถประจำทาง,,9786169004950,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559493099l/46131854._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559493099l/46131854._SY75_.jpg,2012,4,1,,,false,71065766,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['1285555', '5835922', '585', '8550', '13450', '7728', '446692', '13932142']","['José Saramago', 'Naguib Mahfouz', 'John Steinbeck', 'Yasunari Kawabata', 'Gabriel García Márquez', 'Doris Lessing', 'Tomas Tranströmer', 'นิรัติศัย หล่ออรุโณทัย']","['4.02', '3.93', '3.93', '3.75', '3.97', '3.65', '4.08', '4.00']",[],[],[],รวมเรื่องสั้นคัดสรรของนักเขียนรางวัลโนเบลทั้ง 7 เรื่อง อาทิเช่น หนึ่งล้านวันแห่งความขัดแย้ง (โซ่เซ่ ซารามาโก) ผู้ก่อการร้ายที่ป้ายรถประจำทาง (นากิบ มาห์ฟูซ) ดอกเบญจมาศ อาหารมื้อค่ำ และช่างบัดกรี (จอห์น สไตน์เบก) ขอให้เดินทางโดยสวัสดิภาพ (กาเบรียล การ์เซีย มาร์เกซ) โลกในกระจกเงา (ยาสึนาริ คาวาบาตะ) ดวงตาพระเจ้าบนสวรรค์ลวง (ดอริส เลสซิง) กวีนิพนธ์คัดสรร (โทมัส ทรอมสตรัมเมอร์) ซึ่งมีความหลากหลายในมุมคิดอีกหลายมุม
52957741,8550,"Тысячекрылый журавль. Снежная страна. Новеллы, рассказы, эссе.",7346971,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586073927l/52957741._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586073927l/52957741._SX50_.jpg,1971,,,rus,Прогресс,false,79366497,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['8550', '15489686']","['Yasunari Kawabata', 'К. Рехо']","['3.75', '3.80']","['18367520', '18419025', '20184356']","['З. Рахим', 'С. Гутерман', 'Т. Григорьева']","['3.29', '3.00', '3.00']","Ясунари Кавабата — один из крупнейших японских писателей нашего времени, чьё творчество ярко выделяется своей приверженностью к традициям многовековой национальной культуры. Наиболее известные произведения писателя, такие, как «Тысячекрылый журавль» и «Снежная страна», неоднократно отмечались литературными премиями и прочно вошли в современную литературу Японии."
51938888,8550,伊豆の踊子・温泉宿 他4篇 (岩波文庫),,9784003108116,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,76535167,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],
19266653,8550,O Som da Montanha,,9788581931142,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386438644l/19266653._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386438644l/19266653._SX50_.jpg,2013,,,por,Folha,false,27313590,1,4,2,1,1,5:0|4:0|3:0|2:1|1:0|total:1,2013,1,1,2.00,1,1,"['5763885', '8550']","['Cássio Starling Carlos', 'Yasunari Kawabata']","['3.82', '3.75']",[],[],[],"Atenção: Esse livreto é da coleção da Folha e não o livro de Kawabata.<br /><br />No Japão do pós-guerra, um homem mais velho observa impotente a crise corroer sua família. De um lado, ele assiste ao modo desrespeitoso como seu filho trata a mulher, a quem ele tanto preza.<br />De outro, quando o casamento de sua filha chega ao fim e ela retorna para a casa paterna, os conflitos domésticos se acumulam. O escritor Yasunari Kawabata, Prêmio Nobel de Literatura em 1968, registrou em “O Som da Montanha” o sentimento de mortalidade do indivíduo em meio à percepção da natureza que segue perfeita e alheia às dores humanas.<br />Ao adaptar o romance em 1954, o diretor Mikio Naruse transformou também o enfoque do escritor e converteu o filme num retrato, repleto de sutilezas, da condição feminina."
29073501,8550,夕映え少女,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1977,7,10,jpn,集英社,false,49303493,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],
36382667,8550,이즈의 무희. 천 마리 학. 호수,,9788932403694,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507577065l/36382667._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507577065l/36382667._SX50_.jpg,2010,12,20,kor,,false,58071865,1,2,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,,,,1.00,1,0,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],"'을유세계문학전집' 39권. &lt;설국&gt;의 작가 가와바타 야스나리의 작품집이다. 인간의 고독을 일본적인 서정으로 그려낸 세 작품이 수록되어 있다. '이즈의 무희'는 엘리트 중의 엘리트인 주인공과 유랑 가무단의 무희와의 순수한 만남과 이별을 그린 작품으로, 가와바타 초기의 대표작으로 유명하며, 한 청년의 성장을 담은 청춘 소설로 읽히기도 한다.<br /><br />간결한 심리묘사와 에로틱한 긴장감이 넘치는 '천 마리 학'은 패전 후 가와바타의 대표작이라 할 수 있다. '호수'는 인간 내면의 복잡하게 얽힌 심리를 그린 이색적인 작품으로 가와바타 야스나리 문학 속에서 독특한 자리를 차지한다. 이제까지 우리가 가와바타에 대해 갖고 있던 선입견을 돌아보게 만드는 작품으로, 국내 초역이다."
17931548,8550,反橋・しぐれ・たまゆら,406196190X,9784061961906,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,9,10,jpn,Kodansha,false,25136111,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1992,9,10,0.00,0,0,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],A collection of Kawabata's early postwar short stories.
52046247,8550,山の音 (角川文庫),,9784041061541,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,76779822,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],
6544857,8550,文芸時評 (講談社文芸文庫),4061983466,9784061983465,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,jpn,Kōdansha,false,6737212,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2003,1,1,0.00,0,0,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],
42593200,8550,Schneeland. Ausgewählte Prosa,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1984,,,ger,Aufbau Verlag,false,66284718,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],
19500997,8550,川のある下町の話,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,jpn,,true,27614660,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],恵まれぬ大衆の生活の重みと苦しみが渦巻いて虚無の雑音によどむ庶民の街――これは、そこに住む貧しい医学生、清純な女学生、薄幸の美少女、知性の優れた女医、キャバレーの孤独な青年など、善意に満たされた人々の人間讃歌であり、また人間の脆さ、哀れさを奏でて死を思わせる虚無の歌でもある。頽廃と死をつきぬける青春の愛の姿に、いのちの美しさの極致を描く。
19501004,8550,天授の子,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,jpn,,true,27614666,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['8550', '846386']","['Yasunari Kawabata', '川端 康成']","['3.75', '3.75']",[],[],[],川端康成は、2歳から14歳までに、両親と姉と祖父母とを亡くし、天涯の孤児の感情を知った。養女を迎える話に、著者の孤独な少年時代を回顧する「故園」、上洛する古人の旅の心情を描く「東海道」、養女の民子への慈しみと戦後まもないペンクラブの活動を綴る「天授の子」など4編を収録する。1968年、日本で最初のノーベル文学賞を受賞した著者の、魂の奥の奥にふれる貴重な作品集。
21818970,8550,Arigato-san,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,41086945,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],
32075389,8550,Literatura na świecie nr 10/1976 (66),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588196511l/32075389._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588196511l/32075389._SX50_.jpg,1976,10,,pol,"RSW ""Prasa-Książka- Ruch""",false,52723963,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['113561', '15817960', '8550', '62255', '15817961', '62257']","['Osamu Dazai', 'Mishima Yukio', 'Yasunari Kawabata', 'Yosa Buson', 'Fujimoto Kazuko', 'Matsuo Bashō']","['4.03', '3.62', '3.75', '4.28', '0.0', '4.15']",[],[],[],
41048673,8550,Das große Japan Lesebuch,3442098866,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533464433l/41048673._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533464433l/41048673._SX50_.jpg,1990,,,ger,Goldmann Wilhelm GmbH,false,64093239,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['6526', '18271128', '117105', '8550', '35258', '3439713', '18271129', '5775185', '145348', '1253028', '113561', '562081', '244614', '1380271', '522375', '745538', '18271130']","['Kōbō Abe', 'masauji ibuse', 'Yasushi Inoue', 'Yasunari Kawabata', 'Yukio Mishima', 'Kenzaburō Ōe', 'junichi tanizaki', 'Ryūnosuke Akutagawa', 'Naoya Shiga', 'Ineko Sata', 'Osamu Dazai', 'Kafū Nagai', 'Ango Sakaguchi', 'Shōtarō Yasuoka', 'Morio Kita', 'Harumi Setouchi', 'takechi kaiko']","['3.81', '0.0', '3.80', '3.75', '3.93', '3.78', '0.0', '4.02', '3.92', '4.02', '4.03', '3.60', '3.81', '3.67', '3.83', '3.49', '0.0']",[],[],[],Sammelband verschiedener Kurzgeschichten vieler japanischer Autoren Anfang des 19 Jahrhunderts.
53275880,8550,เรื่องสั้นโนเบล ชุดที่ 32 อาร์เน่ โลกนี้เป็นเช่นไร,,9786168254127,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587973305l/53275880._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587973305l/53275880._SY75_.jpg,2020,4,,tha,นาคร,false,81093148,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['14444', '8550', '25619', '89330', '39326', '19405', '36913', '704', '7728', '7330', '648081']","['Isaac Bashevis Singer', 'Yasunari Kawabata', 'Henryk Sienkiewicz', 'Pär Lagerkvist', 'Heinrich Böll', 'Thomas Mann', 'Rabindranath Tagore', 'Pearl S. Buck', 'Doris Lessing', 'Sinclair Lewis', 'Bjørnstjerne Bjørnson']","['4.05', '3.75', '3.85', '3.80', '3.87', '3.94', '4.13', '3.98', '3.65', '3.76', '3.38']",['2990353'],['วิมล กุณราชา'],['3.55'],บทเพลงแห่งความรักของอาร์เน่ ที่ว่า .. ดีใจฉันจะได้รู้ว่าโลกนี้เป็นเช่นไร ข้ามเทือกเขาสูงนี้ไป ฉันมองไม่เห็นสิ่งใด นอกจากหิมะขาวโพลน .. เป็นบทเพลงแห่งความหวังใหม่ๆ ที่เข้ามาลบรอยแผลและความขัดแย้งแต่เดิมมาเพื่อคนรุ่นต่อไปจะได้หันหน้ามารักกันอยู่ร่วมกันในโลกปัจจุบัน พร้อมจะฝ่าฟันอุปสรรคต่างๆ ไปด้วยกันอย่างไม่ย่อท้อ <br /><br />เป็นอีกครั้งในโลกใบเล็กที่สร้างขึ้นมาโดยนักเขียนรางวัลโนเบล โลกที่ย่อส่วนย่อเวลา ให้เหลือขนาดย่อม เป็นอาหารพอดีคำเพื่อจะกลืนกินอย่างง่ายๆ ด้วยอาหารจานเด็ดจากสมัยเก่าก่อน สมัยที่เชื่อว่าพระพรหมสร้างโลกมาถึงพระผู้เป็นเจ้า ชนชั้นวรรณะ เข้าสู่สงครามกระทั่งเข้าสู่สมัยเสรีภาพที่เสรีชนสามารถเสพสังวาสไปพร้อมกับการเดินขบวนประท้วง จนถึงยุคที่คนยากจนชนชั้นกรรมาชีพเดินเข้าสู่ถนนแห่งการปฏิวัติ <br /><br />อาร์เน่ โลกนี้เป็นเช่นไร จึงถึงพร้อมด้วยอาหารทางปัญญาที่หฤหรรษ์ และบันเทิงใจอย่างแน่นอน<br /><br />สารบัญ<br />- จากผู้แปล<br />- ลูกที่รักมากที่สุด<br />- ล่วงสู่ฤดูหนาว<br />- ไวน์<br />- พ่อพระ<br />- พิธีกรรม<br />- ชีวิตนิรันดร์<br />- แสงตะเกียงจากห้องใต้ถุน<br />- ถนนสายใหม่<br />- พ่อกับผม<br />- อาร์เน่ โลกนี้เป็นเช่นไร<br />- ดวงตาหม่นเศร้าของเจ้าหนูมหัศจรรย์<br />ฯลฯ
