id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
49552,957894,The Stranger,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SY75_.jpg,1989,3,28,eng,Vintage International,false,3324344,90,1122620,2636657,662038,21626,5:238594|4:239292|3:132446|2:37475|1:14231|total:662038,1942,,,3.98,555946,13417,['957894'],['Albert Camus'],['4.00'],['4065222'],['Matthew    Ward'],['3.88'],"Through the story of an ordinary man unwittingly drawn into a senseless murder on an Algerian beach, Camus explored what he termed ""the nakedness of man faced with the absurd."" First published in English in 1946; now in a new translation by Matthew Ward."
3103008,957894,Obras 2,8420632848,9788420632841,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3134173,1,10,26,6,0,5:3|4:2|3:1|2:0|1:0|total:6,1996,6,30,4.33,6,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
6833530,957894,せつない話 [Setsunai hanashi],4334932037,9784334932039,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325545423l/6833530._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325545423l/6833530._SX50_.jpg,1989,,,jpn,Kōbunsha,false,2718614,2,18,26,7,0,5:1|4:4|3:1|2:1|1:0|total:7,1989,1,1,3.71,0,0,"['7840', '10427', '957894', '17623', '1357577', '7751', '787870']","['Amy Yamada', 'James Baldwin', 'Albert Camus', 'D.H. Lawrence', 'Françoise Sagan', 'Tennessee Williams', '山田 詠美']","['3.27', '4.26', '4.00', '3.59', '3.67', '3.92', '3.60']",[],[],[],Odour of Chrysanthemum by D.H. Lawrence - La Femme Adultère by Albert Camus - Le Gigolo by Françoise Sagan - Mademoiselle Claude -One Arm by Tennessee Williams - Going to Meet the Man by James Baldwin
15770677,957894,العبث,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,دار الاتحاد,false,21478528,1,145,25,7,1,5:2|4:1|3:3|2:1|1:0|total:7,,,,3.57,7,1,"['957894', '6468733', '5406292']","['Albert Camus', 'سالم نصار', 'ألبير كامو']","['4.00', '3.57', '3.59']",[],[],[],ترجمة سالم نصار
45299411,957894,O avesso e o direito,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,70017399,1,10,25,6,0,5:3|4:1|3:2|2:0|1:0|total:6,,,,4.17,6,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
6572514,957894,Собрание сочинений в пяти томах,9660302770,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,,,rus,Фолио,false,6765609,1,13,23,5,1,5:4|4:0|3:1|2:0|1:0|total:5,1998,,,4.60,5,1,"['957894', '2970646']","['Albert Camus', 'Альбер Камю']","['4.00', '4.21']",[],[],[],
42762983,957894,El revés y el derecho. Discurso de Suecia,8420684228,9788420684222,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543223788l/42762983._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543223788l/42762983._SY75_.jpg,2018,,,spa,Alianza,false,66508370,1,19,23,6,1,5:1|4:3|3:2|2:0|1:0|total:6,1958,,,3.83,6,1,['957894'],['Albert Camus'],['4.00'],"['18610857', '15754666']","['María Teresa Gallego Urrutia', 'Miguel Salabert']","['3.88', '4.06']","El bello prefacio de Albert Camus (1913-1960) a la reedición de estos ensayos, escritos en la Argelia de su primera juventud, contiene algunas de las más sinceras reflexiones del escritor sobre su propia obra. Aunque reticente respecto a las torpezas expresivas de unas páginas fechadas mucho tiempo antes, en 1958, casi en vísperas de su muerte, el gran autor francés afirma: «Si, pese a tantos esfuerzos para construir un lenguaje y dar vida a unos mitos, no consigo un día volver a escribir ""El revés y el derecho"", será que nunca he conseguido nada». La presente edición se complementa con el llamado «Discurso de Suecia», que engloba tanto la alocución pronunciada ante la Academia Sueca con ocasión de la concesión del Premio Nobel en 1957, como la importantísima conferencia titulada «El artista y su tiempo», en la que Camus afirmó una vez más su insobornable compromiso con la libertad."
38118846,957894,Obras Completas: El extranjero/La Peste/El mito de Sísifo/Ensayos/Teatro,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516588957l/38118846._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516588957l/38118846._SY75_.jpg,2016,,,spa,Editores Mexicanos Unidos,false,59805052,1,12,23,5,0,5:3|4:2|3:0|2:0|1:0|total:5,,,,4.60,5,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"Albert Camus (1913-1960) fue un novelista, dramaturgo y ensayista francés con formación en filosofía. Nació en Argelia, donde vivió su infancia y gran parte de su juventud.<br />En su variada obra desarrolló un pensamiento fundado en la conciencia del absurdo de la condición humano. A Camus se le reconoce como uno de los grandes exponentes del existencialismo, una corriente filosófica que podría interpretarse como una reacción ante un período de crisis de conciencia a nivel social y cultural debido al fin de la Segunda Guerra Mundial.<br />En 1957, a la edad de 44 años, se le concedió el Premio Nobel de Literatura por ""el conjunto de una obra que pone de relieve los problemas que se plantean en la conciencia de los hombres de hoy"""
40379446,957894,بیا با هم در ایرلند برقصیم,,9786008209553,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528104977l/40379446._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528104977l/40379446._SY75_.jpg,2019,,,per,فرهنگ جاوید,false,62675861,1,27,23,6,1,5:1|4:4|3:0|2:1|1:0|total:6,2019,,,3.83,6,1,"['128382', '51575', '5144', '112535', '7973', '957894', '13388', '6410']","['Leo Tolstoy', 'Colette', 'James Joyce', 'Silvina Ocampo', 'Eudora Welty', 'Albert Camus', 'Shirley Jackson', 'Alice Munro']","['4.06', '3.80', '3.74', '4.10', '3.87', '4.00', '3.95', '3.92']",['5287948'],['محبوبه مهاجر'],['3.56'],دروغ نیست که عذاب‌وجدان گرفته‌ایم. چو انداخته‌اند به‌خاطر ماست که آدم‌ها رشد طبیعی خود را ندارند. منظورم همان بدقوارگی‌های رایج و مخصوص آدم‌بزرگ‌هاست. بعضی همقدّ بچه‌ای ده‌ساله‌اند و خوش‌شانس‌ترها همقدّ هفت‌ساله‌ها. آن‌ها وانمود می‌کنند که بچه‌اند و نمی‌فهمند که با یکی‌ـ‌دو وجب کوتاه‌تر که آدم بچه نمی‌شود. درصورتی‌که خود ما بر طبق آخرین آمارها کوتوله‌ایم ولی نه ضعیف‌تریم و نه بی‌اصل‌ونسب و نه کسی را گول می‌زنیم.
23635745,957894,Fler nobeller - Noveller av Nobelpristagare,,9789172216433,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417348448l/23635745._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417348448l/23635745._SX50_.jpg,2012,,,swe,En bok för alla,false,43240672,1,23,23,8,2,5:0|4:0|3:7|2:1|1:0|total:8,2012,1,1,2.88,8,2,"['9939238', '9939239', '446692', '134980', '1197', '3989', '9939240', '36635', '1113469', '8550', '3534', '7728', '4391', '1709', '1545124', '22515', '978', '65633', '957894', '18317', '3439713', '6669']","['Gun Ekroth', 'Lars Rydquist', 'Tomas Tranströmer', 'Herta Müller', 'Harold Pinter', 'V.S. Naipaul', 'Imre Kertésy', 'Juan Ramón Jiménez', 'Hermann Hesse', 'Yasunari Kawabata', 'Toni Morrison', 'Doris Lessing', 'Saul Bellow', 'Grazia Deledda', 'Johannes V. Jensen', 'Mario Vargas Llosa', 'Wole Soyinka', 'J.M.G. Le Clézio', 'Albert Camus', 'Knut Hamsun', 'Kenzaburō Ōe', 'Wisława Szymborska']","['3.15', '2.88', '4.08', '3.61', '3.79', '3.70', '2.88', '3.82', '4.05', '3.75', '3.91', '3.65', '3.76', '3.64', '3.74', '3.97', '3.81', '3.65', '4.00', '4.00', '3.78', '4.32']",[],[],[],"Nobelpristagare i kortform!<br />Nästan alla nobelpristagare i litteratur har skrivit noveller. En novell är som alla vet en kort skönlitterär text, men vad är en nobell? I en här samlingen finns även andra former av korta texter: utdrag ur romaner eller essäistiska och anekdotiska berättelser. En nobell är helt enkelt att utmärkt sätt att bekanta sig med nobelpristagarna när man inte hunnit läsa deras längre romaner!<br />Den första volymen med Nobeller kom på En bok för alla 2007. Den nya boken omfattar även den hela nobelprisets historia från 1901 till 2011 då Tomas Tranströmer fick priset.<br />Här finns utöver honom Hertha Müller, Harold Pinter, Imre Kertez, Toni Morrison, Doris Lessing, Vargas Llosa, J M G Le Clezio och många andra."
15709228,957894,Philosophy in the Twentieth Century: An Anthology (4 Volumes),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496473071l/15709228._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496473071l/15709228._SY75_.jpg,1962,,,eng,Random House,false,34479633,4,53,23,5,0,5:3|4:2|3:0|2:0|1:0|total:5,1962,,,4.60,1,0,"['4513718', '335798', '148205', '281706', '15865', '42738', '56610', '720157', '7517040', '17854', '7672', '235369', '7153204', '148309', '216822', '7863309', '180033', '6191', '67070', '89090', '1466', '957894', '268183', '104630', '14706', '5593603', '41343', '29357', '7028296']","['William Barrett', 'Henry D. Aiken', 'Josiah Royce', 'Charles Sanders Peirce', 'William  James', 'John Dewey', 'George Santayana', 'F.H. Bradley', 'G.E. Moore', 'Bertrand Russell', 'Ludwig Wittgenstein', 'John Wisdom', 'J.L. Austin', 'Alfred North Whitehead', 'Moritz Schlick', 'A.J. Ayer', 'Edmund Husserl', 'Martin Heidegger', 'Henri Bergson', 'Gabriel Marcel', 'Jean-Paul Sartre', 'Albert Camus', 'Benedetto Croce', 'Vladimir Lenin', 'Karl Jaspers', 'Étienne Gilson', 'Paul Tillich', 'Martin Buber', 'Willard Van Orman Quine']","['4.15', '3.46', '3.78', '4.20', '4.00', '3.92', '3.90', '4.16', '3.77', '4.02', '4.13', '3.84', '4.03', '4.01', '3.86', '3.96', '4.00', '4.08', '3.96', '3.98', '3.99', '4.00', '3.70', '4.00', '3.85', '4.19', '4.07', '4.10', '4.03']",[],[],[],
40882578,957894,"EXTRANJERO (ILUSTRADO), EL",950043587X,9789500435871,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63709225,1,10,22,5,1,5:3|4:1|3:1|2:0|1:0|total:5,,,,4.40,5,1,['957894'],['Albert Camus'],['4.00'],[],[],[],
31856089,957894,Defterler 3 (Mart 1951 - Aralık 1959),,9758607561,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473239811l/31856089._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473239811l/31856089._SY75_.jpg,2008,12,,tur,İthaki Yayınları,false,52526117,2,14,22,5,1,5:3|4:1|3:1|2:0|1:0|total:5,,,,4.40,4,1,['957894'],['Albert Camus'],['4.00'],['14737438'],['Ümit Moran Altan'],['3.60'],"Albert Camus'nün 1935-1951 tarihleri arasında tutuğu defterler, yazarın ölümünden kısa bir süre sonra yayımlanmıştı. Defterler'in bu üçüncü cildinde, öncekilerde olduğu gibi, Yaz, Düşüş, Sürgün ve Krallık gibi yapıtların doğuşuna tanık oluruz. Başkaldıran İnsan'ın başlattığı tartışmalara yazarın gösterdiği tepkileri de görürüz. Tamamlanmamış bir çok projenin notları yine bu ciltte bulunmaktadır. <br /><br />Yunanistan yolculukları, Cezayir savaşı trajedisi, Nobel ödülü... Camus'nün yaşamına damgasını vuran pek çok önemli olay gene Defterler'in bu üçüncü cildinde yer alıyor. <br /><br />(Arka Kapak)"
32669636,957894,Hə ilə Yox arasında,,9789952360790,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476720175l/32669636._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476720175l/32669636._SY75_.jpg,2015,,,aze,Qanun,false,53238307,3,25,22,7,1,5:0|4:3|3:2|2:2|1:0|total:7,1937,,,3.14,7,1,['957894'],['Albert Camus'],['4.00'],"['14122265', '15185552']","['Məmməd Süleymanov', 'Kifayət Haqverdiyeva']","['4.06', '3.69']","Nobel mükafatı laureatı Alber Kamyunun “Hə ilə Yox arasında” adlı kitabına esse və hekayələri daxil edilib. Oxucu bu esse və hekayələrdə yazıçının tənqidi baxışlarıyla yanaşı, ustalıqla təsvir edilmiş təbiətlə insan təması, istənilən müharibəyə, istilaya olan nifrət və sözsüz ki, ekzistensialist fəlsəfəylə rastlaşacaq."
45183810,957894,Journaux de voyage,226100432X,9782261004324,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,69902338,1,12,22,5,2,5:3|4:1|3:1|2:0|1:0|total:5,,,,4.40,5,2,['957894'],['Albert Camus'],['4.00'],[],[],[],
26103896,957894,El extraño/ La peste / La caída / El exilio y el reino / Calígula / El malentendido / El estado de sitio / Los justos,8432224006,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488227125l/26103896._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488227125l/26103896._SY75_.jpg,1985,5,,spa,Editorial Seix Barral,false,46047945,1,22,21,5,0,5:2|4:2|3:1|2:0|1:0|total:5,1985,5,1,4.20,5,0,['957894'],['Albert Camus'],['4.00'],[],[],[],El extraño/ La peste / La caída / El exilio y el reino / Calígula / El malentendido / El estado de sitio / Los justos
6711029,957894,Les Muets =Die Stummen ; L'hôte = Der Gast.,3423091053,9783423091053,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,6472692,1,11,21,6,0,5:0|4:3|3:3|2:0|1:0|total:6,1975,1,1,3.50,6,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
18456926,957894,The Life of the Artist: A Mimodrama in Two Parts,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378315842l/18456926._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378315842l/18456926._SX50_.jpg,2013,8,,eng,,false,26106101,1,17,21,5,1,5:2|4:2|3:1|2:0|1:0|total:5,2013,8,1,4.20,5,1,['957894'],['Albert Camus'],['4.00'],[],[],[],
24783751,957894,Oeuvres Completes 2 (1944-1946)-Bibliotheque de la Pleiade,2070117030,9782070117031,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,44417006,1,12,20,4,0,5:4|4:0|3:0|2:0|1:0|total:4,2006,6,6,5.00,4,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
26370178,957894,Интенциональность и текстуальность: Философская мысль Франц…,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442020619l/26370178._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442020619l/26370178._SY75_.jpg,1998,,,rus,Томск: Водолей,false,46373354,1,9,20,4,0,5:4|4:0|3:0|2:0|1:0|total:4,1998,1,1,5.00,4,0,"['957894', '7313604', '14291415', '13599139', '14291416', '4029640', '2926652', '14291417', '1263083', '2970646']","['Albert Camus', 'Жак Деррида', 'Жан-Люк Нанси', 'Жиль Делёз', 'Микель Дюфрен', 'Морис Мерло-Понти', 'Поль Рикер', 'Эммануэль Левинас', 'Юлия Кристева', 'Альбер Камю']","['4.00', '4.83', '5.00', '3.89', '5.00', '5.00', '5.00', '4.14', '3.22', '4.21']",[],[],[],"В сборник статей включены работы наиболее значительных французских философов второй половины XX века, в которых нашли отражение важнейшие философские темы этого периода — проблема смысла, сознания, тела, текста, чтения и письма. Материалы сборника знакомят с особенностями феноменологического и постструктуралистского подхода к анализу этих тем.<br />Сборник адресован специалистам в области философии, литературоведения, лингвистики, психологии и всем интересующимся историей французской философской мысли. Книга может быть использована в качестве хрестоматии для студентов и преподавателей гуманитарных факультетов."
24391889,957894,Profil - Camus (Albert) : L'Etranger : Analyse littéraire de l'oeuvre (Profil d'une Oeuvre t. 13),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,48315226,3,18,20,6,1,5:1|4:0|3:5|2:0|1:0|total:6,,,,3.33,5,0,"['66626', '957894']","['Pierre-Louis Rey', 'Albert Camus']","['4.01', '4.00']",[],[],[],"L’ouvrage fournit toutes les clés pour analyser le roman de Camus.<br />Le résumé détaillé est suivi de l’étude des problématiques essentielles, parmi lesquelles :<br />– Sources et parentés de Camus<br />– Meursault, un personnage de nouveau roman<br />– Les autres personnages<br />– Les principaux thèmes<br />– Le sens du roman<br />– L’écriture de Camus.<br /><br />"
44553112,957894,Der glückliche Tod: Cahiers Albert Camus,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,69144545,1,14,20,5,0,5:2|4:1|3:2|2:0|1:0|total:5,,,,4.00,5,0,"['957894', '641866']","['Albert Camus', 'Jean Sarocchi']","['4.00', '3.89']","['619234', '18988247']","['Eva Rechel-Mertens', 'Gertrude Harlass']","['3.99', '4.00']",
43837535,957894,Nedorozumění,,9788074830914,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574056640l/43837535._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574056640l/43837535._SY75_.jpg,2018,,,cze,Artur,false,68219738,1,7,20,5,1,5:0|4:5|3:0|2:0|1:0|total:5,1944,,,4.00,5,1,['957894'],['Albert Camus'],['4.00'],['6897918'],['Ivan Zmatlík'],['3.81'],"Tragický příběh muže a tří jemu blízkých žen odehrávající se v „podivném“ hostinci za nímž stojí absurdní nedorozumění. Návrat „ztraceného syna“ do vlasti, kterou opustil před mnoha lety, ke své matce a sestře, se dotýká věčných témat viny a trestu, osudu, schopnosti komunikace a revolty proti neutěšenému životu, lásky mezi lidmi a v neposlední řadě existence Boha. Camus příběh zasadil do „nevlídné krajiny“ Čech. Hra od držitele Nobelovy ceny za literaturu vychází v nové, u nás zatím nepublikované, verzi v překladu Ivana Zmatlíka jako 142. svazek edice D."
