id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
32585,18317,Hunger,0486431681,9780486431680,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456243307l/32585._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456243307l/32585._SY75_.jpg,2003,11,17,eng,Dover Publications,false,3135610,69,91008,164587,40638,2855,5:15614|4:15048|3:7150|2:2049|1:777|total:40638,1890,,,4.05,28703,1416,['18317'],['Knut Hamsun'],['4.00'],"['488173', '6722570']","['George Egerton', 'Viki Kärkkäinen']","['4.06', '4.07']","One of the most important and controversial writers of the 20th century, Knut Hamsun made literary history with the publication in 1890 of this powerful, autobiographical novel recounting the abject poverty, hunger and despair of a young writer struggling to achieve self-discovery and its ultimate artistic expression. The book brilliantly probes the psychodynamics of alienation, obsession, and self-destruction, painting an unforgettable portrait of a man driven by forces beyond his control to the edge of the abyss. Hamsun influenced many of the major 20th-century writers who followed him, including Kafka, Joyce and Henry Miller. Required reading in world literature courses, the highly influential, landmark novel will also find a wide audience among lovers of books that probe the ""unexplored crannies in the human soul"" (George Egerton)."
18073317,18317,Knut Hamsun premio nobel per la letteratura 1920,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,,,ita,Fratelli Fabbri Editori,false,25375247,1,2,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1965,1,1,4.00,1,1,['18317'],['Knut Hamsun'],['4.00'],[],[],[],Presentazione<br />Fame<br />Pan<br />Racconti: La Regina di Saba - Un fantasma<br />Bibliografia
24035880,18317,Verzameld Werk 4: Rosa & De Vrouwen Bij De Pomp,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1963,,,nl,Uitgeverij Heideland - Hasselt,false,43635477,1,2,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1963,1,1,4.00,1,1,['18317'],['Knut Hamsun'],['4.00'],"['11209816', '11209817']","['Jean H.P. Jacobs', 'Heleen Boelen']","['3.50', '4.40']",
8878153,18317,Victoria / Die Stadt Segelfoss / Das letzte Kapitel / Der Ring schließt sich,3471777679,9783471777671,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1990,,,,Paul List Verlag,false,13753894,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1990,2,,4.00,1,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
36145311,18317,Perler i prosa,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504019293l/36145311._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504019293l/36145311._SY75_.jpg,1966,,,nor,Den Norske Bokklubben,false,57748585,1,-13,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1966,,,4.00,1,0,"['2071893', '4834621', '18317', '17129986', '238184', '4089555', '2713495', '203390', '919353', '4091639', '17129987', '59158', '260769', '8340370', '447493', '830979', '17129984', '1514437', '2793766', '342329', '123374', '438000', '2085629', '17548565', '738045', '592500', '17129988', '4203', '648081', '79875', '2886522', '3031500', '290267', '4695742', '3419158', '261012', '5456842', '1010312', '17129985', '4146949', '240748', '872431', '1575533']","['Edvard Beyer', 'Tryggve Andersen', 'Knut Hamsun', 'Mauritz Hansen', 'Nini Roll Anker', 'Finn Havrevold', 'Johannes Heggland', 'Sigurd Hoel', 'Ragnhild Jølsen', 'Alexander L. Kielland', 'Sigurd Kvåle', 'Jonas Lie', 'Olav Duun', 'Rasmus Løland', 'Agnar Mykle', 'Torborg Nedreaas', 'Engvald Bakkan', 'Sigbjørn Obstfelder', 'Arthur Omre', 'Nils Johan Rud', 'Cora Sandel', 'Aksel Sandemose', 'Per Sivle', 'Peter  Egge', 'Amalie Skram', 'Terje Stigen', 'Johannes Thrap-Meyer', 'Sigrid Undset', 'Bjørnstjerne Bjørnson', 'Tarjei Vesaas', 'Arnulf Øverland', 'Hans Aanrud', 'Johan Bojer', 'Øivind Bolstad', 'Kristian Elster', 'Johan Borgen', 'Oskar Braaten', 'Camilla Collett', 'Kristian Elster D.Y.', 'Torolf Elster', 'Johan Falkberget', 'Arne Garborg', 'Ingeborg Refling Hagen']","['3.55', '3.50', '4.00', '3.75', '3.53', '3.61', '4.15', '3.85', '4.15', '3.75', '4.00', '3.66', '3.65', '2.85', '4.06', '3.94', '4.00', '3.99', '3.66', '3.65', '3.95', '3.71', '3.70', '3.25', '3.69', '3.60', '4.00', '4.17', '3.38', '3.98', '3.77', '3.45', '3.98', '3.57', '3.67', '3.94', '3.63', '3.54', '4.50', '3.47', '4.05', '3.68', '3.33']",[],[],[],
29916169,18317,Der Zauberspiegel. Phantastische Erzählungen der Weltliteratur.,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460651380l/29916169._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460651380l/29916169._SX50_.jpg,1964,,,ger,Welt im Buch,false,50295695,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['1127296', '7267068', '5223', '35506', '228089', '18791', '120374', '7689', '44512', '880695', '101264', '3565', '286123', '29963', '216935', '18317', '232932', '19012487', '47421', '12116008', '903', '32265', '4624490', '16071', '431149', '16839', '19405', '1057640', '569595', '147584', '43219', '255165']","['Gunter Groll', 'E.T.A. Hoffmann', 'Franz Kafka', 'Jeremias Gotthelf', 'Honoré de Balzac', 'Guy de Maupassant', 'Marcel Aymé', 'Eugène Ionesco', 'Edward Bulwer-Lytton', 'H.G. Wells', 'Richard Barham Middleton', 'Oscar Wilde', 'Wilhelm Hauff', 'W.B. Yeats', 'Tania Blixen', 'Knut Hamsun', 'Nikolai Gogol', 'Iwan S. Turgenjew', 'Dino Buzzati', 'Plinius', 'Homer', 'Amos Tutuola', 'Edgar Allan Poe', 'Heinrich Heine', 'Truman Capote', 'James Thurber', 'Thomas Mann', 'Werner Bergengruen', 'Kurt Kusenberg', 'Wolfgang Hildesheimer', 'Gustav Meyrink', 'Alfred Kubin']","['3.97', '3.83', '3.89', '3.54', '3.80', '3.86', '3.88', '3.91', '3.78', '3.83', '3.85', '4.10', '4.11', '4.16', '3.60', '4.00', '4.04', '4.06', '4.08', '4.00', '3.81', '3.85', '4.17', '3.90', '4.01', '3.95', '3.94', '3.83', '3.81', '3.96', '3.88', '3.86']",[],[],[],"Inhalt:<br />Gunter Groll - Vorwort<br />DEUTSCHLAND:<br />Dr. Johann Fausten - Historia<br />E.T.A. Hoffmann - Der goldene Topf<br />Wilhelm Hauff: Das kalte Herz<br />Heinrich Heine: Der Doktor Saul Ascher<br />Thomas Mann: Der Kleiderschrank<br />Werner Bergengruen: Mondstein<br />Kurt Kusenberg: Schlechte Schüler<br />Wolfgang Hildesheimer: Warum ich mich in eine Nachtigall verwandelt habe<br />ÖSTERREICH:<br />Gustav Meyrinck: Der Albino<br />Alfred Kubin: In dieser Nacht<br />Franz Kafka: Zwei Geschichten<br />SCHWEIZ:<br />Jeremias Gotthelf: Die schwarze Spinne<br />FRANKREICH:<br />Honoré de Balzac: Der Kriminalrichter<br />Guy de Maupassant: Der Horla<br />Marcel Aymé: Der Mann, der durch die Wand gehen konnte<br />Eugène Ionesco: Nashörner<br />ENGLAND<br />Edward Bulwer: Das verfluchte Haus<br />H. G. Wells: Der Zauberladen<br />Richard Middleton: Auf der Landstraße<br />IRLAND:<br />Oscar Wilde: Das Gespenst von Canterville<br />William Butler Yates: Die chymische Rose<br />DÄNEMARK:<br />Tania Blixen: Der Falke<br />SCHWEDEN:<br />August Strindberg: Der Lotse<br />NORWEGEN:<br />Knut Hamsun: Das Gespenst<br />RUSSLAND:<br />Nicolai Gogol: Der Wij<br />Iwan Turgenjew: Gespenster<br />Fürst Wladimir Odojewski: Der Salamander<br />ITALIEN:<br />Dino Buzzati: Die Ermordung des Drachen<br />RÖMISCHE ANTIKE:<br />Plinius: Das Spukhaus<br />GRIECHISCHE ANTIKE:<br />Homer: Odysseus in der Unterwelt<br />ALTJÜDISCHE LITERATUR:<br />Jüdische Volkserzählung: Der Golem<br />ÄGYPTEN:<br />Altägyptischer Papyrus: Anup und Bata<br />ARABIEN:<br />Aus ""1001 Nacht"": Der Magnetberg<br />AFRIKA (NIGERIA):<br />Amos Tutuola: Der vollendete Herr<br />CHINA:<br />Pu Sung-Ling: Höllenrichter Lu<br />ARKTIS<br />Volkserzählung der Eskimos: Schamanengeschichte<br />NORDAMERIKA:<br />Edgar Allan Poe: Die Maske des Todes<br />Truman Capote: Verkaufte Träume<br />James Thurber: Das Einhorn im Garten"
20611410,18317,"Apysakos. Badas Panas (Pasaulinės literatūros biblioteka, #73)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390304252l/20611410._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390304252l/20611410._SY75_.jpg,1987,10,8,lit,Vaga,false,39887210,1,9,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1987,10,8,4.00,1,0,"['648081', '18317']","['Bjørnstjerne Bjørnson', 'Knut Hamsun']","['3.38', '4.00']","['4818481', '5342595']","['Eugenija Stravinskienė', 'Vytautas Petrauskas']","['4.33', '4.30']","Šiame tome pateikiama dviejų įžymių norvegų rašytojų, Nobelio premijos laureatų kūriniai. B. Bjornsonui (1832-1910) atstovauja apysakos, vaizduojančios valstiečių gyvenimą, kuriose autorius parodė kapitalistinių santykių nešamas naujoves, sukūrė įsimenančius veikėjų paveikslus. K. Hamsuno romanuose atskleidžiamas sudėtingas veikėjų vidinis pasaulis, savita psichika, turtingi jų jausmai ir blaškymasis."
17668115,18317,Romanzi e racconti n. 4: quindicinale di narrativa,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363965906l/17668115._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363965906l/17668115._SY75_.jpg,1966,1,,ita,Sadea Editore,false,24663843,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1966,1,,4.00,1,0,"['3345', '84019', '116236', '25536', '54427', '18317', '500', '7793354']","['Joseph Conrad', 'Maria Bellonci', 'Raymond Roussel', 'Miguel de Unamuno', 'Heinrich von Kleist', 'Knut Hamsun', 'Jorge Luis Borges', 'Iginio Ugo Tarchetti']","['3.50', '3.79', '4.09', '3.90', '3.54', '4.00', '4.30', '3.72']",[],[],[],"Contiene : Il passeggero clandestino (Conrad), Locus solus (Roussel), La signora del ""Tivoli"" (Hamsun), Il miracolo segreto (Borges), Fidanzamento a Santo Domingo (von Kleist), Un uomo tutto uomo (Unamuno), Uno spirito in un lampone (Tarchetti), Addio alla Polonia (Bellonci)"
13415803,18317,"Nobel Prize Library: Ernest Hemingway, Knut Hamsun, Hermann Hesse",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326768983l/13415803._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326768983l/13415803._SX50_.jpg,1971,,,eng,Alexis Gregory & CRM Pub,false,18724132,2,11,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1970,1,1,4.00,0,0,"['1455', '18317', '1113469']","['Ernest Hemingway', 'Knut Hamsun', 'Hermann Hesse']","['3.83', '4.00', '4.05']",[],[],[],
48917549,18317,Secret Sorrow,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,74314669,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
246894,18317,"Over Havet: Artikler, Reisebrev (Norwegian Edition)",8205186537,9788205186538,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,239219,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
35004809,18317,Pan e altri racconti,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493388515l/35004809._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493388515l/35004809._SY75_.jpg,1966,,,ita,Sansoni,false,56283230,1,4,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
25235483,18317,Knut Hamsuns brev (Bd. 2) 1896 -1907,,9788205229945,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427550087l/25235483._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427550087l/25235483._SX50_.jpg,1995,,,nor,Gyldendal Norsk Forlag,false,44953630,1,3,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1995,1,1,4.00,1,1,"['18317', '13702579']","['Knut Hamsun', 'Harald S. Næss']","['4.00', '3.95']",[],[],[],"Dette bindet inneholder blant annet brev til den finske forfatteren Wentzel Hagelstam, som Hamsun ble kjent med under et opphold i Helsingfors i 1899. De forteller om et godt kameratskap, om Hamsuns vanskelige liv før og etter århundreskiftet, om ekteskap og skilsmisse, forfølgelse og nederlag. Men de forteller også om gode stunder, reiser og nye retninger i Hamsuns forfatterskap. Med en rekke registre."
42322753,18317,Es spukt nicht nur um Mitternacht,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539785244l/42322753._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539785244l/42322753._SY75_.jpg,1977,,,ger,"Kibu-Verlag, Menden",false,65978135,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['18525282', '2995925', '2938140', '2938141', '18317', '4785', '2007', '18536032', '18536033', '3124559', '18536034', '16071', '286123', '18536035', '18536036', '18536037', '18536038', '18536039']","['Ax Ambrus', 'M.R. James', 'Jacob Grimm', 'Wilhelm Grimm', 'Knut Hamsun', 'Alexandre Dumas', 'Daniel Defoe', 'M.W. Wellmann', 'Lucia Cesare', 'Arthur Quiller-Couch', 'Luis von Lennard', 'Heinrich Heine', 'Wilhelm Hauff', 'G. Bulwer-Lytton', 'James Ellingworth', 'Sven Smördahl', 'Patrik Emerson', 'J.G. Grand']","['3.00', '3.96', '4.16', '4.19', '4.00', '4.17', '3.65', '3.00', '3.00', '3.89', '3.00', '3.90', '4.11', '3.00', '3.00', '3.00', '3.00', '3.00']",[],[],[],"Voll knisternder Spannung ist dieses große Buch der Geister. Überall treffen wir sie. Rätselhafte, unglaubliche Geschehnisse können wir miterleben. Geheimnisvolle Abenteuer erwarten uns. Die Welt der Gespenster wird jeden Leser in ihren Bann ziehen.<br /><br />Inhalt <br />Von einem, der auszog das Gruseln zu lernen - Brüder Grimm<br />Das Gespenst mit der Zahnlücke - Knut Hamsun <br />Der Spuk der schwarzen Katze - Alexander Dumas <br />Der Besuch eines Geistes - Daniel Defoe <br />Spuk in der Schule - M.W. Wellmann <br />Das unheimliche Bild - R. James <br />Der Gespensterbote - Lucia Cesare <br />Ein Geist hilft in der Küche - Arthur Quiller <br />Der Bus in die Hölle - Luis von Lennard <br />Das Lehrergespenst - Heinrich Heine <br />Das Totenschiff - Wilhelm Hauff <br />Abenteuer im Spukhaus - G. Bulwer-Lytton <br />Das verschwundene Gerippe - James Ellingworth <br />Mit den Augen der Gehenkten - Montague Rhodes <br />Spuk auf dem einsamen Leuchtturm - Sven Smördahl <br />Die Gespensterinsel - Patrik Emerson <br />Der Geist in der Waschmaschine - J. G. Grand"
2527877,18317,La Trilogie: Aux Portes du Royaume/ Le Jeu de la Vie/ Crépuscule,2742732020,9782742732029,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,,false,2535386,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1895,,,3.00,1,0,['18317'],['Knut Hamsun'],['4.00'],"['2963927', '2963928']","[""Catherine d'At"", 'Karin Meland']","['3.00', '3.00']",
35669537,18317,Leyndardómar,9979531517,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499981863l/35669537._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499981863l/35669537._SY75_.jpg,1991,,,isl,,false,57132242,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1892,,,3.00,1,0,['18317'],['Knut Hamsun'],['4.00'],['7114507'],['Úlfur Hjörvar'],['3.62'],"Leyndardómar kom út árið 1892 og er nú á tímum talin meistaraverk Knuts Hamsuns. Hér afhjúpar hann lítt meðvitaður svið sálarlífsins í sögu fullri af öfgum, ærslum og þversögnum, ljóðrænum náttúrulýsingum og djúpum sársauka. Leyndardómar er svar Hamsuns við verkum raunsæisskálda 19. aldar sem hann kallaði sálarlausa samfélagsafhjúpun. Í skáldskap hans er fólgin krafa um að skyggnast í sálardjúpin, með snilldarverkum sínum. Í Leyndardómum, Sulti, Pan og Viktoríu vísar Hamsun leiðina fram á við til skáldsagnagerðar nútímans."
31439505,18317,Vom grossen Abenteuer. Ausgewählte Erzählungen,B003COQNJ8,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471110809l/31439505._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471110809l/31439505._SY75_.jpg,1956,,,ger,Ullstein,false,52137671,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"Für manche vielleicht überraschend, erweist sich der norwegische Dichter in der hier vorgelegten Auswahl seiner Erzählungen als ein Meister der modernen Kurzgeschichte (lange vor Hemingway und den anderen, nach denen sie gemeinhin datiert wird). In den erlebnisreichen und harten Jahren des Werdens und Reifens entstanden, zeigen sie bei knappester Prägnanz mit anrührender Kraft und unverwechselbarer Melodie den großen Geschichtenerzähler in seiner scheuen, eigensinnigen Herbheit, seiner oft bitteren Menschen- und Geschehensbeurteilung, doch zugleich auch den sozial Denkenden, den nachdenklich Wandernden, in Amerika, Paris, Rußland, grüblerischer Natur und voller Trostbedürfnis am Weiblichen - den Frauen, die Hamsun auf so unnachahmliche Weise gezeichnet hat, den triebhaft sich gewährenden wie den stolz herausfordernden -, dabei mißtrauisch genau bit zur äußersten Härte, in strenger Gerichtsabwägung über Gelingen und Scheitern. Aber dahinter, verborgen und treibend, leidvolle Sehnsucht und warmherziges Mitleid. <br /><br />Und der helle Schimmer zauberischer Poesie."
29747044,18317,Mark Twain,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1884,,,nor,Ny Illustreret Tidende,false,50103223,1,2,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,1,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
17974273,18317,Na Ilha Blåmandsøy,9728396414,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369410417l/17974273._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369410417l/17974273._SX50_.jpg,1998,,,por,Inapa,false,25198746,1,5,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,1998,1,1,3.00,1,1,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"Então um grito agudo e penetrante emerge do abismo, ouve-se o embate do barco, contra a encosta da montanha."
52019817,18317,Abendröte,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583180883l/52019817._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583180883l/52019817._SX50_.jpg,1904,,,ger,,false,76722836,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
43450503,18317,Die Liebe ist hart,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1957,,,ger,Deutsche Buchgemeinschaft,false,67555725,2,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
25061457,18317,Les trois nuits de fer,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425392266l/25061457._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425392266l/25061457._SY75_.jpg,,,,fre,La bibliothèque  électronique du Québec,true,44744548,1,3,3,2,0,5:0|4:0|3:0|2:1|1:1|total:2,1895,,,1.50,2,0,['18317'],['Knut Hamsun'],['4.00'],['13566423'],['Léon Matthey'],['1.50'],"À neuf heures, coucher du soleil. Une mate obscurité s’épand sur la terre, quelques étoiles piquent le ciel, et deux heures plus tard on perçoit la lueur de la lune. Je parcours la forêt, mon fusil en bandoulière, suivi de mon chien. J’allume un feu dont la lumière se faufile à travers les branches des pins. Il ne fait pas froid.<br /><br />C’est la première nuit de fer ! me dis-je. L’heure et l’endroit me remplissent d’une joie troublante étrangement.<br /><br />Un toast, hommes et bêtes, et vous oiseaux, un toast à la nuit silencieuse dans la forêt, dans la forêt !<br /><br />Un toast aux ténèbres, et aux voix des dieux parmi les arbres, un toast aux sereines et simples délices du grand silence qui caresse mes oreilles, un toast aux feuilles vertes et aux feuilles jaunes..."
