id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
66414,36913,Gitanjali,1420926306,9781420926309,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348514071l/66414._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348514071l/66414._SY75_.jpg,2005,1,1,eng,Digireads.com,false,2066877,432,25677,36515,8448,551,5:4640|4:2420|3:1005|2:237|1:146|total:8448,1910,,,4.32,5774,362,"['36913', '29963']","['Rabindranath Tagore', 'W.B. Yeats']","['4.13', '4.16']",[],[],[],"Nobel laureate Rabindranath Tagore was one of the most important writers in 20th-century Indian literature. Among his expansive and impressive body of work, ""Gitanjali"" is regarded as one of his greatest achievements, and has been a perennial bestseller since it was first published in 1910."
36044414,36913,Ravindra Nath Tagore Ki SAMPOORAN KAHANIYAN IN HINDI',8177183745,9788177183740,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,57618967,1,8,10,3,1,5:1|4:1|3:0|2:0|1:1|total:3,,,,3.33,3,1,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
35448430,36913,প্রকৃতির প্রতিশোধ,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497648017l/35448430._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497648017l/35448430._SY75_.jpg,1992,6,,ben,বিশ্বভারতী গ্রন্থনবিভাগ,false,56832906,1,12,10,3,0,5:0|4:1|3:2|2:0|1:0|total:3,1884,4,29,3.33,3,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
36560444,36913,Élhetetlen szerelmesek,9630733706,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510178033l/36560444._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510178033l/36560444._SX50_.jpg,1984,,,hun,"Európa Könyvkiadó, Budapest",false,58296570,1,4,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,0,"['8474559', '36913', '8993', '7702', '35096', '7617', '19405', '687680', '16747', '16027130', '5144', '17623', '3873', '30681', '3190']","['Sólem Aléchem', 'Rabindranath Tagore', 'O. Henry', 'Luigi Pirandello', 'Henry Lawson', 'André Gide', 'Thomas Mann', 'Ivan Cankar', 'Robert Musil', 'Jordan Jovkov', 'James Joyce', 'D.H. Lawrence', 'Mikhail Bulgakov', 'Joseph Roth', 'F. Scott Fitzgerald']","['4.36', '4.13', '4.08', '3.96', '3.67', '3.69', '3.94', '3.60', '4.01', '4.43', '3.74', '3.59', '4.23', '3.89', '3.90']","['5365317', '17311553', '6543990', '17311554', '17311555', '9856843', '1202510', '14242138', '17311556', '14136944', '7059278', '15193712', '17311557', '14967291']","['Brodszky Erzsébet', 'Karig Sára', 'Borbás Mária', 'Nemeskürty István', 'Szentkuthy Miklós', 'Gyergyai Albert', 'Dezső Kosztolányi', 'Gállos Orsolya', 'Bor Ambrus', 'Papp Zoltán', 'Göncz Árpád', 'Elbert János', 'Molnár László', 'Réz Ádám']","['4.67', '4.50', '4.13', '5.00', '4.50', '3.98', '3.96', '4.50', '3.90', '3.83', '4.16', '4.57', '5.00', '4.12']","Ha a romantika századának szerelmeseit több-kevesebb joggal jellemezheti a „halhatatlan” jelző, századunk első felének sorsüldözött szerelmeseire bízvást alkalmazhatjuk az „élhetetlen” minősítést – részben adottságaikra, részben hányatott sorsukra. Kötetünk természetesen nem holmi búbánat gyűjtemény: olyan óriási és sokszínű anyagból szálazgathatunk, hogy a lírától a szatíráig szinte minden árnyalat beleszőhető. Az indiai Rabindranath Tagore botcsinálta ifjú házaspárja csakúgy helyet kap a válogatásban, mint André Gide gyönyörű „Pásztorének”-ének szomorú háromszöge; Thomas Mann „Trisztán”-ja a század első szecessziós ízlésvilágában fogant prózai költemény, a bolgár Jordan Jovkov „Sibil”-je a népballadák világában született Romeo és Júlia-történet. Kötetünk tizenöt elbeszélésében a második világháborút megelőző évtizedek világa tükröződik – szerelemben elbeszélve."
15115425,36913,Tagore's Best Short Stories. Compiled by Patrick Colm Hogan,8190884158,9788190884150,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,20770451,1,17,10,3,1,5:0|4:1|3:2|2:0|1:0|total:3,,,,3.33,3,1,"['357821', '36913']","['Patrick Colm Hogan', 'Rabindranath Tagore']","['3.75', '4.13']",[],[],[],
33949572,36913,Kabir Cem Poemas,,9788585115456,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484853971l/33949572._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484853971l/33949572._SX50_.jpg,2013,5,,por,Attar,false,54919914,1,3,10,2,1,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,1,"['96714', '36913', '16337624']","['Kabir', 'Rabindranath Tagore', 'José Tadeu Arantes']","['4.22', '4.13', '4.67']",[],[],[],"""Kabir pertence ao pequeno grupo dos místicos - entre os quais estão Santo Agostinho, Ruysbroek e o poeta sufi Jalaluddin Rumi - que conquistaram o que poderíamos chamar de visão sintética de Deus. Eles resolveram a perpétua oposição entre o impessoal e o pessoal, o transcendente e o imanente, o estático e o dinâmico na natureza divina, entre o 'absoluto' da filosofia e o 'amigo verdadeiro e fiel' da religião devocional."" <br />Evelyn Underhill"
1581259,36913,Игра страсти,5462003714,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,,,rus,АСТ-пресс книга,false,1574093,1,6,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,2,0,"['36913', '14878744']","['Rabindranath Tagore', 'Рабиндранат Тагор']","['4.13', '4.08']",[],[],[],"Казалось, Бинодини ждут только счастливые моменты в жизни, - ведь она молода, хороша собой, образованна. Но судьба распорядилась иначе: всего через год после свадьбы молодая женщина овдовела. По индийским законам это равносильно приговору, - теперь остаток своих дней Бинодини суждено оплакивать покойного мужа, похоронив все надежды на личное счастье. Однако полная сил и энергии женщина не желает мириться с такой участью...<br />Роман Рабиндраната Тагора написан почти сто лет назад, но по-прежнему с первой страницы до последней держит читателя в напряжении. А такие понятия, как дружба и предательство, преданность и вероломство, любовь и ненависть, и сегодня волнуют каждого человека."
49830328,36913,শেষ পুরষ্কার,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71925932,2,9,9,4,1,5:0|4:1|3:1|2:0|1:2|total:4,,,,2.25,3,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
31360180,36913,প্রান্তিক,,9788175225329,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470481977l/31360180._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470481977l/31360180._SX50_.jpg,1939,10,,ben,বিশ্বভারতী-গ্রন্থালয়,false,52043521,1,14,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,1937,12,,4.50,2,1,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
28588536,36913,কল্যানীয়াসু,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453043011l/28588536._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453043011l/28588536._SY75_.jpg,,,,ben,মিত্রা ও ঘোষ,false,48755715,1,11,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
33966466,36913,মায়ার খেলা,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ben,,false,54947336,1,13,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],গীতিনাট্য
40939090,36913,Una Historia Hindú: Novela Histórica de la Antigua India (Novelas Cortas Románticas en Español),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,63832590,1,19,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
29083122,36913,တဂိုးလက်ရွေးစင်ဝတ္ထုတိုများ,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455333691l/29083122._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455333691l/29083122._SY75_.jpg,2011,5,,mya,လောကအလင်း,false,49315604,1,8,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],"['14982655', '14982656', '14582817', '5146917']","['ဇော်ဂျီ', 'မင်းသုဝဏ်', 'ပါရဂူ', 'မြသန်းတင့်']","['4.67', '4.00', '4.07', '4.08']",
8341749,36913,The Trial And Autumn Festival,8171679315,9788171679317,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,13192733,1,11,9,3,0,5:0|4:0|3:3|2:0|1:0|total:3,,,,3.00,3,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
32076556,36913,"Stray birds, Fireflies and Other poems",,9788175224827,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,,,eng,Visva-Bharati,false,52725278,1,6,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],Collection of poems
40541272,36913,भिखारिन और विदा,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,62945832,1,4,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"--भिखारिन-- <br /> <br />अन्धी प्रतिदिन मन्दिर के दरवाजे पर जाकर खड़ी होती, दर्शन करने वाले बाहर निकलते तो वह अपना हाथ फैला देती और नम्रता से कहती- बाबूजी, अन्धी पर दया हो जाए। <br /> <br />वह जानती थी कि मन्दिर में आने वाले सहृदय और श्रध्दालु हुआ करते हैं। उसका यह अनुमान असत्य न था। आने-जाने वाले दो-चार पैसे उसके हाथ पर रख ही देते। अन्धी उनको दुआएं देती और उनको सहृदयता को सराहती। स्त्रियां भी उसके पल्ले में थोड़ा-बहुत अनाज डाल जाया करती थीं। <br /> <br />प्रात: से संध्या तक वह इसी प्रकार हाथ फैलाए खड़ी रहती। उसके पश्चात् मन-ही-मन भगवान को प्रणाम करती और अपनी लाठी के सहारे झोंपड़ी का पथ ग्रहण करती। उसकी झोंपड़ी नगर से बाहर थी। रास्ते में भी याचना करती जाती किन्तु राहगीरों में अधिक संख्या श्वेत वस्त्रों वालों की होत"
2250836,36913,My School,1425465102,9781425465100,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2256715,1,11,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,2005,12,31,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
51067760,36913,ফাল্গুনী,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581146909l/51067760._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581146909l/51067760._SX50_.jpg,,,,ben,,false,75884945,2,3,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,1,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
17296807,36913,Sangeetchinta,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ben,,false,23931997,1,10,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
40531431,36913,Stories from Rabindranath Tagore's Galpaguchha,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,62920799,1,5,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,[],[],[],"['36913', '7433905']","['Rabindranath Tagore', 'Dipavali Sen']","['4.13', '3.80']",
1338801,36913,"Selected Poems, Vol. III",8171676626,9788171676620,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,24665444,2,6,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
41843286,36913,कवि का हृदय,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537110482l/41843286._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537110482l/41843286._SX50_.jpg,,,,,,false,65325945,1,3,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
37797241,36913,The Skeleton,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,http://www.online-literature.com/tagore-rabindranath/mashi/2/,false,59462522,2,7,9,3,0,5:0|4:1|3:1|2:1|1:0|total:3,,,,3.00,3,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
43189857,36913,The Poetry of Flowers,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544458006l/43189857._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544458006l/43189857._SX50_.jpg,2013,,,eng,Copyright Group,false,20999507,3,6,9,3,0,5:0|4:1|3:1|2:1|1:0|total:3,,,,3.00,1,0,"['940838', '17623', '75831', '1545854', '38634', '444902', '11978', '4191', '87327', '1040094', '2896347', '7440', '6519793', '7935185', '45882', '16023057', '1902197', '36913', '854076', '8164', '159920', '13638502', '8249', '64845', '8127', '18540280', '77318', '8443632', '322498', '11525', '18687602', '51607', '45712', '143178', '15905', '1438', '186471', '1284858', '3565', '17570747']","['Samuel Carr', 'D.H. Lawrence', 'Robert Burns', 'Alfred Austin', 'Algernon Charles Swinburne', 'Edmund Waller', 'John Keats', 'Emily Brontë', 'Thomas Hood', ""John Boyle O'Reilly"", 'W.H. Davies', 'Emily Dickinson', 'Thomas Moore', 'E. Nesbit', 'Percy Bysshe Shelley', 'Alice Dunbar Nelson', 'Henry James Pye', 'Rabindranath Tagore', 'Robert Louis Stevenson', 'Lewis Carroll', 'Amy Lowell', 'Alfred Tennyson', 'Anne Brontë', 'William Wordsworth', 'William Morris', 'Khalil Gibran', 'John Donne', 'Charlotte Smith', 'John Skelton', 'Samuel Taylor Coleridge', 'AE Houseman', 'John Hartley', 'Katherine Mansfield', 'Christina Rossetti', 'Thomas Hardy', 'Walt Whitman', 'Ella Wheeler Wilcox', 'William Bell Scott', 'Oscar Wilde', 'Walter Alexander Raleigh']","['3.56', '3.59', '4.11', '3.82', '4.11', '3.90', '4.18', '3.86', '4.07', '3.84', '3.81', '4.20', '4.02', '3.95', '4.01', '3.82', '3.50', '4.13', '3.85', '4.06', '3.94', '4.08', '3.87', '4.00', '3.90', '4.21', '4.14', '3.91', '3.67', '3.96', '3.00', '3.52', '3.78', '4.03', '3.84', '4.13', '4.12', '4.01', '4.10', '3.56']",[],[],[],
40776870,36913,কিশোরপাঠ্য সেরা গল্প,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531248590l/40776870._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531248590l/40776870._SY75_.jpg,,,,ben,,false,63473299,1,3,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,1,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
26857327,36913,Poetry of Rabindranath Tagore,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,46895887,1,4,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,2015,10,1,4.50,2,0,"['36913', '14067765']","['Rabindranath Tagore', 'Sapan Sathawara']","['4.13', '4.04']",[],[],[],
18599943,36913,Tagore 1913 (Nobel Prize Library),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380558124l/18599943._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380558124l/18599943._SX50_.jpg,1971,,,eng,CRM,false,26366174,1,9,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1971,1,1,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],GITANJALI<br />THE POST OFFICE
44292768,36913,মণিহারা,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551902787l/44292768._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551902787l/44292768._SX50_.jpg,,,,ben,,false,68815328,1,7,9,3,0,5:0|4:0|3:3|2:0|1:0|total:3,,,,3.00,3,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],ছোট গল্প
36011010,36913,গল্পগুচ্ছ ও সব গল্প,,9788183744188,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502607025l/36011010._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502607025l/36011010._SY75_.jpg,2016,4,,ben,পত্র ভারতী,false,57582589,1,13,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"GOLPOGUCCHO O SOB GOLPO<br />complete short story collection<br />By Rabindranath Tagore<br /><br />প্রচ্ছদ - সৌজন্য চক্রবর্তী<br /><br />রবীন্দ্রনাথ। বঙ্গজীবনে আজও যাঁর বিকল্প নেই, হয়ত আগামী পাঁচশো বছরেও হবে না। আজও গীতবিতান শিক্ষিত বাঙালির শ্রেষ্ঠ ধর্মগ্রন্থ। আজও রবীন্দ্রনাথের গল্প বাংলাভাষী পাঠককূলকে অভিভূত করে। তাঁর ভাবনা, জীবনদর্শন আজও সমসময়ের। সিনেমা, সিরিয়াল ইত্যাদি নানা বিনোদন- মাধ্যমে রবিঠাকুরের ছোট গল্প আজও বারে বারে প্রচারিত হয়ে চলেছে।<br />তবে শুধু ' গল্পগুচ্ছ' তেই রবীন্দ্রনাথের গল্প সীমাবদ্ধ নয়। এই গ্রন্থে সন্নিবেশিত হয়েছে---<br />গল্পগুচ্ছ সমগ্র<br />লিপিকা<br />গল্প সল্প<br />সে...<br />অর্থাৎ<br />দুই মলাটের মধ্যে রবীন্দ্রনাথের সব গল্প"
