id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1566053,48535,The Portable Atheist: Essential Readings for the Nonbeliever,0306816083,9780306816086,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,11,6,eng,Da Capo Press/Perseus Books (Philadelphia),false,1558637,21,50586,67950,16889,496,5:6544|4:6004|3:3061|2:751|1:529|total:16889,2007,11,6,4.02,16086,446,"['3956', '8143161', '2742325', '10122', '122092', '45726', '55078', '45882', '173', '12793', '134805', '48535', '1244', '3345', '15905', '15591', '9494', '4178376', '7805', '10017', '9810', '3706', '84076', '280602', '17854', '64716', '7105', '10538', '6878', '384534', '47788', '7863309', '6952980', '333902', '1194', '111011', '445128', '134143', '2408', '86758', '3299', '3665', '16593', '14104911', '46245', '57651', '7084']","['Christopher Hitchens', 'Lucretius', 'Omar Khayyám', 'Thomas Hobbes', 'Baruch Spinoza', 'David Hume', 'James Boswell', 'Percy Bysshe Shelley', 'George Eliot', 'Charles Darwin', 'Leslie Stephen', 'Anatole France', 'Mark Twain', 'Joseph Conrad', 'Thomas Hardy', 'Emma Goldman', 'H.P. Lovecraft', 'Carl Van Doren', 'H.L. Mencken', 'Sigmund Freud', 'Albert Einstein', 'George Orwell', 'John Betjeman', 'Chapman Cohen', 'Bertrand Russell', 'Philip Larkin', 'Martin Gardner', 'Carl Sagan', 'John Updike', 'John Leslie Mackie', 'Michael Shermer', 'A.J. Ayer', 'Daniel C. Dennett', 'Charles Templeton', 'Richard Dawkins', 'Victor J. Stenger', 'Elizabeth S.  Anderson', 'Penn Jillette', 'Ian McEwan', 'Steven Weinberg', 'Salman Rushdie', 'Ibn Warraq', 'Sam Harris', 'A.C. Grayling', 'Ayaan Hirsi Ali', 'John Stuart Mill', 'Karl Marx']","['4.13', '4.00', '4.11', '3.80', '4.04', '3.95', '3.98', '4.01', '3.84', '3.99', '4.02', '3.90', '3.86', '3.50', '3.84', '4.05', '4.05', '4.02', '3.98', '3.82', '4.08', '4.07', '4.02', '4.02', '4.02', '4.07', '4.07', '4.24', '3.80', '4.02', '3.95', '3.96', '3.97', '4.02', '4.01', '3.99', '4.02', '4.04', '3.73', '4.04', '3.83', '4.01', '3.94', '3.89', '4.16', '3.90', '3.74']",[],[],[],"From the #1 New York Times best-selling author of <i>God Is Not Great</i>, a provocative and entertaining guided tour of atheist and agnostic thought through the ages with never-before-published pieces by Salman Rushdie, Ian McEwan, and Ayaan Hirsi Ali. Christopher Hitchens continues to make the case for a splendidly godless universe in this first-ever gathering of the influential voices--past and present--that have shaped his side of the current (and raging) God/no-god debate. <br /><br />With Hitchens as your erudite and witty guide, you'll be led through a wealth of philosophy, literature, and scientific inquiry, including generous portions of the words of Lucretius, Benedict de Spinoza, Charles Darwin, Karl Marx, Mark Twain, George Eliot, Bertrand Russell, Emma Goldman, H. L. Mencken, Albert Einstein, Daniel Dennett, Sam Harris, Richard Dawkins, and many others well-known and lesser known. And they're all set in context and commented upon as only Christopher Hitchens political and literary journalist extraordinaire can.” <i>(Los Angeles Times)</i> <br /><br />Atheist? Believer? Uncertain? No matter: <i>The Portable Atheist</i> will speak to you and engage you every step of the way."
39879284,48535,Gesammelte Erz�hlungen: Der Fliegende H�ndler + Die Krawatte + Der Verkannte Patriot + Das Doppelte Gesicht + Der Siegelring Und Viel Mehr (44 Titel - Vollst�ndige Deutsche Ausgabe),8027317436,9788027317431,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534269614l/39879284._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534269614l/39879284._SX50_.jpg,2018,4,5,,E-Artnow,false,61686318,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['48535', '14429106']","['Anatole France', 'Friedrich Oppeln-Bronikowski']","['3.90', '0.0']",[],[],[],"Anatole France (1844 - 1924) war ein franz�sischer Schriftsteller. Am ber�hmtesten wurden die Romane Die Insel der Pinguine und Die G�tter d�rsten. 1921 erhielt er den Literaturnobelpreis. Von heutigen Lesern wird Anatole France vor allem als Romancier wertgesch�tzt. Inhalt: - Der fliegende H�ndler und mehrere andere n�tzliche Erz�hlungen: - Crainquebille - Putois - Riquet - Die Krawatte - Die gro�en Man�ver von Montil - Der verkannte Patriot - Das doppelte Gesicht - Der Siegelring - Die Signora Chiara - Die rechtschaffenen Richter - Der Christ des Ozeans - Ein Traum - Sancta Justitia - Hausdiebstahl - Der kleine Schornsteinfeger oder Wohlangebrachte Mildt�tigkeit - Das Hemd eines Gl�cklichen: - K�nig Christoph, seine Regierung, seine Sitten und seine Krankheit - Das Heilmittel des Doktors Rodrigo - Die Herren von Vierblatt und von Waldteufel suchen einen Gl�cklichen im K�niglichen Schlo� - Jeronimo - Die K�nigliche Bibliothek - Der Marschall Herzog von Volmar - Von den Beziehungen zwischen Gl�ck und Reichtum - Die Salons der Hauptstadt - Das Gl�ck, geliebt zu werden - Wenn das Gl�ck darin liegt, nicht mehr zu f�hlen ... - Sigismund Dux - Ob das Laster eine Tugend ist ... - Der Pfarrer Handschuh - Ein Gl�cklicher"
25971952,48535,"Анатоль Франс: Собрание сочинений в 8 томах, том 4",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437760242l/25971952._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437760242l/25971952._SY75_.jpg,1958,,,rus,,false,45879854,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1958,1,1,0.00,0,0,"['48535', '7202844']","['Anatole France', 'Анатоль Франс']","['3.90', '3.44']",[],[],[],"«Современная история» («Histoire Contemporaine») — это историческая хроника с философским освещением событий. Как историк современности, Франс обнаруживает проницательность и беспристрастие учёного изыскателя наряду с тонкой иронией скептика, знающего цену человеческим чувствам и начинаниям.<br />Вымышленная фабула переплетается в этих романах с действительными общественными событиями, с изображением избирательной агитации, интриг провинциальной бюрократии, инцидентов процесса Дрейфуса, уличных манифестаций. Наряду с этим описываются научные изыскания и отвлечённые теории кабинетного учёного, неурядицы в его домашней жизни, измена жены, психология озадаченного и несколько близорукого в жизненных делах мыслителя.<br />В центре событий, чередующихся в романах этой серии, стоит одно и то же лицо — учёный историк Бержере, воплощающий философский идеал автора: снисходительно-скептическое отношение к действительности, ироническую невозмутимость в суждениях о поступках окружающих лиц."
38854717,48535,The Path of Glory (Classic Reprint),0656894709,9780656894703,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528928301l/38854717._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528928301l/38854717._SX50_.jpg,2018,5,26,,Forgotten Books,false,60417069,11,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1915,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"Excerpt from The Path of Glory<br /><br />LL his acts were inspired by a spirit of Wisdom and benevolence, and the world had come to recog nize in him one of the gentlest shepherds of nations.<br /><br />But in an instant, when the Germans burst in impious onset athwart his realm, his sword ﬂashed from its scabbard and, deaf to the invaders' promises, as he had been deaf to their threats, he gave battle, heeding not the number of his foes, determined never to lay down arms till the right was vindicated. His great heart was not content merely to com mand his armies to Share the toils and dangers of his soldiers he took his place with the rank and file.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
10792510,48535,Cuentos de Dalevuelta y Bajo la Invocación de Clío,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1941,,,spa,Editorial Araujo,false,15704877,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1941,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],['4717963'],['G.M. Bassement'],['0.0'],
37880179,48535,Анатоль Франс. Собрание сочинений в 4 томах. Том 3,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515503598l/37880179._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515503598l/37880179._SY75_.jpg,1983,,,rus,Художественная литература,false,59584813,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"Том 3.<br />В третий том собрания сочинений Анатоля Франса вошли остросатирический роман ""Остров пингвинов"" и ""Боги жаждут"" - исторический роман, посвященный событиям французской буржуазной революции конца XVIII века.<br /><br />Перевод В.А.Дынник и Бенедикта Лифшица."
35369654,48535,"Anatole France, Best Novels",1546799710,9781546799719,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,5,22,,Createspace Independent Publishing Platform,false,56729132,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"Anatole France (1844 -1924) was a French poet, journalist, and novelist. He was a successful novelist, with several best-sellers. Ironic and skeptical, he was considered in his day the ideal French man of letters. He was a member of the Academie francaise, and won the 1921 Nobel Prize for Literature ""in recognition of his brilliant literary achievements, characterized as they are by a nobility of style, a profound human sympathy, grace, and a true Gallic temperament."" In this book: The Seven Wives Of Bluebeard Translator: D. B. Stewart The White Stone Translator: Charles E. Roche The Revolt of the Angels Translator: Mrs. Wilfrid Jackson The Gods are Athirst Translator: Mrs. Wilfrid Jackson"
38492679,48535,Aphorisms Anatole France: Anatole France,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60132396,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],['15268402'],['Iqroriddin Sayfutdinov'],['3.57'],
52701584,48535,Le Christ de locean: The Short Stories of Anatole France,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,73109035,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],['19505779'],['Kenichi Maekawa'],['0.0'],
52841194,48535,The Seven Wives Of Bluebeard 1920,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71419690,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
41630054,48535,La Vie Litt�raire; Volume 3,0270596720,9780270596724,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,7,27,,Wentworth Press,false,64966698,7,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
41410297,48535,Sur La Voie Glorieuse,0274364336,9780274364336,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,1,,Wentworth Press,false,64629546,4,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
48502173,48535,Oeuvres complètes illustrées de Anatole France. Tome XXIV. Pages d'histoire et de littérature I,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571437118l/48502173._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571437118l/48502173._SX50_.jpg,1953,,,fre,Calmann-Lévy,false,73814057,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
33510690,48535,Aux Victimes de La Guerre Russo-Japonaise,2011344042,9782011344045,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482355276l/33510690._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482355276l/33510690._SX50_.jpg,2016,8,10,,Hachette Livre Bnf,false,54270761,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"Aux victimes de la guerre russo-japonaise / [par] un groupe d'artistes [illustrations de E. CarriA]re, D. Vierge, Rochegrosse... [et al.] ]; [prA(c)face par Anatole France]<br />Date de l'A(c)dition originale: 1904<br /><i>Comprend: L'A(c)pA(c)e; Le gA(c)nie russe; Le gA(c)nie japonais; Patrie; HumanitA(c), fraternitA(c)Appartient A l'ensemble documentaire: FranceJp0</i><br /><br />Ce livre est la reproduction fidA]le d'une oeuvre publiA(c)e avant 1920 et fait partie d'une collection de livres rA(c)imprimA(c)s A la demande A(c)ditA(c)e par Hachette Livre, dans le cadre d'un partenariat avec la BibliothA]que nationale de France, offrant l'opportunitA(c) d'accA(c)der A des ouvrages anciens et souvent rares issus des fonds patrimoniaux de la BnF.<br />Les oeuvres faisant partie de cette collection ont A(c)tA(c) numA(c)risA(c)es par la BnF et sont prA(c)sentes sur Gallica, sa bibliothA]que numA(c)rique.<br /><br />En entreprenant de redonner vie A ces ouvrages au travers d'une collection de livres rA(c)imprimA(c)s A la demande, nous leur donnons la possibilitA(c) de rencontrer un public A(c)largi et participons A la transmission de connaissances et de savoirs parfois difficilement accessibles.<br />Nous avons cherchA(c) A concilier la reproduction fidA]le d'un livre ancien A partir de sa version numA(c)risA(c)e avec le souci d'un confort de lecture optimal. Nous espA(c)rons que les ouvrages de cette nouvelle collection vous apporteront entiA]re satisfaction.<br /><br />Pour plus d'informations, rendez-vous sur <a target=""_blank"" href=""http://www.hachettebnf.fr"" rel=""nofollow"">www.hachettebnf.fr</a><br />"
37880175,48535,Анатоль Франс. Собрание сочинений в 4 томах. Том 2,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515503553l/37880175._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515503553l/37880175._SY75_.jpg,1983,,,rus,Художественная литература,false,59584807,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['48535', '7202844']","['Anatole France', 'Анатоль Франс']","['3.90', '3.44']",[],[],[],"Том 2.<br />Во второй том Собрания сочинений Анатолья Франса входит одно из центральных его произведений ""Современная история"", состоящее из четырех романов: ""Под городскими вязами"" (1897), ""Ивовый манекен"" (1897), ""Аметистовый перстень"" (1899) и ""Господин Берже в Париже"" (1901)."
19017784,48535,母の話 [Haha no hanashi ],,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,jpn,,true,27041061,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2012,9,13,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"19世紀末期から20世紀前半にかけてのフランスを代表する小説家・批評家のアナトール・フランスによる連作小説""Pierre Noziére""中の一章""Les Contes de Maman""の一部を昭和初期から中期にかけての戯曲家・演出家岸田国士が児童文学として翻訳したもの。全部で五話ある内の二話のみ訳している。「世界名作選（一）」［講談社、1936（昭和11）年］に収録された。母が絵本の挿絵に触発されて語る説話という形式を取っている。翻訳者による作者についての紹介、「学校」「大きいものの過ち」を収める。"
48501970,48535,Oeuvres complètes illustrées de Anatole France. Tome XIII. Clio / Histoire comique / Sur la pierre blanche,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571434538l/48501970._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571434538l/48501970._SX50_.jpg,1952,,,fre,Calmann-Lévy,false,73813797,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1900,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
42092527,48535,L'Eglise de la Republique,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60240421,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"Ce livre est parfaitement mis en page pour une lecture sur Kindle,<br />Extrait :<br />L’Église de Rome est une puissance à la fois spirituelle et temporelle. Elle fonde ses droits à la souveraineté de l’Univers sur les évangiles canoniques, sur la tradition de l’Église primitive, sur la donation de Constantin, sur les sacrés canons et les sacrées décrétales.<br />Qu’elle possède un territoire ou n’ait qu’un palais pour domaine, l’Église de Rome est un Etat. C’est une puissance temporelle qui diffère des puissances avec lesquelles elle communique en ce que celles-ci mettent des limites à leur souveraineté, tandis que l’Eglise n’en saurait reconnaître à la sienne sans démentir son origine, altérer son caractère, se trahir et se renier elle-même. Au contraire des autres puissances qui, parce qu’elles sont dans l’humanité, acceptent les conditions où"
48734272,48535,: L’Affaire Crainquebille,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74101028,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],
45241283,48535,Monsieur Bergeret: Passages from l'Histoire Contemporaine,0526065397,9780526065394,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,2,27,,Wentworth Press,false,69959716,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['48535'],['Anatole France'],['3.90'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
