id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
3228331,7902,"Гамлет, принц Датский",5170243332,9785170243334,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318577075l/3228331._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318577075l/3228331._SY75_.jpg,2004,,,rus,"AST, Ermak",false,1885548,4652,1088193,2815150,700211,12149,5:271462|4:235402|3:142311|2:38263|1:12773|total:700211,1603,,,4.02,16,0,['947'],['William Shakespeare'],['3.87'],['7902'],['Boris Pasternak'],['4.03'],"Лучшее из произведений Шекспира.<br />Пьеса, о которой писали не сотни - тысячи критиков, философов и историков.<br />Пьеса, не сходившая со сцены со дня ее премьеры - и до наших дней, экранизированная десятки раз, переведенная на все языки мира...<br />""Гамлета"" можно воспринимать как угодно - в духе классики, маньеризма, модернизма, постмодернизма... однако не нашлось еще человека, которого не потрясла бы трагедия о принце Датском..."
43725754,7902,ডঃ জিভাগো,,9789385393068,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548663541l/43725754._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548663541l/43725754._SY75_.jpg,2016,,,ben,Pratibhas,false,68052569,1,2,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,1,"['7902', '16416145']","['Boris Pasternak', 'Buddhadeb Basu']","['4.03', '4.64']","['6309796', '18825859']","['Manabendra Bandyopadhyay', 'Meenakshi Dutta']","['3.70', '5.00']","পাস্টেরনাকের পূর্ণাঙ্গ উপন্যাস ‘ডাক্তার জিভাগো’ ১৯৫৭-র ডিসেম্বর মাসে মিলান শহরে ইটালিয়ান ভাষায় প্রথম প্রকাশিত হয়। কয়েক মাসের মধ্যেই অন্যান্য ইউরোপীয় ভাষায় অনুবাদ বেরিয়ে গেলো, বহু দেশের সমালাচকেরা একসঙ্গে অভ্যর্থনা জানালেন; ১৯৫৮ সালে পুস্তকটিকে নোবেল পুরস্কার অর্পণ করা হলো। আজ ‘ডাক্তার জিভাগো’ বিশ্ববিশ্রুত উপন্যাস; ইউরোপের শ্রেষ্ঠ মনীষীরা এর প্রশংসায় পঞ্চমুখ, কিন্তু সোভিয়েত ইউনিয়নে এর প্রকাশ বা প্রচার নিষিদ্ধ। মৃত্যুর কয়েক মাস আগে পাস্টেরনাক বলেছিলেন, “আমি আমার বুকের রক্ত দিয়ে ‘ডাক্তার জিভাগো’ লিখেছিলাম। কিছু প্রমাণ করতে বা কোনো-কিছুকে আক্রমণ করতে চাইনি। জীবনে ঘাত-প্রতিঘাতে একটি জীবনের ভাঙা-গড়া --- এই শুধু দেখাতে চেয়েছিলাম আমি।” জগতের বহু বিখ্যাত উপন্যাসের মতো, জিভাগো-ও অংশত আত্মজৈবনিক, কবি-ডাক্তার জিভাগোর চরিত্রে ও চিন্তায় পাস্টেরনাকের আদল পাওয়া যায়; কবিতা বিষয়ে জিভাগোর স্বগতোক্তি বা তার রচনায় প্রক্রিয়াবর্ণনা অংশে, মনে হয় যেন ছদ্মবেশ প্রায় উন্মোচিত। তাই ব’লে উপন্যাসটি শুধু লেখকের আত্ম-উদ্‌ঘাটন নয়, এর ব্যাপ্ত পটভূমিকার মধ্যে ভিড় ক’রে এসেছে বহু ধরনের নর-নারী ও শিশু-শ্রমিক, অভিজাত, মনীষী, সৈনিক, রুগ্ন, উন্মাদ, কর্মী, ধ্যানী, মমতাময়ী, সুন্দরী --- নিদারুণ সংকটের মধ্য দিয়ে আমরা দেখতে পাচ্ছি এদের নিষ্ঠুরতা ও করুণার অভিযান, ঐতিহাসিক আর্তির আকাশে প্রেমের ধ্রুবতারা জ্বলন্ত'। গত পঞ্চাশ বছরের ইতিহাস অবলম্বন ক’রে পাস্টেরনাক পুণ্যভূমি অমর রাশিয়াকে জীবন্ত ক’রে তুলেছেন। তবু জিভাগোকে ঐতিহাসিক বা রাজনৈতিক উপন্যাস ভাবলে ভুল হবে, যুদ্ধ বিপ্লব ও দুর্ভিক্ষের পরপারে মানুষের যে-সত্ত্বা অমর, তারই পরম উৎকাঙ্ক্ষা ও মুল্যবোধের দলিল এই উপন্যাস। জিভাগোর কবিতাগুলিও উপন্যাসের সঙ্গে সম্পৃক্ত --- যদিও স্বতন্ত্রভাবে তাদের উপভোগ করার কোনো বাধা নেই। এই অতুলনীয় কবিতাগুচ্ছ যুক্ত না হলে উপন্যাসটি ঠিক সম্পূর্ণ হতো না, পাস্টেরনাকের মুল বক্তব্য এই পাঁচটি কবিতায় বিধৃত হয়ে আছে। দুটি মাত্র মলাটের মধ্যে এতোখানি আনন্দ ও আত্মার পুষ্টি সহজে লভ্য হয় না।"
25592941,7902,Охранная грамота,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,false,45398374,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['7902', '6623291']","['Boris Pasternak', 'Борис Пастернак']","['4.03', '4.14']",[],[],[],
18519571,7902,NOBEL PRIZE LIBRARY PASTERNAK 1958,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379607108l/18519571._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379607108l/18519571._SX50_.jpg,1971,,,eng,CRM,false,26219515,1,4,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1971,1,1,5.00,1,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],FIFTY POEMS<br />I REMEMBER
31557082,7902,Поверх барьеров,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471594790l/31557082._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471594790l/31557082._SY75_.jpg,1917,,,rus,Центрифуга,false,52239522,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1917,,,5.00,1,0,"['7902', '6623291']","['Boris Pasternak', 'Борис Пастернак']","['4.03', '4.14']",[],[],[],Вторая книга Бориса Пастернака.
18809311,7902,Vier verhalen,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384619247l/18809311._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384619247l/18809311._SY75_.jpg,1979,,,nl,Van Oorschot,false,26742786,1,6,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1979,1,1,4.00,1,0,['7902'],['Boris Pasternak'],['4.03'],['4259069'],['Charles B. Timmer'],['3.97'],
20803546,7902,Записки Патрика (Patrick's Notes),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,false,40147974,1,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['7902', '6623291']","['Boris Pasternak', 'Борис Пастернак']","['4.03', '4.14']",[],[],[],
52914393,7902,Os Grandes Contistas Russos,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585926194l/52914393._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585926194l/52914393._SY75_.jpg,1964,,,por,Editorial Presença,false,79234775,1,1,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,"['19162494', '15538', '14789513', '17062424', '17715963', '17020060', '20157121', '5152', '155894', '7902', '15419250']","['Nicolai Gogol', 'Mikhail Lermontov', 'Iván Turguéniev', 'Fiodor Dostoïevski', 'Anton Tchekov', 'Lev Tolstoi', 'Mikhail Saltykov', 'Vladimir Nabokov', 'Ilya Ehrenburg', 'Boris Pasternak', 'Mikhaïl Cholokhov']","['4.19', '4.12', '3.93', '4.45', '4.24', '4.31', '4.00', '3.89', '4.10', '4.03', '4.29']",[],[],[],"É ocioso salientar a importância do papel que tem desempenhado a literatura russa no concerto das grandes literaturas ocidentais. Há nomes, nomes de escritores russos, que ocupam sem qualquer reserva alguns dos pontos mais altos da História Literária Universal. Entre os maiores e mais conhecidos estão um Dostoievski e um Tolstoi, mas outros não menos grandes ou de valor aproximado não devem ser esquecidos, como os casos de um Gogol, Turgueniev, Tchekov, Lermontov e tantos mais.<br /><br />Todos ou quase todos estes grandes Mestres do romance, da novela, etc., foram-no também no conto. E é sobre esta faceta que incide o volume aqui apresentado. Tomando vários autores, entre os mais representativos, oferece este volume uma panorâmica rápida do conto russo, revelando um punhado de obras admiráveis, algumas das quais verdadeiras obras-primas. E é difícil, na quase totalidade destes contos, estabelecer uma hierarquia, pois, na sua diversidade de estilos, de processos narrativos, de conteúdos, quase todos eles são magníficos e profundamente humanos na sua essência."
49017737,7902,Услышать будущего зов,5885270775,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575146161l/49017737._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575146161l/49017737._SX50_.jpg,1995,,,rus,Школа-пресс,false,74441400,1,1,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,"['6623291', '7902']","['Борис Пастернак', 'Boris Pasternak']","['4.14', '4.03']",[],[],[],"Стихотворения, поэмы, переводы, проза"
44073559,7902,Quintessenza. Saggi sulla letteratura e sull'arte.,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550668660l/44073559._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550668660l/44073559._SX50_.jpg,1990,10,,ita,Marsilio editore,false,68532017,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['7902', '1098062']","['Boris Pasternak', 'Cesare G. De Michelis']","['4.03', '4.14']",[],[],[],
36075682,7902,Zoo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503247859l/36075682._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503247859l/36075682._SX50_.jpg,1973,,,ita,Emme Edizioni,false,57662269,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['7902', '123120']","['Boris Pasternak', 'Emilio Tadini']","['4.03', '3.92']",[],[],[],
29743075,7902,Quand s’approche l’orage,,9782841099641,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459354042l/29743075._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459354042l/29743075._SX50_.jpg,2013,,,fre,Le Temps des Cerises,false,50096983,1,0,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['7902', '964120']","['Boris Pasternak', 'Henri Deluy']","['4.03', '4.15']",[],[],[],
43430950,7902,Ja sam na spisku,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546352394l/43430950._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546352394l/43430950._SX50_.jpg,1969,,,,Miodrag Stanisavljević; Slobodan Mašić (nezavisno izdanje),false,67513179,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],
20362326,7902,Die Geschichte einer Kontra-Oktave.,3518014560,9783518014561,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388434196l/20362326._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388434196l/20362326._SY75_.jpg,1993,,,ger,Suhrkamp,false,28615018,1,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1973,,,4.00,1,0,['7902'],['Boris Pasternak'],['4.03'],['2311420'],['Heddy Pross-Weerth'],['4.00'],
12552665,7902,A Quatrain on Sleeping Beauty's Tomb,0983347204,9780983347200,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,9,1,,Cove House Press,false,17555568,1,8,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,2011,9,1,4.00,1,1,['7902'],['Boris Pasternak'],['4.03'],['243367'],['William Benton'],['4.03'],"A QUATRAIN ON SLEEPING BEAUTY'S TOMB is a new translation of seventeen poems by nobel prize winner Boris Pasternak. Acclaimed American poet and novelist William Benton (author of MADLY) captures in fresh and finely wrought versions the nuance, passion and intensity of Pasternak's work."
35826114,7902,Poemas Russos,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,,,por,Viva Voz,true,57330019,1,2,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,2011,,,4.00,1,1,"['17056773', '17172743', '16070', '4452588', '8521106', '17056775', '295231', '17056776', '99703', '17056777', '3396044', '7902', '3396038']","['Mariana Pithon', 'Nathalia  Campos', 'Alexander Pushkin', 'Vladimir Mayakovsky', 'Marina Tsvetáieva', 'Vielimir Khlébnikov', 'Alexander Blok', 'Sierguéi Iessiênin', 'Anna Akhmatova', 'Ossip Mandelstam', 'Margarita Aliguer', 'Boris Pasternak', 'Alieksiei Krutchônikh']","['4.00', '4.00', '4.08', '4.12', '3.98', '4.00', '4.18', '4.00', '4.31', '4.40', '4.29', '4.03', '4.29']","['3100323', '322423', '3347190', '1398203', '26450', '2918561', '3091183']","['José Casado', 'Augusto de Campos', 'Aurora Fornoni Bernardini', 'Marco Lucchesi', 'Haroldo de Campos', 'Boris Schnaiderman', 'Lauro Machado Coelho']","['3.75', '4.14', '4.10', '3.89', '4.24', '4.18', '4.11']","Antologia de poemas russos organizada por Mariana Pithon e Nathalia Campos, conta com a tradução feita por grandes nomes nacionais (Augusto de Campos, Aurora Fornoni Bernardini, Marco Lucchesi, Haroldo de Campos, Boris Schnaiderman e Lauro Machado Coelho). <br />""Itinerário para uma antologia de poesia russa -- A escolha da poesia russa para um projeto de edição veio, num primeiro momento, do desejo de visitar novas paragens, para além do circuito das línguas mais largamente traduzidas no Brasil, como o espanhol e o francês (entre as demais línguas latinas), e o inglês. A necessidade de transpor as fronteiras do “acostumado” foi a de buscar em produções poéticas que por aqui ainda correm subterrâneas e à margem, como no caso da russa, um respiro, e, em se tratando de uma antologia de poesia, de não se repetir.<br />Ao travar conhecimento com o trabalho de tradução de poesia russa realizado pelos irmãos Augusto e Haroldo de Campos, em parceria com Boris Schnaiderman, percebemos estar diante de uma seara literária maior e mais vasta do que supúnhamos a princípio. Muitos dos nomes que já faziam parte de nosso repertório, como Maiakóvski (sob a repu­tação de “poeta do comunismo”, e que nos atingia, sobretudo, através de sua biografia) e Boris Pasternak (que conhecíamos de Doutor Jivago, mas cuja produção poética ignorávamos), revelaram-se grandes surpre­sas, uma vez lidos e observados mais a fundo. Outros que conhecíamos bem pouco, como Anna Akhmátova, e outros que desconhecíamos por completo, também nos foi possível ler, em grande parte, nas antologias organizadas pelos Campos e por Schnaiderman – Antologia de poesia russa moderna, publicada pela Editora Brasiliense, em 1968, e Poemas de Maiakóvski, pela Perspectiva, em 1982. <br />De início, foi preciso um levantamento das publicações de poesia russa, e, a fim de que pudéssemos nos cercar do maior número possível de referências, não restringimos o universo às obras traduzidas em língua portuguesa. A essa etapa, seguiu-se uma intensa pesquisa sobre a tradu­ção do idioma russo, em particular da poesia: a experiência daqueles que a encabeçam no Brasil; as questões históricas acerca de sua tradução, a exemplo da tradução indireta do russo (que passava pelo francês, em geral realizada por literatos), prática corrente sobretudo durante o século XIX; as considerações estéticas a respeito da língua russa trabalhada em dimensões poéticas etc. <br />Como não poderia deixar de ser, em meio a esse percurso de leitu­ras obrigatórias – muitas vezes sugeridas e monitoradas pela professora Sônia Queiroz –, que nos serviram de estofo teórico para chegar a um projeto editorial de uma antologia de poesia russa em língua portuguesa, buscamos mergulhar nos universos poéticos dos autores lidos, das fun­dações da literatura russa moderna, com Alexander Púchkin, à poesia soviética e pós-soviética (de que há grande escassez de material dispo­nível traduzido em outras línguas), sempre tentadas a visitar a história russa, da qual esses nomes são importantes testemunhas e agentes. O contato com outras expressões artísticas, como a pintura de vanguarda e a música erudita russas, mantendo relação com o contexto em que se movem essas personagens, também se somou à experiência como um ingrediente de imersão. <br />Finalmente, abastecidas de extensa leitura e num estado de pro­funda contaminação pelas verves poéticas russas, vimo-nos diante da difícil tarefa de selecionar, entre uma vastidão de textos, aqueles que integrariam essa antologia. De imediato, constatamos o óbvio: a neces­sidade de eleger, ou melhor, conceber um critério (ou mais de um), para além do impressionismo de nosso gosto, que norteasse e justificasse nos­sas escolhas. Tal necessidade, agravada pela exclusão do recorte tempo­ral como possível critério (adotado em Poesia russa moderna e predomi­nante na maior parte das publicações que se propõem a um panorama da produção de um determinado autor ou de uma expressão literária), uma vez que nossa intenção era desenvolver algo diferente daquilo já reali­zado, levaram-nos à opção por um critério temático de seleção. <br />A seleção de poemas por tema não foi, entretanto, uma decisão baseada unicamente na ausência de um outro critério condizente com nosso objetivo inicial. Já havíamos verificado a existência de uma certa “poética russa”, em especial nos textos da era soviética, pela patente recorrência de certos temas, também desenvolvidos sobre um painel sócio-histórico-cultural comum. Dessa forma, os poemas constituíam um conjunto – o que naturalmente está ligado a um aspecto cronológico e ao contexto de uma época – rico em sua multiplicidade de vozes e olhares, e que parece estar, direta ou indiretamente, em permanente diálogo.<br />Nas páginas que se seguem, além do resultado desse trabalho de seleção, o leitor poderá ainda conhecer um pouco mais sobre o processo de tradução empreendido pelos irmãos Campos e por Boris Schnaiderman, assim como outros tradutores de poesia russa; uma breve biografia dos autores que compõem essa antologia e um panorama da poesia russa a partir da Idade de Ouro até a atualidade, em que se destacam grupos de poetas como “Babylon”; além de uma sugestão de bibliografia relacio­nada ao tema."" (Nathalia Campos, Belo Horizonte, Dezembro de 2009)"
